ACSSF,2012m1,dc,000,0173,0000001,972,1037,3175,2727,1965,2340,1368,4108,3586,2716,2852,1923,3817,3534,3113,2444,1254,4861,4653,4542,1621,1628,467,1278,1265,968,1325,69,1436,1442,1125,1313,172,1593,1593,1395,1378,197,1710,1710,1730,1628,204,727,4725,5466,8271,5977,3535,4730,3180,2921,2660,1683,1009,4217,3966,3391,3214,1642,727,6053,9555,9609,9222,7509,6697,1485,2509,2222,1797,692,481,8719,5296,4883,4322,3509,3066,1433,783,742,605,547,220,8255,7463,7170,5545,6957,2346,1550,1487,1071,1058,374,6036,4083,4696,4431,4142,2444,1324,2429,2358,2090,1034,543,4127,3717,3678,1556,1353,3126,1953,1954,2068,398,1895,1916,857,1999,1808,1800,305,2163,1983,565,3126,1953,1954,2079,685,1895,1622,1375,1999,1808,1808,759,2163,1853,1482,982,8026,3293,3607,1266,5434,4057,4162,1688,1610,380,5450,2256,1907,1396,3745,2451,3094,1111,1080,267,7605,2953,2316,1745,5510,2807,4526,1669,1649,474,7675,2946,1079,2988,5596,2436,5443,1876,1776,702
ACSSF,2012m1,dc,000,0173,0000002,972,1037,3175,2727,1965,2340,1368,4108,3586,2716,2852,1923,3817,3534,3113,2444,1254,4861,4653,4542,1621,1628,467,1278,1265,968,1325,69,1436,1442,1125,1313,172,1593,1593,1395,1378,197,1710,1710,1730,1628,204,727,4725,5466,8271,5977,3535,4730,3180,2921,2660,1683,1009,4217,3966,3391,3214,1642,727,6053,9555,9609,9222,7509,6697,1485,2509,2222,1797,692,481,8719,5296,4883,4322,3509,3066,1433,783,742,605,547,220,8255,7463,7170,5545,6957,2346,1550,1487,1071,1058,374,6036,4083,4696,4431,4142,2444,1324,2429,2358,2090,1034,543,4127,3717,3678,1556,1353,3126,1953,1954,2068,398,1895,1916,857,1999,1808,1800,305,2163,1983,565,3126,1953,1954,2079,685,1895,1622,1375,1999,1808,1808,759,2163,1853,1482,982,8026,3293,3607,1266,5434,4057,4162,1688,1610,380,5450,2256,1907,1396,3745,2451,3094,1111,1080,267,7605,2953,2316,1745,5510,2807,4526,1669,1649,474,7675,2946,1079,2988,5596,2436,5443,1876,1776,702
ACSSF,2012m1,dc,000,0173,0000003,972,1037,3175,2727,1965,2340,1368,4108,3586,2716,2852,1923,3817,3534,3113,2444,1254,4861,4653,4542,1621,1628,467,1278,1265,968,1325,69,1436,1442,1125,1313,172,1593,1593,1395,1378,197,1710,1710,1730,1628,204,727,4725,5466,8271,5977,3535,4730,3180,2921,2660,1683,1009,4217,3966,3391,3214,1642,727,6053,9555,9609,9222,7509,6697,1485,2509,2222,1797,692,481,8719,5296,4883,4322,3509,3066,1433,783,742,605,547,220,8255,7463,7170,5545,6957,2346,1550,1487,1071,1058,374,6036,4083,4696,4431,4142,2444,1324,2429,2358,2090,1034,543,4127,3717,3678,1556,1353,3126,1953,1954,2068,398,1895,1916,857,1999,1808,1800,305,2163,1983,565,3126,1953,1954,2079,685,1895,1622,1375,1999,1808,1808,759,2163,1853,1482,982,8026,3293,3607,1266,5434,4057,4162,1688,1610,380,5450,2256,1907,1396,3745,2451,3094,1111,1080,267,7605,2953,2316,1745,5510,2807,4526,1669,1649,474,7675,2946,1079,2988,5596,2436,5443,1876,1776,702
ACSSF,2012m1,dc,000,0173,0000004,972,1037,3175,2727,1965,2340,1368,4108,3586,2716,2852,1923,3817,3534,3113,2444,1254,4861,4653,4542,1621,1628,467,1278,1265,968,1325,69,1436,1442,1125,1313,172,1593,1593,1395,1378,197,1710,1710,1730,1628,204,727,4725,5466,8271,5977,3535,4730,3180,2921,2660,1683,1009,4217,3966,3391,3214,1642,727,6053,9555,9609,9222,7509,6697,1485,2509,2222,1797,692,481,8719,5296,4883,4322,3509,3066,1433,783,742,605,547,220,8255,7463,7170,5545,6957,2346,1550,1487,1071,1058,374,6036,4083,4696,4431,4142,2444,1324,2429,2358,2090,1034,543,4127,3717,3678,1556,1353,3126,1953,1954,2068,398,1895,1916,857,1999,1808,1800,305,2163,1983,565,3126,1953,1954,2079,685,1895,1622,1375,1999,1808,1808,759,2163,1853,1482,982,8026,3293,3607,1266,5434,4057,4162,1688,1610,380,5450,2256,1907,1396,3745,2451,3094,1111,1080,267,7605,2953,2316,1745,5510,2807,4526,1669,1649,474,7675,2946,1079,2988,5596,2436,5443,1876,1776,702
ACSSF,2012m1,dc,000,0173,0000005,972,1037,3175,2727,1965,2340,1368,4108,3586,2716,2852,1923,3817,3534,3113,2444,1254,4861,4653,4542,1621,1628,467,1278,1265,968,1325,69,1436,1442,1125,1313,172,1593,1593,1395,1378,197,1710,1710,1730,1628,204,727,4725,5466,8271,5977,3535,4730,3180,2921,2660,1683,1009,4217,3966,3391,3214,1642,727,6053,9555,9609,9222,7509,6697,1485,2509,2222,1797,692,481,8719,5296,4883,4322,3509,3066,1433,783,742,605,547,220,8255,7463,7170,5545,6957,2346,1550,1487,1071,1058,374,6036,4083,4696,4431,4142,2444,1324,2429,2358,2090,1034,543,4127,3717,3678,1556,1353,3126,1953,1954,2068,398,1895,1916,857,1999,1808,1800,305,2163,1983,565,3126,1953,1954,2079,685,1895,1622,1375,1999,1808,1808,759,2163,1853,1482,982,8026,3293,3607,1266,5434,4057,4162,1688,1610,380,5450,2256,1907,1396,3745,2451,3094,1111,1080,267,7605,2953,2316,1745,5510,2807,4526,1669,1649,474,7675,2946,1079,2988,5596,2436,5443,1876,1776,702
ACSSF,2012m1,dc,000,0173,0000006,972,1037,3175,2727,1965,2340,1368,4108,3586,2716,2852,1923,3817,3534,3113,2444,1254,4861,4653,4542,1621,1628,467,1278,1265,968,1325,69,1436,1442,1125,1313,172,1593,1593,1395,1378,197,1710,1710,1730,1628,204,727,4725,5466,8271,5977,3535,4730,3180,2921,2660,1683,1009,4217,3966,3391,3214,1642,727,6053,9555,9609,9222,7509,6697,1485,2509,2222,1797,692,481,8719,5296,4883,4322,3509,3066,1433,783,742,605,547,220,8255,7463,7170,5545,6957,2346,1550,1487,1071,1058,374,6036,4083,4696,4431,4142,2444,1324,2429,2358,2090,1034,543,4127,3717,3678,1556,1353,3126,1953,1954,2068,398,1895,1916,857,1999,1808,1800,305,2163,1983,565,3126,1953,1954,2079,685,1895,1622,1375,1999,1808,1808,759,2163,1853,1482,982,8026,3293,3607,1266,5434,4057,4162,1688,1610,380,5450,2256,1907,1396,3745,2451,3094,1111,1080,267,7605,2953,2316,1745,5510,2807,4526,1669,1649,474,7675,2946,1079,2988,5596,2436,5443,1876,1776,702
ACSSF,2012m1,dc,000,0173,0000007,972,1037,3175,2727,1965,2340,1368,4108,3586,2716,2852,1923,3817,3534,3113,2444,1254,4861,4653,4542,1621,1628,467,1278,1265,968,1325,69,1436,1442,1125,1313,172,1593,1593,1395,1378,197,1710,1710,1730,1628,204,727,4725,5466,8271,5977,3535,4730,3180,2921,2660,1683,1009,4217,3966,3391,3214,1642,727,6053,9555,9609,9222,7509,6697,1485,2509,2222,1797,692,481,8719,5296,4883,4322,3509,3066,1433,783,742,605,547,220,8255,7463,7170,5545,6957,2346,1550,1487,1071,1058,374,6036,4083,4696,4431,4142,2444,1324,2429,2358,2090,1034,543,4127,3717,3678,1556,1353,3126,1953,1954,2068,398,1895,1916,857,1999,1808,1800,305,2163,1983,565,3126,1953,1954,2079,685,1895,1622,1375,1999,1808,1808,759,2163,1853,1482,982,8026,3293,3607,1266,5434,4057,4162,1688,1610,380,5450,2256,1907,1396,3745,2451,3094,1111,1080,267,7605,2953,2316,1745,5510,2807,4526,1669,1649,474,7675,2946,1079,2988,5596,2436,5443,1876,1776,702
ACSSF,2012m1,dc,000,0173,0000008,972,1037,3175,2727,1965,2340,1368,4108,3586,2716,2852,1923,3817,3534,3113,2444,1254,4861,4653,4542,1621,1628,467,1278,1265,968,1325,69,1436,1442,1125,1313,172,1593,1593,1395,1378,197,1710,1710,1730,1628,204,727,4725,5466,8271,5977,3535,4730,3180,2921,2660,1683,1009,4217,3966,3391,3214,1642,727,6053,9555,9609,9222,7509,6697,1485,2509,2222,1797,692,481,8719,5296,4883,4322,3509,3066,1433,783,742,605,547,220,8255,7463,7170,5545,6957,2346,1550,1487,1071,1058,374,6036,4083,4696,4431,4142,2444,1324,2429,2358,2090,1034,543,4127,3717,3678,1556,1353,3126,1953,1954,2068,398,1895,1916,857,1999,1808,1800,305,2163,1983,565,3126,1953,1954,2079,685,1895,1622,1375,1999,1808,1808,759,2163,1853,1482,982,8026,3293,3607,1266,5434,4057,4162,1688,1610,380,5450,2256,1907,1396,3745,2451,3094,1111,1080,267,7605,2953,2316,1745,5510,2807,4526,1669,1649,474,7675,2946,1079,2988,5596,2436,5443,1876,1776,702
ACSSF,2012m1,dc,000,0173,0000009,972,1037,3175,2727,1965,2340,1368,4108,3586,2716,2852,1923,3817,3534,3113,2444,1254,4861,4653,4542,1621,1628,467,1278,1265,968,1325,69,1436,1442,1125,1313,172,1593,1593,1395,1378,197,1710,1710,1730,1628,204,727,4725,5466,8271,5977,3535,4730,3180,2921,2660,1683,1009,4217,3966,3391,3214,1642,727,6053,9555,9609,9222,7509,6697,1485,2509,2222,1797,692,481,8719,5296,4883,4322,3509,3066,1433,783,742,605,547,220,8255,7463,7170,5545,6957,2346,1550,1487,1071,1058,374,6036,4083,4696,4431,4142,2444,1324,2429,2358,2090,1034,543,4127,3717,3678,1556,1353,3126,1953,1954,2068,398,1895,1916,857,1999,1808,1800,305,2163,1983,565,3126,1953,1954,2079,685,1895,1622,1375,1999,1808,1808,759,2163,1853,1482,982,8026,3293,3607,1266,5434,4057,4162,1688,1610,380,5450,2256,1907,1396,3745,2451,3094,1111,1080,267,7605,2953,2316,1745,5510,2807,4526,1669,1649,474,7675,2946,1079,2988,5596,2436,5443,1876,1776,702
ACSSF,2012m1,dc,000,0173,0000010,3897,3734,341,341,277,197,197,669,626,589,184,247,920,876,873,193,250,3737,3576,3567,423,656,1360,365,365,268,365,197,636,636,380,636,197,742,742,570,715,197,1401,1401,1442,1361,197,5833,5419,5161,4994,1671,683,2488,1453,1512,1496,824,250,2099,2099,2103,312,298,5833,4761,4735,4740,4522,4434,1496,490,369,371,378,53,202,2591,890,881,866,866,160,218,94,94,94,197,197,2348,2295,2295,2030,837,197,135,135,135,197,197,4749,1896,1839,1851,1887,1007,271,1414,1409,1158,585,145,3948,3759,3559,836,485,3526,2433,1989,1988,85,668,650,146,1881,1570,1572,19,1338,1250,186,3526,2433,1989,1999,144,668,612,218,1881,1570,1593,454,1338,1184,315,5834,3351,125,197,125,3262,426,3182,422,422,197,578,152,197,152,532,31,531,213,213,197,1952,308,147,264,1727,365,1643,882,893,210,4973,1780,251,1801,3865,353,3804,1354,1377,488
