ACSSF,2012m1,dc,000,0065,0000001,534,954,58,403,170,298,618,807,451,888,1037,910,1075,1268,1540,1408,4162,1792,2133,2918,1888,4522,4099,2877,1731,5122,1481,1742,1333,1857,3571,1735,872,1157,2594,1449,1722,2310,1364,1915,1649,5122,3412,2234,2364,363,1488,310,1683,2159,1837,456,949,625,1446,789,1001,413,665,257,761,2940,2252,2401,755,1076,615,2230,1997,1691,588,1089,807,1574,1336,939,432,405,594,997,6391,1506,1789,1397,1932,3658,1785,964,1255,2552,1546,2118,2300,1507,2031,1782,534,954,1106,994,1424,1075,1268,1540,1408,4162,1792,2133,2918,1888,4522,4099,2877,1731,5122,4203,1157,2594,1449,4071,3222,3677,974,1839,931,3277,3725,1850,640,1855,825,1908,,,,,,,1012,917,303,699,447,629,,,,,,,1440,758,381,476,387,784,1032,769,140,349,186,476,2373,3261,880,1778,906,2965,1833,1527,457,499,432,1099
ACSSF,2012m1,dc,000,0065,0000002,534,954,58,403,170,298,618,807,451,888,1037,910,1075,1268,1540,1408,4162,1792,2133,2918,1888,4522,4099,2877,1731,5122,1481,1742,1333,1857,3571,1735,872,1157,2594,1449,1722,2310,1364,1915,1649,5122,3412,2234,2364,363,1488,310,1683,2159,1837,456,949,625,1446,789,1001,413,665,257,761,2940,2252,2401,755,1076,615,2230,1997,1691,588,1089,807,1574,1336,939,432,405,594,997,6391,1506,1789,1397,1932,3658,1785,964,1255,2552,1546,2118,2300,1507,2031,1782,534,954,1106,994,1424,1075,1268,1540,1408,4162,1792,2133,2918,1888,4522,4099,2877,1731,5122,4203,1157,2594,1449,4071,3222,3677,974,1839,931,3277,3725,1850,640,1855,825,1908,,,,,,,1012,917,303,699,447,629,,,,,,,1440,758,381,476,387,784,1032,769,140,349,186,476,2373,3261,880,1778,906,2965,1833,1527,457,499,432,1099
ACSSF,2012m1,dc,000,0065,0000003,534,954,58,403,170,298,618,807,451,888,1037,910,1075,1268,1540,1408,4162,1792,2133,2918,1888,4522,4099,2877,1731,5122,1481,1742,1333,1857,3571,1735,872,1157,2594,1449,1722,2310,1364,1915,1649,5122,3412,2234,2364,363,1488,310,1683,2159,1837,456,949,625,1446,789,1001,413,665,257,761,2940,2252,2401,755,1076,615,2230,1997,1691,588,1089,807,1574,1336,939,432,405,594,997,6391,1506,1789,1397,1932,3658,1785,964,1255,2552,1546,2118,2300,1507,2031,1782,534,954,1106,994,1424,1075,1268,1540,1408,4162,1792,2133,2918,1888,4522,4099,2877,1731,5122,4203,1157,2594,1449,4071,3222,3677,974,1839,931,3277,3725,1850,640,1855,825,1908,,,,,,,1012,917,303,699,447,629,,,,,,,1440,758,381,476,387,784,1032,769,140,349,186,476,2373,3261,880,1778,906,2965,1833,1527,457,499,432,1099
ACSSF,2012m1,dc,000,0065,0000004,534,954,58,403,170,298,618,807,451,888,1037,910,1075,1268,1540,1408,4162,1792,2133,2918,1888,4522,4099,2877,1731,5122,1481,1742,1333,1857,3571,1735,872,1157,2594,1449,1722,2310,1364,1915,1649,5122,3412,2234,2364,363,1488,310,1683,2159,1837,456,949,625,1446,789,1001,413,665,257,761,2940,2252,2401,755,1076,615,2230,1997,1691,588,1089,807,1574,1336,939,432,405,594,997,6391,1506,1789,1397,1932,3658,1785,964,1255,2552,1546,2118,2300,1507,2031,1782,534,954,1106,994,1424,1075,1268,1540,1408,4162,1792,2133,2918,1888,4522,4099,2877,1731,5122,4203,1157,2594,1449,4071,3222,3677,974,1839,931,3277,3725,1850,640,1855,825,1908,,,,,,,1012,917,303,699,447,629,,,,,,,1440,758,381,476,387,784,1032,769,140,349,186,476,2373,3261,880,1778,906,2965,1833,1527,457,499,432,1099
ACSSF,2012m1,dc,000,0065,0000005,534,954,58,403,170,298,618,807,451,888,1037,910,1075,1268,1540,1408,4162,1792,2133,2918,1888,4522,4099,2877,1731,5122,1481,1742,1333,1857,3571,1735,872,1157,2594,1449,1722,2310,1364,1915,1649,5122,3412,2234,2364,363,1488,310,1683,2159,1837,456,949,625,1446,789,1001,413,665,257,761,2940,2252,2401,755,1076,615,2230,1997,1691,588,1089,807,1574,1336,939,432,405,594,997,6391,1506,1789,1397,1932,3658,1785,964,1255,2552,1546,2118,2300,1507,2031,1782,534,954,1106,994,1424,1075,1268,1540,1408,4162,1792,2133,2918,1888,4522,4099,2877,1731,5122,4203,1157,2594,1449,4071,3222,3677,974,1839,931,3277,3725,1850,640,1855,825,1908,,,,,,,1012,917,303,699,447,629,,,,,,,1440,758,381,476,387,784,1032,769,140,349,186,476,2373,3261,880,1778,906,2965,1833,1527,457,499,432,1099
ACSSF,2012m1,dc,000,0065,0000006,534,954,58,403,170,298,618,807,451,888,1037,910,1075,1268,1540,1408,4162,1792,2133,2918,1888,4522,4099,2877,1731,5122,1481,1742,1333,1857,3571,1735,872,1157,2594,1449,1722,2310,1364,1915,1649,5122,3412,2234,2364,363,1488,310,1683,2159,1837,456,949,625,1446,789,1001,413,665,257,761,2940,2252,2401,755,1076,615,2230,1997,1691,588,1089,807,1574,1336,939,432,405,594,997,6391,1506,1789,1397,1932,3658,1785,964,1255,2552,1546,2118,2300,1507,2031,1782,534,954,1106,994,1424,1075,1268,1540,1408,4162,1792,2133,2918,1888,4522,4099,2877,1731,5122,4203,1157,2594,1449,4071,3222,3677,974,1839,931,3277,3725,1850,640,1855,825,1908,,,,,,,1012,917,303,699,447,629,,,,,,,1440,758,381,476,387,784,1032,769,140,349,186,476,2373,3261,880,1778,906,2965,1833,1527,457,499,432,1099
ACSSF,2012m1,dc,000,0065,0000007,534,954,58,403,170,298,618,807,451,888,1037,910,1075,1268,1540,1408,4162,1792,2133,2918,1888,4522,4099,2877,1731,5122,1481,1742,1333,1857,3571,1735,872,1157,2594,1449,1722,2310,1364,1915,1649,5122,3412,2234,2364,363,1488,310,1683,2159,1837,456,949,625,1446,789,1001,413,665,257,761,2940,2252,2401,755,1076,615,2230,1997,1691,588,1089,807,1574,1336,939,432,405,594,997,6391,1506,1789,1397,1932,3658,1785,964,1255,2552,1546,2118,2300,1507,2031,1782,534,954,1106,994,1424,1075,1268,1540,1408,4162,1792,2133,2918,1888,4522,4099,2877,1731,5122,4203,1157,2594,1449,4071,3222,3677,974,1839,931,3277,3725,1850,640,1855,825,1908,,,,,,,1012,917,303,699,447,629,,,,,,,1440,758,381,476,387,784,1032,769,140,349,186,476,2373,3261,880,1778,906,2965,1833,1527,457,499,432,1099
ACSSF,2012m1,dc,000,0065,0000008,534,954,58,403,170,298,618,807,451,888,1037,910,1075,1268,1540,1408,4162,1792,2133,2918,1888,4522,4099,2877,1731,5122,1481,1742,1333,1857,3571,1735,872,1157,2594,1449,1722,2310,1364,1915,1649,5122,3412,2234,2364,363,1488,310,1683,2159,1837,456,949,625,1446,789,1001,413,665,257,761,2940,2252,2401,755,1076,615,2230,1997,1691,588,1089,807,1574,1336,939,432,405,594,997,6391,1506,1789,1397,1932,3658,1785,964,1255,2552,1546,2118,2300,1507,2031,1782,534,954,1106,994,1424,1075,1268,1540,1408,4162,1792,2133,2918,1888,4522,4099,2877,1731,5122,4203,1157,2594,1449,4071,3222,3677,974,1839,931,3277,3725,1850,640,1855,825,1908,,,,,,,1012,917,303,699,447,629,,,,,,,1440,758,381,476,387,784,1032,769,140,349,186,476,2373,3261,880,1778,906,2965,1833,1527,457,499,432,1099
ACSSF,2012m1,dc,000,0065,0000009,534,954,58,403,170,298,618,807,451,888,1037,910,1075,1268,1540,1408,4162,1792,2133,2918,1888,4522,4099,2877,1731,5122,1481,1742,1333,1857,3571,1735,872,1157,2594,1449,1722,2310,1364,1915,1649,5122,3412,2234,2364,363,1488,310,1683,2159,1837,456,949,625,1446,789,1001,413,665,257,761,2940,2252,2401,755,1076,615,2230,1997,1691,588,1089,807,1574,1336,939,432,405,594,997,6391,1506,1789,1397,1932,3658,1785,964,1255,2552,1546,2118,2300,1507,2031,1782,534,954,1106,994,1424,1075,1268,1540,1408,4162,1792,2133,2918,1888,4522,4099,2877,1731,5122,4203,1157,2594,1449,4071,3222,3677,974,1839,931,3277,3725,1850,640,1855,825,1908,,,,,,,1012,917,303,699,447,629,,,,,,,1440,758,381,476,387,784,1032,769,140,349,186,476,2373,3261,880,1778,906,2965,1833,1527,457,499,432,1099
ACSSF,2012m1,dc,000,0065,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,3797,848,1048,702,950,2482,780,450,707,1346,847,1056,1143,681,1378,757,3797,2262,1810,1352,106,889,197,853,1184,915,166,523,386,964,835,765,178,450,85,634,2434,2005,1719,484,394,215,954,1695,1274,277,663,519,1043,996,651,346,252,374,727,4424,846,1048,702,964,2407,785,460,752,1507,854,1216,1140,739,1458,772,3971,238,264,135,173,144,112,183,222,899,566,469,876,601,3145,1928,1781,1189,3797,3172,707,1346,847,2200,3162,2979,684,1134,764,2011,1875,815,178,843,270,902,,,,,,,945,898,182,195,197,365,,,,,,,,,,,,,,,,,,,2738,2696,684,1130,744,1797,,,,,,
