ACSSF,2012m1,dc,000,0023,0000001,948,924,4,1924,2042,483,57,2484,2439,346,436,1864,1852,1428,1407,370,6225,1677,1968,1371,2256,2399,1895,2196,2437,1177,1022,1655,1712,1487,1321,630,5668,1509,1510,1076,2172,2032,1722,1217,1047,712,765,910,616,233,199,369,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,5001,1030,1041,2188,2153,1695,1129,1082,952,722,724,633,577,375,413,377,1942,245,194,337,616,1054,682,296,137,481,97,315,239,197,200,119,948,924,4,514,491,453,417,147,381,370,6225,1677,1968,2551,2828,1949,1640,1093,717,630,5668,1509,1510,2504,2698,1685,1114,935,329,369,197,197,197,197,197,197,197,197,197,197,5001,1030,1041,2962,2111,1348,1075,821,554,377,1942,245,194,712,1330,359,493,369,200,119
ACSSF,2012m1,dc,000,0023,0000002,948,924,4,1924,2042,483,57,2484,2439,346,436,1864,1852,1428,1407,370,6225,1677,1968,1371,2256,2399,1895,2196,2437,1177,1022,1655,1712,1487,1321,630,5668,1509,1510,1076,2172,2032,1722,1217,1047,712,765,910,616,233,199,369,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,5001,1030,1041,2188,2153,1695,1129,1082,952,722,724,633,577,375,413,377,1942,245,194,337,616,1054,682,296,137,481,97,315,239,197,200,119,948,924,4,514,491,453,417,147,381,370,6225,1677,1968,2551,2828,1949,1640,1093,717,630,5668,1509,1510,2504,2698,1685,1114,935,329,369,197,197,197,197,197,197,197,197,197,197,5001,1030,1041,2962,2111,1348,1075,821,554,377,1942,245,194,712,1330,359,493,369,200,119
ACSSF,2012m1,dc,000,0023,0000003,948,924,4,1924,2042,483,57,2484,2439,346,436,1864,1852,1428,1407,370,6225,1677,1968,1371,2256,2399,1895,2196,2437,1177,1022,1655,1712,1487,1321,630,5668,1509,1510,1076,2172,2032,1722,1217,1047,712,765,910,616,233,199,369,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,5001,1030,1041,2188,2153,1695,1129,1082,952,722,724,633,577,375,413,377,1942,245,194,337,616,1054,682,296,137,481,97,315,239,197,200,119,948,924,4,514,491,453,417,147,381,370,6225,1677,1968,2551,2828,1949,1640,1093,717,630,5668,1509,1510,2504,2698,1685,1114,935,329,369,197,197,197,197,197,197,197,197,197,197,5001,1030,1041,2962,2111,1348,1075,821,554,377,1942,245,194,712,1330,359,493,369,200,119
ACSSF,2012m1,dc,000,0023,0000004,948,924,4,1924,2042,483,57,2484,2439,346,436,1864,1852,1428,1407,370,6225,1677,1968,1371,2256,2399,1895,2196,2437,1177,1022,1655,1712,1487,1321,630,5668,1509,1510,1076,2172,2032,1722,1217,1047,712,765,910,616,233,199,369,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,5001,1030,1041,2188,2153,1695,1129,1082,952,722,724,633,577,375,413,377,1942,245,194,337,616,1054,682,296,137,481,97,315,239,197,200,119,948,924,4,514,491,453,417,147,381,370,6225,1677,1968,2551,2828,1949,1640,1093,717,630,5668,1509,1510,2504,2698,1685,1114,935,329,369,197,197,197,197,197,197,197,197,197,197,5001,1030,1041,2962,2111,1348,1075,821,554,377,1942,245,194,712,1330,359,493,369,200,119
ACSSF,2012m1,dc,000,0023,0000005,948,924,4,1924,2042,483,57,2484,2439,346,436,1864,1852,1428,1407,370,6225,1677,1968,1371,2256,2399,1895,2196,2437,1177,1022,1655,1712,1487,1321,630,5668,1509,1510,1076,2172,2032,1722,1217,1047,712,765,910,616,233,199,369,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,5001,1030,1041,2188,2153,1695,1129,1082,952,722,724,633,577,375,413,377,1942,245,194,337,616,1054,682,296,137,481,97,315,239,197,200,119,948,924,4,514,491,453,417,147,381,370,6225,1677,1968,2551,2828,1949,1640,1093,717,630,5668,1509,1510,2504,2698,1685,1114,935,329,369,197,197,197,197,197,197,197,197,197,197,5001,1030,1041,2962,2111,1348,1075,821,554,377,1942,245,194,712,1330,359,493,369,200,119
ACSSF,2012m1,dc,000,0023,0000006,948,924,4,1924,2042,483,57,2484,2439,346,436,1864,1852,1428,1407,370,6225,1677,1968,1371,2256,2399,1895,2196,2437,1177,1022,1655,1712,1487,1321,630,5668,1509,1510,1076,2172,2032,1722,1217,1047,712,765,910,616,233,199,369,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,5001,1030,1041,2188,2153,1695,1129,1082,952,722,724,633,577,375,413,377,1942,245,194,337,616,1054,682,296,137,481,97,315,239,197,200,119,948,924,4,514,491,453,417,147,381,370,6225,1677,1968,2551,2828,1949,1640,1093,717,630,5668,1509,1510,2504,2698,1685,1114,935,329,369,197,197,197,197,197,197,197,197,197,197,5001,1030,1041,2962,2111,1348,1075,821,554,377,1942,245,194,712,1330,359,493,369,200,119
ACSSF,2012m1,dc,000,0023,0000007,948,924,4,1924,2042,483,57,2484,2439,346,436,1864,1852,1428,1407,370,6225,1677,1968,1371,2256,2399,1895,2196,2437,1177,1022,1655,1712,1487,1321,630,5668,1509,1510,1076,2172,2032,1722,1217,1047,712,765,910,616,233,199,369,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,5001,1030,1041,2188,2153,1695,1129,1082,952,722,724,633,577,375,413,377,1942,245,194,337,616,1054,682,296,137,481,97,315,239,197,200,119,948,924,4,514,491,453,417,147,381,370,6225,1677,1968,2551,2828,1949,1640,1093,717,630,5668,1509,1510,2504,2698,1685,1114,935,329,369,197,197,197,197,197,197,197,197,197,197,5001,1030,1041,2962,2111,1348,1075,821,554,377,1942,245,194,712,1330,359,493,369,200,119
ACSSF,2012m1,dc,000,0023,0000008,948,924,4,1924,2042,483,57,2484,2439,346,436,1864,1852,1428,1407,370,6225,1677,1968,1371,2256,2399,1895,2196,2437,1177,1022,1655,1712,1487,1321,630,5668,1509,1510,1076,2172,2032,1722,1217,1047,712,765,910,616,233,199,369,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,5001,1030,1041,2188,2153,1695,1129,1082,952,722,724,633,577,375,413,377,1942,245,194,337,616,1054,682,296,137,481,97,315,239,197,200,119,948,924,4,514,491,453,417,147,381,370,6225,1677,1968,2551,2828,1949,1640,1093,717,630,5668,1509,1510,2504,2698,1685,1114,935,329,369,197,197,197,197,197,197,197,197,197,197,5001,1030,1041,2962,2111,1348,1075,821,554,377,1942,245,194,712,1330,359,493,369,200,119
ACSSF,2012m1,dc,000,0023,0000009,948,924,4,1924,2042,483,57,2484,2439,346,436,1864,1852,1428,1407,370,6225,1677,1968,1371,2256,2399,1895,2196,2437,1177,1022,1655,1712,1487,1321,630,5668,1509,1510,1076,2172,2032,1722,1217,1047,712,765,910,616,233,199,369,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,5001,1030,1041,2188,2153,1695,1129,1082,952,722,724,633,577,375,413,377,1942,245,194,337,616,1054,682,296,137,481,97,315,239,197,200,119,948,924,4,514,491,453,417,147,381,370,6225,1677,1968,2551,2828,1949,1640,1093,717,630,5668,1509,1510,2504,2698,1685,1114,935,329,369,197,197,197,197,197,197,197,197,197,197,5001,1030,1041,2962,2111,1348,1075,821,554,377,1942,245,194,712,1330,359,493,369,200,119
ACSSF,2012m1,dc,000,0023,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5767,850,1503,3129,3083,2049,1372,1327,1025,1046,5258,902,1574,1833,2594,1754,1298,1374,940,1066,2664,549,761,2026,938,960,212,361,197,90,197,197,197,197,197,197,197,197,197,197,2302,502,163,1945,779,564,784,116,537,405,1161,197,38,457,954,112,63,226,66,197
ACSSF,2012m1,dc,000,0023,0000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7394,1281,2269,1932,3316,1992,1870,1698,1123,973,7164,1270,2193,1415,2750,2119,1827,1524,1104,936,2417,36,828,893,980,613,387,444,86,237,197,197,197,197,197,197,197,197,197,197,1860,43,406,1008,1177,346,331,548,175,65,364,187,91,21,97,191,107,103,177,197
ACSSF,2012m1,dc,000,0023,0000012,7818,1318,2447,694,1370,2275,1827,1607,1458,993,1215,1140,1293,884,855,972,7177,1113,2062,563,853,2132,1706,1316,1349,973,1180,1075,1249,867,840,995,2471,977,729,125,640,658,583,588,288,145,161,393,367,177,132,107,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,1744,303,609,402,672,605,324,540,336,238,254,325,154,61,197,197,598,80,75,29,335,308,268,67,61,48,197,66,110,197,197,69,7818,1318,2447,1589,3297,2184,1670,1631,1221,972,7177,1113,2062,1060,3069,1894,1622,1619,1203,995,2471,977,729,683,914,678,238,473,254,107,197,197,197,197,197,197,197,197,197,197,1744,303,609,861,749,611,361,348,61,197,598,80,75,336,424,127,48,130,197,69
