ACSSF,2012m1,dc,000,0039,0000001,248806,193571,193571,.,188033,6284,1207,1602,1683,2161,2168,3270,3221,3974,3308,2624,1890,1084,2088,1912,5103,552,899,1382,1785,1309,1728,1886,1798,1381,1626,1199,508,1149,978,2250,524,417,284,507,942,962,692,1223,941,736,146,197,216,135,5558,648,968,1069,1404,1331,2080,2277,2924,2599,1824,1115,665,1343,1319,3712,249,158,261,417,475,1345,1174,1005,1517,1248,668,523,1093,982,2756,330,78,158,804,571,744,451,849,837,1030,592,309,420,696,248806,60461,73178,55443,102014,79673,117396,116653,145901,102576,78678,60536,31197,82121,59371,6284,1207,1602,1683,2161,2168,3270,3221,3974,3308,4000,5103,552,899,1382,1785,1309,1728,1886,1798,1381,2394,2250,524,417,284,507,942,962,692,1223,941,809,5558,648,968,1069,1404,1331,2080,2277,2924,2599,2810,4506,409,178,300,946,733,1526,1182,1410,1808,2843,248806,60461,73178,55443,102014,79673,117396,116653,145901,102576,125705
ACSSF,2012m1,dc,000,0039,0000002,248806,193571,193571,.,188033,6284,1207,1602,1683,2161,2168,3270,3221,3974,3308,2624,1890,1084,2088,1912,5103,552,899,1382,1785,1309,1728,1886,1798,1381,1626,1199,508,1149,978,2250,524,417,284,507,942,962,692,1223,941,736,146,197,216,135,5558,648,968,1069,1404,1331,2080,2277,2924,2599,1824,1115,665,1343,1319,3712,249,158,261,417,475,1345,1174,1005,1517,1248,668,523,1093,982,2756,330,78,158,804,571,744,451,849,837,1030,592,309,420,696,248806,60461,73178,55443,102014,79673,117396,116653,145901,102576,78678,60536,31197,82121,59371,6284,1207,1602,1683,2161,2168,3270,3221,3974,3308,4000,5103,552,899,1382,1785,1309,1728,1886,1798,1381,2394,2250,524,417,284,507,942,962,692,1223,941,809,5558,648,968,1069,1404,1331,2080,2277,2924,2599,2810,4506,409,178,300,946,733,1526,1182,1410,1808,2843,248806,60461,73178,55443,102014,79673,117396,116653,145901,102576,125705
ACSSF,2012m1,dc,000,0039,0000003,248806,193571,193571,.,188033,6284,1207,1602,1683,2161,2168,3270,3221,3974,3308,2624,1890,1084,2088,1912,5103,552,899,1382,1785,1309,1728,1886,1798,1381,1626,1199,508,1149,978,2250,524,417,284,507,942,962,692,1223,941,736,146,197,216,135,5558,648,968,1069,1404,1331,2080,2277,2924,2599,1824,1115,665,1343,1319,3712,249,158,261,417,475,1345,1174,1005,1517,1248,668,523,1093,982,2756,330,78,158,804,571,744,451,849,837,1030,592,309,420,696,248806,60461,73178,55443,102014,79673,117396,116653,145901,102576,78678,60536,31197,82121,59371,6284,1207,1602,1683,2161,2168,3270,3221,3974,3308,4000,5103,552,899,1382,1785,1309,1728,1886,1798,1381,2394,2250,524,417,284,507,942,962,692,1223,941,809,5558,648,968,1069,1404,1331,2080,2277,2924,2599,2810,4506,409,178,300,946,733,1526,1182,1410,1808,2843,248806,60461,73178,55443,102014,79673,117396,116653,145901,102576,125705
ACSSF,2012m1,dc,000,0039,0000004,248806,193571,193571,.,188033,6284,1207,1602,1683,2161,2168,3270,3221,3974,3308,2624,1890,1084,2088,1912,5103,552,899,1382,1785,1309,1728,1886,1798,1381,1626,1199,508,1149,978,2250,524,417,284,507,942,962,692,1223,941,736,146,197,216,135,5558,648,968,1069,1404,1331,2080,2277,2924,2599,1824,1115,665,1343,1319,3712,249,158,261,417,475,1345,1174,1005,1517,1248,668,523,1093,982,2756,330,78,158,804,571,744,451,849,837,1030,592,309,420,696,248806,60461,73178,55443,102014,79673,117396,116653,145901,102576,78678,60536,31197,82121,59371,6284,1207,1602,1683,2161,2168,3270,3221,3974,3308,4000,5103,552,899,1382,1785,1309,1728,1886,1798,1381,2394,2250,524,417,284,507,942,962,692,1223,941,809,5558,648,968,1069,1404,1331,2080,2277,2924,2599,2810,4506,409,178,300,946,733,1526,1182,1410,1808,2843,248806,60461,73178,55443,102014,79673,117396,116653,145901,102576,125705
ACSSF,2012m1,dc,000,0039,0000005,248806,193571,193571,.,188033,6284,1207,1602,1683,2161,2168,3270,3221,3974,3308,2624,1890,1084,2088,1912,5103,552,899,1382,1785,1309,1728,1886,1798,1381,1626,1199,508,1149,978,2250,524,417,284,507,942,962,692,1223,941,736,146,197,216,135,5558,648,968,1069,1404,1331,2080,2277,2924,2599,1824,1115,665,1343,1319,3712,249,158,261,417,475,1345,1174,1005,1517,1248,668,523,1093,982,2756,330,78,158,804,571,744,451,849,837,1030,592,309,420,696,248806,60461,73178,55443,102014,79673,117396,116653,145901,102576,78678,60536,31197,82121,59371,6284,1207,1602,1683,2161,2168,3270,3221,3974,3308,4000,5103,552,899,1382,1785,1309,1728,1886,1798,1381,2394,2250,524,417,284,507,942,962,692,1223,941,809,5558,648,968,1069,1404,1331,2080,2277,2924,2599,2810,4506,409,178,300,946,733,1526,1182,1410,1808,2843,248806,60461,73178,55443,102014,79673,117396,116653,145901,102576,125705
ACSSF,2012m1,dc,000,0039,0000006,248806,193571,193571,.,188033,6284,1207,1602,1683,2161,2168,3270,3221,3974,3308,2624,1890,1084,2088,1912,5103,552,899,1382,1785,1309,1728,1886,1798,1381,1626,1199,508,1149,978,2250,524,417,284,507,942,962,692,1223,941,736,146,197,216,135,5558,648,968,1069,1404,1331,2080,2277,2924,2599,1824,1115,665,1343,1319,3712,249,158,261,417,475,1345,1174,1005,1517,1248,668,523,1093,982,2756,330,78,158,804,571,744,451,849,837,1030,592,309,420,696,248806,60461,73178,55443,102014,79673,117396,116653,145901,102576,78678,60536,31197,82121,59371,6284,1207,1602,1683,2161,2168,3270,3221,3974,3308,4000,5103,552,899,1382,1785,1309,1728,1886,1798,1381,2394,2250,524,417,284,507,942,962,692,1223,941,809,5558,648,968,1069,1404,1331,2080,2277,2924,2599,2810,4506,409,178,300,946,733,1526,1182,1410,1808,2843,248806,60461,73178,55443,102014,79673,117396,116653,145901,102576,125705
ACSSF,2012m1,dc,000,0039,0000007,248806,193571,193571,.,188033,6284,1207,1602,1683,2161,2168,3270,3221,3974,3308,2624,1890,1084,2088,1912,5103,552,899,1382,1785,1309,1728,1886,1798,1381,1626,1199,508,1149,978,2250,524,417,284,507,942,962,692,1223,941,736,146,197,216,135,5558,648,968,1069,1404,1331,2080,2277,2924,2599,1824,1115,665,1343,1319,3712,249,158,261,417,475,1345,1174,1005,1517,1248,668,523,1093,982,2756,330,78,158,804,571,744,451,849,837,1030,592,309,420,696,248806,60461,73178,55443,102014,79673,117396,116653,145901,102576,78678,60536,31197,82121,59371,6284,1207,1602,1683,2161,2168,3270,3221,3974,3308,4000,5103,552,899,1382,1785,1309,1728,1886,1798,1381,2394,2250,524,417,284,507,942,962,692,1223,941,809,5558,648,968,1069,1404,1331,2080,2277,2924,2599,2810,4506,409,178,300,946,733,1526,1182,1410,1808,2843,248806,60461,73178,55443,102014,79673,117396,116653,145901,102576,125705
ACSSF,2012m1,dc,000,0039,0000008,248806,193571,193571,.,188033,6284,1207,1602,1683,2161,2168,3270,3221,3974,3308,2624,1890,1084,2088,1912,5103,552,899,1382,1785,1309,1728,1886,1798,1381,1626,1199,508,1149,978,2250,524,417,284,507,942,962,692,1223,941,736,146,197,216,135,5558,648,968,1069,1404,1331,2080,2277,2924,2599,1824,1115,665,1343,1319,3712,249,158,261,417,475,1345,1174,1005,1517,1248,668,523,1093,982,2756,330,78,158,804,571,744,451,849,837,1030,592,309,420,696,248806,60461,73178,55443,102014,79673,117396,116653,145901,102576,78678,60536,31197,82121,59371,6284,1207,1602,1683,2161,2168,3270,3221,3974,3308,4000,5103,552,899,1382,1785,1309,1728,1886,1798,1381,2394,2250,524,417,284,507,942,962,692,1223,941,809,5558,648,968,1069,1404,1331,2080,2277,2924,2599,2810,4506,409,178,300,946,733,1526,1182,1410,1808,2843,248806,60461,73178,55443,102014,79673,117396,116653,145901,102576,125705
ACSSF,2012m1,dc,000,0039,0000009,248806,193571,193571,.,188033,6284,1207,1602,1683,2161,2168,3270,3221,3974,3308,2624,1890,1084,2088,1912,5103,552,899,1382,1785,1309,1728,1886,1798,1381,1626,1199,508,1149,978,2250,524,417,284,507,942,962,692,1223,941,736,146,197,216,135,5558,648,968,1069,1404,1331,2080,2277,2924,2599,1824,1115,665,1343,1319,3712,249,158,261,417,475,1345,1174,1005,1517,1248,668,523,1093,982,2756,330,78,158,804,571,744,451,849,837,1030,592,309,420,696,248806,60461,73178,55443,102014,79673,117396,116653,145901,102576,78678,60536,31197,82121,59371,6284,1207,1602,1683,2161,2168,3270,3221,3974,3308,4000,5103,552,899,1382,1785,1309,1728,1886,1798,1381,2394,2250,524,417,284,507,942,962,692,1223,941,809,5558,648,968,1069,1404,1331,2080,2277,2924,2599,2810,4506,409,178,300,946,733,1526,1182,1410,1808,2843,248806,60461,73178,55443,102014,79673,117396,116653,145901,102576,125705
ACSSF,2012m1,dc,000,0039,0000010,139325,126304,126304,.,80163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139325,2413,15382,6768,23539,23703,62464,38996,66225,86662,48823,19184,5686,16029,10283,4376,218,431,299,698,680,1349,1190,1672,2718,2419,2442,134,425,313,486,525,882,834,1033,1031,1276,1095,197,197,197,197,197,231,523,441,812,345,3203,197,73,74,433,348,839,892,1243,2239,1207,1777,170,197,197,101,214,473,455,760,589,1063,139325,2413,15382,6768,23539,23703,62464,38996,66225,86662,59499
