ACSSF,2012m1,dc,000,0170,0000001,740,5310,3730,3603,1928,3749,913,840,460,3880,3806,1420,3999,841,778,440,5231,3554,3411,1680,3371,817,785,133,3850,3746,1904,3140,928,936,275,5914,3628,3183,2214,2164,1093,1091,380,3810,3401,2581,2354,1247,1207,580,727,7843,7405,3975,6742,1679,7678,6979,4865,5306,2255,6953,6415,5095,3978,1257,5719,5515,5050,3503,1299,9563,8985,8410,3785,1853,740,5310,5152,2505,5350,1368,1284,615,5231,5009,2777,4728,1222,1200,311,5914,5131,3623,3536,1764,1653,780
ACSSF,2012m1,dc,000,0170,0000002,740,5310,3730,3603,1928,3749,913,840,460,3880,3806,1420,3999,841,778,440,5231,3554,3411,1680,3371,817,785,133,3850,3746,1904,3140,928,936,275,5914,3628,3183,2214,2164,1093,1091,380,3810,3401,2581,2354,1247,1207,580,727,7843,7405,3975,6742,1679,7678,6979,4865,5306,2255,6953,6415,5095,3978,1257,5719,5515,5050,3503,1299,9563,8985,8410,3785,1853,740,5310,5152,2505,5350,1368,1284,615,5231,5009,2777,4728,1222,1200,311,5914,5131,3623,3536,1764,1653,780
ACSSF,2012m1,dc,000,0170,0000003,740,5310,3730,3603,1928,3749,913,840,460,3880,3806,1420,3999,841,778,440,5231,3554,3411,1680,3371,817,785,133,3850,3746,1904,3140,928,936,275,5914,3628,3183,2214,2164,1093,1091,380,3810,3401,2581,2354,1247,1207,580,727,7843,7405,3975,6742,1679,7678,6979,4865,5306,2255,6953,6415,5095,3978,1257,5719,5515,5050,3503,1299,9563,8985,8410,3785,1853,740,5310,5152,2505,5350,1368,1284,615,5231,5009,2777,4728,1222,1200,311,5914,5131,3623,3536,1764,1653,780
ACSSF,2012m1,dc,000,0170,0000004,740,5310,3730,3603,1928,3749,913,840,460,3880,3806,1420,3999,841,778,440,5231,3554,3411,1680,3371,817,785,133,3850,3746,1904,3140,928,936,275,5914,3628,3183,2214,2164,1093,1091,380,3810,3401,2581,2354,1247,1207,580,727,7843,7405,3975,6742,1679,7678,6979,4865,5306,2255,6953,6415,5095,3978,1257,5719,5515,5050,3503,1299,9563,8985,8410,3785,1853,740,5310,5152,2505,5350,1368,1284,615,5231,5009,2777,4728,1222,1200,311,5914,5131,3623,3536,1764,1653,780
ACSSF,2012m1,dc,000,0170,0000005,740,5310,3730,3603,1928,3749,913,840,460,3880,3806,1420,3999,841,778,440,5231,3554,3411,1680,3371,817,785,133,3850,3746,1904,3140,928,936,275,5914,3628,3183,2214,2164,1093,1091,380,3810,3401,2581,2354,1247,1207,580,727,7843,7405,3975,6742,1679,7678,6979,4865,5306,2255,6953,6415,5095,3978,1257,5719,5515,5050,3503,1299,9563,8985,8410,3785,1853,740,5310,5152,2505,5350,1368,1284,615,5231,5009,2777,4728,1222,1200,311,5914,5131,3623,3536,1764,1653,780
ACSSF,2012m1,dc,000,0170,0000006,740,5310,3730,3603,1928,3749,913,840,460,3880,3806,1420,3999,841,778,440,5231,3554,3411,1680,3371,817,785,133,3850,3746,1904,3140,928,936,275,5914,3628,3183,2214,2164,1093,1091,380,3810,3401,2581,2354,1247,1207,580,727,7843,7405,3975,6742,1679,7678,6979,4865,5306,2255,6953,6415,5095,3978,1257,5719,5515,5050,3503,1299,9563,8985,8410,3785,1853,740,5310,5152,2505,5350,1368,1284,615,5231,5009,2777,4728,1222,1200,311,5914,5131,3623,3536,1764,1653,780
ACSSF,2012m1,dc,000,0170,0000007,740,5310,3730,3603,1928,3749,913,840,460,3880,3806,1420,3999,841,778,440,5231,3554,3411,1680,3371,817,785,133,3850,3746,1904,3140,928,936,275,5914,3628,3183,2214,2164,1093,1091,380,3810,3401,2581,2354,1247,1207,580,727,7843,7405,3975,6742,1679,7678,6979,4865,5306,2255,6953,6415,5095,3978,1257,5719,5515,5050,3503,1299,9563,8985,8410,3785,1853,740,5310,5152,2505,5350,1368,1284,615,5231,5009,2777,4728,1222,1200,311,5914,5131,3623,3536,1764,1653,780
ACSSF,2012m1,dc,000,0170,0000008,740,5310,3730,3603,1928,3749,913,840,460,3880,3806,1420,3999,841,778,440,5231,3554,3411,1680,3371,817,785,133,3850,3746,1904,3140,928,936,275,5914,3628,3183,2214,2164,1093,1091,380,3810,3401,2581,2354,1247,1207,580,727,7843,7405,3975,6742,1679,7678,6979,4865,5306,2255,6953,6415,5095,3978,1257,5719,5515,5050,3503,1299,9563,8985,8410,3785,1853,740,5310,5152,2505,5350,1368,1284,615,5231,5009,2777,4728,1222,1200,311,5914,5131,3623,3536,1764,1653,780
ACSSF,2012m1,dc,000,0170,0000009,740,5310,3730,3603,1928,3749,913,840,460,3880,3806,1420,3999,841,778,440,5231,3554,3411,1680,3371,817,785,133,3850,3746,1904,3140,928,936,275,5914,3628,3183,2214,2164,1093,1091,380,3810,3401,2581,2354,1247,1207,580,727,7843,7405,3975,6742,1679,7678,6979,4865,5306,2255,6953,6415,5095,3978,1257,5719,5515,5050,3503,1299,9563,8985,8410,3785,1853,740,5310,5152,2505,5350,1368,1284,615,5231,5009,2777,4728,1222,1200,311,5914,5131,3623,3536,1764,1653,780
ACSSF,2012m1,dc,000,0170,0000010,5221,3882,2255,2201,276,2162,436,423,150,2618,2566,174,2587,628,594,201,3755,2270,2172,182,2135,576,576,197,2437,2326,718,2133,475,437,158,2279,1474,1329,294,1326,702,690,220,1584,1269,222,1165,965,929,264,5743,1679,1679,1560,664,197,2900,2897,2841,795,108,1858,1793,1540,861,323,2436,2420,2403,619,131,5221,5000,4971,1392,544,5221,3882,3861,344,3833,787,740,271,3755,3596,757,3361,721,709,158,2279,1975,341,1945,1324,1291,351
