ACSSF,2012m1,dc,000,0006,0000001,0,0,0,1967,1434,964,1900,3749,490,1900,1051,657,571,3969,76,1358,677,233,278,771,733,199,613,109,164,240,1871,603,248,197,1859,0,0,786,1489,478,1588,90,721,2381,787,2257,0,3818,2138,737,149,197,4091,1160,885,635,0,0,0,0,0,0,1967,1434,964,1900,3749,1358,1871,0,0,786,1489,478,1588,90,721,2381,787,2257,0
ACSSF,2012m1,dc,000,0006,0000002,0,0,0,1967,1434,964,1900,3749,490,1900,1051,657,571,3969,76,1358,677,233,278,771,733,199,613,109,164,240,1871,603,248,197,1859,0,0,786,1489,478,1588,90,721,2381,787,2257,0,3818,2138,737,149,197,4091,1160,885,635,0,0,0,0,0,0,1967,1434,964,1900,3749,1358,1871,0,0,786,1489,478,1588,90,721,2381,787,2257,0
ACSSF,2012m1,dc,000,0006,0000003,0,0,0,1967,1434,964,1900,3749,490,1900,1051,657,571,3969,76,1358,677,233,278,771,733,199,613,109,164,240,1871,603,248,197,1859,0,0,786,1489,478,1588,90,721,2381,787,2257,0,3818,2138,737,149,197,4091,1160,885,635,0,0,0,0,0,0,1967,1434,964,1900,3749,1358,1871,0,0,786,1489,478,1588,90,721,2381,787,2257,0
ACSSF,2012m1,dc,000,0006,0000004,0,0,0,1967,1434,964,1900,3749,490,1900,1051,657,571,3969,76,1358,677,233,278,771,733,199,613,109,164,240,1871,603,248,197,1859,0,0,786,1489,478,1588,90,721,2381,787,2257,0,3818,2138,737,149,197,4091,1160,885,635,0,0,0,0,0,0,1967,1434,964,1900,3749,1358,1871,0,0,786,1489,478,1588,90,721,2381,787,2257,0
ACSSF,2012m1,dc,000,0006,0000005,0,0,0,1967,1434,964,1900,3749,490,1900,1051,657,571,3969,76,1358,677,233,278,771,733,199,613,109,164,240,1871,603,248,197,1859,0,0,786,1489,478,1588,90,721,2381,787,2257,0,3818,2138,737,149,197,4091,1160,885,635,0,0,0,0,0,0,1967,1434,964,1900,3749,1358,1871,0,0,786,1489,478,1588,90,721,2381,787,2257,0
ACSSF,2012m1,dc,000,0006,0000006,0,0,0,1967,1434,964,1900,3749,490,1900,1051,657,571,3969,76,1358,677,233,278,771,733,199,613,109,164,240,1871,603,248,197,1859,0,0,786,1489,478,1588,90,721,2381,787,2257,0,3818,2138,737,149,197,4091,1160,885,635,0,0,0,0,0,0,1967,1434,964,1900,3749,1358,1871,0,0,786,1489,478,1588,90,721,2381,787,2257,0
ACSSF,2012m1,dc,000,0006,0000007,0,0,0,1967,1434,964,1900,3749,490,1900,1051,657,571,3969,76,1358,677,233,278,771,733,199,613,109,164,240,1871,603,248,197,1859,0,0,786,1489,478,1588,90,721,2381,787,2257,0,3818,2138,737,149,197,4091,1160,885,635,0,0,0,0,0,0,1967,1434,964,1900,3749,1358,1871,0,0,786,1489,478,1588,90,721,2381,787,2257,0
ACSSF,2012m1,dc,000,0006,0000008,0,0,0,1967,1434,964,1900,3749,490,1900,1051,657,571,3969,76,1358,677,233,278,771,733,199,613,109,164,240,1871,603,248,197,1859,0,0,786,1489,478,1588,90,721,2381,787,2257,0,3818,2138,737,149,197,4091,1160,885,635,0,0,0,0,0,0,1967,1434,964,1900,3749,1358,1871,0,0,786,1489,478,1588,90,721,2381,787,2257,0
ACSSF,2012m1,dc,000,0006,0000009,0,0,0,1967,1434,964,1900,3749,490,1900,1051,657,571,3969,76,1358,677,233,278,771,733,199,613,109,164,240,1871,603,248,197,1859,0,0,786,1489,478,1588,90,721,2381,787,2257,0,3818,2138,737,149,197,4091,1160,885,635,0,0,0,0,0,0,1967,1434,964,1900,3749,1358,1871,0,0,786,1489,478,1588,90,721,2381,787,2257,0
ACSSF,2012m1,dc,000,0006,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5919,5208,1588,5919,5208,1588,650,847,908,268,528,773,398,5919,5208,3898,3029,293,1285,197,140,1401,141,1391,1588
ACSSF,2012m1,dc,000,0006,0000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7634,5909,3169,4699,209,1031,197,303,1023,65,1029,4427,3679,1189,712,197,197,4133,518,425,262,7634,5909,4427,7634,5909,4427,1458,861,156,470,4491,793,1418,7634,5909,3169,4699,209,1031,197,303,1023,65,1029,4427
ACSSF,2012m1,dc,000,0006,0000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7931,7239,3108,6653,214,769,197,234,718,103,704,2152,894,767,197,133,197,2268,626,616,110,7931,7239,2152,7931,7239,2152,400,562,35,800,1951,666,608,7931,7239,3108,6653,214,769,197,234,718,103,704,2152
ACSSF,2012m1,dc,000,0006,0000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7641,7378,1436,7374,205,662,197,579,839,434,719,1137,258,413,77,56,197,895,436,245,321,7641,7378,1137,7641,7378,1137,406,348,112,321,776,288,157,7641,7378,1436,7374,205,662,197,579,839,434,719,1137
ACSSF,2012m1,dc,000,0006,0000014,7719,6417,3836,1416,431,343,1615,2597,322,1687,174,51,127,1915,76,761,435,208,168,484,136,169,278,59,125,197,1138,306,94,197,1083,7719,6417,4653,4768,194,1535,90,271,1378,638,1287,3836,2356,1226,101,197,197,3028,289,180,215,7719,6417,3836,7719,6417,3836,1416,431,343,1615,2597,761,1138,7719,6417,4653,4768,194,1535,90,271,1378,638,1287,3836
ACSSF,2012m1,dc,000,0006,0000015,0,0,0,1967,1434,964,1900,3749,490,1900,1051,657,571,3969,76,1358,677,233,278,771,733,199,613,109,164,240,1871,603,248,197,1859,0,0,786,1489,478,1588,90,721,2381,787,2257,0,3818,2138,737,149,197,4091,1160,885,635,0,0,0,0,0,0,1967,1434,964,1900,3749,1358,1871,0,0,786,1489,478,1588,90,721,2381,787,2257,0
