ACSSF,2012m1,dc,000,0028,0000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948,6225,6214,5668,5668,197,5001,197,5001,197,5001,1775,1194,3830,2446,1942,197,197,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,948,6225,6214,5668,5001,197,5001,197,5001,1942,197,1942,,,,,,,,,
ACSSF,2012m1,dc,000,0028,0000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948,6225,6214,5668,5668,197,5001,197,5001,197,5001,1775,1194,3830,2446,1942,197,197,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,948,6225,6214,5668,5001,197,5001,197,5001,1942,197,1942,,,,,,,,,
ACSSF,2012m1,dc,000,0028,0000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948,6225,6214,5668,5668,197,5001,197,5001,197,5001,1775,1194,3830,2446,1942,197,197,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,948,6225,6214,5668,5001,197,5001,197,5001,1942,197,1942,,,,,,,,,
ACSSF,2012m1,dc,000,0028,0000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948,6225,6214,5668,5668,197,5001,197,5001,197,5001,1775,1194,3830,2446,1942,197,197,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,948,6225,6214,5668,5001,197,5001,197,5001,1942,197,1942,,,,,,,,,
ACSSF,2012m1,dc,000,0028,0000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948,6225,6214,5668,5668,197,5001,197,5001,197,5001,1775,1194,3830,2446,1942,197,197,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,948,6225,6214,5668,5001,197,5001,197,5001,1942,197,1942,,,,,,,,,
ACSSF,2012m1,dc,000,0028,0000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948,6225,6214,5668,5668,197,5001,197,5001,197,5001,1775,1194,3830,2446,1942,197,197,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,948,6225,6214,5668,5001,197,5001,197,5001,1942,197,1942,,,,,,,,,
ACSSF,2012m1,dc,000,0028,0000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948,6225,6214,5668,5668,197,5001,197,5001,197,5001,1775,1194,3830,2446,1942,197,197,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,948,6225,6214,5668,5001,197,5001,197,5001,1942,197,1942,,,,,,,,,
ACSSF,2012m1,dc,000,0028,0000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948,6225,6214,5668,5668,197,5001,197,5001,197,5001,1775,1194,3830,2446,1942,197,197,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,948,6225,6214,5668,5001,197,5001,197,5001,1942,197,1942,,,,,,,,,
ACSSF,2012m1,dc,000,0028,0000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948,6225,6214,5668,5668,197,5001,197,5001,197,5001,1775,1194,3830,2446,1942,197,197,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,948,6225,6214,5668,5001,197,5001,197,5001,1942,197,1942,,,,,,,,,
ACSSF,2012m1,dc,000,0028,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5767,5258,3435,2664,2664,197,2302,197,2302,197,2302,1068,688,1645,1962,1161,197,197,1161,,,,,,,,,,,,,,,,,,,,,,,,,,,5767,5258,3435,2664,2302,197,2302,197,2302,1161,197,1161,,,,,,,,,
ACSSF,2012m1,dc,000,0028,0000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7394,7164,3075,2417,2417,197,1860,197,1860,197,1860,819,215,1229,863,364,197,197,364,,,,,,,,,,,,,,,,,,,,,,,,,,,7394,7164,3075,2417,1860,197,1860,197,1860,364,197,364,,,,,,,,,
ACSSF,2012m1,dc,000,0028,0000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7818,7177,3190,2471,2471,197,1744,197,1744,197,1744,479,324,1540,553,598,197,197,598,,,,,,,,,,,,,,,,,,,,,,,,,,,7818,7177,3190,2471,1744,197,1744,197,1744,598,197,598,,,,,,,,,
ACSSF,2012m1,dc,000,0028,0000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7518,6366,3997,2993,2188,197,2188,197,2188,585,197,585,,,,,,,,,
ACSSF,2012m1,dc,000,0028,0000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7632,6669,3786,3170,3170,197,2357,197,2357,197,2357,1020,760,1641,763,1198,197,197,1198,,,,,,,,,,,,,,,,,,,,,,,,,,,7632,6669,3786,3170,2357,197,2357,197,2357,1198,197,1198,,,,,,,,,
ACSSF,2012m1,dc,000,0028,0000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948,6225,6214,5668,5668,197,5001,197,5001,197,5001,1775,1194,3830,2446,1942,197,197,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,948,6225,6214,5668,5001,197,5001,197,5001,1942,197,1942,,,,,,,,,
