ACSSF,2012m1,dc,000,0050,0000001,12302,6116,8564,8542,7536,9074,1234,5002,5462,5154,5618,1314,2380,3808,2718,8040,4634,5397,4610,3209,3619,2466,1960,1400,753,3273,1696,1862,1736,1214,1780,862,1319,857,631,12419,10118,9070,5632,4764,2235,1452,925,977,8277,4812,728,6157,2204,122,1041,545,2501,3918,1231,1890,12421,1843,1941,2795,3314,3351,4569,4609,5321,5657,6097,2910,1730,3013,3056,12421,1148,2288,2864,3744,4988,3630,6457,2370,3744,5490,5915,4607,12419,12302,6116,8564,8542,7536,9074,1234,5002,5462,5154,5618,1314,2380,3808,2718,8040,4634,5397,4610,3209,4530,3014,2599,2174,1553,1780,862,1319,857,631,12419,10118,9070,5632,4764,2235,2014,8277,3918,3223,1890,12421,1843,1941,2795,3314,3351,4569,4609,5321,5657,7749,12421,2388,2864,3744,4988,3630,6457,4412,5490,7414
ACSSF,2012m1,dc,000,0050,0000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012m1,dc,000,0050,0000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012m1,dc,000,0050,0000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012m1,dc,000,0050,0000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012m1,dc,000,0050,0000006,12302,6116,8564,8542,7536,9074,1234,5002,5462,5154,5618,1314,2380,3808,2718,8040,4634,5397,4610,3209,3619,2466,1960,1400,753,3273,1696,1862,1736,1214,1780,862,1319,857,631,12419,10118,9070,5632,4764,2235,1452,925,977,8277,4812,728,6157,2204,122,1041,545,2501,3918,1231,1890,12421,1843,1941,2795,3314,3351,4569,4609,5321,5657,6097,2910,1730,3013,3056,12421,1148,2288,2864,3744,4988,3630,6457,2370,3744,5490,5915,4607,12419,12302,6116,8564,8542,7536,9074,1234,5002,5462,5154,5618,1314,2380,3808,2718,8040,4634,5397,4610,3209,4530,3014,2599,2174,1553,1780,862,1319,857,631,12419,10118,9070,5632,4764,2235,2014,8277,3918,3223,1890,12421,1843,1941,2795,3314,3351,4569,4609,5321,5657,7749,12421,2388,2864,3744,4988,3630,6457,4412,5490,7414
ACSSF,2012m1,dc,000,0050,0000007,12302,6116,8564,8542,7536,9074,1234,5002,5462,5154,5618,1314,2380,3808,2718,8040,4634,5397,4610,3209,3619,2466,1960,1400,753,3273,1696,1862,1736,1214,1780,862,1319,857,631,12419,10118,9070,5632,4764,2235,1452,925,977,8277,4812,728,6157,2204,122,1041,545,2501,3918,1231,1890,12421,1843,1941,2795,3314,3351,4569,4609,5321,5657,6097,2910,1730,3013,3056,12421,1148,2288,2864,3744,4988,3630,6457,2370,3744,5490,5915,4607,12419,12302,6116,8564,8542,7536,9074,1234,5002,5462,5154,5618,1314,2380,3808,2718,8040,4634,5397,4610,3209,4530,3014,2599,2174,1553,1780,862,1319,857,631,12419,10118,9070,5632,4764,2235,2014,8277,3918,3223,1890,12421,1843,1941,2795,3314,3351,4569,4609,5321,5657,7749,12421,2388,2864,3744,4988,3630,6457,4412,5490,7414
ACSSF,2012m1,dc,000,0050,0000008,12302,6116,8564,8542,7536,9074,1234,5002,5462,5154,5618,1314,2380,3808,2718,8040,4634,5397,4610,3209,3619,2466,1960,1400,753,3273,1696,1862,1736,1214,1780,862,1319,857,631,12419,10118,9070,5632,4764,2235,1452,925,977,8277,4812,728,6157,2204,122,1041,545,2501,3918,1231,1890,12421,1843,1941,2795,3314,3351,4569,4609,5321,5657,6097,2910,1730,3013,3056,12421,1148,2288,2864,3744,4988,3630,6457,2370,3744,5490,5915,4607,12419,12302,6116,8564,8542,7536,9074,1234,5002,5462,5154,5618,1314,2380,3808,2718,8040,4634,5397,4610,3209,4530,3014,2599,2174,1553,1780,862,1319,857,631,12419,10118,9070,5632,4764,2235,2014,8277,3918,3223,1890,12421,1843,1941,2795,3314,3351,4569,4609,5321,5657,7749,12421,2388,2864,3744,4988,3630,6457,4412,5490,7414
ACSSF,2012m1,dc,000,0050,0000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012m1,dc,000,0050,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
