ACSSF,2012m1,dc,000,0079,0000001,3951,1745,887,848,325,624,438,461,1600,678,520,163,157,446,429,1553,1392,731,862,1044,871,877,558,433,193,359,194,333,747,92,99,60,197,77,39,753,575,81,295,555,522,873,447,299,269,197,238,321,706,344,308,214,197,226,179,613,436,210,285,258,422,3608,2920,1797,996,767,1428,2159,2015,1048,813,380,433,563,771,1773,1394,701,548,1098,1341,3951,1571,745,377,476,588,197,1415,584,460,298,185,197,1395,770,1019,575,273,3781,3094,2474,1824,792,70,2435,1249,907,774,240,197,2078,1580,1409,522,120,630,7746,6297,3604,5939,2137,5848,4069,7620,8903,8434,8917,4593,8068,5673,3951,1745,887,1600,678,1553,877,558,747,92,753,873,447,706,344,613,3608,2920,2015,1048,1773,3951,1571,745,377,753,1415,584,460,367,1395,770,1191,3781,3094,2474,1921,2435,1249,907,788,2078,1580,1455
ACSSF,2012m1,dc,000,0079,0000002,3951,1745,887,848,325,624,438,461,1600,678,520,163,157,446,429,1553,1392,731,862,1044,871,877,558,433,193,359,194,333,747,92,99,60,197,77,39,753,575,81,295,555,522,873,447,299,269,197,238,321,706,344,308,214,197,226,179,613,436,210,285,258,422,3608,2920,1797,996,767,1428,2159,2015,1048,813,380,433,563,771,1773,1394,701,548,1098,1341,3951,1571,745,377,476,588,197,1415,584,460,298,185,197,1395,770,1019,575,273,3781,3094,2474,1824,792,70,2435,1249,907,774,240,197,2078,1580,1409,522,120,630,7746,6297,3604,5939,2137,5848,4069,7620,8903,8434,8917,4593,8068,5673,3951,1745,887,1600,678,1553,877,558,747,92,753,873,447,706,344,613,3608,2920,2015,1048,1773,3951,1571,745,377,753,1415,584,460,367,1395,770,1191,3781,3094,2474,1921,2435,1249,907,788,2078,1580,1455
ACSSF,2012m1,dc,000,0079,0000003,3951,1745,887,848,325,624,438,461,1600,678,520,163,157,446,429,1553,1392,731,862,1044,871,877,558,433,193,359,194,333,747,92,99,60,197,77,39,753,575,81,295,555,522,873,447,299,269,197,238,321,706,344,308,214,197,226,179,613,436,210,285,258,422,3608,2920,1797,996,767,1428,2159,2015,1048,813,380,433,563,771,1773,1394,701,548,1098,1341,3951,1571,745,377,476,588,197,1415,584,460,298,185,197,1395,770,1019,575,273,3781,3094,2474,1824,792,70,2435,1249,907,774,240,197,2078,1580,1409,522,120,630,7746,6297,3604,5939,2137,5848,4069,7620,8903,8434,8917,4593,8068,5673,3951,1745,887,1600,678,1553,877,558,747,92,753,873,447,706,344,613,3608,2920,2015,1048,1773,3951,1571,745,377,753,1415,584,460,367,1395,770,1191,3781,3094,2474,1921,2435,1249,907,788,2078,1580,1455
ACSSF,2012m1,dc,000,0079,0000004,3951,1745,887,848,325,624,438,461,1600,678,520,163,157,446,429,1553,1392,731,862,1044,871,877,558,433,193,359,194,333,747,92,99,60,197,77,39,753,575,81,295,555,522,873,447,299,269,197,238,321,706,344,308,214,197,226,179,613,436,210,285,258,422,3608,2920,1797,996,767,1428,2159,2015,1048,813,380,433,563,771,1773,1394,701,548,1098,1341,3951,1571,745,377,476,588,197,1415,584,460,298,185,197,1395,770,1019,575,273,3781,3094,2474,1824,792,70,2435,1249,907,774,240,197,2078,1580,1409,522,120,630,7746,6297,3604,5939,2137,5848,4069,7620,8903,8434,8917,4593,8068,5673,3951,1745,887,1600,678,1553,877,558,747,92,753,873,447,706,344,613,3608,2920,2015,1048,1773,3951,1571,745,377,753,1415,584,460,367,1395,770,1191,3781,3094,2474,1921,2435,1249,907,788,2078,1580,1455
ACSSF,2012m1,dc,000,0079,0000005,3951,1745,887,848,325,624,438,461,1600,678,520,163,157,446,429,1553,1392,731,862,1044,871,877,558,433,193,359,194,333,747,92,99,60,197,77,39,753,575,81,295,555,522,873,447,299,269,197,238,321,706,344,308,214,197,226,179,613,436,210,285,258,422,3608,2920,1797,996,767,1428,2159,2015,1048,813,380,433,563,771,1773,1394,701,548,1098,1341,3951,1571,745,377,476,588,197,1415,584,460,298,185,197,1395,770,1019,575,273,3781,3094,2474,1824,792,70,2435,1249,907,774,240,197,2078,1580,1409,522,120,630,7746,6297,3604,5939,2137,5848,4069,7620,8903,8434,8917,4593,8068,5673,3951,1745,887,1600,678,1553,877,558,747,92,753,873,447,706,344,613,3608,2920,2015,1048,1773,3951,1571,745,377,753,1415,584,460,367,1395,770,1191,3781,3094,2474,1921,2435,1249,907,788,2078,1580,1455
ACSSF,2012m1,dc,000,0079,0000006,3951,1745,887,848,325,624,438,461,1600,678,520,163,157,446,429,1553,1392,731,862,1044,871,877,558,433,193,359,194,333,747,92,99,60,197,77,39,753,575,81,295,555,522,873,447,299,269,197,238,321,706,344,308,214,197,226,179,613,436,210,285,258,422,3608,2920,1797,996,767,1428,2159,2015,1048,813,380,433,563,771,1773,1394,701,548,1098,1341,3951,1571,745,377,476,588,197,1415,584,460,298,185,197,1395,770,1019,575,273,3781,3094,2474,1824,792,70,2435,1249,907,774,240,197,2078,1580,1409,522,120,630,7746,6297,3604,5939,2137,5848,4069,7620,8903,8434,8917,4593,8068,5673,3951,1745,887,1600,678,1553,877,558,747,92,753,873,447,706,344,613,3608,2920,2015,1048,1773,3951,1571,745,377,753,1415,584,460,367,1395,770,1191,3781,3094,2474,1921,2435,1249,907,788,2078,1580,1455
ACSSF,2012m1,dc,000,0079,0000007,3951,1745,887,848,325,624,438,461,1600,678,520,163,157,446,429,1553,1392,731,862,1044,871,877,558,433,193,359,194,333,747,92,99,60,197,77,39,753,575,81,295,555,522,873,447,299,269,197,238,321,706,344,308,214,197,226,179,613,436,210,285,258,422,3608,2920,1797,996,767,1428,2159,2015,1048,813,380,433,563,771,1773,1394,701,548,1098,1341,3951,1571,745,377,476,588,197,1415,584,460,298,185,197,1395,770,1019,575,273,3781,3094,2474,1824,792,70,2435,1249,907,774,240,197,2078,1580,1409,522,120,630,7746,6297,3604,5939,2137,5848,4069,7620,8903,8434,8917,4593,8068,5673,3951,1745,887,1600,678,1553,877,558,747,92,753,873,447,706,344,613,3608,2920,2015,1048,1773,3951,1571,745,377,753,1415,584,460,367,1395,770,1191,3781,3094,2474,1921,2435,1249,907,788,2078,1580,1455
ACSSF,2012m1,dc,000,0079,0000008,3951,1745,887,848,325,624,438,461,1600,678,520,163,157,446,429,1553,1392,731,862,1044,871,877,558,433,193,359,194,333,747,92,99,60,197,77,39,753,575,81,295,555,522,873,447,299,269,197,238,321,706,344,308,214,197,226,179,613,436,210,285,258,422,3608,2920,1797,996,767,1428,2159,2015,1048,813,380,433,563,771,1773,1394,701,548,1098,1341,3951,1571,745,377,476,588,197,1415,584,460,298,185,197,1395,770,1019,575,273,3781,3094,2474,1824,792,70,2435,1249,907,774,240,197,2078,1580,1409,522,120,630,7746,6297,3604,5939,2137,5848,4069,7620,8903,8434,8917,4593,8068,5673,3951,1745,887,1600,678,1553,877,558,747,92,753,873,447,706,344,613,3608,2920,2015,1048,1773,3951,1571,745,377,753,1415,584,460,367,1395,770,1191,3781,3094,2474,1921,2435,1249,907,788,2078,1580,1455
ACSSF,2012m1,dc,000,0079,0000009,3951,1745,887,848,325,624,438,461,1600,678,520,163,157,446,429,1553,1392,731,862,1044,871,877,558,433,193,359,194,333,747,92,99,60,197,77,39,753,575,81,295,555,522,873,447,299,269,197,238,321,706,344,308,214,197,226,179,613,436,210,285,258,422,3608,2920,1797,996,767,1428,2159,2015,1048,813,380,433,563,771,1773,1394,701,548,1098,1341,3951,1571,745,377,476,588,197,1415,584,460,298,185,197,1395,770,1019,575,273,3781,3094,2474,1824,792,70,2435,1249,907,774,240,197,2078,1580,1409,522,120,630,7746,6297,3604,5939,2137,5848,4069,7620,8903,8434,8917,4593,8068,5673,3951,1745,887,1600,678,1553,877,558,747,92,753,873,447,706,344,613,3608,2920,2015,1048,1773,3951,1571,745,377,753,1415,584,460,367,1395,770,1191,3781,3094,2474,1921,2435,1249,907,788,2078,1580,1455
ACSSF,2012m1,dc,000,0079,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5830,2940,515,494,133,197,133,2819,5119,4757,4691,2550,890,2311,3066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
