ACSSF,2012m1,dc,000,0012,0000001,0,197,359,197,2961,1041,214,197,158,536,334,405,270,244,387,455,197,397,481,84,192,984,1388,349,197,365,197,186,1592,137,521,213,403,1734,1430,3194,131,2089,384,1286,616,3126,197,645,442,747,170,613,3745,782,2873,343,595,197,124,61,197,255,1159,183,1751,389,385,2622,472,1073,1602,175,197,557,180,167,3691,101,3273,233,100,130,1394,76,262,46,237,81,197,421,1521,646,1213,704,493,696,645,2319,64,97,37,197,256,197,640,1070,1064,209,1039,197,86,8315,7552,0,7552,8415,5551,7552,4894,6469,0,2961,1041,1388,521,403,1734,3194,2089,1286,616,3126,645,747,3745,2873,595,1159,1751,389,2622,1073,1602,557,3691,1213,704,696,645,2319,8933,7552,0,7552,8415,5551,7552
ACSSF,2012m1,dc,000,0012,0000002,0,197,359,197,2961,1041,214,197,158,536,334,405,270,244,387,455,197,397,481,84,192,984,1388,349,197,365,197,186,1592,137,521,213,403,1734,1430,3194,131,2089,384,1286,616,3126,197,645,442,747,170,613,3745,782,2873,343,595,197,124,61,197,255,1159,183,1751,389,385,2622,472,1073,1602,175,197,557,180,167,3691,101,3273,233,100,130,1394,76,262,46,237,81,197,421,1521,646,1213,704,493,696,645,2319,64,97,37,197,256,197,640,1070,1064,209,1039,197,86,8315,7552,0,7552,8415,5551,7552,4894,6469,0,2961,1041,1388,521,403,1734,3194,2089,1286,616,3126,645,747,3745,2873,595,1159,1751,389,2622,1073,1602,557,3691,1213,704,696,645,2319,8933,7552,0,7552,8415,5551,7552
ACSSF,2012m1,dc,000,0012,0000003,0,197,359,197,2961,1041,214,197,158,536,334,405,270,244,387,455,197,397,481,84,192,984,1388,349,197,365,197,186,1592,137,521,213,403,1734,1430,3194,131,2089,384,1286,616,3126,197,645,442,747,170,613,3745,782,2873,343,595,197,124,61,197,255,1159,183,1751,389,385,2622,472,1073,1602,175,197,557,180,167,3691,101,3273,233,100,130,1394,76,262,46,237,81,197,421,1521,646,1213,704,493,696,645,2319,64,97,37,197,256,197,640,1070,1064,209,1039,197,86,8315,7552,0,7552,8415,5551,7552,4894,6469,0,2961,1041,1388,521,403,1734,3194,2089,1286,616,3126,645,747,3745,2873,595,1159,1751,389,2622,1073,1602,557,3691,1213,704,696,645,2319,8933,7552,0,7552,8415,5551,7552
ACSSF,2012m1,dc,000,0012,0000004,0,197,359,197,2961,1041,214,197,158,536,334,405,270,244,387,455,197,397,481,84,192,984,1388,349,197,365,197,186,1592,137,521,213,403,1734,1430,3194,131,2089,384,1286,616,3126,197,645,442,747,170,613,3745,782,2873,343,595,197,124,61,197,255,1159,183,1751,389,385,2622,472,1073,1602,175,197,557,180,167,3691,101,3273,233,100,130,1394,76,262,46,237,81,197,421,1521,646,1213,704,493,696,645,2319,64,97,37,197,256,197,640,1070,1064,209,1039,197,86,8315,7552,0,7552,8415,5551,7552,4894,6469,0,2961,1041,1388,521,403,1734,3194,2089,1286,616,3126,645,747,3745,2873,595,1159,1751,389,2622,1073,1602,557,3691,1213,704,696,645,2319,8933,7552,0,7552,8415,5551,7552
ACSSF,2012m1,dc,000,0012,0000005,0,197,359,197,2961,1041,214,197,158,536,334,405,270,244,387,455,197,397,481,84,192,984,1388,349,197,365,197,186,1592,137,521,213,403,1734,1430,3194,131,2089,384,1286,616,3126,197,645,442,747,170,613,3745,782,2873,343,595,197,124,61,197,255,1159,183,1751,389,385,2622,472,1073,1602,175,197,557,180,167,3691,101,3273,233,100,130,1394,76,262,46,237,81,197,421,1521,646,1213,704,493,696,645,2319,64,97,37,197,256,197,640,1070,1064,209,1039,197,86,8315,7552,0,7552,8415,5551,7552,4894,6469,0,2961,1041,1388,521,403,1734,3194,2089,1286,616,3126,645,747,3745,2873,595,1159,1751,389,2622,1073,1602,557,3691,1213,704,696,645,2319,8933,7552,0,7552,8415,5551,7552
ACSSF,2012m1,dc,000,0012,0000006,0,197,359,197,2961,1041,214,197,158,536,334,405,270,244,387,455,197,397,481,84,192,984,1388,349,197,365,197,186,1592,137,521,213,403,1734,1430,3194,131,2089,384,1286,616,3126,197,645,442,747,170,613,3745,782,2873,343,595,197,124,61,197,255,1159,183,1751,389,385,2622,472,1073,1602,175,197,557,180,167,3691,101,3273,233,100,130,1394,76,262,46,237,81,197,421,1521,646,1213,704,493,696,645,2319,64,97,37,197,256,197,640,1070,1064,209,1039,197,86,8315,7552,0,7552,8415,5551,7552,4894,6469,0,2961,1041,1388,521,403,1734,3194,2089,1286,616,3126,645,747,3745,2873,595,1159,1751,389,2622,1073,1602,557,3691,1213,704,696,645,2319,8933,7552,0,7552,8415,5551,7552
ACSSF,2012m1,dc,000,0012,0000007,0,197,359,197,2961,1041,214,197,158,536,334,405,270,244,387,455,197,397,481,84,192,984,1388,349,197,365,197,186,1592,137,521,213,403,1734,1430,3194,131,2089,384,1286,616,3126,197,645,442,747,170,613,3745,782,2873,343,595,197,124,61,197,255,1159,183,1751,389,385,2622,472,1073,1602,175,197,557,180,167,3691,101,3273,233,100,130,1394,76,262,46,237,81,197,421,1521,646,1213,704,493,696,645,2319,64,97,37,197,256,197,640,1070,1064,209,1039,197,86,8315,7552,0,7552,8415,5551,7552,4894,6469,0,2961,1041,1388,521,403,1734,3194,2089,1286,616,3126,645,747,3745,2873,595,1159,1751,389,2622,1073,1602,557,3691,1213,704,696,645,2319,8933,7552,0,7552,8415,5551,7552
ACSSF,2012m1,dc,000,0012,0000008,0,197,359,197,2961,1041,214,197,158,536,334,405,270,244,387,455,197,397,481,84,192,984,1388,349,197,365,197,186,1592,137,521,213,403,1734,1430,3194,131,2089,384,1286,616,3126,197,645,442,747,170,613,3745,782,2873,343,595,197,124,61,197,255,1159,183,1751,389,385,2622,472,1073,1602,175,197,557,180,167,3691,101,3273,233,100,130,1394,76,262,46,237,81,197,421,1521,646,1213,704,493,696,645,2319,64,97,37,197,256,197,640,1070,1064,209,1039,197,86,8315,7552,0,7552,8415,5551,7552,4894,6469,0,2961,1041,1388,521,403,1734,3194,2089,1286,616,3126,645,747,3745,2873,595,1159,1751,389,2622,1073,1602,557,3691,1213,704,696,645,2319,8933,7552,0,7552,8415,5551,7552
ACSSF,2012m1,dc,000,0012,0000009,0,197,359,197,2961,1041,214,197,158,536,334,405,270,244,387,455,197,397,481,84,192,984,1388,349,197,365,197,186,1592,137,521,213,403,1734,1430,3194,131,2089,384,1286,616,3126,197,645,442,747,170,613,3745,782,2873,343,595,197,124,61,197,255,1159,183,1751,389,385,2622,472,1073,1602,175,197,557,180,167,3691,101,3273,233,100,130,1394,76,262,46,237,81,197,421,1521,646,1213,704,493,696,645,2319,64,97,37,197,256,197,640,1070,1064,209,1039,197,86,8315,7552,0,7552,8415,5551,7552,4894,6469,0,2961,1041,1388,521,403,1734,3194,2089,1286,616,3126,645,747,3745,2873,595,1159,1751,389,2622,1073,1602,557,3691,1213,704,696,645,2319,8933,7552,0,7552,8415,5551,7552
ACSSF,2012m1,dc,000,0012,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5919,5925,4806,3970,2259,1328,1917,5919,1580,751,1011,378,211,1632,2425,1053,1028,540,2054,284,476,2379,1924,361,1013,1223,153,2335,694,932,267,611,875,450,321,313,552,4680,2259,5919,5925,4806,3970,2259
