ACSSF,2015e1,dc,000,0046,0000001,15176,8625,3282,3269,15176,8014,5273,2741,7162,53265,48260,32117,394863,13296,6272,254,1453,1315,898,2352,7024,381567,13296,6272,1729,750,979,4543,3232,1311,7024,4274,2750,,,,,,,,10882,4955,3280,1675,5927,3534,2393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13296,3724,1576,970,606,2148,9572,4696,3012,1684,4876,13296,11221,4993,3206,1787,6228,2075,1279,776,503,796,13296,11237,4822,2994,1828,6415,2059,1083,857,822,35,226,976,593,166,427,383,13296,3549,2101,935,1166,1448,9747,4171,3047,1124,5576,13296,6663,3601,2193,1408,3062,6633,2671,1789,882,3962,13296,7673,3864,2767,1097,3809,5623,2408,1215,1193,3215,13296,1831,976,839,137,855,11465,5296,3143,2153,6169,281787,10264,4689,1408,3281,5575,271523
ACSSF,2015e1,dc,000,0046,0000002,15176,8625,3282,3269,15176,8014,5273,2741,7162,53265,48260,32117,394863,13296,6272,254,1453,1315,898,2352,7024,381567,13296,6272,1729,750,979,4543,3232,1311,7024,4274,2750,,,,,,,,10882,4955,3280,1675,5927,3534,2393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13296,3724,1576,970,606,2148,9572,4696,3012,1684,4876,13296,11221,4993,3206,1787,6228,2075,1279,776,503,796,13296,11237,4822,2994,1828,6415,2059,1083,857,822,35,226,976,593,166,427,383,13296,3549,2101,935,1166,1448,9747,4171,3047,1124,5576,13296,6663,3601,2193,1408,3062,6633,2671,1789,882,3962,13296,7673,3864,2767,1097,3809,5623,2408,1215,1193,3215,13296,1831,976,839,137,855,11465,5296,3143,2153,6169,281787,10264,4689,1408,3281,5575,271523
ACSSF,2015e1,dc,000,0046,0000003,15176,8625,3282,3269,15176,8014,5273,2741,7162,53265,48260,32117,394863,13296,6272,254,1453,1315,898,2352,7024,381567,13296,6272,1729,750,979,4543,3232,1311,7024,4274,2750,,,,,,,,10882,4955,3280,1675,5927,3534,2393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13296,3724,1576,970,606,2148,9572,4696,3012,1684,4876,13296,11221,4993,3206,1787,6228,2075,1279,776,503,796,13296,11237,4822,2994,1828,6415,2059,1083,857,822,35,226,976,593,166,427,383,13296,3549,2101,935,1166,1448,9747,4171,3047,1124,5576,13296,6663,3601,2193,1408,3062,6633,2671,1789,882,3962,13296,7673,3864,2767,1097,3809,5623,2408,1215,1193,3215,13296,1831,976,839,137,855,11465,5296,3143,2153,6169,281787,10264,4689,1408,3281,5575,271523
ACSSF,2015e1,dc,000,0046,0000004,15176,8625,3282,3269,15176,8014,5273,2741,7162,53265,48260,32117,394863,13296,6272,254,1453,1315,898,2352,7024,381567,13296,6272,1729,750,979,4543,3232,1311,7024,4274,2750,,,,,,,,10882,4955,3280,1675,5927,3534,2393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13296,3724,1576,970,606,2148,9572,4696,3012,1684,4876,13296,11221,4993,3206,1787,6228,2075,1279,776,503,796,13296,11237,4822,2994,1828,6415,2059,1083,857,822,35,226,976,593,166,427,383,13296,3549,2101,935,1166,1448,9747,4171,3047,1124,5576,13296,6663,3601,2193,1408,3062,6633,2671,1789,882,3962,13296,7673,3864,2767,1097,3809,5623,2408,1215,1193,3215,13296,1831,976,839,137,855,11465,5296,3143,2153,6169,281787,10264,4689,1408,3281,5575,271523
ACSSF,2015e1,dc,000,0046,0000005,15176,8625,3282,3269,15176,8014,5273,2741,7162,53265,48260,32117,394863,13296,6272,254,1453,1315,898,2352,7024,381567,13296,6272,1729,750,979,4543,3232,1311,7024,4274,2750,,,,,,,,10882,4955,3280,1675,5927,3534,2393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13296,3724,1576,970,606,2148,9572,4696,3012,1684,4876,13296,11221,4993,3206,1787,6228,2075,1279,776,503,796,13296,11237,4822,2994,1828,6415,2059,1083,857,822,35,226,976,593,166,427,383,13296,3549,2101,935,1166,1448,9747,4171,3047,1124,5576,13296,6663,3601,2193,1408,3062,6633,2671,1789,882,3962,13296,7673,3864,2767,1097,3809,5623,2408,1215,1193,3215,13296,1831,976,839,137,855,11465,5296,3143,2153,6169,281787,10264,4689,1408,3281,5575,271523
ACSSF,2015e1,dc,000,0046,0000006,15176,8625,3282,3269,15176,8014,5273,2741,7162,53265,48260,32117,394863,13296,6272,254,1453,1315,898,2352,7024,381567,13296,6272,1729,750,979,4543,3232,1311,7024,4274,2750,,,,,,,,10882,4955,3280,1675,5927,3534,2393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13296,3724,1576,970,606,2148,9572,4696,3012,1684,4876,13296,11221,4993,3206,1787,6228,2075,1279,776,503,796,13296,11237,4822,2994,1828,6415,2059,1083,857,822,35,226,976,593,166,427,383,13296,3549,2101,935,1166,1448,9747,4171,3047,1124,5576,13296,6663,3601,2193,1408,3062,6633,2671,1789,882,3962,13296,7673,3864,2767,1097,3809,5623,2408,1215,1193,3215,13296,1831,976,839,137,855,11465,5296,3143,2153,6169,281787,10264,4689,1408,3281,5575,271523
ACSSF,2015e1,dc,000,0046,0000007,15176,8625,3282,3269,15176,8014,5273,2741,7162,53265,48260,32117,394863,13296,6272,254,1453,1315,898,2352,7024,381567,13296,6272,1729,750,979,4543,3232,1311,7024,4274,2750,,,,,,,,10882,4955,3280,1675,5927,3534,2393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13296,3724,1576,970,606,2148,9572,4696,3012,1684,4876,13296,11221,4993,3206,1787,6228,2075,1279,776,503,796,13296,11237,4822,2994,1828,6415,2059,1083,857,822,35,226,976,593,166,427,383,13296,3549,2101,935,1166,1448,9747,4171,3047,1124,5576,13296,6663,3601,2193,1408,3062,6633,2671,1789,882,3962,13296,7673,3864,2767,1097,3809,5623,2408,1215,1193,3215,13296,1831,976,839,137,855,11465,5296,3143,2153,6169,281787,10264,4689,1408,3281,5575,271523
ACSSF,2015e1,dc,000,0046,0000008,15176,8625,3282,3269,15176,8014,5273,2741,7162,53265,48260,32117,394863,13296,6272,254,1453,1315,898,2352,7024,381567,13296,6272,1729,750,979,4543,3232,1311,7024,4274,2750,,,,,,,,10882,4955,3280,1675,5927,3534,2393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13296,3724,1576,970,606,2148,9572,4696,3012,1684,4876,13296,11221,4993,3206,1787,6228,2075,1279,776,503,796,13296,11237,4822,2994,1828,6415,2059,1083,857,822,35,226,976,593,166,427,383,13296,3549,2101,935,1166,1448,9747,4171,3047,1124,5576,13296,6663,3601,2193,1408,3062,6633,2671,1789,882,3962,13296,7673,3864,2767,1097,3809,5623,2408,1215,1193,3215,13296,1831,976,839,137,855,11465,5296,3143,2153,6169,281787,10264,4689,1408,3281,5575,271523
ACSSF,2015e1,dc,000,0046,0000009,15176,8625,3282,3269,15176,8014,5273,2741,7162,53265,48260,32117,394863,13296,6272,254,1453,1315,898,2352,7024,381567,13296,6272,1729,750,979,4543,3232,1311,7024,4274,2750,,,,,,,,10882,4955,3280,1675,5927,3534,2393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13296,3724,1576,970,606,2148,9572,4696,3012,1684,4876,13296,11221,4993,3206,1787,6228,2075,1279,776,503,796,13296,11237,4822,2994,1828,6415,2059,1083,857,822,35,226,976,593,166,427,383,13296,3549,2101,935,1166,1448,9747,4171,3047,1124,5576,13296,6663,3601,2193,1408,3062,6633,2671,1789,882,3962,13296,7673,3864,2767,1097,3809,5623,2408,1215,1193,3215,13296,1831,976,839,137,855,11465,5296,3143,2153,6169,281787,10264,4689,1408,3281,5575,271523
ACSSF,2015e1,dc,000,0046,0000010,,,,,,,,,,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
