ACSSF,2015e1,dc,000,0165,0000001,112555,85687,25062,60625,26868,7178,19690,112555,32240,80315,27809,3153,24656,309596,10934,298662,309596,14627,294969,309596,89707,219889,281787,6922,274865,309596,12425,297171,309596,8329,301267,660682,104337,556345,660682,98521,562161,660682,98626,562056,660682,81107,579575,660682,85831,574851,660682,74817,585865,660682,86382,574300,660682,91751,568931,660682,91777,568905,281787,5542,276245,281787,1931,279856,3011,278776,3951,277836,281787,7538,7538,7538,50898,228329
ACSSF,2015e1,dc,000,0165,0000002,112555,85687,25062,60625,26868,7178,19690,112555,32240,80315,27809,3153,24656,309596,10934,298662,309596,14627,294969,309596,89707,219889,281787,6922,274865,309596,12425,297171,309596,8329,301267,660682,104337,556345,660682,98521,562161,660682,98626,562056,660682,81107,579575,660682,85831,574851,660682,74817,585865,660682,86382,574300,660682,91751,568931,660682,91777,568905,281787,5542,276245,281787,1931,279856,3011,278776,3951,277836,281787,7538,7538,7538,50898,228329
ACSSF,2015e1,dc,000,0165,0000003,112555,85687,25062,60625,26868,7178,19690,112555,32240,80315,27809,3153,24656,309596,10934,298662,309596,14627,294969,309596,89707,219889,281787,6922,274865,309596,12425,297171,309596,8329,301267,660682,104337,556345,660682,98521,562161,660682,98626,562056,660682,81107,579575,660682,85831,574851,660682,74817,585865,660682,86382,574300,660682,91751,568931,660682,91777,568905,281787,5542,276245,281787,1931,279856,3011,278776,3951,277836,281787,7538,7538,7538,50898,228329
ACSSF,2015e1,dc,000,0165,0000004,112555,85687,25062,60625,26868,7178,19690,112555,32240,80315,27809,3153,24656,309596,10934,298662,309596,14627,294969,309596,89707,219889,281787,6922,274865,309596,12425,297171,309596,8329,301267,660682,104337,556345,660682,98521,562161,660682,98626,562056,660682,81107,579575,660682,85831,574851,660682,74817,585865,660682,86382,574300,660682,91751,568931,660682,91777,568905,281787,5542,276245,281787,1931,279856,3011,278776,3951,277836,281787,7538,7538,7538,50898,228329
ACSSF,2015e1,dc,000,0165,0000005,112555,85687,25062,60625,26868,7178,19690,112555,32240,80315,27809,3153,24656,309596,10934,298662,309596,14627,294969,309596,89707,219889,281787,6922,274865,309596,12425,297171,309596,8329,301267,660682,104337,556345,660682,98521,562161,660682,98626,562056,660682,81107,579575,660682,85831,574851,660682,74817,585865,660682,86382,574300,660682,91751,568931,660682,91777,568905,281787,5542,276245,281787,1931,279856,3011,278776,3951,277836,281787,7538,7538,7538,50898,228329
ACSSF,2015e1,dc,000,0165,0000006,112555,85687,25062,60625,26868,7178,19690,112555,32240,80315,27809,3153,24656,309596,10934,298662,309596,14627,294969,309596,89707,219889,281787,6922,274865,309596,12425,297171,309596,8329,301267,660682,104337,556345,660682,98521,562161,660682,98626,562056,660682,81107,579575,660682,85831,574851,660682,74817,585865,660682,86382,574300,660682,91751,568931,660682,91777,568905,281787,5542,276245,281787,1931,279856,3011,278776,3951,277836,281787,7538,7538,7538,50898,228329
ACSSF,2015e1,dc,000,0165,0000007,112555,85687,25062,60625,26868,7178,19690,112555,32240,80315,27809,3153,24656,309596,10934,298662,309596,14627,294969,309596,89707,219889,281787,6922,274865,309596,12425,297171,309596,8329,301267,660682,104337,556345,660682,98521,562161,660682,98626,562056,660682,81107,579575,660682,85831,574851,660682,74817,585865,660682,86382,574300,660682,91751,568931,660682,91777,568905,281787,5542,276245,281787,1931,279856,3011,278776,3951,277836,281787,7538,7538,7538,50898,228329
ACSSF,2015e1,dc,000,0165,0000008,112555,85687,25062,60625,26868,7178,19690,112555,32240,80315,27809,3153,24656,309596,10934,298662,309596,14627,294969,309596,89707,219889,281787,6922,274865,309596,12425,297171,309596,8329,301267,660682,104337,556345,660682,98521,562161,660682,98626,562056,660682,81107,579575,660682,85831,574851,660682,74817,585865,660682,86382,574300,660682,91751,568931,660682,91777,568905,281787,5542,276245,281787,1931,279856,3011,278776,3951,277836,281787,7538,7538,7538,50898,228329
ACSSF,2015e1,dc,000,0165,0000009,112555,85687,25062,60625,26868,7178,19690,112555,32240,80315,27809,3153,24656,309596,10934,298662,309596,14627,294969,309596,89707,219889,281787,6922,274865,309596,12425,297171,309596,8329,301267,660682,104337,556345,660682,98521,562161,660682,98626,562056,660682,81107,579575,660682,85831,574851,660682,74817,585865,660682,86382,574300,660682,91751,568931,660682,91777,568905,281787,5542,276245,281787,1931,279856,3011,278776,3951,277836,281787,7538,7538,7538,50898,228329
ACSSF,2015e1,dc,000,0165,0000010,25269,18057,5020,13037,7212,1833,5379,25269,6853,18416,3617,112,3505,52062,947,51115,52062,2719,49343,52062,4437,47625,48445,559,47886,52062,1430,50632,52062,765,51297,109459,19412,90047,109459,18371,91088,109459,18040,91419,109459,13907,95552,109459,15380,94079,109459,11735,97724,109459,16541,92918,109459,16949,92510,109459,17332,92127,48445,799,47646,48445,204,48241,280,48165,441,48004,48445,1918,1918,1918,12344,35432
