ACSSF,2015e1,dc,000,0108,0000001,52733,61276,84345,91499,100277,80181,82682,76934,91038,86502,74328,53760,95572,68597,70620,62623,64136,51237,26155,22494,55897,40139,79960,19633,24263,28114,40177,51424,36827,31217,.,30451,45279,36944,62043,36462,31715,50477,67046,76880,79652,71737,67084,67310,80696,61781,59957,61455,101612,35399,54220,58071,70563,40328,22193,24262,25966,22092,76620,19117,22737,24388,35391,25511,38941,.,.,.,.,29005,33425,31416,20096
ACSSF,2015e1,dc,000,0108,0000002,52733,61276,84345,91499,100277,80181,82682,76934,91038,86502,74328,53760,95572,68597,70620,62623,64136,51237,26155,22494,55897,40139,79960,19633,24263,28114,40177,51424,36827,31217,.,30451,45279,36944,62043,36462,31715,50477,67046,76880,79652,71737,67084,67310,80696,61781,59957,61455,101612,35399,54220,58071,70563,40328,22193,24262,25966,22092,76620,19117,22737,24388,35391,25511,38941,.,.,.,.,29005,33425,31416,20096
ACSSF,2015e1,dc,000,0108,0000003,52733,61276,84345,91499,100277,80181,82682,76934,91038,86502,74328,53760,95572,68597,70620,62623,64136,51237,26155,22494,55897,40139,79960,19633,24263,28114,40177,51424,36827,31217,.,30451,45279,36944,62043,36462,31715,50477,67046,76880,79652,71737,67084,67310,80696,61781,59957,61455,101612,35399,54220,58071,70563,40328,22193,24262,25966,22092,76620,19117,22737,24388,35391,25511,38941,.,.,.,.,29005,33425,31416,20096
ACSSF,2015e1,dc,000,0108,0000004,52733,61276,84345,91499,100277,80181,82682,76934,91038,86502,74328,53760,95572,68597,70620,62623,64136,51237,26155,22494,55897,40139,79960,19633,24263,28114,40177,51424,36827,31217,.,30451,45279,36944,62043,36462,31715,50477,67046,76880,79652,71737,67084,67310,80696,61781,59957,61455,101612,35399,54220,58071,70563,40328,22193,24262,25966,22092,76620,19117,22737,24388,35391,25511,38941,.,.,.,.,29005,33425,31416,20096
ACSSF,2015e1,dc,000,0108,0000005,52733,61276,84345,91499,100277,80181,82682,76934,91038,86502,74328,53760,95572,68597,70620,62623,64136,51237,26155,22494,55897,40139,79960,19633,24263,28114,40177,51424,36827,31217,.,30451,45279,36944,62043,36462,31715,50477,67046,76880,79652,71737,67084,67310,80696,61781,59957,61455,101612,35399,54220,58071,70563,40328,22193,24262,25966,22092,76620,19117,22737,24388,35391,25511,38941,.,.,.,.,29005,33425,31416,20096
ACSSF,2015e1,dc,000,0108,0000006,52733,61276,84345,91499,100277,80181,82682,76934,91038,86502,74328,53760,95572,68597,70620,62623,64136,51237,26155,22494,55897,40139,79960,19633,24263,28114,40177,51424,36827,31217,.,30451,45279,36944,62043,36462,31715,50477,67046,76880,79652,71737,67084,67310,80696,61781,59957,61455,101612,35399,54220,58071,70563,40328,22193,24262,25966,22092,76620,19117,22737,24388,35391,25511,38941,.,.,.,.,29005,33425,31416,20096
ACSSF,2015e1,dc,000,0108,0000007,52733,61276,84345,91499,100277,80181,82682,76934,91038,86502,74328,53760,95572,68597,70620,62623,64136,51237,26155,22494,55897,40139,79960,19633,24263,28114,40177,51424,36827,31217,.,30451,45279,36944,62043,36462,31715,50477,67046,76880,79652,71737,67084,67310,80696,61781,59957,61455,101612,35399,54220,58071,70563,40328,22193,24262,25966,22092,76620,19117,22737,24388,35391,25511,38941,.,.,.,.,29005,33425,31416,20096
ACSSF,2015e1,dc,000,0108,0000008,52733,61276,84345,91499,100277,80181,82682,76934,91038,86502,74328,53760,95572,68597,70620,62623,64136,51237,26155,22494,55897,40139,79960,19633,24263,28114,40177,51424,36827,31217,.,30451,45279,36944,62043,36462,31715,50477,67046,76880,79652,71737,67084,67310,80696,61781,59957,61455,101612,35399,54220,58071,70563,40328,22193,24262,25966,22092,76620,19117,22737,24388,35391,25511,38941,.,.,.,.,29005,33425,31416,20096
ACSSF,2015e1,dc,000,0108,0000009,52733,61276,84345,91499,100277,80181,82682,76934,91038,86502,74328,53760,95572,68597,70620,62623,64136,51237,26155,22494,55897,40139,79960,19633,24263,28114,40177,51424,36827,31217,.,30451,45279,36944,62043,36462,31715,50477,67046,76880,79652,71737,67084,67310,80696,61781,59957,61455,101612,35399,54220,58071,70563,40328,22193,24262,25966,22092,76620,19117,22737,24388,35391,25511,38941,.,.,.,.,29005,33425,31416,20096
ACSSF,2015e1,dc,000,0108,0000010,75770,88140,110528,120644,121828,108773,122079,120028,142399,130313,91853,46784,151205,76392,91159,78918,170031,.,21065,.,61454,61569,.,5495,.,7206,50742,66799,12466,55288,.,41628,.,150308,.,28328,.,65905,78505,86115,95069,84902,90520,77507,.,97473,59919,58419,125821,38286,51764,68080,71790,27446,20300,46250,.,.,.,6921,21224,30444,45188,31241,46082,.,.,.,.,10830,10830,.,.
ACSSF,2015e1,dc,000,0108,0000011,46188,46750,75948,80470,89368,61536,82027,87516,82000,82167,71317,62933,82897,52716,70196,52073,51962,77614,24989,7351,31207,30340,92163,25478,17057,30670,31053,30591,36110,29349,.,30128,8606,35837,220597,35252,30794,45671,68140,84029,83363,84567,61771,71572,71295,51660,60196,67734,101657,38314,49809,47140,83387,40588,21553,26350,46035,46828,39441,20362,15775,27552,29852,27938,32015,.,.,.,.,21058,.,23810,2499
ACSSF,2015e1,dc,000,0108,0000012,60556,66834,83986,101673,106861,96899,80431,75056,90947,81456,66787,65113,90706,65181,63320,98725,98725,.,35909,38869,62077,52087,72192,23904,29365,26164,42391,66862,41543,33109,.,17453,46099,26022,36875,6793,25089,53208,70116,77830,85779,67314,76603,80825,58542,76802,58482,60404,90359,49518,57083,61066,91987,40216,20482,27668,26747,25548,62356,12943,20625,20723,36861,25397,41711,.,.,.,.,41294,.,40804,.
ACSSF,2015e1,dc,000,0108,0000013,32349,33827,66545,67276,66030,84079,76790,75368,122180,.,61599,40906,.,70475,51971,50625,.,.,22039,46809,36373,29049,105389,17076,17430,30714,20859,13947,25336,32300,.,33925,31978,39349,31410,40407,41446,31902,60782,61786,68571,54412,101833,105152,.,.,58227,60387,46675,60208,49023,34825,65243,21105,21652,17843,22041,21780,.,17616,23606,25554,32288,13833,39310,.,.,.,.,37555,34500,37752,37548
ACSSF,2015e1,dc,000,0108,0000014,61843,71149,83499,90315,100512,71585,82046,76739,90766,83302,71918,56474,87674,65184,60773,62114,61159,.,29381,21232,61844,41620,79234,28384,29021,26593,48984,71061,41097,15410,.,17227,.,55423,61959,67750,30539,53974,62704,67103,67216,66460,59098,60425,91717,52180,60568,65398,105519,20625,59295,66992,66117,71452,30128,16941,94360,.,95172,23074,30624,27012,38059,45400,37503,.,.,.,.,9762,.,9453,.
ACSSF,2015e1,dc,000,0108,0000015,52733,61276,84345,91499,100277,80181,82682,76934,91038,86502,74328,53760,95572,68597,70620,62623,64136,51237,26155,22494,55897,40139,79960,19633,24263,28114,40177,51424,36827,31217,.,30451,45279,36944,62043,36462,31715,50477,67046,76880,79652,71737,67084,67310,80696,61781,59957,61455,101612,35399,54220,58071,70563,40328,22193,24262,25966,22092,76620,19117,22737,24388,35391,25511,38941,.,.,.,.,29005,33425,31416,20096
