ACSSF,2015e1,dc,000,0006,0000001,672228,601099,71129,12653,6989,4021,2354,29386,552,1084,2175,773,1654,23148,0,9588,1013,1213,660,3090,1345,30,1527,286,424,0,6138,2343,364,0,3431,672228,601099,241855,312914,959,25633,367,2976,16395,1023,15372,71129,27288,5917,702,311,108,31821,4982,2560,2422,672228,601099,71129,672228,601099,71129,12653,6989,4021,2354,29386,9588,6138,672228,601099,241855,312914,959,25633,367,2976,16395,1023,15372,71129
ACSSF,2015e1,dc,000,0006,0000002,672228,601099,71129,12653,6989,4021,2354,29386,552,1084,2175,773,1654,23148,0,9588,1013,1213,660,3090,1345,30,1527,286,424,0,6138,2343,364,0,3431,672228,601099,241855,312914,959,25633,367,2976,16395,1023,15372,71129,27288,5917,702,311,108,31821,4982,2560,2422,672228,601099,71129,672228,601099,71129,12653,6989,4021,2354,29386,9588,6138,672228,601099,241855,312914,959,25633,367,2976,16395,1023,15372,71129
ACSSF,2015e1,dc,000,0006,0000003,672228,601099,71129,12653,6989,4021,2354,29386,552,1084,2175,773,1654,23148,0,9588,1013,1213,660,3090,1345,30,1527,286,424,0,6138,2343,364,0,3431,672228,601099,241855,312914,959,25633,367,2976,16395,1023,15372,71129,27288,5917,702,311,108,31821,4982,2560,2422,672228,601099,71129,672228,601099,71129,12653,6989,4021,2354,29386,9588,6138,672228,601099,241855,312914,959,25633,367,2976,16395,1023,15372,71129
ACSSF,2015e1,dc,000,0006,0000004,672228,601099,71129,12653,6989,4021,2354,29386,552,1084,2175,773,1654,23148,0,9588,1013,1213,660,3090,1345,30,1527,286,424,0,6138,2343,364,0,3431,672228,601099,241855,312914,959,25633,367,2976,16395,1023,15372,71129,27288,5917,702,311,108,31821,4982,2560,2422,672228,601099,71129,672228,601099,71129,12653,6989,4021,2354,29386,9588,6138,672228,601099,241855,312914,959,25633,367,2976,16395,1023,15372,71129
ACSSF,2015e1,dc,000,0006,0000005,672228,601099,71129,12653,6989,4021,2354,29386,552,1084,2175,773,1654,23148,0,9588,1013,1213,660,3090,1345,30,1527,286,424,0,6138,2343,364,0,3431,672228,601099,241855,312914,959,25633,367,2976,16395,1023,15372,71129,27288,5917,702,311,108,31821,4982,2560,2422,672228,601099,71129,672228,601099,71129,12653,6989,4021,2354,29386,9588,6138,672228,601099,241855,312914,959,25633,367,2976,16395,1023,15372,71129
ACSSF,2015e1,dc,000,0006,0000006,672228,601099,71129,12653,6989,4021,2354,29386,552,1084,2175,773,1654,23148,0,9588,1013,1213,660,3090,1345,30,1527,286,424,0,6138,2343,364,0,3431,672228,601099,241855,312914,959,25633,367,2976,16395,1023,15372,71129,27288,5917,702,311,108,31821,4982,2560,2422,672228,601099,71129,672228,601099,71129,12653,6989,4021,2354,29386,9588,6138,672228,601099,241855,312914,959,25633,367,2976,16395,1023,15372,71129
ACSSF,2015e1,dc,000,0006,0000007,672228,601099,71129,12653,6989,4021,2354,29386,552,1084,2175,773,1654,23148,0,9588,1013,1213,660,3090,1345,30,1527,286,424,0,6138,2343,364,0,3431,672228,601099,241855,312914,959,25633,367,2976,16395,1023,15372,71129,27288,5917,702,311,108,31821,4982,2560,2422,672228,601099,71129,672228,601099,71129,12653,6989,4021,2354,29386,9588,6138,672228,601099,241855,312914,959,25633,367,2976,16395,1023,15372,71129
ACSSF,2015e1,dc,000,0006,0000008,672228,601099,71129,12653,6989,4021,2354,29386,552,1084,2175,773,1654,23148,0,9588,1013,1213,660,3090,1345,30,1527,286,424,0,6138,2343,364,0,3431,672228,601099,241855,312914,959,25633,367,2976,16395,1023,15372,71129,27288,5917,702,311,108,31821,4982,2560,2422,672228,601099,71129,672228,601099,71129,12653,6989,4021,2354,29386,9588,6138,672228,601099,241855,312914,959,25633,367,2976,16395,1023,15372,71129
ACSSF,2015e1,dc,000,0006,0000009,672228,601099,71129,12653,6989,4021,2354,29386,552,1084,2175,773,1654,23148,0,9588,1013,1213,660,3090,1345,30,1527,286,424,0,6138,2343,364,0,3431,672228,601099,241855,312914,959,25633,367,2976,16395,1023,15372,71129,27288,5917,702,311,108,31821,4982,2560,2422,672228,601099,71129,672228,601099,71129,12653,6989,4021,2354,29386,9588,6138,672228,601099,241855,312914,959,25633,367,2976,16395,1023,15372,71129
ACSSF,2015e1,dc,000,0006,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110376,98511,78518,9296,0,7537,0,158,3002,180,2822,11865,6891,583,0,0,0,3853,538,273,265,110376,98511,11865,110376,98511,11865,2666,1621,910,0,1208,3774,1686,110376,98511,78518,9296,0,7537,0,158,3002,180,2822,11865
ACSSF,2015e1,dc,000,0006,0000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123880,94755,28281,58695,360,3564,66,284,3505,104,3401,29125,6288,2445,31,0,0,18295,2066,1034,1032,123880,94755,29125,123880,94755,29125,3649,828,1149,1695,18394,2068,1342,123880,94755,28281,58695,360,3564,66,284,3505,104,3401,29125
ACSSF,2015e1,dc,000,0006,0000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114740,105831,41063,58324,111,2488,0,167,3678,263,3415,8909,4879,567,671,0,0,1808,984,239,745,114740,105831,8909,114740,105831,8909,2372,1306,1042,115,2473,540,1061,114740,105831,41063,58324,111,2488,0,167,3678,263,3415,8909
ACSSF,2015e1,dc,000,0006,0000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162781,158456,4325,,,,,,,,,,,162781,158456,6124,148691,79,611,0,1139,1812,68,1744,4325
ACSSF,2015e1,dc,000,0006,0000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160451,143546,87869,37908,409,11433,301,1228,4398,408,3990,16905,8485,1041,0,162,108,6200,909,747,162,160451,143546,16905,160451,143546,16905,3050,2288,615,496,5648,3022,1786,160451,143546,87869,37908,409,11433,301,1228,4398,408,3990,16905
ACSSF,2015e1,dc,000,0006,0000015,672228,601099,71129,12653,6989,4021,2354,29386,552,1084,2175,773,1654,23148,0,9588,1013,1213,660,3090,1345,30,1527,286,424,0,6138,2343,364,0,3431,672228,601099,241855,312914,959,25633,367,2976,16395,1023,15372,71129,27288,5917,702,311,108,31821,4982,2560,2422,672228,601099,71129,672228,601099,71129,12653,6989,4021,2354,29386,9588,6138,672228,601099,241855,312914,959,25633,367,2976,16395,1023,15372,71129
