ACSSF,2015e1,dc,000,0054,0000001,,,,,,,,25507,6999,380,858,520,5241,18508,,,,,,,,33369,10320,1325,4265,2245,2485,23049,19127,6647,1439,1690,875,2643,12480,233779,49215,5054,8705,3218,32238,184564,67188,20455,3499,6300,3657,6999,46733
ACSSF,2015e1,dc,000,0054,0000002,,,,,,,,25507,6999,380,858,520,5241,18508,,,,,,,,33369,10320,1325,4265,2245,2485,23049,19127,6647,1439,1690,875,2643,12480,233779,49215,5054,8705,3218,32238,184564,67188,20455,3499,6300,3657,6999,46733
ACSSF,2015e1,dc,000,0054,0000003,,,,,,,,25507,6999,380,858,520,5241,18508,,,,,,,,33369,10320,1325,4265,2245,2485,23049,19127,6647,1439,1690,875,2643,12480,233779,49215,5054,8705,3218,32238,184564,67188,20455,3499,6300,3657,6999,46733
ACSSF,2015e1,dc,000,0054,0000004,,,,,,,,25507,6999,380,858,520,5241,18508,,,,,,,,33369,10320,1325,4265,2245,2485,23049,19127,6647,1439,1690,875,2643,12480,233779,49215,5054,8705,3218,32238,184564,67188,20455,3499,6300,3657,6999,46733
ACSSF,2015e1,dc,000,0054,0000005,,,,,,,,25507,6999,380,858,520,5241,18508,,,,,,,,33369,10320,1325,4265,2245,2485,23049,19127,6647,1439,1690,875,2643,12480,233779,49215,5054,8705,3218,32238,184564,67188,20455,3499,6300,3657,6999,46733
ACSSF,2015e1,dc,000,0054,0000006,,,,,,,,25507,6999,380,858,520,5241,18508,,,,,,,,33369,10320,1325,4265,2245,2485,23049,19127,6647,1439,1690,875,2643,12480,233779,49215,5054,8705,3218,32238,184564,67188,20455,3499,6300,3657,6999,46733
ACSSF,2015e1,dc,000,0054,0000007,,,,,,,,25507,6999,380,858,520,5241,18508,,,,,,,,33369,10320,1325,4265,2245,2485,23049,19127,6647,1439,1690,875,2643,12480,233779,49215,5054,8705,3218,32238,184564,67188,20455,3499,6300,3657,6999,46733
ACSSF,2015e1,dc,000,0054,0000008,,,,,,,,25507,6999,380,858,520,5241,18508,,,,,,,,33369,10320,1325,4265,2245,2485,23049,19127,6647,1439,1690,875,2643,12480,233779,49215,5054,8705,3218,32238,184564,67188,20455,3499,6300,3657,6999,46733
ACSSF,2015e1,dc,000,0054,0000009,,,,,,,,25507,6999,380,858,520,5241,18508,,,,,,,,33369,10320,1325,4265,2245,2485,23049,19127,6647,1439,1690,875,2643,12480,233779,49215,5054,8705,3218,32238,184564,67188,20455,3499,6300,3657,6999,46733
ACSSF,2015e1,dc,000,0054,0000010,,,,,,,,7537,3061,289,600,259,1913,4476,,,,,,,,3785,1288,129,554,45,560,2497,3313,1988,210,404,164,1210,1325,76715,21310,2052,5732,2307,11219,55405,11372,3853,883,919,226,1825,7519
ACSSF,2015e1,dc,000,0054,0000011,,,,,,,,,,,,,,,,,,,,,,17834,5121,1147,2025,1177,772,12713,4683,1232,410,159,372,291,3451,27077,4775,649,784,250,3092,22302,27712,8366,1813,2775,2014,1764,19346
ACSSF,2015e1,dc,000,0054,0000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4118,1567,455,634,154,324,2551,38378,6390,1312,1209,95,3774,31988,7851,2030,323,856,180,671,5821
ACSSF,2015e1,dc,000,0054,0000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2106,954,244,469,134,107,1152,5927,1797,336,698,231,532,4130,,,,,,,
ACSSF,2015e1,dc,000,0054,0000014,,,,,,,,,,,,,,,,,,,,,,7160,3332,0,1235,967,1130,3828,,,,,,,,85682,14943,705,282,335,13621,70739,16430,5359,376,1279,1108,2596,11071
ACSSF,2015e1,dc,000,0054,0000015,,,,,,,,25507,6999,380,858,520,5241,18508,,,,,,,,33369,10320,1325,4265,2245,2485,23049,19127,6647,1439,1690,875,2643,12480,233779,49215,5054,8705,3218,32238,184564,67188,20455,3499,6300,3657,6999,46733
