ACSSF,2015e1,dc,000,0082,0000001,6485,413,0,646,438,309,534,304,541,0,1313,120,490,650,57,527,143,,,,,,,,,,,,,,,,,,43527,168,34,399,118,212,248,31,147,489,457,959,2911,3312,4692,7868,21482,12431,533,0,843,919,445,674,437,747,478,1723,554,1037,1119,419,1249,1254,94846,191983,48334,.,145449,.,50204,128917,198636,56531,94846,97812,91521,112064,65676,47197,106210,94846,16595,51260,150012,123144,94846,79677,109148,94846,157430,167228,154601,39655,57442,65252,56464,34187,25219,51237,18442357400,18442357400,15132713000,5831005000,9301708000,3309644400,905073200,377679100,527394100,2404571200,996140600,1408430600,18442357400,1023498200,4279197800,10011371200,1620091600,1177968300,330230200,18442357400,15132713000,24355300,2208924400,4181056100,3110150400,1229607500,1734641100,1788574300,855403700,3309644400,905073200,2426400,123728100,282619400,139153800,118173500,36334000,100281300,102356800,2404571200,24583900,262166900,426355300,727915800,234718300,221650500,281650500,225530000
ACSSF,2015e1,dc,000,0082,0000002,6485,413,0,646,438,309,534,304,541,0,1313,120,490,650,57,527,143,,,,,,,,,,,,,,,,,,43527,168,34,399,118,212,248,31,147,489,457,959,2911,3312,4692,7868,21482,12431,533,0,843,919,445,674,437,747,478,1723,554,1037,1119,419,1249,1254,94846,191983,48334,.,145449,.,50204,128917,198636,56531,94846,97812,91521,112064,65676,47197,106210,94846,16595,51260,150012,123144,94846,79677,109148,94846,157430,167228,154601,39655,57442,65252,56464,34187,25219,51237,18442357400,18442357400,15132713000,5831005000,9301708000,3309644400,905073200,377679100,527394100,2404571200,996140600,1408430600,18442357400,1023498200,4279197800,10011371200,1620091600,1177968300,330230200,18442357400,15132713000,24355300,2208924400,4181056100,3110150400,1229607500,1734641100,1788574300,855403700,3309644400,905073200,2426400,123728100,282619400,139153800,118173500,36334000,100281300,102356800,2404571200,24583900,262166900,426355300,727915800,234718300,221650500,281650500,225530000
ACSSF,2015e1,dc,000,0082,0000003,6485,413,0,646,438,309,534,304,541,0,1313,120,490,650,57,527,143,,,,,,,,,,,,,,,,,,43527,168,34,399,118,212,248,31,147,489,457,959,2911,3312,4692,7868,21482,12431,533,0,843,919,445,674,437,747,478,1723,554,1037,1119,419,1249,1254,94846,191983,48334,.,145449,.,50204,128917,198636,56531,94846,97812,91521,112064,65676,47197,106210,94846,16595,51260,150012,123144,94846,79677,109148,94846,157430,167228,154601,39655,57442,65252,56464,34187,25219,51237,18442357400,18442357400,15132713000,5831005000,9301708000,3309644400,905073200,377679100,527394100,2404571200,996140600,1408430600,18442357400,1023498200,4279197800,10011371200,1620091600,1177968300,330230200,18442357400,15132713000,24355300,2208924400,4181056100,3110150400,1229607500,1734641100,1788574300,855403700,3309644400,905073200,2426400,123728100,282619400,139153800,118173500,36334000,100281300,102356800,2404571200,24583900,262166900,426355300,727915800,234718300,221650500,281650500,225530000
ACSSF,2015e1,dc,000,0082,0000004,6485,413,0,646,438,309,534,304,541,0,1313,120,490,650,57,527,143,,,,,,,,,,,,,,,,,,43527,168,34,399,118,212,248,31,147,489,457,959,2911,3312,4692,7868,21482,12431,533,0,843,919,445,674,437,747,478,1723,554,1037,1119,419,1249,1254,94846,191983,48334,.,145449,.,50204,128917,198636,56531,94846,97812,91521,112064,65676,47197,106210,94846,16595,51260,150012,123144,94846,79677,109148,94846,157430,167228,154601,39655,57442,65252,56464,34187,25219,51237,18442357400,18442357400,15132713000,5831005000,9301708000,3309644400,905073200,377679100,527394100,2404571200,996140600,1408430600,18442357400,1023498200,4279197800,10011371200,1620091600,1177968300,330230200,18442357400,15132713000,24355300,2208924400,4181056100,3110150400,1229607500,1734641100,1788574300,855403700,3309644400,905073200,2426400,123728100,282619400,139153800,118173500,36334000,100281300,102356800,2404571200,24583900,262166900,426355300,727915800,234718300,221650500,281650500,225530000
ACSSF,2015e1,dc,000,0082,0000005,6485,413,0,646,438,309,534,304,541,0,1313,120,490,650,57,527,143,,,,,,,,,,,,,,,,,,43527,168,34,399,118,212,248,31,147,489,457,959,2911,3312,4692,7868,21482,12431,533,0,843,919,445,674,437,747,478,1723,554,1037,1119,419,1249,1254,94846,191983,48334,.,145449,.,50204,128917,198636,56531,94846,97812,91521,112064,65676,47197,106210,94846,16595,51260,150012,123144,94846,79677,109148,94846,157430,167228,154601,39655,57442,65252,56464,34187,25219,51237,18442357400,18442357400,15132713000,5831005000,9301708000,3309644400,905073200,377679100,527394100,2404571200,996140600,1408430600,18442357400,1023498200,4279197800,10011371200,1620091600,1177968300,330230200,18442357400,15132713000,24355300,2208924400,4181056100,3110150400,1229607500,1734641100,1788574300,855403700,3309644400,905073200,2426400,123728100,282619400,139153800,118173500,36334000,100281300,102356800,2404571200,24583900,262166900,426355300,727915800,234718300,221650500,281650500,225530000
ACSSF,2015e1,dc,000,0082,0000006,6485,413,0,646,438,309,534,304,541,0,1313,120,490,650,57,527,143,,,,,,,,,,,,,,,,,,43527,168,34,399,118,212,248,31,147,489,457,959,2911,3312,4692,7868,21482,12431,533,0,843,919,445,674,437,747,478,1723,554,1037,1119,419,1249,1254,94846,191983,48334,.,145449,.,50204,128917,198636,56531,94846,97812,91521,112064,65676,47197,106210,94846,16595,51260,150012,123144,94846,79677,109148,94846,157430,167228,154601,39655,57442,65252,56464,34187,25219,51237,18442357400,18442357400,15132713000,5831005000,9301708000,3309644400,905073200,377679100,527394100,2404571200,996140600,1408430600,18442357400,1023498200,4279197800,10011371200,1620091600,1177968300,330230200,18442357400,15132713000,24355300,2208924400,4181056100,3110150400,1229607500,1734641100,1788574300,855403700,3309644400,905073200,2426400,123728100,282619400,139153800,118173500,36334000,100281300,102356800,2404571200,24583900,262166900,426355300,727915800,234718300,221650500,281650500,225530000
ACSSF,2015e1,dc,000,0082,0000007,6485,413,0,646,438,309,534,304,541,0,1313,120,490,650,57,527,143,,,,,,,,,,,,,,,,,,43527,168,34,399,118,212,248,31,147,489,457,959,2911,3312,4692,7868,21482,12431,533,0,843,919,445,674,437,747,478,1723,554,1037,1119,419,1249,1254,94846,191983,48334,.,145449,.,50204,128917,198636,56531,94846,97812,91521,112064,65676,47197,106210,94846,16595,51260,150012,123144,94846,79677,109148,94846,157430,167228,154601,39655,57442,65252,56464,34187,25219,51237,18442357400,18442357400,15132713000,5831005000,9301708000,3309644400,905073200,377679100,527394100,2404571200,996140600,1408430600,18442357400,1023498200,4279197800,10011371200,1620091600,1177968300,330230200,18442357400,15132713000,24355300,2208924400,4181056100,3110150400,1229607500,1734641100,1788574300,855403700,3309644400,905073200,2426400,123728100,282619400,139153800,118173500,36334000,100281300,102356800,2404571200,24583900,262166900,426355300,727915800,234718300,221650500,281650500,225530000
ACSSF,2015e1,dc,000,0082,0000008,6485,413,0,646,438,309,534,304,541,0,1313,120,490,650,57,527,143,,,,,,,,,,,,,,,,,,43527,168,34,399,118,212,248,31,147,489,457,959,2911,3312,4692,7868,21482,12431,533,0,843,919,445,674,437,747,478,1723,554,1037,1119,419,1249,1254,94846,191983,48334,.,145449,.,50204,128917,198636,56531,94846,97812,91521,112064,65676,47197,106210,94846,16595,51260,150012,123144,94846,79677,109148,94846,157430,167228,154601,39655,57442,65252,56464,34187,25219,51237,18442357400,18442357400,15132713000,5831005000,9301708000,3309644400,905073200,377679100,527394100,2404571200,996140600,1408430600,18442357400,1023498200,4279197800,10011371200,1620091600,1177968300,330230200,18442357400,15132713000,24355300,2208924400,4181056100,3110150400,1229607500,1734641100,1788574300,855403700,3309644400,905073200,2426400,123728100,282619400,139153800,118173500,36334000,100281300,102356800,2404571200,24583900,262166900,426355300,727915800,234718300,221650500,281650500,225530000
ACSSF,2015e1,dc,000,0082,0000009,6485,413,0,646,438,309,534,304,541,0,1313,120,490,650,57,527,143,,,,,,,,,,,,,,,,,,43527,168,34,399,118,212,248,31,147,489,457,959,2911,3312,4692,7868,21482,12431,533,0,843,919,445,674,437,747,478,1723,554,1037,1119,419,1249,1254,94846,191983,48334,.,145449,.,50204,128917,198636,56531,94846,97812,91521,112064,65676,47197,106210,94846,16595,51260,150012,123144,94846,79677,109148,94846,157430,167228,154601,39655,57442,65252,56464,34187,25219,51237,18442357400,18442357400,15132713000,5831005000,9301708000,3309644400,905073200,377679100,527394100,2404571200,996140600,1408430600,18442357400,1023498200,4279197800,10011371200,1620091600,1177968300,330230200,18442357400,15132713000,24355300,2208924400,4181056100,3110150400,1229607500,1734641100,1788574300,855403700,3309644400,905073200,2426400,123728100,282619400,139153800,118173500,36334000,100281300,102356800,2404571200,24583900,262166900,426355300,727915800,234718300,221650500,281650500,225530000
ACSSF,2015e1,dc,000,0082,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204260,221002,200547,.,164049,.,160639,.,228835,147267,204260,182064,222397,218325,250001,250001,243326,204260,145671,197906,228733,250001,204260,201075,218207,204260,226842,230999,219688,112216,121236,120688,250001,111216,100580,140479,6645063300,6645063300,6161663500,2448565000,3713098500,483399800,146064700,104960000,41104700,337335100,228354300,108980800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
