ACSSF,2015e1,dc,000,0094,0000001,281787,43203,12643,30560,238584,65654,172930,281787,43203,21005,3216,17593,1422,16171,196,22198,1959,5776,974,4802,14463,238584,42889,27038,15586,4152,11434,265,195695,39644,14366,4286,10080,141685,281787,43203,19845,23358,238584,22318,216266,126012,1349,124663,124266,39654,84612,,,,11592,146,11446,,,,11800,1187,10613,7086,644,6442,114661,767,113894,26305,2545,23760,125178,28544,5175,860,1371,1535,1045,490,1409,1289,120,23369,2396,396,1521,479,0,20973,6993,9370,3756,854,96634,66682,5930,10686,44650,43241,1409,5416,4922,494,29952,8438,951,4437,2564,486,21514,3477,11014,6154,869,75628,21303,89545,281787,43203,21251,21952,238584,34674,203910,281787,43203,238584
ACSSF,2015e1,dc,000,0094,0000002,281787,43203,12643,30560,238584,65654,172930,281787,43203,21005,3216,17593,1422,16171,196,22198,1959,5776,974,4802,14463,238584,42889,27038,15586,4152,11434,265,195695,39644,14366,4286,10080,141685,281787,43203,19845,23358,238584,22318,216266,126012,1349,124663,124266,39654,84612,,,,11592,146,11446,,,,11800,1187,10613,7086,644,6442,114661,767,113894,26305,2545,23760,125178,28544,5175,860,1371,1535,1045,490,1409,1289,120,23369,2396,396,1521,479,0,20973,6993,9370,3756,854,96634,66682,5930,10686,44650,43241,1409,5416,4922,494,29952,8438,951,4437,2564,486,21514,3477,11014,6154,869,75628,21303,89545,281787,43203,21251,21952,238584,34674,203910,281787,43203,238584
ACSSF,2015e1,dc,000,0094,0000003,281787,43203,12643,30560,238584,65654,172930,281787,43203,21005,3216,17593,1422,16171,196,22198,1959,5776,974,4802,14463,238584,42889,27038,15586,4152,11434,265,195695,39644,14366,4286,10080,141685,281787,43203,19845,23358,238584,22318,216266,126012,1349,124663,124266,39654,84612,,,,11592,146,11446,,,,11800,1187,10613,7086,644,6442,114661,767,113894,26305,2545,23760,125178,28544,5175,860,1371,1535,1045,490,1409,1289,120,23369,2396,396,1521,479,0,20973,6993,9370,3756,854,96634,66682,5930,10686,44650,43241,1409,5416,4922,494,29952,8438,951,4437,2564,486,21514,3477,11014,6154,869,75628,21303,89545,281787,43203,21251,21952,238584,34674,203910,281787,43203,238584
ACSSF,2015e1,dc,000,0094,0000004,281787,43203,12643,30560,238584,65654,172930,281787,43203,21005,3216,17593,1422,16171,196,22198,1959,5776,974,4802,14463,238584,42889,27038,15586,4152,11434,265,195695,39644,14366,4286,10080,141685,281787,43203,19845,23358,238584,22318,216266,126012,1349,124663,124266,39654,84612,,,,11592,146,11446,,,,11800,1187,10613,7086,644,6442,114661,767,113894,26305,2545,23760,125178,28544,5175,860,1371,1535,1045,490,1409,1289,120,23369,2396,396,1521,479,0,20973,6993,9370,3756,854,96634,66682,5930,10686,44650,43241,1409,5416,4922,494,29952,8438,951,4437,2564,486,21514,3477,11014,6154,869,75628,21303,89545,281787,43203,21251,21952,238584,34674,203910,281787,43203,238584
ACSSF,2015e1,dc,000,0094,0000005,281787,43203,12643,30560,238584,65654,172930,281787,43203,21005,3216,17593,1422,16171,196,22198,1959,5776,974,4802,14463,238584,42889,27038,15586,4152,11434,265,195695,39644,14366,4286,10080,141685,281787,43203,19845,23358,238584,22318,216266,126012,1349,124663,124266,39654,84612,,,,11592,146,11446,,,,11800,1187,10613,7086,644,6442,114661,767,113894,26305,2545,23760,125178,28544,5175,860,1371,1535,1045,490,1409,1289,120,23369,2396,396,1521,479,0,20973,6993,9370,3756,854,96634,66682,5930,10686,44650,43241,1409,5416,4922,494,29952,8438,951,4437,2564,486,21514,3477,11014,6154,869,75628,21303,89545,281787,43203,21251,21952,238584,34674,203910,281787,43203,238584
ACSSF,2015e1,dc,000,0094,0000006,281787,43203,12643,30560,238584,65654,172930,281787,43203,21005,3216,17593,1422,16171,196,22198,1959,5776,974,4802,14463,238584,42889,27038,15586,4152,11434,265,195695,39644,14366,4286,10080,141685,281787,43203,19845,23358,238584,22318,216266,126012,1349,124663,124266,39654,84612,,,,11592,146,11446,,,,11800,1187,10613,7086,644,6442,114661,767,113894,26305,2545,23760,125178,28544,5175,860,1371,1535,1045,490,1409,1289,120,23369,2396,396,1521,479,0,20973,6993,9370,3756,854,96634,66682,5930,10686,44650,43241,1409,5416,4922,494,29952,8438,951,4437,2564,486,21514,3477,11014,6154,869,75628,21303,89545,281787,43203,21251,21952,238584,34674,203910,281787,43203,238584
ACSSF,2015e1,dc,000,0094,0000007,281787,43203,12643,30560,238584,65654,172930,281787,43203,21005,3216,17593,1422,16171,196,22198,1959,5776,974,4802,14463,238584,42889,27038,15586,4152,11434,265,195695,39644,14366,4286,10080,141685,281787,43203,19845,23358,238584,22318,216266,126012,1349,124663,124266,39654,84612,,,,11592,146,11446,,,,11800,1187,10613,7086,644,6442,114661,767,113894,26305,2545,23760,125178,28544,5175,860,1371,1535,1045,490,1409,1289,120,23369,2396,396,1521,479,0,20973,6993,9370,3756,854,96634,66682,5930,10686,44650,43241,1409,5416,4922,494,29952,8438,951,4437,2564,486,21514,3477,11014,6154,869,75628,21303,89545,281787,43203,21251,21952,238584,34674,203910,281787,43203,238584
ACSSF,2015e1,dc,000,0094,0000008,281787,43203,12643,30560,238584,65654,172930,281787,43203,21005,3216,17593,1422,16171,196,22198,1959,5776,974,4802,14463,238584,42889,27038,15586,4152,11434,265,195695,39644,14366,4286,10080,141685,281787,43203,19845,23358,238584,22318,216266,126012,1349,124663,124266,39654,84612,,,,11592,146,11446,,,,11800,1187,10613,7086,644,6442,114661,767,113894,26305,2545,23760,125178,28544,5175,860,1371,1535,1045,490,1409,1289,120,23369,2396,396,1521,479,0,20973,6993,9370,3756,854,96634,66682,5930,10686,44650,43241,1409,5416,4922,494,29952,8438,951,4437,2564,486,21514,3477,11014,6154,869,75628,21303,89545,281787,43203,21251,21952,238584,34674,203910,281787,43203,238584
ACSSF,2015e1,dc,000,0094,0000009,281787,43203,12643,30560,238584,65654,172930,281787,43203,21005,3216,17593,1422,16171,196,22198,1959,5776,974,4802,14463,238584,42889,27038,15586,4152,11434,265,195695,39644,14366,4286,10080,141685,281787,43203,19845,23358,238584,22318,216266,126012,1349,124663,124266,39654,84612,,,,11592,146,11446,,,,11800,1187,10613,7086,644,6442,114661,767,113894,26305,2545,23760,125178,28544,5175,860,1371,1535,1045,490,1409,1289,120,23369,2396,396,1521,479,0,20973,6993,9370,3756,854,96634,66682,5930,10686,44650,43241,1409,5416,4922,494,29952,8438,951,4437,2564,486,21514,3477,11014,6154,869,75628,21303,89545,281787,43203,21251,21952,238584,34674,203910,281787,43203,238584
ACSSF,2015e1,dc,000,0094,0000010,48445,463,245,218,47982,16686,31296,,,,,,,,,,,,,,,,,,,,,,,,,,,,48445,463,0,463,47982,3071,44911,38144,101,38043,4052,297,3755,,,,3336,0,3336,,,,,,,,,,35306,101,35205,5255,65,5190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120149,66003,120697,48445,463,131,332,47982,4690,43292,48445,463,47982
