2013_Id,2013_Id2,2013_Geography,2013_Households; Estimate; Total,2013_Households; Margin of Error; Total,2013_Families; Estimate; Total,2013_Families; Margin of Error; Total,2013_Married-couple families; Estimate; Total,2013_Married-couple families; Margin of Error; Total,2013_Nonfamily households; Estimate; Total,2013_Nonfamily households; Margin of Error; Total,"2013_Households; Estimate; Less than $10,000","2013_Households; Margin of Error; Less than $10,000","2013_Families; Estimate; Less than $10,000","2013_Families; Margin of Error; Less than $10,000","2013_Married-couple families; Estimate; Less than $10,000","2013_Married-couple families; Margin of Error; Less than $10,000","2013_Nonfamily households; Estimate; Less than $10,000","2013_Nonfamily households; Margin of Error; Less than $10,000","2013_Households; Estimate; $10,000 to $14,999","2013_Households; Margin of Error; $10,000 to $14,999","2013_Families; Estimate; $10,000 to $14,999","2013_Families; Margin of Error; $10,000 to $14,999","2013_Married-couple families; Estimate; $10,000 to $14,999","2013_Married-couple families; Margin of Error; $10,000 to $14,999","2013_Nonfamily households; Estimate; $10,000 to $14,999","2013_Nonfamily households; Margin of Error; $10,000 to $14,999","2013_Households; Estimate; $15,000 to $24,999","2013_Households; Margin of Error; $15,000 to $24,999","2013_Families; Estimate; $15,000 to $24,999","2013_Families; Margin of Error; $15,000 to $24,999","2013_Married-couple families; Estimate; $15,000 to $24,999","2013_Married-couple families; Margin of Error; $15,000 to $24,999","2013_Nonfamily households; Estimate; $15,000 to $24,999","2013_Nonfamily households; Margin of Error; $15,000 to $24,999","2013_Households; Estimate; $25,000 to $34,999","2013_Households; Margin of Error; $25,000 to $34,999","2013_Families; Estimate; $25,000 to $34,999","2013_Families; Margin of Error; $25,000 to $34,999","2013_Married-couple families; Estimate; $25,000 to $34,999","2013_Married-couple families; Margin of Error; $25,000 to $34,999","2013_Nonfamily households; Estimate; $25,000 to $34,999","2013_Nonfamily households; Margin of Error; $25,000 to $34,999","2013_Households; Estimate; $35,000 to $49,999","2013_Households; Margin of Error; $35,000 to $49,999","2013_Families; Estimate; $35,000 to $49,999","2013_Families; Margin of Error; $35,000 to $49,999","2013_Married-couple families; Estimate; $35,000 to $49,999","2013_Married-couple families; Margin of Error; $35,000 to $49,999","2013_Nonfamily households; Estimate; $35,000 to $49,999","2013_Nonfamily households; Margin of Error; $35,000 to $49,999","2013_Households; Estimate; $50,000 to $74,999","2013_Households; Margin of Error; $50,000 to $74,999","2013_Families; Estimate; $50,000 to $74,999","2013_Families; Margin of Error; $50,000 to $74,999","2013_Married-couple families; Estimate; $50,000 to $74,999","2013_Married-couple families; Margin of Error; $50,000 to $74,999","2013_Nonfamily households; Estimate; $50,000 to $74,999","2013_Nonfamily households; Margin of Error; $50,000 to $74,999","2013_Households; Estimate; $75,000 to $99,999","2013_Households; Margin of Error; $75,000 to $99,999","2013_Families; Estimate; $75,000 to $99,999","2013_Families; Margin of Error; $75,000 to $99,999","2013_Married-couple families; Estimate; $75,000 to $99,999","2013_Married-couple families; Margin of Error; $75,000 to $99,999","2013_Nonfamily households; Estimate; $75,000 to $99,999","2013_Nonfamily households; Margin of Error; $75,000 to $99,999","2013_Households; Estimate; $100,000 to $149,999","2013_Households; Margin of Error; $100,000 to $149,999","2013_Families; Estimate; $100,000 to $149,999","2013_Families; Margin of Error; $100,000 to $149,999","2013_Married-couple families; Estimate; $100,000 to $149,999","2013_Married-couple families; Margin of Error; $100,000 to $149,999","2013_Nonfamily households; Estimate; $100,000 to $149,999","2013_Nonfamily households; Margin of Error; $100,000 to $149,999","2013_Households; Estimate; $150,000 to $199,999","2013_Households; Margin of Error; $150,000 to $199,999","2013_Families; Estimate; $150,000 to $199,999","2013_Families; Margin of Error; $150,000 to $199,999","2013_Married-couple families; Estimate; $150,000 to $199,999","2013_Married-couple families; Margin of Error; $150,000 to $199,999","2013_Nonfamily households; Estimate; $150,000 to $199,999","2013_Nonfamily households; Margin of Error; $150,000 to $199,999","2013_Households; Estimate; $200,000 or more","2013_Households; Margin of Error; $200,000 or more","2013_Families; Estimate; $200,000 or more","2013_Families; Margin of Error; $200,000 or more","2013_Married-couple families; Estimate; $200,000 or more","2013_Married-couple families; Margin of Error; $200,000 or more","2013_Nonfamily households; Estimate; $200,000 or more","2013_Nonfamily households; Margin of Error; $200,000 or more",2013_Households; Estimate; Median income (dollars),2013_Households; Margin of Error; Median income (dollars),2013_Families; Estimate; Median income (dollars),2013_Families; Margin of Error; Median income (dollars),2013_Married-couple families; Estimate; Median income (dollars),2013_Married-couple families; Margin of Error; Median income (dollars),2013_Nonfamily households; Estimate; Median income (dollars),2013_Nonfamily households; Margin of Error; Median income (dollars),2013_Households; Estimate; Mean income (dollars),2013_Households; Margin of Error; Mean income (dollars),2013_Families; Estimate; Mean income (dollars),2013_Families; Margin of Error; Mean income (dollars),2013_Married-couple families; Estimate; Mean income (dollars),2013_Married-couple families; Margin of Error; Mean income (dollars),2013_Nonfamily households; Estimate; Mean income (dollars),2013_Nonfamily households; Margin of Error; Mean income (dollars),2013_Households; Estimate; PERCENT IMPUTED - Household income in the past 12 months,2013_Households; Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,2013_Families; Estimate; PERCENT IMPUTED - Household income in the past 12 months,2013_Families; Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,2013_Married-couple families; Estimate; PERCENT IMPUTED - Household income in the past 12 months,2013_Married-couple families; Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,2013_Nonfamily households; Estimate; PERCENT IMPUTED - Household income in the past 12 months,2013_Nonfamily households; Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,2013_Households; Estimate; PERCENT IMPUTED - Family income in the past 12 months,2013_Households; Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,2013_Families; Estimate; PERCENT IMPUTED - Family income in the past 12 months,2013_Families; Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,2013_Married-couple families; Estimate; PERCENT IMPUTED - Family income in the past 12 months,2013_Married-couple families; Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,2013_Nonfamily households; Estimate; PERCENT IMPUTED - Family income in the past 12 months,2013_Nonfamily households; Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,2013_Households; Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,2013_Households; Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months,2013_Families; Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,2013_Families; Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months,2013_Married-couple families; Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,2013_Married-couple families; Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months,2013_Nonfamily households; Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,2013_Nonfamily households; Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months
1400000US11001000801,11001000801,"Census Tract 8.01, District of Columbia, District of Columbia",2957,130,1526,205,1223,156,1431,188,9.7,3.8,1.8,2.2,2.3,2.7,18,7.4,0.9,1,0.9,1.5,1.1,1.8,1,1.5,0.4,0.6,0,2.3,0,2.8,0.8,1.3,5.7,3.9,0,2.3,0,2.8,11.9,8.1,3.4,2.3,1.3,2,1.6,2.4,5.6,4.1,11.8,4.5,6.2,5.4,1.3,2,17.8,7.7,7.7,4.4,7.4,5.9,8.4,7,8.8,6.3,18.3,5.3,20.8,8.2,16,7.2,15.7,8.4,7.6,3.7,6.1,4.2,4.5,3.5,10.1,6.2,34.3,5.2,55.4,8,64.7,8,10.2,5.1,119641,12728,235882,33682,"250,000+",***,66597,20030,219151,32381,340246,56471,N,N,87355,15828,30,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32,(X)
1400000US11001000802,11001000802,"Census Tract 8.02, District of Columbia, District of Columbia",1321,89,518,76,433,80,803,119,10.4,5.4,1.5,2.3,0,7.8,16.1,8.6,0.5,1,0,6.5,0,7.8,0.9,1.6,3.3,3,0,6.5,0,7.8,5.4,4.9,3.6,3.8,1.5,2.5,0,7.8,5,6.1,9.3,5.7,0,6.5,0,7.8,15.3,9.1,12,5.9,2.3,2.9,2.8,3.5,18.2,9.1,8.5,3.9,4.8,5.5,5.8,6.5,10.8,5.7,12.7,5.4,13.3,7.8,11.5,8.1,12.3,6.9,11.2,4.9,21.6,10.2,23.3,12.4,4.5,3.5,28.5,6.7,54.8,13,56.6,13.6,11.6,7.6,113523,24841,243333,60522,244875,65226,57443,13659,177533,26271,295390,63183,N,N,100733,28118,28.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),20.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),34.4,(X)
1400000US11001000901,11001000901,"Census Tract 9.01, District of Columbia, District of Columbia",1536,106,1080,110,1036,110,456,108,5.8,3.1,1.5,2.4,1.5,2.5,16,8,0.9,1.1,0,3.2,0,3.3,3.1,3.6,2.9,3.4,1.1,1.7,1.2,1.8,7,10.5,0,2.2,0,3.2,0,3.3,0,7.4,3.9,3.4,0,3.2,0,3.3,13.2,10.8,5.3,3.1,0.7,1.2,0.8,1.2,16.2,10.8,4.6,2.4,4.1,2.9,4.2,3.1,5.9,5.4,14.5,4.9,10,4.3,10.4,4.5,25.2,12.7,11.3,4,15.1,5.5,13.8,5.5,2.2,3.6,50.8,6.1,67.5,6.5,68.1,6.3,11.2,7.9,201250,31442,"250,000+",***,"250,000+",***,67596,25919,317115,46955,397585,57802,N,N,119232,64342,33.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),38.8,(X)
1400000US11001000902,11001000902,"Census Tract 9.02, District of Columbia, District of Columbia",794,64,543,62,471,66,251,64,1.1,1.8,0,6.2,0,7.2,3.6,5.8,0,4.3,0,6.2,0,7.2,0,13,1.3,1.4,0,6.2,0,7.2,4,4.4,3.1,2.9,0,6.2,0,7.2,10,8.9,2,1.8,2,3,0,7.2,6.4,5.8,6.9,3.6,6.4,5.1,4.2,3.5,9.6,8.1,8.6,5,10.5,7,12.1,8,4.4,4.5,16.6,4.8,17.1,7.2,15.9,7.8,15.5,7.8,15.2,6,16.4,7.8,15.3,8.3,12.7,7.7,45.1,7.6,47.5,9.4,52.4,9.5,33.9,16.2,185500,23337,189107,29721,205288,41502,126406,65953,267586,37054,281821,40609,N,N,222688,90591,28.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.5,(X)
1400000US11001001001,11001001001,"Census Tract 10.01, District of Columbia, District of Columbia",2834,98,2018,185,1610,190,816,164,2.6,1.9,0.7,1.2,0,2.1,7.1,6,0,1.2,0,1.7,0,2.1,0,4.2,1.9,1.5,0.5,0.8,0,2.1,5.4,4.8,1.8,1.7,0.8,1.2,0,2.1,4.3,4.9,6.9,4.6,1.9,2.3,2.4,2.9,19.1,12.9,8.3,4.4,7.4,4.2,7,4.5,10.4,11.3,7.8,3.5,6.8,3.8,6,3.8,10.2,7.5,16.1,5.1,16.9,6.5,10.2,5.6,15.7,9.3,20.9,5.6,24.6,6.9,29.5,7.9,14.3,8.1,33.8,5.6,40.3,7.5,44.9,8.9,13.5,6.6,156786,8893,180000,20795,191762,12898,90192,35798,185556,17496,211472,20625,N,N,117845,28098,23.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),21.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.1,(X)
1400000US11001001002,11001001002,"Census Tract 10.02, District of Columbia, District of Columbia",1769,173,424,137,376,140,1345,200,15.7,6.2,0,7.9,0,8.9,20.7,8,2.1,2,0,7.9,0,8.9,2.8,2.6,5,3.9,0,7.9,0,8.9,6.6,5.1,6.3,4.8,3.5,5.6,4,6.4,7.2,6.1,6.4,4.1,0,7.9,0,8.9,8.5,5.2,12,5.9,5.7,6.4,6.4,7.3,14,7.5,7.7,3.5,0,7.9,0,8.9,10.1,4.5,21.2,6.9,21.2,11.8,18.6,14.6,22.7,8.1,14.5,5.3,39.6,18.5,37.2,20.6,5.1,3.5,9,5.6,30,17.9,33.8,19.6,2.4,2.5,84063,22209,173295,12202,174659,14919,57467,13978,93210,12109,169120,18586,N,N,67612,9629,24.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),22.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.8,(X)
1400000US11001001100,11001001100,"Census Tract 11, District of Columbia, District of Columbia",1992,120,1184,160,893,141,808,137,2.9,2.8,0,2.9,0,3.8,7.2,6.7,1.4,1.5,0,2.9,0,3.8,3.3,3.7,2.8,2.2,1.2,1.9,0,3.8,5.1,4.7,1.9,1.7,0,2.9,0,3.8,4.6,4.2,11.1,6,2.9,3.2,0,3.8,23.3,13.4,2.6,2.1,2.5,2.9,1.8,2.8,2.6,2.9,8.6,3.8,10.6,5.1,10.3,5.7,7.3,6,24,7.1,24.1,9.4,21.4,9.1,24,11.2,10.1,3.9,12.7,5.6,15.1,7.4,6.3,5.2,34.7,6,46.1,9,51.4,10.4,16.3,8,129118,17075,181250,46640,206157,26456,87969,57664,186238,23988,228262,31838,N,N,122668,39262,24.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),20.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.4,(X)
1400000US11001001200,11001001200,"Census Tract 12, District of Columbia, District of Columbia",2397,146,1002,135,840,135,1395,173,4.9,3.8,0,3.4,0,4.1,8.4,6.4,0.8,1.2,0,3.4,0,4.1,1.3,2.1,2.7,1.9,1.1,1.8,1.3,2.1,3.8,3.1,3.3,1.9,0,3.4,0,4.1,5.6,3.3,7.9,5.1,2.4,2.7,1.4,2.2,11.9,8.3,15.5,5,5.2,3.8,6.2,4.6,22.9,7.9,13.2,5,15.9,7.3,9.3,6.4,11.3,7,11.3,4.2,15.5,7.1,15.6,7.5,8.4,4.7,12.3,4.8,15.2,8.1,14.5,8.7,11.3,5.5,28.2,5.4,44.8,10.5,51.7,11.9,15.2,5.9,105262,17176,180227,38207,221154,54861,72910,8282,151787,16657,209350,27359,N,N,109365,18451,24,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.6,(X)
1400000US11001001301,11001001301,"Census Tract 13.01, District of Columbia, District of Columbia",1965,111,816,148,748,145,1149,166,5.8,4.6,2,3,2.1,3.3,8.4,7.7,0,1.8,0,4.2,0,4.6,0,3,1.7,1.3,0,4.2,0,4.6,2.9,2.3,7.6,5,1.7,2.9,1.9,3.2,11.8,7.9,7.6,4,1.3,2.1,1.5,2.3,12,6.2,14.9,5.2,9.3,6.3,9.1,6.3,18.9,8,8.4,5.2,2,3.4,0,4.6,13.1,8.2,20.7,7.8,26,13,22.5,13.6,16.9,8.1,8.7,5.1,15.4,8.4,16.8,9,5.3,5.3,24.6,5.4,42.3,11.1,46.1,11.6,10.7,6.3,109567,21715,174200,39616,195368,53140,65089,22742,186455,29302,322203,74410,N,N,88827,17315,11.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),10.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),12.3,(X)
1400000US11001001302,11001001302,"Census Tract 13.02, District of Columbia, District of Columbia",4898,298,1181,284,1124,283,3717,350,3.7,2.1,0.9,1.5,1,1.5,4.6,2.7,1.3,1.3,2.3,3.5,2.4,3.7,1,1.3,4.6,2.4,0,2.9,0,3.1,6,3.2,2.9,2.7,2.9,4.6,3,4.9,3,3.4,7.9,2.8,0.8,1.3,0.9,1.4,10.2,3.7,24.4,5.2,4.4,4.7,4.6,4.8,30.7,6.2,12.8,3.8,13,10.6,13.7,11,12.7,4,18.5,4.8,22.8,8.5,21.6,8.8,17.1,5.5,9.1,3.2,13.6,7.8,11.6,6.8,7.6,3.4,14.8,3.2,39.2,10.5,41.2,11,7.1,2.8,83583,13615,153413,36943,153173,43725,67210,5866,118856,9459,202409,28782,N,N,92309,11026,21.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),17.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.4,(X)
1400000US11001001401,11001001401,"Census Tract 14.01, District of Columbia, District of Columbia",1425,63,778,93,734,92,647,106,9.4,5,0,4.4,0,4.7,20.7,10.5,1.4,2.2,0,4.4,0,4.7,3.1,4.8,6.5,4.5,1,1.5,1.1,1.6,13.1,9.5,4,2.8,0,4.4,0,4.7,8.8,6.2,3.8,2.6,0,4.4,0,4.7,8.3,5.6,10.8,4.4,5.5,4.1,5.9,4.3,17.2,8.8,7.1,3.6,9.9,6.3,9.7,6.6,3.7,3.5,11,5.4,7.5,4.8,4.6,3.5,15.3,10.5,7.1,3.8,12.6,7,11.4,7,1.2,1.9,38.9,5.8,63.5,8.3,67.3,8.6,8.5,5.8,120417,29809,219359,38352,235000,39998,40721,20164,185764,25764,286969,41896,N,N,62765,13778,27.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.7,(X)
1400000US11001001402,11001001402,"Census Tract 14.02, District of Columbia, District of Columbia",1396,112,645,93,552,83,751,127,7.4,4.8,4.2,6.3,0,6.1,10.1,7.9,2,1.9,0,5.3,0,6.1,3.7,3.6,5.2,4.2,0,5.3,0,6.1,9.7,7.7,7.2,4.6,2.9,3.6,1.3,2.1,10.8,8,3.7,2.9,3.6,4.6,0,6.1,3.7,3.4,11,5.1,6,4.9,2.7,3.2,16.6,8.8,13.3,5.8,13.8,10.1,14.9,11.1,12.8,7.1,9,6,3.3,2.8,3.8,3.3,14,9.8,13.5,4.9,22.6,9.5,26.4,10.6,5.6,4.2,27.9,6.8,43.6,11.8,50.9,13.6,12.9,6.5,105568,33762,176507,21858,213281,71556,66875,17479,191375,39689,278717,76044,N,N,104521,24698,23.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),16.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.1,(X)
1400000US11001001500,11001001500,"Census Tract 15, District of Columbia, District of Columbia",2012,131,1621,140,1511,134,391,98,0.5,0.8,0.6,1,0.7,1,0,8.6,2.6,2.4,2.2,2.3,0.5,1,4.3,6.7,0.7,1,0,2.1,0,2.3,3.6,5.4,0.5,0.9,0.7,1.1,0.7,1.2,0,8.6,1.5,1.7,1,1.6,0,2.3,3.6,5.6,5.4,3,3.1,2.8,2.3,2.4,14.8,10.6,6.2,3.9,4.1,3.5,3.6,3.5,14.8,11.3,14.7,4.3,8.9,3.8,9.6,4.1,38.4,13.9,17.3,4.8,18.4,5.6,17.3,5.8,13,12.1,50.5,6.1,61,6.7,65.4,7.1,7.4,8,204333,21103,235156,23689,248005,27076,108021,12186,243652,23270,273932,28227,N,N,115252,20594,30.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),31.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.8,(X)
1400000US11001001600,11001001600,"Census Tract 16, District of Columbia, District of Columbia",1503,104,1063,91,824,104,440,112,1.5,1.8,0,3.2,0,4.2,5.2,6.2,3.8,3.6,1.7,1.9,1,1.4,11.1,11.6,3.8,3.4,0.7,0.9,0.8,1.2,11.4,11,2.4,2.5,0.7,1,0.8,1.3,6.6,7.6,4.4,2.9,1.3,2,1.7,2.5,11.8,8.1,11,5.1,14.2,6.9,11.3,6.7,3.4,4,10.4,4.9,7.8,5.2,5.9,5.8,17,11.5,15.3,4.6,21.2,7.6,19.5,7.4,10.9,7.8,15.6,5.1,15,5.8,15.4,6.7,9.3,8,31.7,5.6,37.5,7,43.4,8.3,13.2,8.4,140688,20762,156442,25170,168382,31538,77667,44641,177525,20478,205444,27218,N,N,94681,24535,30.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.3,(X)
1400000US11001001702,11001001702,"Census Tract 17.02, District of Columbia, District of Columbia",1285,80,611,86,409,91,674,107,3.3,2.6,1.8,2.8,0,8.2,4.7,4.2,1.3,1.7,2.1,3.4,0,8.2,0.6,1,4.1,3.1,3.4,4.4,2.2,3.7,4.7,4.2,7.2,4.5,7.2,5.4,2.4,3.7,7.1,6.9,7.5,4.7,5.4,4.6,5.1,5.4,9.5,7.5,13.5,5.6,12.6,7.5,8.3,7.2,14.4,8.6,14.1,5.9,12.8,7.2,14.9,10,15.3,8.6,21.3,6.2,19.1,7.5,16.6,8.2,24,9.2,13.5,6.8,13.4,7.1,17.4,8.9,12.8,9.7,14.1,5.8,22.1,10,33,13.7,6.8,5.5,98657,12286,110375,19013,155625,46360,85278,21043,114715,12563,136691,22549,N,N,94402,14044,26.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),27,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.8,(X)
1400000US11001001803,11001001803,"Census Tract 18.03, District of Columbia, District of Columbia",1618,90,826,123,539,105,792,131,7.8,4,1.7,2.6,0,6.3,14.1,7.8,6.5,4.6,2.2,2.6,1.5,2.4,11,8.7,9.3,4.6,12.3,6.9,13.4,10.3,7.3,6.5,13.8,5.3,14.6,7.6,16.5,10.6,15.2,7.9,16.5,6.1,16.8,7.1,18.6,7.9,16.2,9.7,20.9,6,22.3,8,24.3,11.8,16.2,7.7,9.3,4.8,10.8,8.1,6.3,5.7,7.8,5,8.6,5.1,8.2,6.7,5.2,6.1,9,7,2,2.2,3.9,4.4,5.6,6.1,0,4.3,5.3,2.5,7.1,4.1,8.7,5.7,3.3,3,44335,6397,55610,16122,52639,17428,37262,8901,74648,15836,87560,20701,N,N,60003,20482,36.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),37.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),35.4,(X)
1400000US11001001804,11001001804,"Census Tract 18.04, District of Columbia, District of Columbia",2000,153,1012,196,476,150,988,182,12.3,6.2,11,7.6,0,7.1,15.9,9.1,3.8,3.1,0,3.4,0,7.1,7.7,5.8,12.8,5.2,9.1,6.8,4.4,5.6,14.3,7.2,11.3,5.3,16.9,8.5,17.9,13.5,8.6,5.8,16.5,6.2,23.8,11.9,33.6,17.5,13.1,7.3,19.9,6.8,9.7,5.5,13,9.9,23,9.8,9.1,4.1,10.1,6.9,7.4,8,8,7,8.4,3.8,10.4,6.3,8.8,5.7,7.1,4.6,2.9,2.3,4.7,4.5,5.7,6.3,0.9,1.6,3.3,2.1,4.3,3.5,9.2,7.3,1.5,1.7,42476,6071,41719,4996,44952,14029,41875,16310,58495,8435,66494,14247,N,N,47541,8230,45,(X),(X),(X),(X),(X),(X),(X),(X),(X),55.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),34.2,(X)
1400000US11001001901,11001001901,"Census Tract 19.01, District of Columbia, District of Columbia",1455,94,951,117,499,107,504,110,6.2,4.7,3.7,5,0,6.8,10.9,8.4,1.6,1.5,0.7,1.1,0,6.8,3.2,3.7,8.7,3.5,3.3,2.4,1.2,2.2,19,9.3,8.7,4.5,7.2,5.8,1.6,2.8,12.5,8.3,11.3,4.8,8.3,4.5,8.2,5.8,16.1,10.5,11,4,12.5,5.4,12.2,7.2,9.9,6.1,24.9,7.4,28.4,9.5,23.8,10.2,18.1,12.3,17.3,5.9,22.3,9.2,26.9,10.7,6.2,3.2,5.2,3.8,5.7,4.9,10.8,8.6,4.2,4.7,5.2,3.7,8,5.5,15.2,10,0,6.7,78662,8362,87829,9118,105074,19718,39531,11764,81955,9921,97644,13565,N,N,51785,9284,34.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),38.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.8,(X)
1400000US11001001902,11001001902,"Census Tract 19.02, District of Columbia, District of Columbia",797,59,525,68,282,66,272,65,3.5,2.8,2.1,3.1,3.9,5.6,6.3,5.8,2.1,1.5,0,6.4,0,11.7,6.3,4.6,11.2,7.6,13.3,11,14.2,13.5,7,4.7,10.7,5.9,4.2,4.4,6.4,7.6,23.2,13.5,14.9,7.7,14.1,9.4,0,11.7,16.5,12.8,7.8,4.6,8.2,6.3,4.3,6.6,7,5.9,10.9,4.9,9,6.3,3.9,6.5,14.7,7.6,17.7,6,22.3,8.1,26.2,14.4,8.8,6.5,13.3,5.7,16,7.8,22.7,12.2,8.1,6.5,7.9,4.7,10.9,6.8,18.4,12.1,2.2,3.3,74625,25615,98750,24997,122895,23187,37273,12775,90936,12913,104746,17352,N,N,61566,11834,40.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),38.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),35.3,(X)
1400000US11001002001,11001002001,"Census Tract 20.01, District of Columbia, District of Columbia",958,73,566,77,387,81,392,85,8.4,5.1,4.6,5.7,1.6,2.3,13.8,9.1,5.6,4.6,0,6,0,8.6,13.8,10.4,3.7,2.5,3.5,3.3,3.9,4,6.6,5.1,12.9,6,3.5,4,1.6,2.3,26.5,12.3,22.7,9.3,22.1,14,23.3,17.7,22.2,11,13.4,7.7,19.4,11.7,16,10.9,3.1,3.2,3,2.5,1.6,2.6,2.3,4,5.1,4.9,10,5,17.8,8.6,20.7,11.3,4.1,4.6,6.1,4.2,5.7,5.7,2.6,3,2.6,3.4,14.3,4.9,21.7,8.2,28.2,9.8,2.3,2.6,49006,5546,69250,40704,109792,81098,31316,6192,95304,13099,123327,18567,N,N,44077,11633,27,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.7,(X)
1400000US11001002002,11001002002,"Census Tract 20.02, District of Columbia, District of Columbia",1470,48,688,136,385,105,782,123,10.1,5.8,3.3,3.7,3.9,5.8,16,10.5,2.7,2.2,3.3,3.7,0,8.7,5,4,11.9,5.8,8.4,8,0,8.7,13.4,8.8,6.1,4.3,2.8,5.3,0,8.7,9.1,6.2,7.3,4.4,6,5.6,6.8,7.6,8.6,7.2,21,6.7,22.2,11.3,13.2,8.2,19.8,10.2,10.3,5,5.4,4.6,9.6,7.8,13.3,8.3,14.5,5.6,23.4,10,22.6,11.3,7.4,5.7,6.1,3,10.6,6,17.9,9.6,2.6,3.2,10,4,14.5,7.6,26,12.7,4.9,4.9,59840,12318,97917,45778,131250,33163,49091,18639,92476,13795,120389,24757,N,N,66011,18416,32.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.6,(X)
1400000US11001002101,11001002101,"Census Tract 21.01, District of Columbia, District of Columbia",2039,149,1143,154,678,156,896,150,7.3,4.4,2.4,2.5,0,5,14.3,9.5,4.2,2.8,3.3,3.1,2.5,3.6,5.2,5.3,15.4,5.9,18.6,10.3,12.7,14.3,11.2,6.5,10.6,4.7,6.4,4.1,6.9,5.7,17.5,9.7,14.2,6.2,11,7.1,11.5,10.3,19.1,10.8,14.8,5.8,12.7,6.4,9.9,7.8,16.6,10.3,9.9,4.2,12.8,6.3,9.4,6.8,4.8,4.5,17.8,5.4,25.5,8.9,36.7,13.3,7,4.7,4,2.7,5.2,3.8,6.9,5.6,2.6,3.5,1.9,1.8,2,2.2,3.4,3.8,1.7,2.7,45987,13646,59440,20121,95776,32771,35930,5957,64546,7593,76086,12357,N,N,47648,9820,38.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),42.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.4,(X)
