ACSSF,2014m1,dc,000,0090,0000001,262,183,1793,198,1793,198,75,198,166,219,64,174,411,758,280,546,571,670,809,531,486,532,274,535,851,1827,1197,1292,438,315,391,148,379,330,283,509,470,345,553,426,97,207,310,179,216,198,172,244,237,1330,198,1330,198,52,198,198,163,83,177,144,429,158,878,323,421,553,324,434,314,256,572,719,1368,1160,1349,645,374,465,715,663,93,413,341,280,106,477,117,198,152,284,198,127,198,198,118,1356,1261,5045,2413,1333,1394,1005,2852,1818,4329,5218,2672,2059,2461,1038,1821,4086,1633,1322,3352,1777,,,,,,,,9962,7572,19294,7934,5329,13215,2261,.,.,.,.,.,.,.,3007,4214,5081,4929,11084,8193,2116,11861,17482,26891,11523,13098,15575,3071,1805,4488,3764,7776,1785,3081,2762,5028,3704,5789,3532,2601,7194,1813
ACSSF,2014m1,dc,000,0090,0000002,262,183,1793,198,1793,198,75,198,166,219,64,174,411,758,280,546,571,670,809,531,486,532,274,535,851,1827,1197,1292,438,315,391,148,379,330,283,509,470,345,553,426,97,207,310,179,216,198,172,244,237,1330,198,1330,198,52,198,198,163,83,177,144,429,158,878,323,421,553,324,434,314,256,572,719,1368,1160,1349,645,374,465,715,663,93,413,341,280,106,477,117,198,152,284,198,127,198,198,118,1356,1261,5045,2413,1333,1394,1005,2852,1818,4329,5218,2672,2059,2461,1038,1821,4086,1633,1322,3352,1777,,,,,,,,9962,7572,19294,7934,5329,13215,2261,.,.,.,.,.,.,.,3007,4214,5081,4929,11084,8193,2116,11861,17482,26891,11523,13098,15575,3071,1805,4488,3764,7776,1785,3081,2762,5028,3704,5789,3532,2601,7194,1813
ACSSF,2014m1,dc,000,0090,0000003,262,183,1793,198,1793,198,75,198,166,219,64,174,411,758,280,546,571,670,809,531,486,532,274,535,851,1827,1197,1292,438,315,391,148,379,330,283,509,470,345,553,426,97,207,310,179,216,198,172,244,237,1330,198,1330,198,52,198,198,163,83,177,144,429,158,878,323,421,553,324,434,314,256,572,719,1368,1160,1349,645,374,465,715,663,93,413,341,280,106,477,117,198,152,284,198,127,198,198,118,1356,1261,5045,2413,1333,1394,1005,2852,1818,4329,5218,2672,2059,2461,1038,1821,4086,1633,1322,3352,1777,,,,,,,,9962,7572,19294,7934,5329,13215,2261,.,.,.,.,.,.,.,3007,4214,5081,4929,11084,8193,2116,11861,17482,26891,11523,13098,15575,3071,1805,4488,3764,7776,1785,3081,2762,5028,3704,5789,3532,2601,7194,1813
ACSSF,2014m1,dc,000,0090,0000004,262,183,1793,198,1793,198,75,198,166,219,64,174,411,758,280,546,571,670,809,531,486,532,274,535,851,1827,1197,1292,438,315,391,148,379,330,283,509,470,345,553,426,97,207,310,179,216,198,172,244,237,1330,198,1330,198,52,198,198,163,83,177,144,429,158,878,323,421,553,324,434,314,256,572,719,1368,1160,1349,645,374,465,715,663,93,413,341,280,106,477,117,198,152,284,198,127,198,198,118,1356,1261,5045,2413,1333,1394,1005,2852,1818,4329,5218,2672,2059,2461,1038,1821,4086,1633,1322,3352,1777,,,,,,,,9962,7572,19294,7934,5329,13215,2261,.,.,.,.,.,.,.,3007,4214,5081,4929,11084,8193,2116,11861,17482,26891,11523,13098,15575,3071,1805,4488,3764,7776,1785,3081,2762,5028,3704,5789,3532,2601,7194,1813
ACSSF,2014m1,dc,000,0090,0000005,262,183,1793,198,1793,198,75,198,166,219,64,174,411,758,280,546,571,670,809,531,486,532,274,535,851,1827,1197,1292,438,315,391,148,379,330,283,509,470,345,553,426,97,207,310,179,216,198,172,244,237,1330,198,1330,198,52,198,198,163,83,177,144,429,158,878,323,421,553,324,434,314,256,572,719,1368,1160,1349,645,374,465,715,663,93,413,341,280,106,477,117,198,152,284,198,127,198,198,118,1356,1261,5045,2413,1333,1394,1005,2852,1818,4329,5218,2672,2059,2461,1038,1821,4086,1633,1322,3352,1777,,,,,,,,9962,7572,19294,7934,5329,13215,2261,.,.,.,.,.,.,.,3007,4214,5081,4929,11084,8193,2116,11861,17482,26891,11523,13098,15575,3071,1805,4488,3764,7776,1785,3081,2762,5028,3704,5789,3532,2601,7194,1813
ACSSF,2014m1,dc,000,0090,0000006,262,183,1793,198,1793,198,75,198,166,219,64,174,411,758,280,546,571,670,809,531,486,532,274,535,851,1827,1197,1292,438,315,391,148,379,330,283,509,470,345,553,426,97,207,310,179,216,198,172,244,237,1330,198,1330,198,52,198,198,163,83,177,144,429,158,878,323,421,553,324,434,314,256,572,719,1368,1160,1349,645,374,465,715,663,93,413,341,280,106,477,117,198,152,284,198,127,198,198,118,1356,1261,5045,2413,1333,1394,1005,2852,1818,4329,5218,2672,2059,2461,1038,1821,4086,1633,1322,3352,1777,,,,,,,,9962,7572,19294,7934,5329,13215,2261,.,.,.,.,.,.,.,3007,4214,5081,4929,11084,8193,2116,11861,17482,26891,11523,13098,15575,3071,1805,4488,3764,7776,1785,3081,2762,5028,3704,5789,3532,2601,7194,1813
ACSSF,2014m1,dc,000,0090,0000007,262,183,1793,198,1793,198,75,198,166,219,64,174,411,758,280,546,571,670,809,531,486,532,274,535,851,1827,1197,1292,438,315,391,148,379,330,283,509,470,345,553,426,97,207,310,179,216,198,172,244,237,1330,198,1330,198,52,198,198,163,83,177,144,429,158,878,323,421,553,324,434,314,256,572,719,1368,1160,1349,645,374,465,715,663,93,413,341,280,106,477,117,198,152,284,198,127,198,198,118,1356,1261,5045,2413,1333,1394,1005,2852,1818,4329,5218,2672,2059,2461,1038,1821,4086,1633,1322,3352,1777,,,,,,,,9962,7572,19294,7934,5329,13215,2261,.,.,.,.,.,.,.,3007,4214,5081,4929,11084,8193,2116,11861,17482,26891,11523,13098,15575,3071,1805,4488,3764,7776,1785,3081,2762,5028,3704,5789,3532,2601,7194,1813
ACSSF,2014m1,dc,000,0090,0000008,262,183,1793,198,1793,198,75,198,166,219,64,174,411,758,280,546,571,670,809,531,486,532,274,535,851,1827,1197,1292,438,315,391,148,379,330,283,509,470,345,553,426,97,207,310,179,216,198,172,244,237,1330,198,1330,198,52,198,198,163,83,177,144,429,158,878,323,421,553,324,434,314,256,572,719,1368,1160,1349,645,374,465,715,663,93,413,341,280,106,477,117,198,152,284,198,127,198,198,118,1356,1261,5045,2413,1333,1394,1005,2852,1818,4329,5218,2672,2059,2461,1038,1821,4086,1633,1322,3352,1777,,,,,,,,9962,7572,19294,7934,5329,13215,2261,.,.,.,.,.,.,.,3007,4214,5081,4929,11084,8193,2116,11861,17482,26891,11523,13098,15575,3071,1805,4488,3764,7776,1785,3081,2762,5028,3704,5789,3532,2601,7194,1813
ACSSF,2014m1,dc,000,0090,0000009,262,183,1793,198,1793,198,75,198,166,219,64,174,411,758,280,546,571,670,809,531,486,532,274,535,851,1827,1197,1292,438,315,391,148,379,330,283,509,470,345,553,426,97,207,310,179,216,198,172,244,237,1330,198,1330,198,52,198,198,163,83,177,144,429,158,878,323,421,553,324,434,314,256,572,719,1368,1160,1349,645,374,465,715,663,93,413,341,280,106,477,117,198,152,284,198,127,198,198,118,1356,1261,5045,2413,1333,1394,1005,2852,1818,4329,5218,2672,2059,2461,1038,1821,4086,1633,1322,3352,1777,,,,,,,,9962,7572,19294,7934,5329,13215,2261,.,.,.,.,.,.,.,3007,4214,5081,4929,11084,8193,2116,11861,17482,26891,11523,13098,15575,3071,1805,4488,3764,7776,1785,3081,2762,5028,3704,5789,3532,2601,7194,1813
ACSSF,2014m1,dc,000,0090,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6377,18937,17869,5816,5599,9592,2905,7929,17054,17354,7605,6318,8780,4838,29096,41720,115290,8583,69692,47096,2237,.,.,.,.,.,.,.,19833,57503,13484,15083,18109,66637,1652,.,.,.,.,.,.,.,92706,.,.,.,172266,69619,1596,,,,,,,,7889,19044,18683,8088,6718,9158,5992,23965,36164,27450,18442,26978,57150,6799
