ACSSF,2014m1,dc,000,0044,0000001,12642,11016,9573,4636,3447,1994,998,740,942,9176,5069,498,7117,2387,276,617,677,1917,3258,1171,2053,12230,1757,1902,2620,3324,4350,3811,5054,4577,5387,5220,2937,1824,3740,2924,12230,1480,2208,2349,4057,3942,2671,6411,3569,4432,5754,6971,3926,12642,12667,5162,7807,9338,7218,9583,914,4975,6465,5295,4632,852,2064,3403,2833,9105,4022,5127,5477,3581,3409,2604,2380,1912,1085,2019,759,1288,1321,410,12642,11016,9573,4636,3447,1994,1375,9176,3258,2518,2053
ACSSF,2014m1,dc,000,0044,0000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2014m1,dc,000,0044,0000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2014m1,dc,000,0044,0000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2014m1,dc,000,0044,0000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2014m1,dc,000,0044,0000006,12642,11016,9573,4636,3447,1994,998,740,942,9176,5069,498,7117,2387,276,617,677,1917,3258,1171,2053,12230,1757,1902,2620,3324,4350,3811,5054,4577,5387,5220,2937,1824,3740,2924,12230,1480,2208,2349,4057,3942,2671,6411,3569,4432,5754,6971,3926,12642,12667,5162,7807,9338,7218,9583,914,4975,6465,5295,4632,852,2064,3403,2833,9105,4022,5127,5477,3581,3409,2604,2380,1912,1085,2019,759,1288,1321,410,12642,11016,9573,4636,3447,1994,1375,9176,3258,2518,2053
ACSSF,2014m1,dc,000,0044,0000007,12642,11016,9573,4636,3447,1994,998,740,942,9176,5069,498,7117,2387,276,617,677,1917,3258,1171,2053,12230,1757,1902,2620,3324,4350,3811,5054,4577,5387,5220,2937,1824,3740,2924,12230,1480,2208,2349,4057,3942,2671,6411,3569,4432,5754,6971,3926,12642,12667,5162,7807,9338,7218,9583,914,4975,6465,5295,4632,852,2064,3403,2833,9105,4022,5127,5477,3581,3409,2604,2380,1912,1085,2019,759,1288,1321,410,12642,11016,9573,4636,3447,1994,1375,9176,3258,2518,2053
ACSSF,2014m1,dc,000,0044,0000008,12642,11016,9573,4636,3447,1994,998,740,942,9176,5069,498,7117,2387,276,617,677,1917,3258,1171,2053,12230,1757,1902,2620,3324,4350,3811,5054,4577,5387,5220,2937,1824,3740,2924,12230,1480,2208,2349,4057,3942,2671,6411,3569,4432,5754,6971,3926,12642,12667,5162,7807,9338,7218,9583,914,4975,6465,5295,4632,852,2064,3403,2833,9105,4022,5127,5477,3581,3409,2604,2380,1912,1085,2019,759,1288,1321,410,12642,11016,9573,4636,3447,1994,1375,9176,3258,2518,2053
ACSSF,2014m1,dc,000,0044,0000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2014m1,dc,000,0044,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2014m1,dc,000,0044,0000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2014m1,dc,000,0044,0000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2014m1,dc,000,0044,0000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2014m1,dc,000,0044,0000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2014m1,dc,000,0044,0000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
