ACSSF,2014m1,dc,000,0116,0000001,5578,177,1995,1014,532,2043,1655,1543,2607,4542,3825,3034,2639,3018,4843,100,550,573,300,795,650,1467,1531,3738,3245,1617,1815,2372,3933,198,206,234,64,402,378,198,820,1500,1781,2722,1302,1100,4164,116,598,262,426,1877,885,835,1766,1491,1726,1238,1022,1266,1679,88,1524,81,198,357,345,256,272,231,285,193,144,357,1770,198,412,646,198,663,1080,117,382,597,434,467,557,337
ACSSF,2014m1,dc,000,0116,0000002,5578,177,1995,1014,532,2043,1655,1543,2607,4542,3825,3034,2639,3018,4843,100,550,573,300,795,650,1467,1531,3738,3245,1617,1815,2372,3933,198,206,234,64,402,378,198,820,1500,1781,2722,1302,1100,4164,116,598,262,426,1877,885,835,1766,1491,1726,1238,1022,1266,1679,88,1524,81,198,357,345,256,272,231,285,193,144,357,1770,198,412,646,198,663,1080,117,382,597,434,467,557,337
ACSSF,2014m1,dc,000,0116,0000003,5578,177,1995,1014,532,2043,1655,1543,2607,4542,3825,3034,2639,3018,4843,100,550,573,300,795,650,1467,1531,3738,3245,1617,1815,2372,3933,198,206,234,64,402,378,198,820,1500,1781,2722,1302,1100,4164,116,598,262,426,1877,885,835,1766,1491,1726,1238,1022,1266,1679,88,1524,81,198,357,345,256,272,231,285,193,144,357,1770,198,412,646,198,663,1080,117,382,597,434,467,557,337
ACSSF,2014m1,dc,000,0116,0000004,5578,177,1995,1014,532,2043,1655,1543,2607,4542,3825,3034,2639,3018,4843,100,550,573,300,795,650,1467,1531,3738,3245,1617,1815,2372,3933,198,206,234,64,402,378,198,820,1500,1781,2722,1302,1100,4164,116,598,262,426,1877,885,835,1766,1491,1726,1238,1022,1266,1679,88,1524,81,198,357,345,256,272,231,285,193,144,357,1770,198,412,646,198,663,1080,117,382,597,434,467,557,337
ACSSF,2014m1,dc,000,0116,0000005,5578,177,1995,1014,532,2043,1655,1543,2607,4542,3825,3034,2639,3018,4843,100,550,573,300,795,650,1467,1531,3738,3245,1617,1815,2372,3933,198,206,234,64,402,378,198,820,1500,1781,2722,1302,1100,4164,116,598,262,426,1877,885,835,1766,1491,1726,1238,1022,1266,1679,88,1524,81,198,357,345,256,272,231,285,193,144,357,1770,198,412,646,198,663,1080,117,382,597,434,467,557,337
ACSSF,2014m1,dc,000,0116,0000006,5578,177,1995,1014,532,2043,1655,1543,2607,4542,3825,3034,2639,3018,4843,100,550,573,300,795,650,1467,1531,3738,3245,1617,1815,2372,3933,198,206,234,64,402,378,198,820,1500,1781,2722,1302,1100,4164,116,598,262,426,1877,885,835,1766,1491,1726,1238,1022,1266,1679,88,1524,81,198,357,345,256,272,231,285,193,144,357,1770,198,412,646,198,663,1080,117,382,597,434,467,557,337
ACSSF,2014m1,dc,000,0116,0000007,5578,177,1995,1014,532,2043,1655,1543,2607,4542,3825,3034,2639,3018,4843,100,550,573,300,795,650,1467,1531,3738,3245,1617,1815,2372,3933,198,206,234,64,402,378,198,820,1500,1781,2722,1302,1100,4164,116,598,262,426,1877,885,835,1766,1491,1726,1238,1022,1266,1679,88,1524,81,198,357,345,256,272,231,285,193,144,357,1770,198,412,646,198,663,1080,117,382,597,434,467,557,337
ACSSF,2014m1,dc,000,0116,0000008,5578,177,1995,1014,532,2043,1655,1543,2607,4542,3825,3034,2639,3018,4843,100,550,573,300,795,650,1467,1531,3738,3245,1617,1815,2372,3933,198,206,234,64,402,378,198,820,1500,1781,2722,1302,1100,4164,116,598,262,426,1877,885,835,1766,1491,1726,1238,1022,1266,1679,88,1524,81,198,357,345,256,272,231,285,193,144,357,1770,198,412,646,198,663,1080,117,382,597,434,467,557,337
ACSSF,2014m1,dc,000,0116,0000009,5578,177,1995,1014,532,2043,1655,1543,2607,4542,3825,3034,2639,3018,4843,100,550,573,300,795,650,1467,1531,3738,3245,1617,1815,2372,3933,198,206,234,64,402,378,198,820,1500,1781,2722,1302,1100,4164,116,598,262,426,1877,885,835,1766,1491,1726,1238,1022,1266,1679,88,1524,81,198,357,345,256,272,231,285,193,144,357,1770,198,412,646,198,663,1080,117,382,597,434,467,557,337
ACSSF,2014m1,dc,000,0116,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2014m1,dc,000,0116,0000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2014m1,dc,000,0116,0000012,3668,112,568,531,342,866,575,735,928,1635,1496,874,914,1556,2844,72,193,164,110,437,210,676,658,1239,1239,482,781,1311,1167,198,194,198,198,162,127,198,473,358,644,589,473,384,1269,198,217,131,333,597,201,227,397,545,492,337,256,605,376,88,323,198,198,47,198,136,198,138,198,45,73,139,789,198,137,482,198,351,447,198,88,331,196,141,133,259
