ACSSF,2014m1,dc,000,0108,0000001,950,3513,2377,6014,3516,10637,5673,5579,6949,23596,4497,18002,14768,5722,13529,34008,34236,197174,4450,5525,5851,10318,20152,5409,3336,15601,5130,15388,5334,3116,.,4774,22082,4368,5862,5224,8808,2620,2738,2839,5271,10326,4832,9234,26961,14620,3121,14916,12757,4126,8663,10843,15605,18867,2434,1385,6376,8156,12196,4749,7945,7170,2131,5282,3658,45333,.,14964,98052,3679,18898,4619,25075
ACSSF,2014m1,dc,000,0108,0000002,950,3513,2377,6014,3516,10637,5673,5579,6949,23596,4497,18002,14768,5722,13529,34008,34236,197174,4450,5525,5851,10318,20152,5409,3336,15601,5130,15388,5334,3116,.,4774,22082,4368,5862,5224,8808,2620,2738,2839,5271,10326,4832,9234,26961,14620,3121,14916,12757,4126,8663,10843,15605,18867,2434,1385,6376,8156,12196,4749,7945,7170,2131,5282,3658,45333,.,14964,98052,3679,18898,4619,25075
ACSSF,2014m1,dc,000,0108,0000003,950,3513,2377,6014,3516,10637,5673,5579,6949,23596,4497,18002,14768,5722,13529,34008,34236,197174,4450,5525,5851,10318,20152,5409,3336,15601,5130,15388,5334,3116,.,4774,22082,4368,5862,5224,8808,2620,2738,2839,5271,10326,4832,9234,26961,14620,3121,14916,12757,4126,8663,10843,15605,18867,2434,1385,6376,8156,12196,4749,7945,7170,2131,5282,3658,45333,.,14964,98052,3679,18898,4619,25075
ACSSF,2014m1,dc,000,0108,0000004,950,3513,2377,6014,3516,10637,5673,5579,6949,23596,4497,18002,14768,5722,13529,34008,34236,197174,4450,5525,5851,10318,20152,5409,3336,15601,5130,15388,5334,3116,.,4774,22082,4368,5862,5224,8808,2620,2738,2839,5271,10326,4832,9234,26961,14620,3121,14916,12757,4126,8663,10843,15605,18867,2434,1385,6376,8156,12196,4749,7945,7170,2131,5282,3658,45333,.,14964,98052,3679,18898,4619,25075
ACSSF,2014m1,dc,000,0108,0000005,950,3513,2377,6014,3516,10637,5673,5579,6949,23596,4497,18002,14768,5722,13529,34008,34236,197174,4450,5525,5851,10318,20152,5409,3336,15601,5130,15388,5334,3116,.,4774,22082,4368,5862,5224,8808,2620,2738,2839,5271,10326,4832,9234,26961,14620,3121,14916,12757,4126,8663,10843,15605,18867,2434,1385,6376,8156,12196,4749,7945,7170,2131,5282,3658,45333,.,14964,98052,3679,18898,4619,25075
ACSSF,2014m1,dc,000,0108,0000006,950,3513,2377,6014,3516,10637,5673,5579,6949,23596,4497,18002,14768,5722,13529,34008,34236,197174,4450,5525,5851,10318,20152,5409,3336,15601,5130,15388,5334,3116,.,4774,22082,4368,5862,5224,8808,2620,2738,2839,5271,10326,4832,9234,26961,14620,3121,14916,12757,4126,8663,10843,15605,18867,2434,1385,6376,8156,12196,4749,7945,7170,2131,5282,3658,45333,.,14964,98052,3679,18898,4619,25075
ACSSF,2014m1,dc,000,0108,0000007,950,3513,2377,6014,3516,10637,5673,5579,6949,23596,4497,18002,14768,5722,13529,34008,34236,197174,4450,5525,5851,10318,20152,5409,3336,15601,5130,15388,5334,3116,.,4774,22082,4368,5862,5224,8808,2620,2738,2839,5271,10326,4832,9234,26961,14620,3121,14916,12757,4126,8663,10843,15605,18867,2434,1385,6376,8156,12196,4749,7945,7170,2131,5282,3658,45333,.,14964,98052,3679,18898,4619,25075
ACSSF,2014m1,dc,000,0108,0000008,950,3513,2377,6014,3516,10637,5673,5579,6949,23596,4497,18002,14768,5722,13529,34008,34236,197174,4450,5525,5851,10318,20152,5409,3336,15601,5130,15388,5334,3116,.,4774,22082,4368,5862,5224,8808,2620,2738,2839,5271,10326,4832,9234,26961,14620,3121,14916,12757,4126,8663,10843,15605,18867,2434,1385,6376,8156,12196,4749,7945,7170,2131,5282,3658,45333,.,14964,98052,3679,18898,4619,25075
ACSSF,2014m1,dc,000,0108,0000009,950,3513,2377,6014,3516,10637,5673,5579,6949,23596,4497,18002,14768,5722,13529,34008,34236,197174,4450,5525,5851,10318,20152,5409,3336,15601,5130,15388,5334,3116,.,4774,22082,4368,5862,5224,8808,2620,2738,2839,5271,10326,4832,9234,26961,14620,3121,14916,12757,4126,8663,10843,15605,18867,2434,1385,6376,8156,12196,4749,7945,7170,2131,5282,3658,45333,.,14964,98052,3679,18898,4619,25075
ACSSF,2014m1,dc,000,0108,0000010,10734,10640,13101,14727,16072,31623,34404,39544,88662,30024,30318,28741,25134,32554,23000,71315,118591,.,8983,.,73548,.,.,29385,54644,13456,42040,60152,29972,32958,.,32958,.,34597,.,41946,.,8366,8353,6943,9788,15301,15658,40197,30594,13541,9050,32777,13846,24760,15960,52177,60371,126666,7990,.,233026,233026,.,11217,26136,11649,6886,14731,9597,.,.,.,.,17886,.,.,.
