ACSSF,2014m1,dc,000,0054,0000001,,,,,,,,1012,1172,528,335,84,961,981,,,,,,,,4162,1755,591,1192,604,717,3251,2267,1316,666,683,450,887,1662,620,2866,847,645,446,2707,2818,922,1576,1088,623,597,1012,1354
ACSSF,2014m1,dc,000,0054,0000002,,,,,,,,1012,1172,528,335,84,961,981,,,,,,,,4162,1755,591,1192,604,717,3251,2267,1316,666,683,450,887,1662,620,2866,847,645,446,2707,2818,922,1576,1088,623,597,1012,1354
ACSSF,2014m1,dc,000,0054,0000003,,,,,,,,1012,1172,528,335,84,961,981,,,,,,,,4162,1755,591,1192,604,717,3251,2267,1316,666,683,450,887,1662,620,2866,847,645,446,2707,2818,922,1576,1088,623,597,1012,1354
ACSSF,2014m1,dc,000,0054,0000004,,,,,,,,1012,1172,528,335,84,961,981,,,,,,,,4162,1755,591,1192,604,717,3251,2267,1316,666,683,450,887,1662,620,2866,847,645,446,2707,2818,922,1576,1088,623,597,1012,1354
ACSSF,2014m1,dc,000,0054,0000005,,,,,,,,1012,1172,528,335,84,961,981,,,,,,,,4162,1755,591,1192,604,717,3251,2267,1316,666,683,450,887,1662,620,2866,847,645,446,2707,2818,922,1576,1088,623,597,1012,1354
ACSSF,2014m1,dc,000,0054,0000006,,,,,,,,1012,1172,528,335,84,961,981,,,,,,,,4162,1755,591,1192,604,717,3251,2267,1316,666,683,450,887,1662,620,2866,847,645,446,2707,2818,922,1576,1088,623,597,1012,1354
ACSSF,2014m1,dc,000,0054,0000007,,,,,,,,1012,1172,528,335,84,961,981,,,,,,,,4162,1755,591,1192,604,717,3251,2267,1316,666,683,450,887,1662,620,2866,847,645,446,2707,2818,922,1576,1088,623,597,1012,1354
ACSSF,2014m1,dc,000,0054,0000008,,,,,,,,1012,1172,528,335,84,961,981,,,,,,,,4162,1755,591,1192,604,717,3251,2267,1316,666,683,450,887,1662,620,2866,847,645,446,2707,2818,922,1576,1088,623,597,1012,1354
ACSSF,2014m1,dc,000,0054,0000009,,,,,,,,1012,1172,528,335,84,961,981,,,,,,,,4162,1755,591,1192,604,717,3251,2267,1316,666,683,450,887,1662,620,2866,847,645,446,2707,2818,922,1576,1088,623,597,1012,1354
ACSSF,2014m1,dc,000,0054,0000010,,,,,,,,1317,795,349,222,198,683,925,,,,,,,,,,,,,,,1099,928,345,332,434,641,643,4076,2230,882,939,429,1905,3258,2095,1334,623,631,345,777,1330
ACSSF,2014m1,dc,000,0054,0000011,,,,,,,,1145,479,135,259,29,317,1029,,,,,,,,3966,1638,464,1147,568,479,3002,1600,661,511,154,78,252,1197,3222,1302,262,663,231,858,2805,3996,1897,939,1147,702,642,2980
ACSSF,2014m1,dc,000,0054,0000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730,408,201,269,14,149,540,2780,1216,494,290,76,984,2368,,,,,,,
ACSSF,2014m1,dc,000,0054,0000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1239,552,208,248,198,335,1045,,,,,,,
ACSSF,2014m1,dc,000,0054,0000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745,489,210,100,198,441,588,3620,2147,494,321,116,2204,3591,3017,1290,414,952,281,485,2376
ACSSF,2014m1,dc,000,0054,0000015,,,,,,,,1012,1172,528,335,84,961,981,,,,,,,,4162,1755,591,1192,604,717,3251,2267,1316,666,683,450,887,1662,620,2866,847,645,446,2707,2818,922,1576,1088,623,597,1012,1354
