ACSSF,2014m1,dc,000,0019,0000001,1757,1756,4,1738,1786,203,522,2538,2560,391,409,1743,1727,1256,1440,497,7913,1807,1986,1713,2091,2768,2085,2708,2670,976,1258,1793,1659,1166,1521,837,5744,1423,1477,855,1736,2122,1572,1038,948,662,935,957,688,429,466,551,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,4603,487,757,1777,2133,1820,1473,1145,623,760,469,603,564,336,342,581,2238,348,897,424,714,635,743,901,373,233,495,200,150,198,320,198,1757,1756,4,347,535,421,457,228,524,497,7913,1807,1986,2812,3791,2337,1534,1343,1045,837,5744,1423,1477,1929,2370,1474,1071,1259,631,551,198,198,198,198,198,198,198,198,198,198,4603,487,757,2650,2598,1295,876,765,466,581,2238,348,897,862,1011,979,566,247,320,198
ACSSF,2014m1,dc,000,0019,0000002,1757,1756,4,1738,1786,203,522,2538,2560,391,409,1743,1727,1256,1440,497,7913,1807,1986,1713,2091,2768,2085,2708,2670,976,1258,1793,1659,1166,1521,837,5744,1423,1477,855,1736,2122,1572,1038,948,662,935,957,688,429,466,551,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,4603,487,757,1777,2133,1820,1473,1145,623,760,469,603,564,336,342,581,2238,348,897,424,714,635,743,901,373,233,495,200,150,198,320,198,1757,1756,4,347,535,421,457,228,524,497,7913,1807,1986,2812,3791,2337,1534,1343,1045,837,5744,1423,1477,1929,2370,1474,1071,1259,631,551,198,198,198,198,198,198,198,198,198,198,4603,487,757,2650,2598,1295,876,765,466,581,2238,348,897,862,1011,979,566,247,320,198
ACSSF,2014m1,dc,000,0019,0000003,1757,1756,4,1738,1786,203,522,2538,2560,391,409,1743,1727,1256,1440,497,7913,1807,1986,1713,2091,2768,2085,2708,2670,976,1258,1793,1659,1166,1521,837,5744,1423,1477,855,1736,2122,1572,1038,948,662,935,957,688,429,466,551,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,4603,487,757,1777,2133,1820,1473,1145,623,760,469,603,564,336,342,581,2238,348,897,424,714,635,743,901,373,233,495,200,150,198,320,198,1757,1756,4,347,535,421,457,228,524,497,7913,1807,1986,2812,3791,2337,1534,1343,1045,837,5744,1423,1477,1929,2370,1474,1071,1259,631,551,198,198,198,198,198,198,198,198,198,198,4603,487,757,2650,2598,1295,876,765,466,581,2238,348,897,862,1011,979,566,247,320,198
ACSSF,2014m1,dc,000,0019,0000004,1757,1756,4,1738,1786,203,522,2538,2560,391,409,1743,1727,1256,1440,497,7913,1807,1986,1713,2091,2768,2085,2708,2670,976,1258,1793,1659,1166,1521,837,5744,1423,1477,855,1736,2122,1572,1038,948,662,935,957,688,429,466,551,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,4603,487,757,1777,2133,1820,1473,1145,623,760,469,603,564,336,342,581,2238,348,897,424,714,635,743,901,373,233,495,200,150,198,320,198,1757,1756,4,347,535,421,457,228,524,497,7913,1807,1986,2812,3791,2337,1534,1343,1045,837,5744,1423,1477,1929,2370,1474,1071,1259,631,551,198,198,198,198,198,198,198,198,198,198,4603,487,757,2650,2598,1295,876,765,466,581,2238,348,897,862,1011,979,566,247,320,198
ACSSF,2014m1,dc,000,0019,0000005,1757,1756,4,1738,1786,203,522,2538,2560,391,409,1743,1727,1256,1440,497,7913,1807,1986,1713,2091,2768,2085,2708,2670,976,1258,1793,1659,1166,1521,837,5744,1423,1477,855,1736,2122,1572,1038,948,662,935,957,688,429,466,551,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,4603,487,757,1777,2133,1820,1473,1145,623,760,469,603,564,336,342,581,2238,348,897,424,714,635,743,901,373,233,495,200,150,198,320,198,1757,1756,4,347,535,421,457,228,524,497,7913,1807,1986,2812,3791,2337,1534,1343,1045,837,5744,1423,1477,1929,2370,1474,1071,1259,631,551,198,198,198,198,198,198,198,198,198,198,4603,487,757,2650,2598,1295,876,765,466,581,2238,348,897,862,1011,979,566,247,320,198
ACSSF,2014m1,dc,000,0019,0000006,1757,1756,4,1738,1786,203,522,2538,2560,391,409,1743,1727,1256,1440,497,7913,1807,1986,1713,2091,2768,2085,2708,2670,976,1258,1793,1659,1166,1521,837,5744,1423,1477,855,1736,2122,1572,1038,948,662,935,957,688,429,466,551,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,4603,487,757,1777,2133,1820,1473,1145,623,760,469,603,564,336,342,581,2238,348,897,424,714,635,743,901,373,233,495,200,150,198,320,198,1757,1756,4,347,535,421,457,228,524,497,7913,1807,1986,2812,3791,2337,1534,1343,1045,837,5744,1423,1477,1929,2370,1474,1071,1259,631,551,198,198,198,198,198,198,198,198,198,198,4603,487,757,2650,2598,1295,876,765,466,581,2238,348,897,862,1011,979,566,247,320,198
ACSSF,2014m1,dc,000,0019,0000007,1757,1756,4,1738,1786,203,522,2538,2560,391,409,1743,1727,1256,1440,497,7913,1807,1986,1713,2091,2768,2085,2708,2670,976,1258,1793,1659,1166,1521,837,5744,1423,1477,855,1736,2122,1572,1038,948,662,935,957,688,429,466,551,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,4603,487,757,1777,2133,1820,1473,1145,623,760,469,603,564,336,342,581,2238,348,897,424,714,635,743,901,373,233,495,200,150,198,320,198,1757,1756,4,347,535,421,457,228,524,497,7913,1807,1986,2812,3791,2337,1534,1343,1045,837,5744,1423,1477,1929,2370,1474,1071,1259,631,551,198,198,198,198,198,198,198,198,198,198,4603,487,757,2650,2598,1295,876,765,466,581,2238,348,897,862,1011,979,566,247,320,198
ACSSF,2014m1,dc,000,0019,0000008,1757,1756,4,1738,1786,203,522,2538,2560,391,409,1743,1727,1256,1440,497,7913,1807,1986,1713,2091,2768,2085,2708,2670,976,1258,1793,1659,1166,1521,837,5744,1423,1477,855,1736,2122,1572,1038,948,662,935,957,688,429,466,551,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,4603,487,757,1777,2133,1820,1473,1145,623,760,469,603,564,336,342,581,2238,348,897,424,714,635,743,901,373,233,495,200,150,198,320,198,1757,1756,4,347,535,421,457,228,524,497,7913,1807,1986,2812,3791,2337,1534,1343,1045,837,5744,1423,1477,1929,2370,1474,1071,1259,631,551,198,198,198,198,198,198,198,198,198,198,4603,487,757,2650,2598,1295,876,765,466,581,2238,348,897,862,1011,979,566,247,320,198
ACSSF,2014m1,dc,000,0019,0000009,1757,1756,4,1738,1786,203,522,2538,2560,391,409,1743,1727,1256,1440,497,7913,1807,1986,1713,2091,2768,2085,2708,2670,976,1258,1793,1659,1166,1521,837,5744,1423,1477,855,1736,2122,1572,1038,948,662,935,957,688,429,466,551,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,4603,487,757,1777,2133,1820,1473,1145,623,760,469,603,564,336,342,581,2238,348,897,424,714,635,743,901,373,233,495,200,150,198,320,198,1757,1756,4,347,535,421,457,228,524,497,7913,1807,1986,2812,3791,2337,1534,1343,1045,837,5744,1423,1477,1929,2370,1474,1071,1259,631,551,198,198,198,198,198,198,198,198,198,198,4603,487,757,2650,2598,1295,876,765,466,581,2238,348,897,862,1011,979,566,247,320,198
ACSSF,2014m1,dc,000,0019,0000010,4724,1269,1471,1273,2058,2421,1576,1509,1412,1147,983,1010,886,901,895,973,3983,1164,1648,690,1073,2123,1427,1431,1500,1072,874,983,898,871,914,1008,2435,527,366,363,965,1088,669,431,313,238,284,274,113,218,402,255,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,2205,176,185,1200,1093,1083,442,571,466,416,252,219,198,137,198,491,1294,279,746,392,468,215,247,184,234,193,184,182,118,198,320,198,4724,1269,1471,2022,2715,1816,1622,1057,1113,973,3983,1164,1648,1303,2501,1893,1481,1075,1157,1008,2435,527,366,1154,1365,588,370,297,403,255,198,198,198,198,198,198,198,198,198,198,2205,176,185,1638,1101,742,518,219,137,491,1294,279,746,673,338,298,295,214,320,198
