ACSSF,2014m1,dc,000,0008,0000001,5542,198,142,198,1817,763,198,167,133,623,117,110,282,389,277,290,93,227,489,90,367,137,1130,67,119,354,101,198,365,135,428,168,584,883,595,2262,274,1143,317,1423,562,2779,96,490,339,684,48,288,2899,227,2463,437,534,288,123,198,100,189,940,43,1449,676,440,1456,533,830,1132,224,298,389,91,198,1223,178,647,41,461,41,189,428,178,198,145,198,198,198,650,199,764,819,269,766,618,987,198,198,329,198,338,198,305,468,340,181,536,198,135,3675,5542,1817,763,1130,428,584,883,2262,1143,1423,562,2779,490,684,2899,2463,534,940,1449,676,1456,830,1132,389,1223,764,819,766,618,987
ACSSF,2014m1,dc,000,0008,0000002,5542,198,142,198,1817,763,198,167,133,623,117,110,282,389,277,290,93,227,489,90,367,137,1130,67,119,354,101,198,365,135,428,168,584,883,595,2262,274,1143,317,1423,562,2779,96,490,339,684,48,288,2899,227,2463,437,534,288,123,198,100,189,940,43,1449,676,440,1456,533,830,1132,224,298,389,91,198,1223,178,647,41,461,41,189,428,178,198,145,198,198,198,650,199,764,819,269,766,618,987,198,198,329,198,338,198,305,468,340,181,536,198,135,3675,5542,1817,763,1130,428,584,883,2262,1143,1423,562,2779,490,684,2899,2463,534,940,1449,676,1456,830,1132,389,1223,764,819,766,618,987
ACSSF,2014m1,dc,000,0008,0000003,5542,198,142,198,1817,763,198,167,133,623,117,110,282,389,277,290,93,227,489,90,367,137,1130,67,119,354,101,198,365,135,428,168,584,883,595,2262,274,1143,317,1423,562,2779,96,490,339,684,48,288,2899,227,2463,437,534,288,123,198,100,189,940,43,1449,676,440,1456,533,830,1132,224,298,389,91,198,1223,178,647,41,461,41,189,428,178,198,145,198,198,198,650,199,764,819,269,766,618,987,198,198,329,198,338,198,305,468,340,181,536,198,135,3675,5542,1817,763,1130,428,584,883,2262,1143,1423,562,2779,490,684,2899,2463,534,940,1449,676,1456,830,1132,389,1223,764,819,766,618,987
ACSSF,2014m1,dc,000,0008,0000004,5542,198,142,198,1817,763,198,167,133,623,117,110,282,389,277,290,93,227,489,90,367,137,1130,67,119,354,101,198,365,135,428,168,584,883,595,2262,274,1143,317,1423,562,2779,96,490,339,684,48,288,2899,227,2463,437,534,288,123,198,100,189,940,43,1449,676,440,1456,533,830,1132,224,298,389,91,198,1223,178,647,41,461,41,189,428,178,198,145,198,198,198,650,199,764,819,269,766,618,987,198,198,329,198,338,198,305,468,340,181,536,198,135,3675,5542,1817,763,1130,428,584,883,2262,1143,1423,562,2779,490,684,2899,2463,534,940,1449,676,1456,830,1132,389,1223,764,819,766,618,987
ACSSF,2014m1,dc,000,0008,0000005,5542,198,142,198,1817,763,198,167,133,623,117,110,282,389,277,290,93,227,489,90,367,137,1130,67,119,354,101,198,365,135,428,168,584,883,595,2262,274,1143,317,1423,562,2779,96,490,339,684,48,288,2899,227,2463,437,534,288,123,198,100,189,940,43,1449,676,440,1456,533,830,1132,224,298,389,91,198,1223,178,647,41,461,41,189,428,178,198,145,198,198,198,650,199,764,819,269,766,618,987,198,198,329,198,338,198,305,468,340,181,536,198,135,3675,5542,1817,763,1130,428,584,883,2262,1143,1423,562,2779,490,684,2899,2463,534,940,1449,676,1456,830,1132,389,1223,764,819,766,618,987
ACSSF,2014m1,dc,000,0008,0000006,5542,198,142,198,1817,763,198,167,133,623,117,110,282,389,277,290,93,227,489,90,367,137,1130,67,119,354,101,198,365,135,428,168,584,883,595,2262,274,1143,317,1423,562,2779,96,490,339,684,48,288,2899,227,2463,437,534,288,123,198,100,189,940,43,1449,676,440,1456,533,830,1132,224,298,389,91,198,1223,178,647,41,461,41,189,428,178,198,145,198,198,198,650,199,764,819,269,766,618,987,198,198,329,198,338,198,305,468,340,181,536,198,135,3675,5542,1817,763,1130,428,584,883,2262,1143,1423,562,2779,490,684,2899,2463,534,940,1449,676,1456,830,1132,389,1223,764,819,766,618,987
ACSSF,2014m1,dc,000,0008,0000007,5542,198,142,198,1817,763,198,167,133,623,117,110,282,389,277,290,93,227,489,90,367,137,1130,67,119,354,101,198,365,135,428,168,584,883,595,2262,274,1143,317,1423,562,2779,96,490,339,684,48,288,2899,227,2463,437,534,288,123,198,100,189,940,43,1449,676,440,1456,533,830,1132,224,298,389,91,198,1223,178,647,41,461,41,189,428,178,198,145,198,198,198,650,199,764,819,269,766,618,987,198,198,329,198,338,198,305,468,340,181,536,198,135,3675,5542,1817,763,1130,428,584,883,2262,1143,1423,562,2779,490,684,2899,2463,534,940,1449,676,1456,830,1132,389,1223,764,819,766,618,987
ACSSF,2014m1,dc,000,0008,0000008,5542,198,142,198,1817,763,198,167,133,623,117,110,282,389,277,290,93,227,489,90,367,137,1130,67,119,354,101,198,365,135,428,168,584,883,595,2262,274,1143,317,1423,562,2779,96,490,339,684,48,288,2899,227,2463,437,534,288,123,198,100,189,940,43,1449,676,440,1456,533,830,1132,224,298,389,91,198,1223,178,647,41,461,41,189,428,178,198,145,198,198,198,650,199,764,819,269,766,618,987,198,198,329,198,338,198,305,468,340,181,536,198,135,3675,5542,1817,763,1130,428,584,883,2262,1143,1423,562,2779,490,684,2899,2463,534,940,1449,676,1456,830,1132,389,1223,764,819,766,618,987
ACSSF,2014m1,dc,000,0008,0000009,5542,198,142,198,1817,763,198,167,133,623,117,110,282,389,277,290,93,227,489,90,367,137,1130,67,119,354,101,198,365,135,428,168,584,883,595,2262,274,1143,317,1423,562,2779,96,490,339,684,48,288,2899,227,2463,437,534,288,123,198,100,189,940,43,1449,676,440,1456,533,830,1132,224,298,389,91,198,1223,178,647,41,461,41,189,428,178,198,145,198,198,198,650,199,764,819,269,766,618,987,198,198,329,198,338,198,305,468,340,181,536,198,135,3675,5542,1817,763,1130,428,584,883,2262,1143,1423,562,2779,490,684,2899,2463,534,940,1449,676,1456,830,1132,389,1223,764,819,766,618,987
ACSSF,2014m1,dc,000,0008,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3744,409,651,746,214,312,600,1573,584,1246,296,1828,200,243,2358,1593,327,464,957,583,1040,630,781,267,717,462,734,339,289,660
