ACSSF,2014m1,dc,000,0014,0000001,1891,1229,2125,2028,887,1605,1728,1516,798,957,957,198,2275,2187,319,2097,1098,1042,319,1827,2492,2488,922,2352,1402,1263,844,1076,1048,361,2640,2643,1047,2537,1953,1717,1046,1891,4287,1788,1010,1545,198,3958,3255,1956,3181,2059,1289,1598,198,2622,2545,814,3332,3226,2633,2025,1489,2639,2539,1240,5261,4346,3878,1907,990,1331,1002,1078,745,532,866,0,5261,5261,,,,5261,3100,591,392,507,593,733,765,1207,1404,1085,730,872,618,569,480,686,339,146,166,3183,560,710,525,849,1039,1045,1221,1531,913,632,898,647,567,621,518,377,322,434,5261,3100,717,802,1066,1975,1201,1101,783,713,3183,897,921,1449,2042,987,1125,854,957,1891,1229,1400,961,1992,1769,1660,846,1827,2223,1206,2648,2269,2310,1221,1891,3709,2948,2532,3332,3445,2509
ACSSF,2014m1,dc,000,0014,0000002,1891,1229,2125,2028,887,1605,1728,1516,798,957,957,198,2275,2187,319,2097,1098,1042,319,1827,2492,2488,922,2352,1402,1263,844,1076,1048,361,2640,2643,1047,2537,1953,1717,1046,1891,4287,1788,1010,1545,198,3958,3255,1956,3181,2059,1289,1598,198,2622,2545,814,3332,3226,2633,2025,1489,2639,2539,1240,5261,4346,3878,1907,990,1331,1002,1078,745,532,866,0,5261,5261,,,,5261,3100,591,392,507,593,733,765,1207,1404,1085,730,872,618,569,480,686,339,146,166,3183,560,710,525,849,1039,1045,1221,1531,913,632,898,647,567,621,518,377,322,434,5261,3100,717,802,1066,1975,1201,1101,783,713,3183,897,921,1449,2042,987,1125,854,957,1891,1229,1400,961,1992,1769,1660,846,1827,2223,1206,2648,2269,2310,1221,1891,3709,2948,2532,3332,3445,2509
ACSSF,2014m1,dc,000,0014,0000003,1891,1229,2125,2028,887,1605,1728,1516,798,957,957,198,2275,2187,319,2097,1098,1042,319,1827,2492,2488,922,2352,1402,1263,844,1076,1048,361,2640,2643,1047,2537,1953,1717,1046,1891,4287,1788,1010,1545,198,3958,3255,1956,3181,2059,1289,1598,198,2622,2545,814,3332,3226,2633,2025,1489,2639,2539,1240,5261,4346,3878,1907,990,1331,1002,1078,745,532,866,0,5261,5261,,,,5261,3100,591,392,507,593,733,765,1207,1404,1085,730,872,618,569,480,686,339,146,166,3183,560,710,525,849,1039,1045,1221,1531,913,632,898,647,567,621,518,377,322,434,5261,3100,717,802,1066,1975,1201,1101,783,713,3183,897,921,1449,2042,987,1125,854,957,1891,1229,1400,961,1992,1769,1660,846,1827,2223,1206,2648,2269,2310,1221,1891,3709,2948,2532,3332,3445,2509
ACSSF,2014m1,dc,000,0014,0000004,1891,1229,2125,2028,887,1605,1728,1516,798,957,957,198,2275,2187,319,2097,1098,1042,319,1827,2492,2488,922,2352,1402,1263,844,1076,1048,361,2640,2643,1047,2537,1953,1717,1046,1891,4287,1788,1010,1545,198,3958,3255,1956,3181,2059,1289,1598,198,2622,2545,814,3332,3226,2633,2025,1489,2639,2539,1240,5261,4346,3878,1907,990,1331,1002,1078,745,532,866,0,5261,5261,,,,5261,3100,591,392,507,593,733,765,1207,1404,1085,730,872,618,569,480,686,339,146,166,3183,560,710,525,849,1039,1045,1221,1531,913,632,898,647,567,621,518,377,322,434,5261,3100,717,802,1066,1975,1201,1101,783,713,3183,897,921,1449,2042,987,1125,854,957,1891,1229,1400,961,1992,1769,1660,846,1827,2223,1206,2648,2269,2310,1221,1891,3709,2948,2532,3332,3445,2509
ACSSF,2014m1,dc,000,0014,0000005,1891,1229,2125,2028,887,1605,1728,1516,798,957,957,198,2275,2187,319,2097,1098,1042,319,1827,2492,2488,922,2352,1402,1263,844,1076,1048,361,2640,2643,1047,2537,1953,1717,1046,1891,4287,1788,1010,1545,198,3958,3255,1956,3181,2059,1289,1598,198,2622,2545,814,3332,3226,2633,2025,1489,2639,2539,1240,5261,4346,3878,1907,990,1331,1002,1078,745,532,866,0,5261,5261,,,,5261,3100,591,392,507,593,733,765,1207,1404,1085,730,872,618,569,480,686,339,146,166,3183,560,710,525,849,1039,1045,1221,1531,913,632,898,647,567,621,518,377,322,434,5261,3100,717,802,1066,1975,1201,1101,783,713,3183,897,921,1449,2042,987,1125,854,957,1891,1229,1400,961,1992,1769,1660,846,1827,2223,1206,2648,2269,2310,1221,1891,3709,2948,2532,3332,3445,2509
ACSSF,2014m1,dc,000,0014,0000006,1891,1229,2125,2028,887,1605,1728,1516,798,957,957,198,2275,2187,319,2097,1098,1042,319,1827,2492,2488,922,2352,1402,1263,844,1076,1048,361,2640,2643,1047,2537,1953,1717,1046,1891,4287,1788,1010,1545,198,3958,3255,1956,3181,2059,1289,1598,198,2622,2545,814,3332,3226,2633,2025,1489,2639,2539,1240,5261,4346,3878,1907,990,1331,1002,1078,745,532,866,0,5261,5261,,,,5261,3100,591,392,507,593,733,765,1207,1404,1085,730,872,618,569,480,686,339,146,166,3183,560,710,525,849,1039,1045,1221,1531,913,632,898,647,567,621,518,377,322,434,5261,3100,717,802,1066,1975,1201,1101,783,713,3183,897,921,1449,2042,987,1125,854,957,1891,1229,1400,961,1992,1769,1660,846,1827,2223,1206,2648,2269,2310,1221,1891,3709,2948,2532,3332,3445,2509
ACSSF,2014m1,dc,000,0014,0000007,1891,1229,2125,2028,887,1605,1728,1516,798,957,957,198,2275,2187,319,2097,1098,1042,319,1827,2492,2488,922,2352,1402,1263,844,1076,1048,361,2640,2643,1047,2537,1953,1717,1046,1891,4287,1788,1010,1545,198,3958,3255,1956,3181,2059,1289,1598,198,2622,2545,814,3332,3226,2633,2025,1489,2639,2539,1240,5261,4346,3878,1907,990,1331,1002,1078,745,532,866,0,5261,5261,,,,5261,3100,591,392,507,593,733,765,1207,1404,1085,730,872,618,569,480,686,339,146,166,3183,560,710,525,849,1039,1045,1221,1531,913,632,898,647,567,621,518,377,322,434,5261,3100,717,802,1066,1975,1201,1101,783,713,3183,897,921,1449,2042,987,1125,854,957,1891,1229,1400,961,1992,1769,1660,846,1827,2223,1206,2648,2269,2310,1221,1891,3709,2948,2532,3332,3445,2509
ACSSF,2014m1,dc,000,0014,0000008,1891,1229,2125,2028,887,1605,1728,1516,798,957,957,198,2275,2187,319,2097,1098,1042,319,1827,2492,2488,922,2352,1402,1263,844,1076,1048,361,2640,2643,1047,2537,1953,1717,1046,1891,4287,1788,1010,1545,198,3958,3255,1956,3181,2059,1289,1598,198,2622,2545,814,3332,3226,2633,2025,1489,2639,2539,1240,5261,4346,3878,1907,990,1331,1002,1078,745,532,866,0,5261,5261,,,,5261,3100,591,392,507,593,733,765,1207,1404,1085,730,872,618,569,480,686,339,146,166,3183,560,710,525,849,1039,1045,1221,1531,913,632,898,647,567,621,518,377,322,434,5261,3100,717,802,1066,1975,1201,1101,783,713,3183,897,921,1449,2042,987,1125,854,957,1891,1229,1400,961,1992,1769,1660,846,1827,2223,1206,2648,2269,2310,1221,1891,3709,2948,2532,3332,3445,2509
ACSSF,2014m1,dc,000,0014,0000009,1891,1229,2125,2028,887,1605,1728,1516,798,957,957,198,2275,2187,319,2097,1098,1042,319,1827,2492,2488,922,2352,1402,1263,844,1076,1048,361,2640,2643,1047,2537,1953,1717,1046,1891,4287,1788,1010,1545,198,3958,3255,1956,3181,2059,1289,1598,198,2622,2545,814,3332,3226,2633,2025,1489,2639,2539,1240,5261,4346,3878,1907,990,1331,1002,1078,745,532,866,0,5261,5261,,,,5261,3100,591,392,507,593,733,765,1207,1404,1085,730,872,618,569,480,686,339,146,166,3183,560,710,525,849,1039,1045,1221,1531,913,632,898,647,567,621,518,377,322,434,5261,3100,717,802,1066,1975,1201,1101,783,713,3183,897,921,1449,2042,987,1125,854,957,1891,1229,1400,961,1992,1769,1660,846,1827,2223,1206,2648,2269,2310,1221,1891,3709,2948,2532,3332,3445,2509
ACSSF,2014m1,dc,000,0014,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2884,2544,1573,713,450,518,430,443,447,212,677,4806,4480,2884,,,,2884,1590,374,160,232,360,411,284,279,465,741,496,419,303,281,253,311,268,146,68,1928,333,468,115,409,505,511,503,489,664,326,427,419,261,622,390,281,130,245,2884,1590,399,475,511,476,832,508,349,465,1928,655,442,726,699,744,614,656,510,2030,1382,1332,632,1189,929,704,553,1361,1215,760,1404,1352,1160,743,2030,624,250,584,1949,2016,1671
