ACSSF,2015m1,dc,000,0156,0000001,667,4953,3735,3518,1994,3687,924,635,779,3720,3629,2177,3670,851,752,426,5100,3776,3799,1934,3370,904,764,463,3321,3262,1953,2810,996,985,263,4408,2725,2508,2034,1998,912,933,240,3300,2944,2895,2229,1254,1334,435,631,7652,7355,3977,6294,1669,7477,7400,4677,6521,1856,6898,5890,4400,3582,2249,6613,6411,5743,3432,1097,9439,9280,8541,4099,1818,667,4953,4656,3393,5203,1310,1006,915,5100,5038,2827,4667,1306,1159,546,4408,3981,3573,3013,1427,1545,493
ACSSF,2015m1,dc,000,0156,0000002,667,4953,3735,3518,1994,3687,924,635,779,3720,3629,2177,3670,851,752,426,5100,3776,3799,1934,3370,904,764,463,3321,3262,1953,2810,996,985,263,4408,2725,2508,2034,1998,912,933,240,3300,2944,2895,2229,1254,1334,435,631,7652,7355,3977,6294,1669,7477,7400,4677,6521,1856,6898,5890,4400,3582,2249,6613,6411,5743,3432,1097,9439,9280,8541,4099,1818,667,4953,4656,3393,5203,1310,1006,915,5100,5038,2827,4667,1306,1159,546,4408,3981,3573,3013,1427,1545,493
ACSSF,2015m1,dc,000,0156,0000003,667,4953,3735,3518,1994,3687,924,635,779,3720,3629,2177,3670,851,752,426,5100,3776,3799,1934,3370,904,764,463,3321,3262,1953,2810,996,985,263,4408,2725,2508,2034,1998,912,933,240,3300,2944,2895,2229,1254,1334,435,631,7652,7355,3977,6294,1669,7477,7400,4677,6521,1856,6898,5890,4400,3582,2249,6613,6411,5743,3432,1097,9439,9280,8541,4099,1818,667,4953,4656,3393,5203,1310,1006,915,5100,5038,2827,4667,1306,1159,546,4408,3981,3573,3013,1427,1545,493
ACSSF,2015m1,dc,000,0156,0000004,667,4953,3735,3518,1994,3687,924,635,779,3720,3629,2177,3670,851,752,426,5100,3776,3799,1934,3370,904,764,463,3321,3262,1953,2810,996,985,263,4408,2725,2508,2034,1998,912,933,240,3300,2944,2895,2229,1254,1334,435,631,7652,7355,3977,6294,1669,7477,7400,4677,6521,1856,6898,5890,4400,3582,2249,6613,6411,5743,3432,1097,9439,9280,8541,4099,1818,667,4953,4656,3393,5203,1310,1006,915,5100,5038,2827,4667,1306,1159,546,4408,3981,3573,3013,1427,1545,493
ACSSF,2015m1,dc,000,0156,0000005,667,4953,3735,3518,1994,3687,924,635,779,3720,3629,2177,3670,851,752,426,5100,3776,3799,1934,3370,904,764,463,3321,3262,1953,2810,996,985,263,4408,2725,2508,2034,1998,912,933,240,3300,2944,2895,2229,1254,1334,435,631,7652,7355,3977,6294,1669,7477,7400,4677,6521,1856,6898,5890,4400,3582,2249,6613,6411,5743,3432,1097,9439,9280,8541,4099,1818,667,4953,4656,3393,5203,1310,1006,915,5100,5038,2827,4667,1306,1159,546,4408,3981,3573,3013,1427,1545,493
ACSSF,2015m1,dc,000,0156,0000006,667,4953,3735,3518,1994,3687,924,635,779,3720,3629,2177,3670,851,752,426,5100,3776,3799,1934,3370,904,764,463,3321,3262,1953,2810,996,985,263,4408,2725,2508,2034,1998,912,933,240,3300,2944,2895,2229,1254,1334,435,631,7652,7355,3977,6294,1669,7477,7400,4677,6521,1856,6898,5890,4400,3582,2249,6613,6411,5743,3432,1097,9439,9280,8541,4099,1818,667,4953,4656,3393,5203,1310,1006,915,5100,5038,2827,4667,1306,1159,546,4408,3981,3573,3013,1427,1545,493
ACSSF,2015m1,dc,000,0156,0000007,667,4953,3735,3518,1994,3687,924,635,779,3720,3629,2177,3670,851,752,426,5100,3776,3799,1934,3370,904,764,463,3321,3262,1953,2810,996,985,263,4408,2725,2508,2034,1998,912,933,240,3300,2944,2895,2229,1254,1334,435,631,7652,7355,3977,6294,1669,7477,7400,4677,6521,1856,6898,5890,4400,3582,2249,6613,6411,5743,3432,1097,9439,9280,8541,4099,1818,667,4953,4656,3393,5203,1310,1006,915,5100,5038,2827,4667,1306,1159,546,4408,3981,3573,3013,1427,1545,493
ACSSF,2015m1,dc,000,0156,0000008,667,4953,3735,3518,1994,3687,924,635,779,3720,3629,2177,3670,851,752,426,5100,3776,3799,1934,3370,904,764,463,3321,3262,1953,2810,996,985,263,4408,2725,2508,2034,1998,912,933,240,3300,2944,2895,2229,1254,1334,435,631,7652,7355,3977,6294,1669,7477,7400,4677,6521,1856,6898,5890,4400,3582,2249,6613,6411,5743,3432,1097,9439,9280,8541,4099,1818,667,4953,4656,3393,5203,1310,1006,915,5100,5038,2827,4667,1306,1159,546,4408,3981,3573,3013,1427,1545,493
ACSSF,2015m1,dc,000,0156,0000009,667,4953,3735,3518,1994,3687,924,635,779,3720,3629,2177,3670,851,752,426,5100,3776,3799,1934,3370,904,764,463,3321,3262,1953,2810,996,985,263,4408,2725,2508,2034,1998,912,933,240,3300,2944,2895,2229,1254,1334,435,631,7652,7355,3977,6294,1669,7477,7400,4677,6521,1856,6898,5890,4400,3582,2249,6613,6411,5743,3432,1097,9439,9280,8541,4099,1818,667,4953,4656,3393,5203,1310,1006,915,5100,5038,2827,4667,1306,1159,546,4408,3981,3573,3013,1427,1545,493
ACSSF,2015m1,dc,000,0156,0000010,4361,3282,1984,1938,227,1931,588,475,390,2423,2440,148,2446,479,409,272,2934,2576,2520,465,2473,411,411,200,1900,1751,361,1729,684,672,175,2009,1118,1068,298,1033,584,584,200,1501,1289,341,1178,900,844,213,5738,2070,2019,1925,632,316,3208,3138,3033,626,268,1824,1626,1497,764,748,2848,2848,2866,656,200,5511,5476,5488,1642,301,4361,3282,3301,291,3278,742,588,523,2934,2814,578,2959,846,835,175,2009,1794,481,1686,1074,1025,213
