ACSSF,2015m1,dc,000,0116,0000001,4836,183,1984,1308,593,2619,1841,1965,2717,3672,3790,2933,3222,3947,5507,183,774,738,277,473,740,1668,2043,3269,3394,1603,2520,3523,3594,200,181,432,200,777,137,309,1030,1714,1805,2618,1471,924,4267,200,359,680,505,2102,1206,874,1056,1570,1290,1165,844,1122,2003,200,1776,200,120,48,246,92,267,213,392,196,334,224,1892,200,464,412,266,677,1163,159,889,591,562,404,521,373
ACSSF,2015m1,dc,000,0116,0000002,4836,183,1984,1308,593,2619,1841,1965,2717,3672,3790,2933,3222,3947,5507,183,774,738,277,473,740,1668,2043,3269,3394,1603,2520,3523,3594,200,181,432,200,777,137,309,1030,1714,1805,2618,1471,924,4267,200,359,680,505,2102,1206,874,1056,1570,1290,1165,844,1122,2003,200,1776,200,120,48,246,92,267,213,392,196,334,224,1892,200,464,412,266,677,1163,159,889,591,562,404,521,373
ACSSF,2015m1,dc,000,0116,0000003,4836,183,1984,1308,593,2619,1841,1965,2717,3672,3790,2933,3222,3947,5507,183,774,738,277,473,740,1668,2043,3269,3394,1603,2520,3523,3594,200,181,432,200,777,137,309,1030,1714,1805,2618,1471,924,4267,200,359,680,505,2102,1206,874,1056,1570,1290,1165,844,1122,2003,200,1776,200,120,48,246,92,267,213,392,196,334,224,1892,200,464,412,266,677,1163,159,889,591,562,404,521,373
ACSSF,2015m1,dc,000,0116,0000004,4836,183,1984,1308,593,2619,1841,1965,2717,3672,3790,2933,3222,3947,5507,183,774,738,277,473,740,1668,2043,3269,3394,1603,2520,3523,3594,200,181,432,200,777,137,309,1030,1714,1805,2618,1471,924,4267,200,359,680,505,2102,1206,874,1056,1570,1290,1165,844,1122,2003,200,1776,200,120,48,246,92,267,213,392,196,334,224,1892,200,464,412,266,677,1163,159,889,591,562,404,521,373
ACSSF,2015m1,dc,000,0116,0000005,4836,183,1984,1308,593,2619,1841,1965,2717,3672,3790,2933,3222,3947,5507,183,774,738,277,473,740,1668,2043,3269,3394,1603,2520,3523,3594,200,181,432,200,777,137,309,1030,1714,1805,2618,1471,924,4267,200,359,680,505,2102,1206,874,1056,1570,1290,1165,844,1122,2003,200,1776,200,120,48,246,92,267,213,392,196,334,224,1892,200,464,412,266,677,1163,159,889,591,562,404,521,373
ACSSF,2015m1,dc,000,0116,0000006,4836,183,1984,1308,593,2619,1841,1965,2717,3672,3790,2933,3222,3947,5507,183,774,738,277,473,740,1668,2043,3269,3394,1603,2520,3523,3594,200,181,432,200,777,137,309,1030,1714,1805,2618,1471,924,4267,200,359,680,505,2102,1206,874,1056,1570,1290,1165,844,1122,2003,200,1776,200,120,48,246,92,267,213,392,196,334,224,1892,200,464,412,266,677,1163,159,889,591,562,404,521,373
ACSSF,2015m1,dc,000,0116,0000007,4836,183,1984,1308,593,2619,1841,1965,2717,3672,3790,2933,3222,3947,5507,183,774,738,277,473,740,1668,2043,3269,3394,1603,2520,3523,3594,200,181,432,200,777,137,309,1030,1714,1805,2618,1471,924,4267,200,359,680,505,2102,1206,874,1056,1570,1290,1165,844,1122,2003,200,1776,200,120,48,246,92,267,213,392,196,334,224,1892,200,464,412,266,677,1163,159,889,591,562,404,521,373
ACSSF,2015m1,dc,000,0116,0000008,4836,183,1984,1308,593,2619,1841,1965,2717,3672,3790,2933,3222,3947,5507,183,774,738,277,473,740,1668,2043,3269,3394,1603,2520,3523,3594,200,181,432,200,777,137,309,1030,1714,1805,2618,1471,924,4267,200,359,680,505,2102,1206,874,1056,1570,1290,1165,844,1122,2003,200,1776,200,120,48,246,92,267,213,392,196,334,224,1892,200,464,412,266,677,1163,159,889,591,562,404,521,373
ACSSF,2015m1,dc,000,0116,0000009,4836,183,1984,1308,593,2619,1841,1965,2717,3672,3790,2933,3222,3947,5507,183,774,738,277,473,740,1668,2043,3269,3394,1603,2520,3523,3594,200,181,432,200,777,137,309,1030,1714,1805,2618,1471,924,4267,200,359,680,505,2102,1206,874,1056,1570,1290,1165,844,1122,2003,200,1776,200,120,48,246,92,267,213,392,196,334,224,1892,200,464,412,266,677,1163,159,889,591,562,404,521,373
ACSSF,2015m1,dc,000,0116,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2015m1,dc,000,0116,0000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2015m1,dc,000,0116,0000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2015m1,dc,000,0116,0000013,4057,200,722,267,358,1604,745,473,964,1570,1667,1714,927,1521,1951,200,306,163,200,200,399,220,515,788,1047,689,363,1061,2384,200,181,91,200,590,100,232,524,1072,1229,1463,529,538,2262,200,201,175,234,1368,340,300,384,778,778,615,408,763,758,200,559,200,200,48,68,92,262,159,200,196,169,191,1087,200,320,72,280,364,454,65,537,299,531,279,431,202
ACSSF,2015m1,dc,000,0116,0000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2015m1,dc,000,0116,0000015,4836,183,1984,1308,593,2619,1841,1965,2717,3672,3790,2933,3222,3947,5507,183,774,738,277,473,740,1668,2043,3269,3394,1603,2520,3523,3594,200,181,432,200,777,137,309,1030,1714,1805,2618,1471,924,4267,200,359,680,505,2102,1206,874,1056,1570,1290,1165,844,1122,2003,200,1776,200,120,48,246,92,267,213,392,196,334,224,1892,200,464,412,266,677,1163,159,889,591,562,404,521,373
