ACSSF,2016m1,dc,000,0054,0000001,,,,,,,,1160,1026,198,311,402,903,1149,,,,,,,,4135,1833,876,902,791,771,3235,2370,1188,509,783,253,794,1662,798,3181,831,557,427,3241,3247,1007,1917,864,763,686,1562,1979
ACSSF,2016m1,dc,000,0054,0000002,,,,,,,,1160,1026,198,311,402,903,1149,,,,,,,,4135,1833,876,902,791,771,3235,2370,1188,509,783,253,794,1662,798,3181,831,557,427,3241,3247,1007,1917,864,763,686,1562,1979
ACSSF,2016m1,dc,000,0054,0000003,,,,,,,,1160,1026,198,311,402,903,1149,,,,,,,,4135,1833,876,902,791,771,3235,2370,1188,509,783,253,794,1662,798,3181,831,557,427,3241,3247,1007,1917,864,763,686,1562,1979
ACSSF,2016m1,dc,000,0054,0000004,,,,,,,,1160,1026,198,311,402,903,1149,,,,,,,,4135,1833,876,902,791,771,3235,2370,1188,509,783,253,794,1662,798,3181,831,557,427,3241,3247,1007,1917,864,763,686,1562,1979
ACSSF,2016m1,dc,000,0054,0000005,,,,,,,,1160,1026,198,311,402,903,1149,,,,,,,,4135,1833,876,902,791,771,3235,2370,1188,509,783,253,794,1662,798,3181,831,557,427,3241,3247,1007,1917,864,763,686,1562,1979
ACSSF,2016m1,dc,000,0054,0000006,,,,,,,,1160,1026,198,311,402,903,1149,,,,,,,,4135,1833,876,902,791,771,3235,2370,1188,509,783,253,794,1662,798,3181,831,557,427,3241,3247,1007,1917,864,763,686,1562,1979
ACSSF,2016m1,dc,000,0054,0000007,,,,,,,,1160,1026,198,311,402,903,1149,,,,,,,,4135,1833,876,902,791,771,3235,2370,1188,509,783,253,794,1662,798,3181,831,557,427,3241,3247,1007,1917,864,763,686,1562,1979
ACSSF,2016m1,dc,000,0054,0000008,,,,,,,,1160,1026,198,311,402,903,1149,,,,,,,,4135,1833,876,902,791,771,3235,2370,1188,509,783,253,794,1662,798,3181,831,557,427,3241,3247,1007,1917,864,763,686,1562,1979
ACSSF,2016m1,dc,000,0054,0000009,,,,,,,,1160,1026,198,311,402,903,1149,,,,,,,,4135,1833,876,902,791,771,3235,2370,1188,509,783,253,794,1662,798,3181,831,557,427,3241,3247,1007,1917,864,763,686,1562,1979
ACSSF,2016m1,dc,000,0054,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1335,1027,326,660,175,444,633,4393,2326,506,985,498,2021,3216,2224,1263,205,894,338,915,1498
ACSSF,2016m1,dc,000,0054,0000011,,,,,,,,,,,,,,,,,,,,,,4459,2017,791,1195,707,547,3134,1230,573,155,380,159,246,896,3128,1357,465,575,275,958,2611,3993,2003,790,1180,613,726,2910
ACSSF,2016m1,dc,000,0054,0000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714,396,157,256,79,187,663,3114,1460,471,639,390,999,2625,1825,660,254,299,175,441,1673
ACSSF,2016m1,dc,000,0054,0000013,,,,,,,,,,,,,,,,,,,,,,2667,1509,358,722,669,316,1443,,,,,,,,1280,345,168,136,203,237,1195,2735,1571,375,722,668,600,1553
ACSSF,2016m1,dc,000,0054,0000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4328,3000,386,616,152,2836,3932,,,,,,,
ACSSF,2016m1,dc,000,0054,0000015,,,,,,,,1160,1026,198,311,402,903,1149,,,,,,,,4135,1833,876,902,791,771,3235,2370,1188,509,783,253,794,1662,798,3181,831,557,427,3241,3247,1007,1917,864,763,686,1562,1979
