ACSSF,2016m1,dc,000,0157,0000001,738,6136,3902,3666,1814,3699,1013,868,556,3832,3829,2470,3681,904,759,632,5972,3121,2857,1855,2541,915,921,72,4474,4317,2366,3550,981,968,262,5550,3759,3604,2999,1984,1246,1238,375,3365,3389,2653,2324,1195,1371,609,594,8907,8795,3164,8192,2050,8156,7906,4381,6660,1789,7881,7586,5885,4755,2151,5726,5571,4555,3221,915,9710,9590,8687,4859,1742,738,6136,5797,3394,5495,1470,1254,828,5972,5564,2907,4325,1471,1453,261,5550,5356,4520,3101,1844,1903,784
ACSSF,2016m1,dc,000,0157,0000002,738,6136,3902,3666,1814,3699,1013,868,556,3832,3829,2470,3681,904,759,632,5972,3121,2857,1855,2541,915,921,72,4474,4317,2366,3550,981,968,262,5550,3759,3604,2999,1984,1246,1238,375,3365,3389,2653,2324,1195,1371,609,594,8907,8795,3164,8192,2050,8156,7906,4381,6660,1789,7881,7586,5885,4755,2151,5726,5571,4555,3221,915,9710,9590,8687,4859,1742,738,6136,5797,3394,5495,1470,1254,828,5972,5564,2907,4325,1471,1453,261,5550,5356,4520,3101,1844,1903,784
ACSSF,2016m1,dc,000,0157,0000003,738,6136,3902,3666,1814,3699,1013,868,556,3832,3829,2470,3681,904,759,632,5972,3121,2857,1855,2541,915,921,72,4474,4317,2366,3550,981,968,262,5550,3759,3604,2999,1984,1246,1238,375,3365,3389,2653,2324,1195,1371,609,594,8907,8795,3164,8192,2050,8156,7906,4381,6660,1789,7881,7586,5885,4755,2151,5726,5571,4555,3221,915,9710,9590,8687,4859,1742,738,6136,5797,3394,5495,1470,1254,828,5972,5564,2907,4325,1471,1453,261,5550,5356,4520,3101,1844,1903,784
ACSSF,2016m1,dc,000,0157,0000004,738,6136,3902,3666,1814,3699,1013,868,556,3832,3829,2470,3681,904,759,632,5972,3121,2857,1855,2541,915,921,72,4474,4317,2366,3550,981,968,262,5550,3759,3604,2999,1984,1246,1238,375,3365,3389,2653,2324,1195,1371,609,594,8907,8795,3164,8192,2050,8156,7906,4381,6660,1789,7881,7586,5885,4755,2151,5726,5571,4555,3221,915,9710,9590,8687,4859,1742,738,6136,5797,3394,5495,1470,1254,828,5972,5564,2907,4325,1471,1453,261,5550,5356,4520,3101,1844,1903,784
ACSSF,2016m1,dc,000,0157,0000005,738,6136,3902,3666,1814,3699,1013,868,556,3832,3829,2470,3681,904,759,632,5972,3121,2857,1855,2541,915,921,72,4474,4317,2366,3550,981,968,262,5550,3759,3604,2999,1984,1246,1238,375,3365,3389,2653,2324,1195,1371,609,594,8907,8795,3164,8192,2050,8156,7906,4381,6660,1789,7881,7586,5885,4755,2151,5726,5571,4555,3221,915,9710,9590,8687,4859,1742,738,6136,5797,3394,5495,1470,1254,828,5972,5564,2907,4325,1471,1453,261,5550,5356,4520,3101,1844,1903,784
ACSSF,2016m1,dc,000,0157,0000006,738,6136,3902,3666,1814,3699,1013,868,556,3832,3829,2470,3681,904,759,632,5972,3121,2857,1855,2541,915,921,72,4474,4317,2366,3550,981,968,262,5550,3759,3604,2999,1984,1246,1238,375,3365,3389,2653,2324,1195,1371,609,594,8907,8795,3164,8192,2050,8156,7906,4381,6660,1789,7881,7586,5885,4755,2151,5726,5571,4555,3221,915,9710,9590,8687,4859,1742,738,6136,5797,3394,5495,1470,1254,828,5972,5564,2907,4325,1471,1453,261,5550,5356,4520,3101,1844,1903,784
ACSSF,2016m1,dc,000,0157,0000007,738,6136,3902,3666,1814,3699,1013,868,556,3832,3829,2470,3681,904,759,632,5972,3121,2857,1855,2541,915,921,72,4474,4317,2366,3550,981,968,262,5550,3759,3604,2999,1984,1246,1238,375,3365,3389,2653,2324,1195,1371,609,594,8907,8795,3164,8192,2050,8156,7906,4381,6660,1789,7881,7586,5885,4755,2151,5726,5571,4555,3221,915,9710,9590,8687,4859,1742,738,6136,5797,3394,5495,1470,1254,828,5972,5564,2907,4325,1471,1453,261,5550,5356,4520,3101,1844,1903,784
ACSSF,2016m1,dc,000,0157,0000008,738,6136,3902,3666,1814,3699,1013,868,556,3832,3829,2470,3681,904,759,632,5972,3121,2857,1855,2541,915,921,72,4474,4317,2366,3550,981,968,262,5550,3759,3604,2999,1984,1246,1238,375,3365,3389,2653,2324,1195,1371,609,594,8907,8795,3164,8192,2050,8156,7906,4381,6660,1789,7881,7586,5885,4755,2151,5726,5571,4555,3221,915,9710,9590,8687,4859,1742,738,6136,5797,3394,5495,1470,1254,828,5972,5564,2907,4325,1471,1453,261,5550,5356,4520,3101,1844,1903,784
ACSSF,2016m1,dc,000,0157,0000009,738,6136,3902,3666,1814,3699,1013,868,556,3832,3829,2470,3681,904,759,632,5972,3121,2857,1855,2541,915,921,72,4474,4317,2366,3550,981,968,262,5550,3759,3604,2999,1984,1246,1238,375,3365,3389,2653,2324,1195,1371,609,594,8907,8795,3164,8192,2050,8156,7906,4381,6660,1789,7881,7586,5885,4755,2151,5726,5571,4555,3221,915,9710,9590,8687,4859,1742,738,6136,5797,3394,5495,1470,1254,828,5972,5564,2907,4325,1471,1453,261,5550,5356,4520,3101,1844,1903,784
ACSSF,2016m1,dc,000,0157,0000010,4683,3029,1994,1863,59,1870,610,555,303,2007,1902,470,1836,467,403,288,3791,2045,1985,438,1910,468,464,39,2810,2827,469,2750,493,485,104,2149,1206,1003,261,954,638,633,52,1570,978,317,939,1064,1069,159,5555,1690,1499,1261,904,494,2888,2872,2371,1397,263,1840,1760,1748,594,313,2168,2162,2016,750,82,5224,5057,5020,1524,562,4683,3029,2814,466,2788,765,652,397,3791,3752,693,3583,741,727,111,2149,1532,375,1445,1286,1273,166
