ACSSF,2015m1,dc,000,0054,0000001,,,,,,,,970,1121,326,327,254,1057,1127,,,,,,,,3901,1873,904,977,686,1216,3030,2360,1512,569,655,417,975,2061,973,2042,911,733,623,1980,2256,841,1463,1002,723,740,1293,1597
ACSSF,2015m1,dc,000,0054,0000002,,,,,,,,970,1121,326,327,254,1057,1127,,,,,,,,3901,1873,904,977,686,1216,3030,2360,1512,569,655,417,975,2061,973,2042,911,733,623,1980,2256,841,1463,1002,723,740,1293,1597
ACSSF,2015m1,dc,000,0054,0000003,,,,,,,,970,1121,326,327,254,1057,1127,,,,,,,,3901,1873,904,977,686,1216,3030,2360,1512,569,655,417,975,2061,973,2042,911,733,623,1980,2256,841,1463,1002,723,740,1293,1597
ACSSF,2015m1,dc,000,0054,0000004,,,,,,,,970,1121,326,327,254,1057,1127,,,,,,,,3901,1873,904,977,686,1216,3030,2360,1512,569,655,417,975,2061,973,2042,911,733,623,1980,2256,841,1463,1002,723,740,1293,1597
ACSSF,2015m1,dc,000,0054,0000005,,,,,,,,970,1121,326,327,254,1057,1127,,,,,,,,3901,1873,904,977,686,1216,3030,2360,1512,569,655,417,975,2061,973,2042,911,733,623,1980,2256,841,1463,1002,723,740,1293,1597
ACSSF,2015m1,dc,000,0054,0000006,,,,,,,,970,1121,326,327,254,1057,1127,,,,,,,,3901,1873,904,977,686,1216,3030,2360,1512,569,655,417,975,2061,973,2042,911,733,623,1980,2256,841,1463,1002,723,740,1293,1597
ACSSF,2015m1,dc,000,0054,0000007,,,,,,,,970,1121,326,327,254,1057,1127,,,,,,,,3901,1873,904,977,686,1216,3030,2360,1512,569,655,417,975,2061,973,2042,911,733,623,1980,2256,841,1463,1002,723,740,1293,1597
ACSSF,2015m1,dc,000,0054,0000008,,,,,,,,970,1121,326,327,254,1057,1127,,,,,,,,3901,1873,904,977,686,1216,3030,2360,1512,569,655,417,975,2061,973,2042,911,733,623,1980,2256,841,1463,1002,723,740,1293,1597
ACSSF,2015m1,dc,000,0054,0000009,,,,,,,,970,1121,326,327,254,1057,1127,,,,,,,,3901,1873,904,977,686,1216,3030,2360,1512,569,655,417,975,2061,973,2042,911,733,623,1980,2256,841,1463,1002,723,740,1293,1597
ACSSF,2015m1,dc,000,0054,0000010,,,,,,,,1427,791,311,309,189,657,1051,,,,,,,,1528,680,216,426,79,529,1204,1097,860,150,428,171,676,681,3586,2105,757,1055,614,1854,2862,2346,1026,523,511,197,706,1812
ACSSF,2015m1,dc,000,0054,0000011,,,,,,,,,,,,,,,,,,,,,,4340,1933,886,847,713,554,2881,1218,641,373,183,303,239,1184,2354,1043,332,420,202,908,2026,4709,2081,988,901,849,782,3139
ACSSF,2015m1,dc,000,0054,0000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780,509,283,324,169,257,564,2710,1126,476,497,107,757,2346,2070,745,213,424,203,353,1648
ACSSF,2015m1,dc,000,0054,0000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834,517,236,276,134,153,505,1926,1027,417,544,213,483,1218,,,,,,,
ACSSF,2015m1,dc,000,0054,0000014,,,,,,,,,,,,,,,,,,,,,,3056,1899,200,1008,745,949,1652,,,,,,,,3553,1796,439,252,249,1753,3268,3103,1952,326,1010,733,918,2047
ACSSF,2015m1,dc,000,0054,0000015,,,,,,,,970,1121,326,327,254,1057,1127,,,,,,,,3901,1873,904,977,686,1216,3030,2360,1512,569,655,417,975,2061,973,2042,911,733,623,1980,2256,841,1463,1002,723,740,1293,1597
