ACSSF,2015m1,dc,000,0084,0000001,583301859,445935228,378446823,364171458,145385636,342299547,318921282,122838863,402413111,356300492,293058312,201298659,246326148,250405328,30826143,1986,4645,1226,26267,4839,41289,5384,7249,3647,12688,1335004107,1309753531,390186422,32380639,129819723,37095568,192783088,176321914,878399954,902465564,266,563,3836,200,3836,124,138,407,88,824,419,1100,795,690,760,1593,1225,1563,1174,1310,1692,1641,1913,2064,2697,3811,2418,4115,1890,1507,1408,1414,1533,1284,1290,789,1267,768,1094,751,695,1226,802,514,731,863,1041,934,547,3676,200,3676,66,381,378,414,588,424,607,798,1353,652,1496,1450,1082,1583,1618,1598,1741,1819,1799,2384,3739,2943,3763,2254,1537,1612,1985,1752,1209,1406,1143,1236,1044,1270,901,1123,831,690,880,972,752,896,1065,881,3225,5153,1123,1655,3059,1109
ACSSF,2015m1,dc,000,0084,0000002,583301859,445935228,378446823,364171458,145385636,342299547,318921282,122838863,402413111,356300492,293058312,201298659,246326148,250405328,30826143,1986,4645,1226,26267,4839,41289,5384,7249,3647,12688,1335004107,1309753531,390186422,32380639,129819723,37095568,192783088,176321914,878399954,902465564,266,563,3836,200,3836,124,138,407,88,824,419,1100,795,690,760,1593,1225,1563,1174,1310,1692,1641,1913,2064,2697,3811,2418,4115,1890,1507,1408,1414,1533,1284,1290,789,1267,768,1094,751,695,1226,802,514,731,863,1041,934,547,3676,200,3676,66,381,378,414,588,424,607,798,1353,652,1496,1450,1082,1583,1618,1598,1741,1819,1799,2384,3739,2943,3763,2254,1537,1612,1985,1752,1209,1406,1143,1236,1044,1270,901,1123,831,690,880,972,752,896,1065,881,3225,5153,1123,1655,3059,1109
ACSSF,2015m1,dc,000,0084,0000003,583301859,445935228,378446823,364171458,145385636,342299547,318921282,122838863,402413111,356300492,293058312,201298659,246326148,250405328,30826143,1986,4645,1226,26267,4839,41289,5384,7249,3647,12688,1335004107,1309753531,390186422,32380639,129819723,37095568,192783088,176321914,878399954,902465564,266,563,3836,200,3836,124,138,407,88,824,419,1100,795,690,760,1593,1225,1563,1174,1310,1692,1641,1913,2064,2697,3811,2418,4115,1890,1507,1408,1414,1533,1284,1290,789,1267,768,1094,751,695,1226,802,514,731,863,1041,934,547,3676,200,3676,66,381,378,414,588,424,607,798,1353,652,1496,1450,1082,1583,1618,1598,1741,1819,1799,2384,3739,2943,3763,2254,1537,1612,1985,1752,1209,1406,1143,1236,1044,1270,901,1123,831,690,880,972,752,896,1065,881,3225,5153,1123,1655,3059,1109
ACSSF,2015m1,dc,000,0084,0000004,583301859,445935228,378446823,364171458,145385636,342299547,318921282,122838863,402413111,356300492,293058312,201298659,246326148,250405328,30826143,1986,4645,1226,26267,4839,41289,5384,7249,3647,12688,1335004107,1309753531,390186422,32380639,129819723,37095568,192783088,176321914,878399954,902465564,266,563,3836,200,3836,124,138,407,88,824,419,1100,795,690,760,1593,1225,1563,1174,1310,1692,1641,1913,2064,2697,3811,2418,4115,1890,1507,1408,1414,1533,1284,1290,789,1267,768,1094,751,695,1226,802,514,731,863,1041,934,547,3676,200,3676,66,381,378,414,588,424,607,798,1353,652,1496,1450,1082,1583,1618,1598,1741,1819,1799,2384,3739,2943,3763,2254,1537,1612,1985,1752,1209,1406,1143,1236,1044,1270,901,1123,831,690,880,972,752,896,1065,881,3225,5153,1123,1655,3059,1109
ACSSF,2015m1,dc,000,0084,0000005,583301859,445935228,378446823,364171458,145385636,342299547,318921282,122838863,402413111,356300492,293058312,201298659,246326148,250405328,30826143,1986,4645,1226,26267,4839,41289,5384,7249,3647,12688,1335004107,1309753531,390186422,32380639,129819723,37095568,192783088,176321914,878399954,902465564,266,563,3836,200,3836,124,138,407,88,824,419,1100,795,690,760,1593,1225,1563,1174,1310,1692,1641,1913,2064,2697,3811,2418,4115,1890,1507,1408,1414,1533,1284,1290,789,1267,768,1094,751,695,1226,802,514,731,863,1041,934,547,3676,200,3676,66,381,378,414,588,424,607,798,1353,652,1496,1450,1082,1583,1618,1598,1741,1819,1799,2384,3739,2943,3763,2254,1537,1612,1985,1752,1209,1406,1143,1236,1044,1270,901,1123,831,690,880,972,752,896,1065,881,3225,5153,1123,1655,3059,1109
ACSSF,2015m1,dc,000,0084,0000006,583301859,445935228,378446823,364171458,145385636,342299547,318921282,122838863,402413111,356300492,293058312,201298659,246326148,250405328,30826143,1986,4645,1226,26267,4839,41289,5384,7249,3647,12688,1335004107,1309753531,390186422,32380639,129819723,37095568,192783088,176321914,878399954,902465564,266,563,3836,200,3836,124,138,407,88,824,419,1100,795,690,760,1593,1225,1563,1174,1310,1692,1641,1913,2064,2697,3811,2418,4115,1890,1507,1408,1414,1533,1284,1290,789,1267,768,1094,751,695,1226,802,514,731,863,1041,934,547,3676,200,3676,66,381,378,414,588,424,607,798,1353,652,1496,1450,1082,1583,1618,1598,1741,1819,1799,2384,3739,2943,3763,2254,1537,1612,1985,1752,1209,1406,1143,1236,1044,1270,901,1123,831,690,880,972,752,896,1065,881,3225,5153,1123,1655,3059,1109
ACSSF,2015m1,dc,000,0084,0000007,583301859,445935228,378446823,364171458,145385636,342299547,318921282,122838863,402413111,356300492,293058312,201298659,246326148,250405328,30826143,1986,4645,1226,26267,4839,41289,5384,7249,3647,12688,1335004107,1309753531,390186422,32380639,129819723,37095568,192783088,176321914,878399954,902465564,266,563,3836,200,3836,124,138,407,88,824,419,1100,795,690,760,1593,1225,1563,1174,1310,1692,1641,1913,2064,2697,3811,2418,4115,1890,1507,1408,1414,1533,1284,1290,789,1267,768,1094,751,695,1226,802,514,731,863,1041,934,547,3676,200,3676,66,381,378,414,588,424,607,798,1353,652,1496,1450,1082,1583,1618,1598,1741,1819,1799,2384,3739,2943,3763,2254,1537,1612,1985,1752,1209,1406,1143,1236,1044,1270,901,1123,831,690,880,972,752,896,1065,881,3225,5153,1123,1655,3059,1109
ACSSF,2015m1,dc,000,0084,0000008,583301859,445935228,378446823,364171458,145385636,342299547,318921282,122838863,402413111,356300492,293058312,201298659,246326148,250405328,30826143,1986,4645,1226,26267,4839,41289,5384,7249,3647,12688,1335004107,1309753531,390186422,32380639,129819723,37095568,192783088,176321914,878399954,902465564,266,563,3836,200,3836,124,138,407,88,824,419,1100,795,690,760,1593,1225,1563,1174,1310,1692,1641,1913,2064,2697,3811,2418,4115,1890,1507,1408,1414,1533,1284,1290,789,1267,768,1094,751,695,1226,802,514,731,863,1041,934,547,3676,200,3676,66,381,378,414,588,424,607,798,1353,652,1496,1450,1082,1583,1618,1598,1741,1819,1799,2384,3739,2943,3763,2254,1537,1612,1985,1752,1209,1406,1143,1236,1044,1270,901,1123,831,690,880,972,752,896,1065,881,3225,5153,1123,1655,3059,1109
ACSSF,2015m1,dc,000,0084,0000009,583301859,445935228,378446823,364171458,145385636,342299547,318921282,122838863,402413111,356300492,293058312,201298659,246326148,250405328,30826143,1986,4645,1226,26267,4839,41289,5384,7249,3647,12688,1335004107,1309753531,390186422,32380639,129819723,37095568,192783088,176321914,878399954,902465564,266,563,3836,200,3836,124,138,407,88,824,419,1100,795,690,760,1593,1225,1563,1174,1310,1692,1641,1913,2064,2697,3811,2418,4115,1890,1507,1408,1414,1533,1284,1290,789,1267,768,1094,751,695,1226,802,514,731,863,1041,934,547,3676,200,3676,66,381,378,414,588,424,607,798,1353,652,1496,1450,1082,1583,1618,1598,1741,1819,1799,2384,3739,2943,3763,2254,1537,1612,1985,1752,1209,1406,1143,1236,1044,1270,901,1123,831,690,880,972,752,896,1065,881,3225,5153,1123,1655,3059,1109
ACSSF,2015m1,dc,000,0084,0000010,342968634,237953664,202614393,196652249,64149250,147157727,94804940,114630413,282931867,254998411,167686656,172765494,154835635,155656246,12013418,10270,12943,15376,,11047,,13766,17158,8910,70137,1231728003,1226769778,168462257,,109447463,,73540929,68165014,756610760,875563906,4340,3570,1999,200,1999,200,200,200,200,200,200,107,200,177,193,202,134,231,463,486,665,918,503,1028,1771,3139,1030,2644,844,883,775,342,448,309,263,188,336,236,267,202,326,206,303,320,323,507,360,623,2974,2423,200,2423,200,200,154,200,200,200,252,357,43,64,228,457,254,204,761,744,501,662,1103,1608,2236,894,2105,1025,848,412,249,670,564,565,599,441,243,454,434,597,333,292,546,413,456,396,858,6100,8731,12748,9440,7588,11156,7531
