ACSSF,2015m1,dc,000,0108,0000001,2472,1423,3759,4248,6781,9832,5256,8587,4664,22883,7653,8286,22250,7564,6141,20007,22702,37323,1976,23285,13323,10866,15312,6221,5550,4155,3094,18392,4389,2436,.,3276,31923,4235,52127,7623,2776,961,2052,3952,3884,6787,9676,10025,14447,20180,3524,6331,11513,9935,6364,14001,10776,11862,1243,5523,3583,4992,33454,3656,2532,5648,5189,13000,3240,.,.,.,.,13212,16647,16308,16193
ACSSF,2015m1,dc,000,0108,0000002,2472,1423,3759,4248,6781,9832,5256,8587,4664,22883,7653,8286,22250,7564,6141,20007,22702,37323,1976,23285,13323,10866,15312,6221,5550,4155,3094,18392,4389,2436,.,3276,31923,4235,52127,7623,2776,961,2052,3952,3884,6787,9676,10025,14447,20180,3524,6331,11513,9935,6364,14001,10776,11862,1243,5523,3583,4992,33454,3656,2532,5648,5189,13000,3240,.,.,.,.,13212,16647,16308,16193
ACSSF,2015m1,dc,000,0108,0000003,2472,1423,3759,4248,6781,9832,5256,8587,4664,22883,7653,8286,22250,7564,6141,20007,22702,37323,1976,23285,13323,10866,15312,6221,5550,4155,3094,18392,4389,2436,.,3276,31923,4235,52127,7623,2776,961,2052,3952,3884,6787,9676,10025,14447,20180,3524,6331,11513,9935,6364,14001,10776,11862,1243,5523,3583,4992,33454,3656,2532,5648,5189,13000,3240,.,.,.,.,13212,16647,16308,16193
ACSSF,2015m1,dc,000,0108,0000004,2472,1423,3759,4248,6781,9832,5256,8587,4664,22883,7653,8286,22250,7564,6141,20007,22702,37323,1976,23285,13323,10866,15312,6221,5550,4155,3094,18392,4389,2436,.,3276,31923,4235,52127,7623,2776,961,2052,3952,3884,6787,9676,10025,14447,20180,3524,6331,11513,9935,6364,14001,10776,11862,1243,5523,3583,4992,33454,3656,2532,5648,5189,13000,3240,.,.,.,.,13212,16647,16308,16193
ACSSF,2015m1,dc,000,0108,0000005,2472,1423,3759,4248,6781,9832,5256,8587,4664,22883,7653,8286,22250,7564,6141,20007,22702,37323,1976,23285,13323,10866,15312,6221,5550,4155,3094,18392,4389,2436,.,3276,31923,4235,52127,7623,2776,961,2052,3952,3884,6787,9676,10025,14447,20180,3524,6331,11513,9935,6364,14001,10776,11862,1243,5523,3583,4992,33454,3656,2532,5648,5189,13000,3240,.,.,.,.,13212,16647,16308,16193
ACSSF,2015m1,dc,000,0108,0000006,2472,1423,3759,4248,6781,9832,5256,8587,4664,22883,7653,8286,22250,7564,6141,20007,22702,37323,1976,23285,13323,10866,15312,6221,5550,4155,3094,18392,4389,2436,.,3276,31923,4235,52127,7623,2776,961,2052,3952,3884,6787,9676,10025,14447,20180,3524,6331,11513,9935,6364,14001,10776,11862,1243,5523,3583,4992,33454,3656,2532,5648,5189,13000,3240,.,.,.,.,13212,16647,16308,16193
ACSSF,2015m1,dc,000,0108,0000007,2472,1423,3759,4248,6781,9832,5256,8587,4664,22883,7653,8286,22250,7564,6141,20007,22702,37323,1976,23285,13323,10866,15312,6221,5550,4155,3094,18392,4389,2436,.,3276,31923,4235,52127,7623,2776,961,2052,3952,3884,6787,9676,10025,14447,20180,3524,6331,11513,9935,6364,14001,10776,11862,1243,5523,3583,4992,33454,3656,2532,5648,5189,13000,3240,.,.,.,.,13212,16647,16308,16193
ACSSF,2015m1,dc,000,0108,0000008,2472,1423,3759,4248,6781,9832,5256,8587,4664,22883,7653,8286,22250,7564,6141,20007,22702,37323,1976,23285,13323,10866,15312,6221,5550,4155,3094,18392,4389,2436,.,3276,31923,4235,52127,7623,2776,961,2052,3952,3884,6787,9676,10025,14447,20180,3524,6331,11513,9935,6364,14001,10776,11862,1243,5523,3583,4992,33454,3656,2532,5648,5189,13000,3240,.,.,.,.,13212,16647,16308,16193
ACSSF,2015m1,dc,000,0108,0000009,2472,1423,3759,4248,6781,9832,5256,8587,4664,22883,7653,8286,22250,7564,6141,20007,22702,37323,1976,23285,13323,10866,15312,6221,5550,4155,3094,18392,4389,2436,.,3276,31923,4235,52127,7623,2776,961,2052,3952,3884,6787,9676,10025,14447,20180,3524,6331,11513,9935,6364,14001,10776,11862,1243,5523,3583,4992,33454,3656,2532,5648,5189,13000,3240,.,.,.,.,13212,16647,16308,16193
ACSSF,2015m1,dc,000,0108,0000010,7551,12392,11946,19245,14784,28522,22492,58958,63044,51947,17905,3730,26767,7291,38775,177884,211404,.,26252,.,52938,61263,.,22190,.,103558,20117,23800,50341,16798,.,9216,.,257840,.,187185,.,7916,6698,17812,29608,10599,22351,21337,.,30493,12901,45427,47813,13855,14677,9546,37810,65595,17525,13715,.,.,.,6421,6756,40936,22887,34401,13466,.,.,.,.,957,957,.,.
ACSSF,2015m1,dc,000,0108,0000011,3990,6736,10100,19149,8305,20122,10286,24051,14581,23839,7258,40681,16229,42704,12470,20718,16893,58464,3572,52176,7928,8668,187891,5717,5691,8238,11396,19590,20098,3120,.,2921,553,8201,222547,10976,13593,4493,7413,17705,27055,20582,19814,26927,6534,9478,12161,9167,27595,12721,20176,13415,29363,13104,2890,3794,21641,39807,55087,5062,2775,14025,8719,15329,17165,.,.,.,.,14659,.,16276,.
ACSSF,2015m1,dc,000,0108,0000012,2955,6482,8061,5549,11482,26686,9424,22970,8684,7317,5277,12555,40777,59741,13597,57694,57694,.,3574,14661,20348,11768,36222,26387,11190,16442,7430,30908,3106,31960,.,35920,50030,25349,117502,17287,79860,4035,8465,5058,14090,14569,10806,21686,41155,21368,6462,19439,14056,25912,10199,30744,52390,14644,5190,5791,15197,13876,28227,9309,8871,8542,11213,18787,10288,.,.,.,.,8138,.,14567,.
ACSSF,2015m1,dc,000,0108,0000013,2958,4651,7627,8916,12139,11497,34889,51198,63602,.,17016,15844,.,5508,56371,89381,.,.,3246,17603,17302,8916,54341,2899,8634,6867,9050,6532,9625,11231,.,15151,16348,3653,5095,7996,15457,3268,8704,12639,12288,11048,15620,14093,.,.,23424,28195,27871,41882,25042,21624,66935,7102,1162,5750,4929,3480,.,7043,5123,10530,8588,4105,4564,.,.,.,.,13900,10696,19528,49114
ACSSF,2015m1,dc,000,0108,0000014,2425,4123,5660,7428,7344,10241,9969,14410,6526,44201,9535,67275,28627,32911,9532,52773,59677,.,9954,16147,42906,32994,27389,29409,33767,33251,16860,6502,8580,5324,.,5442,.,51000,39767,27542,30961,3981,4389,6299,10695,13158,5700,4697,119104,9269,7024,18228,34992,13210,27811,5760,10046,98487,6718,35476,22404,.,46806,5593,2705,34196,6188,26790,3839,.,.,.,.,19406,.,14392,.
ACSSF,2015m1,dc,000,0108,0000015,2472,1423,3759,4248,6781,9832,5256,8587,4664,22883,7653,8286,22250,7564,6141,20007,22702,37323,1976,23285,13323,10866,15312,6221,5550,4155,3094,18392,4389,2436,.,3276,31923,4235,52127,7623,2776,961,2052,3952,3884,6787,9676,10025,14447,20180,3524,6331,11513,9935,6364,14001,10776,11862,1243,5523,3583,4992,33454,3656,2532,5648,5189,13000,3240,.,.,.,.,13212,16647,16308,16193
