ACSSF,2015m1,dc,000,0115,0000001,4836,183,159,93,1984,1308,593,2619,1841,1822,292,1965,2717,1891,2128,3672,3260,190,2218,3790,3121,2912,2933,1607,2851,3222,3947,5507,183,159,93,774,738,277,473,740,678,258,1668,2043,1678,997,3269,3347,146,1047,3394,2676,2336,1603,1216,1059,2520,3523,3594,200,200,200,181,432,200,777,137,137,200,309,1030,53,1022,1714,216,200,1679,1805,830,1502,2618,1075,2398,1471,924,4267,200,200,200,359,680,505,2102,1206,1197,100,874,1056,677,925,1570,1441,124,703,1290,891,874,1165,628,1059,844,1122,2003,200,200,200,1776,200,120,48,246,246,200,92,267,200,267,213,159,200,139,392,392,200,196,200,196,334,224,1892,200,200,200,464,412,266,677,1163,1172,153,159,889,200,889,591,303,200,494,562,510,273,404,135,382,521,373
ACSSF,2015m1,dc,000,0115,0000002,4836,183,159,93,1984,1308,593,2619,1841,1822,292,1965,2717,1891,2128,3672,3260,190,2218,3790,3121,2912,2933,1607,2851,3222,3947,5507,183,159,93,774,738,277,473,740,678,258,1668,2043,1678,997,3269,3347,146,1047,3394,2676,2336,1603,1216,1059,2520,3523,3594,200,200,200,181,432,200,777,137,137,200,309,1030,53,1022,1714,216,200,1679,1805,830,1502,2618,1075,2398,1471,924,4267,200,200,200,359,680,505,2102,1206,1197,100,874,1056,677,925,1570,1441,124,703,1290,891,874,1165,628,1059,844,1122,2003,200,200,200,1776,200,120,48,246,246,200,92,267,200,267,213,159,200,139,392,392,200,196,200,196,334,224,1892,200,200,200,464,412,266,677,1163,1172,153,159,889,200,889,591,303,200,494,562,510,273,404,135,382,521,373
ACSSF,2015m1,dc,000,0115,0000003,4836,183,159,93,1984,1308,593,2619,1841,1822,292,1965,2717,1891,2128,3672,3260,190,2218,3790,3121,2912,2933,1607,2851,3222,3947,5507,183,159,93,774,738,277,473,740,678,258,1668,2043,1678,997,3269,3347,146,1047,3394,2676,2336,1603,1216,1059,2520,3523,3594,200,200,200,181,432,200,777,137,137,200,309,1030,53,1022,1714,216,200,1679,1805,830,1502,2618,1075,2398,1471,924,4267,200,200,200,359,680,505,2102,1206,1197,100,874,1056,677,925,1570,1441,124,703,1290,891,874,1165,628,1059,844,1122,2003,200,200,200,1776,200,120,48,246,246,200,92,267,200,267,213,159,200,139,392,392,200,196,200,196,334,224,1892,200,200,200,464,412,266,677,1163,1172,153,159,889,200,889,591,303,200,494,562,510,273,404,135,382,521,373
ACSSF,2015m1,dc,000,0115,0000004,4836,183,159,93,1984,1308,593,2619,1841,1822,292,1965,2717,1891,2128,3672,3260,190,2218,3790,3121,2912,2933,1607,2851,3222,3947,5507,183,159,93,774,738,277,473,740,678,258,1668,2043,1678,997,3269,3347,146,1047,3394,2676,2336,1603,1216,1059,2520,3523,3594,200,200,200,181,432,200,777,137,137,200,309,1030,53,1022,1714,216,200,1679,1805,830,1502,2618,1075,2398,1471,924,4267,200,200,200,359,680,505,2102,1206,1197,100,874,1056,677,925,1570,1441,124,703,1290,891,874,1165,628,1059,844,1122,2003,200,200,200,1776,200,120,48,246,246,200,92,267,200,267,213,159,200,139,392,392,200,196,200,196,334,224,1892,200,200,200,464,412,266,677,1163,1172,153,159,889,200,889,591,303,200,494,562,510,273,404,135,382,521,373
ACSSF,2015m1,dc,000,0115,0000005,4836,183,159,93,1984,1308,593,2619,1841,1822,292,1965,2717,1891,2128,3672,3260,190,2218,3790,3121,2912,2933,1607,2851,3222,3947,5507,183,159,93,774,738,277,473,740,678,258,1668,2043,1678,997,3269,3347,146,1047,3394,2676,2336,1603,1216,1059,2520,3523,3594,200,200,200,181,432,200,777,137,137,200,309,1030,53,1022,1714,216,200,1679,1805,830,1502,2618,1075,2398,1471,924,4267,200,200,200,359,680,505,2102,1206,1197,100,874,1056,677,925,1570,1441,124,703,1290,891,874,1165,628,1059,844,1122,2003,200,200,200,1776,200,120,48,246,246,200,92,267,200,267,213,159,200,139,392,392,200,196,200,196,334,224,1892,200,200,200,464,412,266,677,1163,1172,153,159,889,200,889,591,303,200,494,562,510,273,404,135,382,521,373
ACSSF,2015m1,dc,000,0115,0000006,4836,183,159,93,1984,1308,593,2619,1841,1822,292,1965,2717,1891,2128,3672,3260,190,2218,3790,3121,2912,2933,1607,2851,3222,3947,5507,183,159,93,774,738,277,473,740,678,258,1668,2043,1678,997,3269,3347,146,1047,3394,2676,2336,1603,1216,1059,2520,3523,3594,200,200,200,181,432,200,777,137,137,200,309,1030,53,1022,1714,216,200,1679,1805,830,1502,2618,1075,2398,1471,924,4267,200,200,200,359,680,505,2102,1206,1197,100,874,1056,677,925,1570,1441,124,703,1290,891,874,1165,628,1059,844,1122,2003,200,200,200,1776,200,120,48,246,246,200,92,267,200,267,213,159,200,139,392,392,200,196,200,196,334,224,1892,200,200,200,464,412,266,677,1163,1172,153,159,889,200,889,591,303,200,494,562,510,273,404,135,382,521,373
ACSSF,2015m1,dc,000,0115,0000007,4836,183,159,93,1984,1308,593,2619,1841,1822,292,1965,2717,1891,2128,3672,3260,190,2218,3790,3121,2912,2933,1607,2851,3222,3947,5507,183,159,93,774,738,277,473,740,678,258,1668,2043,1678,997,3269,3347,146,1047,3394,2676,2336,1603,1216,1059,2520,3523,3594,200,200,200,181,432,200,777,137,137,200,309,1030,53,1022,1714,216,200,1679,1805,830,1502,2618,1075,2398,1471,924,4267,200,200,200,359,680,505,2102,1206,1197,100,874,1056,677,925,1570,1441,124,703,1290,891,874,1165,628,1059,844,1122,2003,200,200,200,1776,200,120,48,246,246,200,92,267,200,267,213,159,200,139,392,392,200,196,200,196,334,224,1892,200,200,200,464,412,266,677,1163,1172,153,159,889,200,889,591,303,200,494,562,510,273,404,135,382,521,373
ACSSF,2015m1,dc,000,0115,0000008,4836,183,159,93,1984,1308,593,2619,1841,1822,292,1965,2717,1891,2128,3672,3260,190,2218,3790,3121,2912,2933,1607,2851,3222,3947,5507,183,159,93,774,738,277,473,740,678,258,1668,2043,1678,997,3269,3347,146,1047,3394,2676,2336,1603,1216,1059,2520,3523,3594,200,200,200,181,432,200,777,137,137,200,309,1030,53,1022,1714,216,200,1679,1805,830,1502,2618,1075,2398,1471,924,4267,200,200,200,359,680,505,2102,1206,1197,100,874,1056,677,925,1570,1441,124,703,1290,891,874,1165,628,1059,844,1122,2003,200,200,200,1776,200,120,48,246,246,200,92,267,200,267,213,159,200,139,392,392,200,196,200,196,334,224,1892,200,200,200,464,412,266,677,1163,1172,153,159,889,200,889,591,303,200,494,562,510,273,404,135,382,521,373
ACSSF,2015m1,dc,000,0115,0000009,4836,183,159,93,1984,1308,593,2619,1841,1822,292,1965,2717,1891,2128,3672,3260,190,2218,3790,3121,2912,2933,1607,2851,3222,3947,5507,183,159,93,774,738,277,473,740,678,258,1668,2043,1678,997,3269,3347,146,1047,3394,2676,2336,1603,1216,1059,2520,3523,3594,200,200,200,181,432,200,777,137,137,200,309,1030,53,1022,1714,216,200,1679,1805,830,1502,2618,1075,2398,1471,924,4267,200,200,200,359,680,505,2102,1206,1197,100,874,1056,677,925,1570,1441,124,703,1290,891,874,1165,628,1059,844,1122,2003,200,200,200,1776,200,120,48,246,246,200,92,267,200,267,213,159,200,139,392,392,200,196,200,196,334,224,1892,200,200,200,464,412,266,677,1163,1172,153,159,889,200,889,591,303,200,494,562,510,273,404,135,382,521,373
ACSSF,2015m1,dc,000,0115,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
