ACSSF,2015m1,dc,000,0019,0000001,1528,1528,14,1961,1951,188,457,2825,2856,419,389,2089,1992,1370,1677,648,7553,1987,1738,1703,3216,2414,2284,2676,2659,1013,851,1987,1957,1298,1789,895,5688,909,1080,957,2825,1865,1564,1155,1162,775,610,677,631,456,342,470,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,4750,642,1141,1696,1762,1633,1415,1163,625,601,387,659,588,434,408,436,3045,290,283,302,846,915,1253,481,472,422,228,320,465,137,110,165,1528,1528,14,162,468,364,158,732,970,648,7553,1987,1738,3370,3591,2042,1229,1505,1360,895,5688,909,1080,3040,2487,1573,992,846,653,470,200,200,200,200,200,200,200,200,200,200,4750,642,1141,2377,2358,1306,740,894,637,436,3045,290,283,890,1861,746,536,654,172,165
ACSSF,2015m1,dc,000,0019,0000002,1528,1528,14,1961,1951,188,457,2825,2856,419,389,2089,1992,1370,1677,648,7553,1987,1738,1703,3216,2414,2284,2676,2659,1013,851,1987,1957,1298,1789,895,5688,909,1080,957,2825,1865,1564,1155,1162,775,610,677,631,456,342,470,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,4750,642,1141,1696,1762,1633,1415,1163,625,601,387,659,588,434,408,436,3045,290,283,302,846,915,1253,481,472,422,228,320,465,137,110,165,1528,1528,14,162,468,364,158,732,970,648,7553,1987,1738,3370,3591,2042,1229,1505,1360,895,5688,909,1080,3040,2487,1573,992,846,653,470,200,200,200,200,200,200,200,200,200,200,4750,642,1141,2377,2358,1306,740,894,637,436,3045,290,283,890,1861,746,536,654,172,165
ACSSF,2015m1,dc,000,0019,0000003,1528,1528,14,1961,1951,188,457,2825,2856,419,389,2089,1992,1370,1677,648,7553,1987,1738,1703,3216,2414,2284,2676,2659,1013,851,1987,1957,1298,1789,895,5688,909,1080,957,2825,1865,1564,1155,1162,775,610,677,631,456,342,470,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,4750,642,1141,1696,1762,1633,1415,1163,625,601,387,659,588,434,408,436,3045,290,283,302,846,915,1253,481,472,422,228,320,465,137,110,165,1528,1528,14,162,468,364,158,732,970,648,7553,1987,1738,3370,3591,2042,1229,1505,1360,895,5688,909,1080,3040,2487,1573,992,846,653,470,200,200,200,200,200,200,200,200,200,200,4750,642,1141,2377,2358,1306,740,894,637,436,3045,290,283,890,1861,746,536,654,172,165
ACSSF,2015m1,dc,000,0019,0000004,1528,1528,14,1961,1951,188,457,2825,2856,419,389,2089,1992,1370,1677,648,7553,1987,1738,1703,3216,2414,2284,2676,2659,1013,851,1987,1957,1298,1789,895,5688,909,1080,957,2825,1865,1564,1155,1162,775,610,677,631,456,342,470,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,4750,642,1141,1696,1762,1633,1415,1163,625,601,387,659,588,434,408,436,3045,290,283,302,846,915,1253,481,472,422,228,320,465,137,110,165,1528,1528,14,162,468,364,158,732,970,648,7553,1987,1738,3370,3591,2042,1229,1505,1360,895,5688,909,1080,3040,2487,1573,992,846,653,470,200,200,200,200,200,200,200,200,200,200,4750,642,1141,2377,2358,1306,740,894,637,436,3045,290,283,890,1861,746,536,654,172,165
ACSSF,2015m1,dc,000,0019,0000005,1528,1528,14,1961,1951,188,457,2825,2856,419,389,2089,1992,1370,1677,648,7553,1987,1738,1703,3216,2414,2284,2676,2659,1013,851,1987,1957,1298,1789,895,5688,909,1080,957,2825,1865,1564,1155,1162,775,610,677,631,456,342,470,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,4750,642,1141,1696,1762,1633,1415,1163,625,601,387,659,588,434,408,436,3045,290,283,302,846,915,1253,481,472,422,228,320,465,137,110,165,1528,1528,14,162,468,364,158,732,970,648,7553,1987,1738,3370,3591,2042,1229,1505,1360,895,5688,909,1080,3040,2487,1573,992,846,653,470,200,200,200,200,200,200,200,200,200,200,4750,642,1141,2377,2358,1306,740,894,637,436,3045,290,283,890,1861,746,536,654,172,165
ACSSF,2015m1,dc,000,0019,0000006,1528,1528,14,1961,1951,188,457,2825,2856,419,389,2089,1992,1370,1677,648,7553,1987,1738,1703,3216,2414,2284,2676,2659,1013,851,1987,1957,1298,1789,895,5688,909,1080,957,2825,1865,1564,1155,1162,775,610,677,631,456,342,470,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,4750,642,1141,1696,1762,1633,1415,1163,625,601,387,659,588,434,408,436,3045,290,283,302,846,915,1253,481,472,422,228,320,465,137,110,165,1528,1528,14,162,468,364,158,732,970,648,7553,1987,1738,3370,3591,2042,1229,1505,1360,895,5688,909,1080,3040,2487,1573,992,846,653,470,200,200,200,200,200,200,200,200,200,200,4750,642,1141,2377,2358,1306,740,894,637,436,3045,290,283,890,1861,746,536,654,172,165
ACSSF,2015m1,dc,000,0019,0000007,1528,1528,14,1961,1951,188,457,2825,2856,419,389,2089,1992,1370,1677,648,7553,1987,1738,1703,3216,2414,2284,2676,2659,1013,851,1987,1957,1298,1789,895,5688,909,1080,957,2825,1865,1564,1155,1162,775,610,677,631,456,342,470,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,4750,642,1141,1696,1762,1633,1415,1163,625,601,387,659,588,434,408,436,3045,290,283,302,846,915,1253,481,472,422,228,320,465,137,110,165,1528,1528,14,162,468,364,158,732,970,648,7553,1987,1738,3370,3591,2042,1229,1505,1360,895,5688,909,1080,3040,2487,1573,992,846,653,470,200,200,200,200,200,200,200,200,200,200,4750,642,1141,2377,2358,1306,740,894,637,436,3045,290,283,890,1861,746,536,654,172,165
ACSSF,2015m1,dc,000,0019,0000008,1528,1528,14,1961,1951,188,457,2825,2856,419,389,2089,1992,1370,1677,648,7553,1987,1738,1703,3216,2414,2284,2676,2659,1013,851,1987,1957,1298,1789,895,5688,909,1080,957,2825,1865,1564,1155,1162,775,610,677,631,456,342,470,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,4750,642,1141,1696,1762,1633,1415,1163,625,601,387,659,588,434,408,436,3045,290,283,302,846,915,1253,481,472,422,228,320,465,137,110,165,1528,1528,14,162,468,364,158,732,970,648,7553,1987,1738,3370,3591,2042,1229,1505,1360,895,5688,909,1080,3040,2487,1573,992,846,653,470,200,200,200,200,200,200,200,200,200,200,4750,642,1141,2377,2358,1306,740,894,637,436,3045,290,283,890,1861,746,536,654,172,165
ACSSF,2015m1,dc,000,0019,0000009,1528,1528,14,1961,1951,188,457,2825,2856,419,389,2089,1992,1370,1677,648,7553,1987,1738,1703,3216,2414,2284,2676,2659,1013,851,1987,1957,1298,1789,895,5688,909,1080,957,2825,1865,1564,1155,1162,775,610,677,631,456,342,470,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,4750,642,1141,1696,1762,1633,1415,1163,625,601,387,659,588,434,408,436,3045,290,283,302,846,915,1253,481,472,422,228,320,465,137,110,165,1528,1528,14,162,468,364,158,732,970,648,7553,1987,1738,3370,3591,2042,1229,1505,1360,895,5688,909,1080,3040,2487,1573,992,846,653,470,200,200,200,200,200,200,200,200,200,200,4750,642,1141,2377,2358,1306,740,894,637,436,3045,290,283,890,1861,746,536,654,172,165
ACSSF,2015m1,dc,000,0019,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5589,1369,1902,2400,2326,2234,1687,1372,1080,1023,5433,1377,1942,2064,1736,2097,1693,1319,1135,1007,2890,345,231,2181,921,966,341,312,253,321,200,200,200,200,200,200,200,200,200,200,2680,181,149,1827,1297,513,347,315,418,271,1134,105,189,329,294,316,220,601,200,200
