ACSSF,2015m1,dc,000,0148,0000001,3030,3556,1935,478,1393,1107,61,137,200,2606,609,1570,2072,1637,873,834,1621,284,611,686,942,976,1166,4150,2528,1639,2796,1399,81,418,200,3426,1427,3206,2576,1338,784,792,1778,426,1104,1171,1028,570,832,3030,3556,2202,1777,618,744,696,986,200,2664,1910,629,666,904,1196,200,1878,1681,410,297,339,525,200,1222,1065,244,242,459,489,200,1453,1437,152,66,200,208,200,4150,4432,1969,2137,2541,1860,3014,360,2959,1178,1140,1822,870,1426,200,1523,302,598,866,609,959,200,1013,655,229,416,298,578,200,1189,383,187,331,369,1080,200
ACSSF,2015m1,dc,000,0148,0000002,3030,3556,1935,478,1393,1107,61,137,200,2606,609,1570,2072,1637,873,834,1621,284,611,686,942,976,1166,4150,2528,1639,2796,1399,81,418,200,3426,1427,3206,2576,1338,784,792,1778,426,1104,1171,1028,570,832,3030,3556,2202,1777,618,744,696,986,200,2664,1910,629,666,904,1196,200,1878,1681,410,297,339,525,200,1222,1065,244,242,459,489,200,1453,1437,152,66,200,208,200,4150,4432,1969,2137,2541,1860,3014,360,2959,1178,1140,1822,870,1426,200,1523,302,598,866,609,959,200,1013,655,229,416,298,578,200,1189,383,187,331,369,1080,200
ACSSF,2015m1,dc,000,0148,0000003,3030,3556,1935,478,1393,1107,61,137,200,2606,609,1570,2072,1637,873,834,1621,284,611,686,942,976,1166,4150,2528,1639,2796,1399,81,418,200,3426,1427,3206,2576,1338,784,792,1778,426,1104,1171,1028,570,832,3030,3556,2202,1777,618,744,696,986,200,2664,1910,629,666,904,1196,200,1878,1681,410,297,339,525,200,1222,1065,244,242,459,489,200,1453,1437,152,66,200,208,200,4150,4432,1969,2137,2541,1860,3014,360,2959,1178,1140,1822,870,1426,200,1523,302,598,866,609,959,200,1013,655,229,416,298,578,200,1189,383,187,331,369,1080,200
ACSSF,2015m1,dc,000,0148,0000004,3030,3556,1935,478,1393,1107,61,137,200,2606,609,1570,2072,1637,873,834,1621,284,611,686,942,976,1166,4150,2528,1639,2796,1399,81,418,200,3426,1427,3206,2576,1338,784,792,1778,426,1104,1171,1028,570,832,3030,3556,2202,1777,618,744,696,986,200,2664,1910,629,666,904,1196,200,1878,1681,410,297,339,525,200,1222,1065,244,242,459,489,200,1453,1437,152,66,200,208,200,4150,4432,1969,2137,2541,1860,3014,360,2959,1178,1140,1822,870,1426,200,1523,302,598,866,609,959,200,1013,655,229,416,298,578,200,1189,383,187,331,369,1080,200
ACSSF,2015m1,dc,000,0148,0000005,3030,3556,1935,478,1393,1107,61,137,200,2606,609,1570,2072,1637,873,834,1621,284,611,686,942,976,1166,4150,2528,1639,2796,1399,81,418,200,3426,1427,3206,2576,1338,784,792,1778,426,1104,1171,1028,570,832,3030,3556,2202,1777,618,744,696,986,200,2664,1910,629,666,904,1196,200,1878,1681,410,297,339,525,200,1222,1065,244,242,459,489,200,1453,1437,152,66,200,208,200,4150,4432,1969,2137,2541,1860,3014,360,2959,1178,1140,1822,870,1426,200,1523,302,598,866,609,959,200,1013,655,229,416,298,578,200,1189,383,187,331,369,1080,200
ACSSF,2015m1,dc,000,0148,0000006,3030,3556,1935,478,1393,1107,61,137,200,2606,609,1570,2072,1637,873,834,1621,284,611,686,942,976,1166,4150,2528,1639,2796,1399,81,418,200,3426,1427,3206,2576,1338,784,792,1778,426,1104,1171,1028,570,832,3030,3556,2202,1777,618,744,696,986,200,2664,1910,629,666,904,1196,200,1878,1681,410,297,339,525,200,1222,1065,244,242,459,489,200,1453,1437,152,66,200,208,200,4150,4432,1969,2137,2541,1860,3014,360,2959,1178,1140,1822,870,1426,200,1523,302,598,866,609,959,200,1013,655,229,416,298,578,200,1189,383,187,331,369,1080,200
ACSSF,2015m1,dc,000,0148,0000007,3030,3556,1935,478,1393,1107,61,137,200,2606,609,1570,2072,1637,873,834,1621,284,611,686,942,976,1166,4150,2528,1639,2796,1399,81,418,200,3426,1427,3206,2576,1338,784,792,1778,426,1104,1171,1028,570,832,3030,3556,2202,1777,618,744,696,986,200,2664,1910,629,666,904,1196,200,1878,1681,410,297,339,525,200,1222,1065,244,242,459,489,200,1453,1437,152,66,200,208,200,4150,4432,1969,2137,2541,1860,3014,360,2959,1178,1140,1822,870,1426,200,1523,302,598,866,609,959,200,1013,655,229,416,298,578,200,1189,383,187,331,369,1080,200
ACSSF,2015m1,dc,000,0148,0000008,3030,3556,1935,478,1393,1107,61,137,200,2606,609,1570,2072,1637,873,834,1621,284,611,686,942,976,1166,4150,2528,1639,2796,1399,81,418,200,3426,1427,3206,2576,1338,784,792,1778,426,1104,1171,1028,570,832,3030,3556,2202,1777,618,744,696,986,200,2664,1910,629,666,904,1196,200,1878,1681,410,297,339,525,200,1222,1065,244,242,459,489,200,1453,1437,152,66,200,208,200,4150,4432,1969,2137,2541,1860,3014,360,2959,1178,1140,1822,870,1426,200,1523,302,598,866,609,959,200,1013,655,229,416,298,578,200,1189,383,187,331,369,1080,200
ACSSF,2015m1,dc,000,0148,0000009,3030,3556,1935,478,1393,1107,61,137,200,2606,609,1570,2072,1637,873,834,1621,284,611,686,942,976,1166,4150,2528,1639,2796,1399,81,418,200,3426,1427,3206,2576,1338,784,792,1778,426,1104,1171,1028,570,832,3030,3556,2202,1777,618,744,696,986,200,2664,1910,629,666,904,1196,200,1878,1681,410,297,339,525,200,1222,1065,244,242,459,489,200,1453,1437,152,66,200,208,200,4150,4432,1969,2137,2541,1860,3014,360,2959,1178,1140,1822,870,1426,200,1523,302,598,866,609,959,200,1013,655,229,416,298,578,200,1189,383,187,331,369,1080,200
ACSSF,2015m1,dc,000,0148,0000010,1905,1699,591,141,546,108,200,55,200,1616,213,1130,1079,980,526,189,1004,270,342,425,579,703,552,1720,1401,797,1269,421,200,200,200,1629,560,1284,853,650,86,343,680,203,420,223,354,150,406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2015m1,dc,000,0148,0000011,2224,1550,747,281,560,389,61,200,200,1315,196,599,1003,880,436,346,804,64,169,291,304,439,567,2180,1308,766,1063,635,200,200,200,1599,521,1472,1191,280,535,601,1024,89,698,458,423,228,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2015m1,dc,000,0148,0000012,2052,1551,835,240,666,326,200,200,200,1330,216,699,805,716,241,434,938,50,235,203,425,418,748,1762,1340,592,1143,390,200,200,200,1260,487,1068,586,343,85,144,566,156,362,452,243,148,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2015m1,dc,000,0148,0000013,2409,1639,556,215,428,312,200,200,200,1331,269,571,1081,510,362,501,758,200,338,245,359,265,524,2499,1566,458,1460,780,81,224,200,2271,756,1972,1400,637,431,279,1044,248,652,615,564,309,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2015m1,dc,000,0148,0000014,3026,1934,1322,223,825,953,200,127,200,1546,452,951,1050,694,357,64,690,200,462,293,362,326,330,2902,2050,1206,1911,679,200,348,200,2162,751,1598,1222,704,348,289,1079,246,461,502,503,376,576,3026,1934,1350,691,375,522,534,883,200,1386,707,507,236,746,870,200,809,557,225,105,234,396,200,528,354,185,140,306,232,200,327,281,200,66,200,163,200,2902,2584,911,1327,1293,1173,2096,295,1320,357,408,697,465,859,200,895,197,369,139,529,608,200,638,200,61,250,45,552,200,680,135,68,175,126,652,200
ACSSF,2015m1,dc,000,0148,0000015,3030,3556,1935,478,1393,1107,61,137,200,2606,609,1570,2072,1637,873,834,1621,284,611,686,942,976,1166,4150,2528,1639,2796,1399,81,418,200,3426,1427,3206,2576,1338,784,792,1778,426,1104,1171,1028,570,832,3030,3556,2202,1777,618,744,696,986,200,2664,1910,629,666,904,1196,200,1878,1681,410,297,339,525,200,1222,1065,244,242,459,489,200,1453,1437,152,66,200,208,200,4150,4432,1969,2137,2541,1860,3014,360,2959,1178,1140,1822,870,1426,200,1523,302,598,866,609,959,200,1013,655,229,416,298,578,200,1189,383,187,331,369,1080,200
