ACSSF,2016m1,dc,000,0045,0000001,182,612,1876,1837,1550,1997,1755,2015,394,559,2688,3788,1802,1299,872,1578,1873,4618,2027,635,458,373,728,989,4833,1855,1410,1118,1954,1956,612,695,4174,2194,4477,305,612,2393,2386,1740,1664,101,2567,2575,4174,1302,4781,305,612,4442,4456,2477,1737,4511,131,4318,4335,3667,1518,3370,264,612,2688,2749,1029,962,2277,1029,1037,0,0,6378,3407,2899,3142,3662,5016,5119,1117,1193,3034,2278,1229,422,512,2229,2415,1625,1115,1037,351,1830,6378,4136,3049,3149,1842,3159,3204,1774,4305,2538,3802,1567,143,1545,0,462,958,2187,1451,969,1280,1066,933,336,1037,439,2015,2011,1486,1532,427,1398,1556,517,902,848,612,4374,7318,4091,4338,5392,5420,1105,2655,3339,2650,3832,2729,4894,1137,3173,5099,2508,2034,3823,2921,958,2147,2036,803,297,1455,1239,612,2393,2567,0,0,6378,3407,2899,3142,3662,5016,3034,2278,1229,2497,2415,1115,1037,2071,6378,4136,3049,3149,1842,3159,3204,1774,4305,3802,1567,2677,0
ACSSF,2016m1,dc,000,0045,0000002,182,612,1876,1837,1550,1997,1755,2015,394,559,2688,3788,1802,1299,872,1578,1873,4618,2027,635,458,373,728,989,4833,1855,1410,1118,1954,1956,612,695,4174,2194,4477,305,612,2393,2386,1740,1664,101,2567,2575,4174,1302,4781,305,612,4442,4456,2477,1737,4511,131,4318,4335,3667,1518,3370,264,612,2688,2749,1029,962,2277,1029,1037,0,0,6378,3407,2899,3142,3662,5016,5119,1117,1193,3034,2278,1229,422,512,2229,2415,1625,1115,1037,351,1830,6378,4136,3049,3149,1842,3159,3204,1774,4305,2538,3802,1567,143,1545,0,462,958,2187,1451,969,1280,1066,933,336,1037,439,2015,2011,1486,1532,427,1398,1556,517,902,848,612,4374,7318,4091,4338,5392,5420,1105,2655,3339,2650,3832,2729,4894,1137,3173,5099,2508,2034,3823,2921,958,2147,2036,803,297,1455,1239,612,2393,2567,0,0,6378,3407,2899,3142,3662,5016,3034,2278,1229,2497,2415,1115,1037,2071,6378,4136,3049,3149,1842,3159,3204,1774,4305,3802,1567,2677,0
ACSSF,2016m1,dc,000,0045,0000003,182,612,1876,1837,1550,1997,1755,2015,394,559,2688,3788,1802,1299,872,1578,1873,4618,2027,635,458,373,728,989,4833,1855,1410,1118,1954,1956,612,695,4174,2194,4477,305,612,2393,2386,1740,1664,101,2567,2575,4174,1302,4781,305,612,4442,4456,2477,1737,4511,131,4318,4335,3667,1518,3370,264,612,2688,2749,1029,962,2277,1029,1037,0,0,6378,3407,2899,3142,3662,5016,5119,1117,1193,3034,2278,1229,422,512,2229,2415,1625,1115,1037,351,1830,6378,4136,3049,3149,1842,3159,3204,1774,4305,2538,3802,1567,143,1545,0,462,958,2187,1451,969,1280,1066,933,336,1037,439,2015,2011,1486,1532,427,1398,1556,517,902,848,612,4374,7318,4091,4338,5392,5420,1105,2655,3339,2650,3832,2729,4894,1137,3173,5099,2508,2034,3823,2921,958,2147,2036,803,297,1455,1239,612,2393,2567,0,0,6378,3407,2899,3142,3662,5016,3034,2278,1229,2497,2415,1115,1037,2071,6378,4136,3049,3149,1842,3159,3204,1774,4305,3802,1567,2677,0
ACSSF,2016m1,dc,000,0045,0000004,182,612,1876,1837,1550,1997,1755,2015,394,559,2688,3788,1802,1299,872,1578,1873,4618,2027,635,458,373,728,989,4833,1855,1410,1118,1954,1956,612,695,4174,2194,4477,305,612,2393,2386,1740,1664,101,2567,2575,4174,1302,4781,305,612,4442,4456,2477,1737,4511,131,4318,4335,3667,1518,3370,264,612,2688,2749,1029,962,2277,1029,1037,0,0,6378,3407,2899,3142,3662,5016,5119,1117,1193,3034,2278,1229,422,512,2229,2415,1625,1115,1037,351,1830,6378,4136,3049,3149,1842,3159,3204,1774,4305,2538,3802,1567,143,1545,0,462,958,2187,1451,969,1280,1066,933,336,1037,439,2015,2011,1486,1532,427,1398,1556,517,902,848,612,4374,7318,4091,4338,5392,5420,1105,2655,3339,2650,3832,2729,4894,1137,3173,5099,2508,2034,3823,2921,958,2147,2036,803,297,1455,1239,612,2393,2567,0,0,6378,3407,2899,3142,3662,5016,3034,2278,1229,2497,2415,1115,1037,2071,6378,4136,3049,3149,1842,3159,3204,1774,4305,3802,1567,2677,0
ACSSF,2016m1,dc,000,0045,0000005,182,612,1876,1837,1550,1997,1755,2015,394,559,2688,3788,1802,1299,872,1578,1873,4618,2027,635,458,373,728,989,4833,1855,1410,1118,1954,1956,612,695,4174,2194,4477,305,612,2393,2386,1740,1664,101,2567,2575,4174,1302,4781,305,612,4442,4456,2477,1737,4511,131,4318,4335,3667,1518,3370,264,612,2688,2749,1029,962,2277,1029,1037,0,0,6378,3407,2899,3142,3662,5016,5119,1117,1193,3034,2278,1229,422,512,2229,2415,1625,1115,1037,351,1830,6378,4136,3049,3149,1842,3159,3204,1774,4305,2538,3802,1567,143,1545,0,462,958,2187,1451,969,1280,1066,933,336,1037,439,2015,2011,1486,1532,427,1398,1556,517,902,848,612,4374,7318,4091,4338,5392,5420,1105,2655,3339,2650,3832,2729,4894,1137,3173,5099,2508,2034,3823,2921,958,2147,2036,803,297,1455,1239,612,2393,2567,0,0,6378,3407,2899,3142,3662,5016,3034,2278,1229,2497,2415,1115,1037,2071,6378,4136,3049,3149,1842,3159,3204,1774,4305,3802,1567,2677,0
ACSSF,2016m1,dc,000,0045,0000006,182,612,1876,1837,1550,1997,1755,2015,394,559,2688,3788,1802,1299,872,1578,1873,4618,2027,635,458,373,728,989,4833,1855,1410,1118,1954,1956,612,695,4174,2194,4477,305,612,2393,2386,1740,1664,101,2567,2575,4174,1302,4781,305,612,4442,4456,2477,1737,4511,131,4318,4335,3667,1518,3370,264,612,2688,2749,1029,962,2277,1029,1037,0,0,6378,3407,2899,3142,3662,5016,5119,1117,1193,3034,2278,1229,422,512,2229,2415,1625,1115,1037,351,1830,6378,4136,3049,3149,1842,3159,3204,1774,4305,2538,3802,1567,143,1545,0,462,958,2187,1451,969,1280,1066,933,336,1037,439,2015,2011,1486,1532,427,1398,1556,517,902,848,612,4374,7318,4091,4338,5392,5420,1105,2655,3339,2650,3832,2729,4894,1137,3173,5099,2508,2034,3823,2921,958,2147,2036,803,297,1455,1239,612,2393,2567,0,0,6378,3407,2899,3142,3662,5016,3034,2278,1229,2497,2415,1115,1037,2071,6378,4136,3049,3149,1842,3159,3204,1774,4305,3802,1567,2677,0
ACSSF,2016m1,dc,000,0045,0000007,182,612,1876,1837,1550,1997,1755,2015,394,559,2688,3788,1802,1299,872,1578,1873,4618,2027,635,458,373,728,989,4833,1855,1410,1118,1954,1956,612,695,4174,2194,4477,305,612,2393,2386,1740,1664,101,2567,2575,4174,1302,4781,305,612,4442,4456,2477,1737,4511,131,4318,4335,3667,1518,3370,264,612,2688,2749,1029,962,2277,1029,1037,0,0,6378,3407,2899,3142,3662,5016,5119,1117,1193,3034,2278,1229,422,512,2229,2415,1625,1115,1037,351,1830,6378,4136,3049,3149,1842,3159,3204,1774,4305,2538,3802,1567,143,1545,0,462,958,2187,1451,969,1280,1066,933,336,1037,439,2015,2011,1486,1532,427,1398,1556,517,902,848,612,4374,7318,4091,4338,5392,5420,1105,2655,3339,2650,3832,2729,4894,1137,3173,5099,2508,2034,3823,2921,958,2147,2036,803,297,1455,1239,612,2393,2567,0,0,6378,3407,2899,3142,3662,5016,3034,2278,1229,2497,2415,1115,1037,2071,6378,4136,3049,3149,1842,3159,3204,1774,4305,3802,1567,2677,0
ACSSF,2016m1,dc,000,0045,0000008,182,612,1876,1837,1550,1997,1755,2015,394,559,2688,3788,1802,1299,872,1578,1873,4618,2027,635,458,373,728,989,4833,1855,1410,1118,1954,1956,612,695,4174,2194,4477,305,612,2393,2386,1740,1664,101,2567,2575,4174,1302,4781,305,612,4442,4456,2477,1737,4511,131,4318,4335,3667,1518,3370,264,612,2688,2749,1029,962,2277,1029,1037,0,0,6378,3407,2899,3142,3662,5016,5119,1117,1193,3034,2278,1229,422,512,2229,2415,1625,1115,1037,351,1830,6378,4136,3049,3149,1842,3159,3204,1774,4305,2538,3802,1567,143,1545,0,462,958,2187,1451,969,1280,1066,933,336,1037,439,2015,2011,1486,1532,427,1398,1556,517,902,848,612,4374,7318,4091,4338,5392,5420,1105,2655,3339,2650,3832,2729,4894,1137,3173,5099,2508,2034,3823,2921,958,2147,2036,803,297,1455,1239,612,2393,2567,0,0,6378,3407,2899,3142,3662,5016,3034,2278,1229,2497,2415,1115,1037,2071,6378,4136,3049,3149,1842,3159,3204,1774,4305,3802,1567,2677,0
ACSSF,2016m1,dc,000,0045,0000009,182,612,1876,1837,1550,1997,1755,2015,394,559,2688,3788,1802,1299,872,1578,1873,4618,2027,635,458,373,728,989,4833,1855,1410,1118,1954,1956,612,695,4174,2194,4477,305,612,2393,2386,1740,1664,101,2567,2575,4174,1302,4781,305,612,4442,4456,2477,1737,4511,131,4318,4335,3667,1518,3370,264,612,2688,2749,1029,962,2277,1029,1037,0,0,6378,3407,2899,3142,3662,5016,5119,1117,1193,3034,2278,1229,422,512,2229,2415,1625,1115,1037,351,1830,6378,4136,3049,3149,1842,3159,3204,1774,4305,2538,3802,1567,143,1545,0,462,958,2187,1451,969,1280,1066,933,336,1037,439,2015,2011,1486,1532,427,1398,1556,517,902,848,612,4374,7318,4091,4338,5392,5420,1105,2655,3339,2650,3832,2729,4894,1137,3173,5099,2508,2034,3823,2921,958,2147,2036,803,297,1455,1239,612,2393,2567,0,0,6378,3407,2899,3142,3662,5016,3034,2278,1229,2497,2415,1115,1037,2071,6378,4136,3049,3149,1842,3159,3204,1774,4305,3802,1567,2677,0
ACSSF,2016m1,dc,000,0045,0000010,2294,2299,958,603,221,1043,738,854,566,156,2292,2192,985,605,221,1259,849,1018,595,203,70,203,351,362,831,359,203,203,380,510,2299,2299,2212,595,831,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6051,5548,4988,1539,1235,1521,1590,2349,2343,692,323,175,297,275,268,203,260,1000,710,232,265,203,423,4190,2200,1662,1604,741,1945,1792,1047,2949,774,2671,575,203,767,1440,1573,1552,1470,782,706,562,745,268,268,307,209,1241,1023,589,531,173,849,867,371,734,423,4367,2211,3070,1234,1027,826,3976,3772,1415,1613,970,784,179,3665,2479,1439,2407,548,652,537,932,1552,978,1317,634,203,614,821,2299,391,2360,6051,5548,4988,1539,1235,1521,1590,2349,175,297,275,385,1000,232,265,906,4190,2200,1662,1604,741,1945,1792,1047,2949,2671,575,1091,1440
