ACSSF,2016m1,dc,000,0046,0000001,2277,1409,1171,779,2277,1248,1083,706,2187,,,,375,1524,911,163,248,585,203,539,1418,1554,1524,911,349,341,74,827,408,629,1418,906,1036,,,,,,,,1397,781,488,515,1343,869,919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1524,844,676,398,514,638,1398,532,335,381,1294,1524,1379,774,453,518,1333,724,453,188,364,568,,,,,,,,,,,,,,,,,,1524,740,223,140,171,674,1111,838,493,564,1085,1524,1271,509,310,334,1057,1050,732,424,538,1001,1524,1081,399,397,163,1035,1212,726,366,603,1045,1524,845,530,230,469,658,1411,708,467,433,1294,3152,1108,723,347,631,1082,3311
ACSSF,2016m1,dc,000,0046,0000002,2277,1409,1171,779,2277,1248,1083,706,2187,,,,375,1524,911,163,248,585,203,539,1418,1554,1524,911,349,341,74,827,408,629,1418,906,1036,,,,,,,,1397,781,488,515,1343,869,919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1524,844,676,398,514,638,1398,532,335,381,1294,1524,1379,774,453,518,1333,724,453,188,364,568,,,,,,,,,,,,,,,,,,1524,740,223,140,171,674,1111,838,493,564,1085,1524,1271,509,310,334,1057,1050,732,424,538,1001,1524,1081,399,397,163,1035,1212,726,366,603,1045,1524,845,530,230,469,658,1411,708,467,433,1294,3152,1108,723,347,631,1082,3311
ACSSF,2016m1,dc,000,0046,0000003,2277,1409,1171,779,2277,1248,1083,706,2187,,,,375,1524,911,163,248,585,203,539,1418,1554,1524,911,349,341,74,827,408,629,1418,906,1036,,,,,,,,1397,781,488,515,1343,869,919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1524,844,676,398,514,638,1398,532,335,381,1294,1524,1379,774,453,518,1333,724,453,188,364,568,,,,,,,,,,,,,,,,,,1524,740,223,140,171,674,1111,838,493,564,1085,1524,1271,509,310,334,1057,1050,732,424,538,1001,1524,1081,399,397,163,1035,1212,726,366,603,1045,1524,845,530,230,469,658,1411,708,467,433,1294,3152,1108,723,347,631,1082,3311
ACSSF,2016m1,dc,000,0046,0000004,2277,1409,1171,779,2277,1248,1083,706,2187,,,,375,1524,911,163,248,585,203,539,1418,1554,1524,911,349,341,74,827,408,629,1418,906,1036,,,,,,,,1397,781,488,515,1343,869,919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1524,844,676,398,514,638,1398,532,335,381,1294,1524,1379,774,453,518,1333,724,453,188,364,568,,,,,,,,,,,,,,,,,,1524,740,223,140,171,674,1111,838,493,564,1085,1524,1271,509,310,334,1057,1050,732,424,538,1001,1524,1081,399,397,163,1035,1212,726,366,603,1045,1524,845,530,230,469,658,1411,708,467,433,1294,3152,1108,723,347,631,1082,3311
ACSSF,2016m1,dc,000,0046,0000005,2277,1409,1171,779,2277,1248,1083,706,2187,,,,375,1524,911,163,248,585,203,539,1418,1554,1524,911,349,341,74,827,408,629,1418,906,1036,,,,,,,,1397,781,488,515,1343,869,919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1524,844,676,398,514,638,1398,532,335,381,1294,1524,1379,774,453,518,1333,724,453,188,364,568,,,,,,,,,,,,,,,,,,1524,740,223,140,171,674,1111,838,493,564,1085,1524,1271,509,310,334,1057,1050,732,424,538,1001,1524,1081,399,397,163,1035,1212,726,366,603,1045,1524,845,530,230,469,658,1411,708,467,433,1294,3152,1108,723,347,631,1082,3311
ACSSF,2016m1,dc,000,0046,0000006,2277,1409,1171,779,2277,1248,1083,706,2187,,,,375,1524,911,163,248,585,203,539,1418,1554,1524,911,349,341,74,827,408,629,1418,906,1036,,,,,,,,1397,781,488,515,1343,869,919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1524,844,676,398,514,638,1398,532,335,381,1294,1524,1379,774,453,518,1333,724,453,188,364,568,,,,,,,,,,,,,,,,,,1524,740,223,140,171,674,1111,838,493,564,1085,1524,1271,509,310,334,1057,1050,732,424,538,1001,1524,1081,399,397,163,1035,1212,726,366,603,1045,1524,845,530,230,469,658,1411,708,467,433,1294,3152,1108,723,347,631,1082,3311
ACSSF,2016m1,dc,000,0046,0000007,2277,1409,1171,779,2277,1248,1083,706,2187,,,,375,1524,911,163,248,585,203,539,1418,1554,1524,911,349,341,74,827,408,629,1418,906,1036,,,,,,,,1397,781,488,515,1343,869,919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1524,844,676,398,514,638,1398,532,335,381,1294,1524,1379,774,453,518,1333,724,453,188,364,568,,,,,,,,,,,,,,,,,,1524,740,223,140,171,674,1111,838,493,564,1085,1524,1271,509,310,334,1057,1050,732,424,538,1001,1524,1081,399,397,163,1035,1212,726,366,603,1045,1524,845,530,230,469,658,1411,708,467,433,1294,3152,1108,723,347,631,1082,3311
ACSSF,2016m1,dc,000,0046,0000008,2277,1409,1171,779,2277,1248,1083,706,2187,,,,375,1524,911,163,248,585,203,539,1418,1554,1524,911,349,341,74,827,408,629,1418,906,1036,,,,,,,,1397,781,488,515,1343,869,919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1524,844,676,398,514,638,1398,532,335,381,1294,1524,1379,774,453,518,1333,724,453,188,364,568,,,,,,,,,,,,,,,,,,1524,740,223,140,171,674,1111,838,493,564,1085,1524,1271,509,310,334,1057,1050,732,424,538,1001,1524,1081,399,397,163,1035,1212,726,366,603,1045,1524,845,530,230,469,658,1411,708,467,433,1294,3152,1108,723,347,631,1082,3311
ACSSF,2016m1,dc,000,0046,0000009,2277,1409,1171,779,2277,1248,1083,706,2187,,,,375,1524,911,163,248,585,203,539,1418,1554,1524,911,349,341,74,827,408,629,1418,906,1036,,,,,,,,1397,781,488,515,1343,869,919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1524,844,676,398,514,638,1398,532,335,381,1294,1524,1379,774,453,518,1333,724,453,188,364,568,,,,,,,,,,,,,,,,,,1524,740,223,140,171,674,1111,838,493,564,1085,1524,1271,509,310,334,1057,1050,732,424,538,1001,1524,1081,399,397,163,1035,1212,726,366,603,1045,1524,845,530,230,469,658,1411,708,467,433,1294,3152,1108,723,347,631,1082,3311
ACSSF,2016m1,dc,000,0046,0000010,,,,,,,,,,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
