ACSSF,2015m1,dc,000,0107,0000001,1722,894,1713,1029,817,635,931,647,252,502,1252,378,906,428,578,230,212,86,1401,252,257,232,111,1157,1045,328,683,529,464,1425,200,1268,810,714,691,371,200,1382,1351,930,751,734,317,158,92,296,975,104,593,696,405,200,200,200,1373,497,200,200,200,867,1026,752,911,540,739,200,200,200,200,306,174,252,200,2472,2488,3195,5148,6047,4203,6677,9136,9414,2925,4213,11848,8732,3981,10937,8856,6995,1860,5806,6943,4308,12786,4340,2631,3517,2682,9600,3094,2533,.,3066,31923,5713,23495,8044,5327,4836,3095,3756,3128,2574,1863,2228,1846,787,1020,2476,764,2052,1170,1378,1019,984,406,2473,608,1181,997,602,1801,1351,1025,2632,1640,2176,1956,200,1738,957,1471,1037,972,826,3916,3871,3094,2489,2173,1803,1588,351,1194,3229,1162,1797,1880,1449,1087,795,830,2632,773,1220,1101,417,1364,1457,1537,3029,1800,2319,166,200,166,200,897,347,737,465
ACSSF,2015m1,dc,000,0107,0000002,1722,894,1713,1029,817,635,931,647,252,502,1252,378,906,428,578,230,212,86,1401,252,257,232,111,1157,1045,328,683,529,464,1425,200,1268,810,714,691,371,200,1382,1351,930,751,734,317,158,92,296,975,104,593,696,405,200,200,200,1373,497,200,200,200,867,1026,752,911,540,739,200,200,200,200,306,174,252,200,2472,2488,3195,5148,6047,4203,6677,9136,9414,2925,4213,11848,8732,3981,10937,8856,6995,1860,5806,6943,4308,12786,4340,2631,3517,2682,9600,3094,2533,.,3066,31923,5713,23495,8044,5327,4836,3095,3756,3128,2574,1863,2228,1846,787,1020,2476,764,2052,1170,1378,1019,984,406,2473,608,1181,997,602,1801,1351,1025,2632,1640,2176,1956,200,1738,957,1471,1037,972,826,3916,3871,3094,2489,2173,1803,1588,351,1194,3229,1162,1797,1880,1449,1087,795,830,2632,773,1220,1101,417,1364,1457,1537,3029,1800,2319,166,200,166,200,897,347,737,465
ACSSF,2015m1,dc,000,0107,0000003,1722,894,1713,1029,817,635,931,647,252,502,1252,378,906,428,578,230,212,86,1401,252,257,232,111,1157,1045,328,683,529,464,1425,200,1268,810,714,691,371,200,1382,1351,930,751,734,317,158,92,296,975,104,593,696,405,200,200,200,1373,497,200,200,200,867,1026,752,911,540,739,200,200,200,200,306,174,252,200,2472,2488,3195,5148,6047,4203,6677,9136,9414,2925,4213,11848,8732,3981,10937,8856,6995,1860,5806,6943,4308,12786,4340,2631,3517,2682,9600,3094,2533,.,3066,31923,5713,23495,8044,5327,4836,3095,3756,3128,2574,1863,2228,1846,787,1020,2476,764,2052,1170,1378,1019,984,406,2473,608,1181,997,602,1801,1351,1025,2632,1640,2176,1956,200,1738,957,1471,1037,972,826,3916,3871,3094,2489,2173,1803,1588,351,1194,3229,1162,1797,1880,1449,1087,795,830,2632,773,1220,1101,417,1364,1457,1537,3029,1800,2319,166,200,166,200,897,347,737,465
ACSSF,2015m1,dc,000,0107,0000004,1722,894,1713,1029,817,635,931,647,252,502,1252,378,906,428,578,230,212,86,1401,252,257,232,111,1157,1045,328,683,529,464,1425,200,1268,810,714,691,371,200,1382,1351,930,751,734,317,158,92,296,975,104,593,696,405,200,200,200,1373,497,200,200,200,867,1026,752,911,540,739,200,200,200,200,306,174,252,200,2472,2488,3195,5148,6047,4203,6677,9136,9414,2925,4213,11848,8732,3981,10937,8856,6995,1860,5806,6943,4308,12786,4340,2631,3517,2682,9600,3094,2533,.,3066,31923,5713,23495,8044,5327,4836,3095,3756,3128,2574,1863,2228,1846,787,1020,2476,764,2052,1170,1378,1019,984,406,2473,608,1181,997,602,1801,1351,1025,2632,1640,2176,1956,200,1738,957,1471,1037,972,826,3916,3871,3094,2489,2173,1803,1588,351,1194,3229,1162,1797,1880,1449,1087,795,830,2632,773,1220,1101,417,1364,1457,1537,3029,1800,2319,166,200,166,200,897,347,737,465
ACSSF,2015m1,dc,000,0107,0000005,1722,894,1713,1029,817,635,931,647,252,502,1252,378,906,428,578,230,212,86,1401,252,257,232,111,1157,1045,328,683,529,464,1425,200,1268,810,714,691,371,200,1382,1351,930,751,734,317,158,92,296,975,104,593,696,405,200,200,200,1373,497,200,200,200,867,1026,752,911,540,739,200,200,200,200,306,174,252,200,2472,2488,3195,5148,6047,4203,6677,9136,9414,2925,4213,11848,8732,3981,10937,8856,6995,1860,5806,6943,4308,12786,4340,2631,3517,2682,9600,3094,2533,.,3066,31923,5713,23495,8044,5327,4836,3095,3756,3128,2574,1863,2228,1846,787,1020,2476,764,2052,1170,1378,1019,984,406,2473,608,1181,997,602,1801,1351,1025,2632,1640,2176,1956,200,1738,957,1471,1037,972,826,3916,3871,3094,2489,2173,1803,1588,351,1194,3229,1162,1797,1880,1449,1087,795,830,2632,773,1220,1101,417,1364,1457,1537,3029,1800,2319,166,200,166,200,897,347,737,465
ACSSF,2015m1,dc,000,0107,0000006,1722,894,1713,1029,817,635,931,647,252,502,1252,378,906,428,578,230,212,86,1401,252,257,232,111,1157,1045,328,683,529,464,1425,200,1268,810,714,691,371,200,1382,1351,930,751,734,317,158,92,296,975,104,593,696,405,200,200,200,1373,497,200,200,200,867,1026,752,911,540,739,200,200,200,200,306,174,252,200,2472,2488,3195,5148,6047,4203,6677,9136,9414,2925,4213,11848,8732,3981,10937,8856,6995,1860,5806,6943,4308,12786,4340,2631,3517,2682,9600,3094,2533,.,3066,31923,5713,23495,8044,5327,4836,3095,3756,3128,2574,1863,2228,1846,787,1020,2476,764,2052,1170,1378,1019,984,406,2473,608,1181,997,602,1801,1351,1025,2632,1640,2176,1956,200,1738,957,1471,1037,972,826,3916,3871,3094,2489,2173,1803,1588,351,1194,3229,1162,1797,1880,1449,1087,795,830,2632,773,1220,1101,417,1364,1457,1537,3029,1800,2319,166,200,166,200,897,347,737,465
ACSSF,2015m1,dc,000,0107,0000007,1722,894,1713,1029,817,635,931,647,252,502,1252,378,906,428,578,230,212,86,1401,252,257,232,111,1157,1045,328,683,529,464,1425,200,1268,810,714,691,371,200,1382,1351,930,751,734,317,158,92,296,975,104,593,696,405,200,200,200,1373,497,200,200,200,867,1026,752,911,540,739,200,200,200,200,306,174,252,200,2472,2488,3195,5148,6047,4203,6677,9136,9414,2925,4213,11848,8732,3981,10937,8856,6995,1860,5806,6943,4308,12786,4340,2631,3517,2682,9600,3094,2533,.,3066,31923,5713,23495,8044,5327,4836,3095,3756,3128,2574,1863,2228,1846,787,1020,2476,764,2052,1170,1378,1019,984,406,2473,608,1181,997,602,1801,1351,1025,2632,1640,2176,1956,200,1738,957,1471,1037,972,826,3916,3871,3094,2489,2173,1803,1588,351,1194,3229,1162,1797,1880,1449,1087,795,830,2632,773,1220,1101,417,1364,1457,1537,3029,1800,2319,166,200,166,200,897,347,737,465
ACSSF,2015m1,dc,000,0107,0000008,1722,894,1713,1029,817,635,931,647,252,502,1252,378,906,428,578,230,212,86,1401,252,257,232,111,1157,1045,328,683,529,464,1425,200,1268,810,714,691,371,200,1382,1351,930,751,734,317,158,92,296,975,104,593,696,405,200,200,200,1373,497,200,200,200,867,1026,752,911,540,739,200,200,200,200,306,174,252,200,2472,2488,3195,5148,6047,4203,6677,9136,9414,2925,4213,11848,8732,3981,10937,8856,6995,1860,5806,6943,4308,12786,4340,2631,3517,2682,9600,3094,2533,.,3066,31923,5713,23495,8044,5327,4836,3095,3756,3128,2574,1863,2228,1846,787,1020,2476,764,2052,1170,1378,1019,984,406,2473,608,1181,997,602,1801,1351,1025,2632,1640,2176,1956,200,1738,957,1471,1037,972,826,3916,3871,3094,2489,2173,1803,1588,351,1194,3229,1162,1797,1880,1449,1087,795,830,2632,773,1220,1101,417,1364,1457,1537,3029,1800,2319,166,200,166,200,897,347,737,465
ACSSF,2015m1,dc,000,0107,0000009,1722,894,1713,1029,817,635,931,647,252,502,1252,378,906,428,578,230,212,86,1401,252,257,232,111,1157,1045,328,683,529,464,1425,200,1268,810,714,691,371,200,1382,1351,930,751,734,317,158,92,296,975,104,593,696,405,200,200,200,1373,497,200,200,200,867,1026,752,911,540,739,200,200,200,200,306,174,252,200,2472,2488,3195,5148,6047,4203,6677,9136,9414,2925,4213,11848,8732,3981,10937,8856,6995,1860,5806,6943,4308,12786,4340,2631,3517,2682,9600,3094,2533,.,3066,31923,5713,23495,8044,5327,4836,3095,3756,3128,2574,1863,2228,1846,787,1020,2476,764,2052,1170,1378,1019,984,406,2473,608,1181,997,602,1801,1351,1025,2632,1640,2176,1956,200,1738,957,1471,1037,972,826,3916,3871,3094,2489,2173,1803,1588,351,1194,3229,1162,1797,1880,1449,1087,795,830,2632,773,1220,1101,417,1364,1457,1537,3029,1800,2319,166,200,166,200,897,347,737,465
ACSSF,2015m1,dc,000,0107,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7551,8433,10288,14943,15471,23899,25912,53654,22203,7481,12363,27138,10867,4208,9259,53446,44930,11894,29920,43631,52798,.,11745,5327,44743,12582,13242,25776,16798,.,9216,.,141735,296566,187185,.,3845,2645,1934,1398,1187,857,1012,684,319,583,1420,362,898,690,939,454,435,107,965,328,372,370,32,863,164,259,1131,624,1036,780,200,442,650,326,240,244,119,2861,2585,1719,1239,1043,1253,859,112,939,1575,265,1223,887,791,466,381,391,821,163,82,82,200,393,313,548,1464,1061,945,200,200,200,200,252,252,200,200
ACSSF,2015m1,dc,000,0107,0000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3990,4579,10710,11268,17989,10732,11828,6859,11970,9124,9158,8323,14452,24054,7509,22359,10610,3203,5212,15609,13133,64284,5877,1479,7387,6601,6045,14197,3119,.,3681,553,6659,298188,9190,16868,4378,3398,1961,1189,875,907,932,699,580,403,1168,111,799,346,554,710,673,357,1603,229,455,376,191,1194,855,539,1346,1127,739,1278,200,1249,279,1159,665,751,448,2143,2091,1350,1058,912,708,557,214,389,1369,559,680,858,590,567,252,527,1389,459,381,322,232,794,831,681,1063,685,792,166,200,166,200,354,106,142,315
ACSSF,2015m1,dc,000,0107,0000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2955,3829,6486,6228,5007,8237,15822,12210,5441,3737,9705,13790,21487,6910,25872,41150,14644,4142,7709,9749,34695,28996,9044,4900,5738,4681,26336,3840,31960,.,35920,50030,20660,97141,22431,61064,4215,2793,2025,1064,778,653,1345,984,247,496,910,497,626,334,475,233,233,200,994,257,490,351,337,369,559,227,1048,543,841,501,200,405,277,498,395,255,176,2622,2052,1339,949,819,678,481,188,437,1187,528,455,823,521,527,343,411,911,371,392,352,177,409,471,547,1132,601,973,200,200,200,200,390,77,370,66
ACSSF,2015m1,dc,000,0107,0000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2958,9602,6497,3937,20799,18845,22344,63602,.,14371,22654,30012,10031,15740,22295,59906,4497,1208,7541,4690,5459,58075,2636,3823,6943,3588,3729,10569,11231,.,15151,16348,3752,2807,6921,5822,4057,2843,1192,715,682,465,598,571,130,103,744,309,64,418,534,242,185,154,1601,339,580,475,401,1082,739,541,1369,543,1253,758,200,615,381,828,378,560,580,2410,1609,988,666,703,372,376,200,84,1197,600,339,776,416,334,233,250,1861,681,962,952,203,652,800,842,1648,1025,1366,200,200,200,200,651,180,551,343
ACSSF,2015m1,dc,000,0107,0000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2425,2777,6285,8446,6422,7306,8113,5253,12614,7355,18057,17731,19084,10109,9922,15660,67086,3729,13382,26774,25036,28250,10222,3774,5565,5216,14657,3933,5324,.,5442,.,17656,32852,41420,30961,5641,4088,2606,2021,1693,1310,1327,1097,494,711,1738,363,1455,791,894,670,666,79,1519,247,602,505,330,887,828,515,1677,954,1431,530,200,517,143,480,263,254,333,3248,2996,2120,1741,1317,1352,1149,240,835,1880,629,1186,1016,881,560,520,213,1226,349,287,93,263,746,767,310,1733,995,1400,200,200,200,200,353,96,306,200
ACSSF,2015m1,dc,000,0107,0000015,1722,894,1713,1029,817,635,931,647,252,502,1252,378,906,428,578,230,212,86,1401,252,257,232,111,1157,1045,328,683,529,464,1425,200,1268,810,714,691,371,200,1382,1351,930,751,734,317,158,92,296,975,104,593,696,405,200,200,200,1373,497,200,200,200,867,1026,752,911,540,739,200,200,200,200,306,174,252,200,2472,2488,3195,5148,6047,4203,6677,9136,9414,2925,4213,11848,8732,3981,10937,8856,6995,1860,5806,6943,4308,12786,4340,2631,3517,2682,9600,3094,2533,.,3066,31923,5713,23495,8044,5327,4836,3095,3756,3128,2574,1863,2228,1846,787,1020,2476,764,2052,1170,1378,1019,984,406,2473,608,1181,997,602,1801,1351,1025,2632,1640,2176,1956,200,1738,957,1471,1037,972,826,3916,3871,3094,2489,2173,1803,1588,351,1194,3229,1162,1797,1880,1449,1087,795,830,2632,773,1220,1101,417,1364,1457,1537,3029,1800,2319,166,200,166,200,897,347,737,465
