ACSSF,2015m1,dc,000,0090,0000001,439,411,1430,200,1430,200,40,57,200,347,151,672,342,407,498,1193,698,734,387,809,468,788,959,819,1032,1532,1006,1469,505,547,173,493,365,573,516,242,267,354,270,93,132,100,200,282,60,52,306,173,220,1691,200,1691,200,200,61,397,260,174,422,211,200,394,804,582,377,576,238,741,458,334,580,688,1711,1197,1506,575,461,518,539,450,372,538,538,531,414,344,328,198,130,200,200,130,200,251,175,1904,3566,4383,1157,2212,2562,843,1877,3193,3555,3188,3566,3527,4729,1333,2935,4616,1523,1687,3816,890,,,,,,,,9560,18519,15611,5825,2784,12120,5225,,,,,,,,2767,7742,6033,2378,4512,22335,3678,8932,28121,13523,14596,10327,23205,6224,2987,4648,4790,2910,2282,2213,5395,3725,6818,5173,2578,2872,11943,3262
ACSSF,2015m1,dc,000,0090,0000002,439,411,1430,200,1430,200,40,57,200,347,151,672,342,407,498,1193,698,734,387,809,468,788,959,819,1032,1532,1006,1469,505,547,173,493,365,573,516,242,267,354,270,93,132,100,200,282,60,52,306,173,220,1691,200,1691,200,200,61,397,260,174,422,211,200,394,804,582,377,576,238,741,458,334,580,688,1711,1197,1506,575,461,518,539,450,372,538,538,531,414,344,328,198,130,200,200,130,200,251,175,1904,3566,4383,1157,2212,2562,843,1877,3193,3555,3188,3566,3527,4729,1333,2935,4616,1523,1687,3816,890,,,,,,,,9560,18519,15611,5825,2784,12120,5225,,,,,,,,2767,7742,6033,2378,4512,22335,3678,8932,28121,13523,14596,10327,23205,6224,2987,4648,4790,2910,2282,2213,5395,3725,6818,5173,2578,2872,11943,3262
ACSSF,2015m1,dc,000,0090,0000003,439,411,1430,200,1430,200,40,57,200,347,151,672,342,407,498,1193,698,734,387,809,468,788,959,819,1032,1532,1006,1469,505,547,173,493,365,573,516,242,267,354,270,93,132,100,200,282,60,52,306,173,220,1691,200,1691,200,200,61,397,260,174,422,211,200,394,804,582,377,576,238,741,458,334,580,688,1711,1197,1506,575,461,518,539,450,372,538,538,531,414,344,328,198,130,200,200,130,200,251,175,1904,3566,4383,1157,2212,2562,843,1877,3193,3555,3188,3566,3527,4729,1333,2935,4616,1523,1687,3816,890,,,,,,,,9560,18519,15611,5825,2784,12120,5225,,,,,,,,2767,7742,6033,2378,4512,22335,3678,8932,28121,13523,14596,10327,23205,6224,2987,4648,4790,2910,2282,2213,5395,3725,6818,5173,2578,2872,11943,3262
ACSSF,2015m1,dc,000,0090,0000004,439,411,1430,200,1430,200,40,57,200,347,151,672,342,407,498,1193,698,734,387,809,468,788,959,819,1032,1532,1006,1469,505,547,173,493,365,573,516,242,267,354,270,93,132,100,200,282,60,52,306,173,220,1691,200,1691,200,200,61,397,260,174,422,211,200,394,804,582,377,576,238,741,458,334,580,688,1711,1197,1506,575,461,518,539,450,372,538,538,531,414,344,328,198,130,200,200,130,200,251,175,1904,3566,4383,1157,2212,2562,843,1877,3193,3555,3188,3566,3527,4729,1333,2935,4616,1523,1687,3816,890,,,,,,,,9560,18519,15611,5825,2784,12120,5225,,,,,,,,2767,7742,6033,2378,4512,22335,3678,8932,28121,13523,14596,10327,23205,6224,2987,4648,4790,2910,2282,2213,5395,3725,6818,5173,2578,2872,11943,3262
ACSSF,2015m1,dc,000,0090,0000005,439,411,1430,200,1430,200,40,57,200,347,151,672,342,407,498,1193,698,734,387,809,468,788,959,819,1032,1532,1006,1469,505,547,173,493,365,573,516,242,267,354,270,93,132,100,200,282,60,52,306,173,220,1691,200,1691,200,200,61,397,260,174,422,211,200,394,804,582,377,576,238,741,458,334,580,688,1711,1197,1506,575,461,518,539,450,372,538,538,531,414,344,328,198,130,200,200,130,200,251,175,1904,3566,4383,1157,2212,2562,843,1877,3193,3555,3188,3566,3527,4729,1333,2935,4616,1523,1687,3816,890,,,,,,,,9560,18519,15611,5825,2784,12120,5225,,,,,,,,2767,7742,6033,2378,4512,22335,3678,8932,28121,13523,14596,10327,23205,6224,2987,4648,4790,2910,2282,2213,5395,3725,6818,5173,2578,2872,11943,3262
ACSSF,2015m1,dc,000,0090,0000006,439,411,1430,200,1430,200,40,57,200,347,151,672,342,407,498,1193,698,734,387,809,468,788,959,819,1032,1532,1006,1469,505,547,173,493,365,573,516,242,267,354,270,93,132,100,200,282,60,52,306,173,220,1691,200,1691,200,200,61,397,260,174,422,211,200,394,804,582,377,576,238,741,458,334,580,688,1711,1197,1506,575,461,518,539,450,372,538,538,531,414,344,328,198,130,200,200,130,200,251,175,1904,3566,4383,1157,2212,2562,843,1877,3193,3555,3188,3566,3527,4729,1333,2935,4616,1523,1687,3816,890,,,,,,,,9560,18519,15611,5825,2784,12120,5225,,,,,,,,2767,7742,6033,2378,4512,22335,3678,8932,28121,13523,14596,10327,23205,6224,2987,4648,4790,2910,2282,2213,5395,3725,6818,5173,2578,2872,11943,3262
ACSSF,2015m1,dc,000,0090,0000007,439,411,1430,200,1430,200,40,57,200,347,151,672,342,407,498,1193,698,734,387,809,468,788,959,819,1032,1532,1006,1469,505,547,173,493,365,573,516,242,267,354,270,93,132,100,200,282,60,52,306,173,220,1691,200,1691,200,200,61,397,260,174,422,211,200,394,804,582,377,576,238,741,458,334,580,688,1711,1197,1506,575,461,518,539,450,372,538,538,531,414,344,328,198,130,200,200,130,200,251,175,1904,3566,4383,1157,2212,2562,843,1877,3193,3555,3188,3566,3527,4729,1333,2935,4616,1523,1687,3816,890,,,,,,,,9560,18519,15611,5825,2784,12120,5225,,,,,,,,2767,7742,6033,2378,4512,22335,3678,8932,28121,13523,14596,10327,23205,6224,2987,4648,4790,2910,2282,2213,5395,3725,6818,5173,2578,2872,11943,3262
ACSSF,2015m1,dc,000,0090,0000008,439,411,1430,200,1430,200,40,57,200,347,151,672,342,407,498,1193,698,734,387,809,468,788,959,819,1032,1532,1006,1469,505,547,173,493,365,573,516,242,267,354,270,93,132,100,200,282,60,52,306,173,220,1691,200,1691,200,200,61,397,260,174,422,211,200,394,804,582,377,576,238,741,458,334,580,688,1711,1197,1506,575,461,518,539,450,372,538,538,531,414,344,328,198,130,200,200,130,200,251,175,1904,3566,4383,1157,2212,2562,843,1877,3193,3555,3188,3566,3527,4729,1333,2935,4616,1523,1687,3816,890,,,,,,,,9560,18519,15611,5825,2784,12120,5225,,,,,,,,2767,7742,6033,2378,4512,22335,3678,8932,28121,13523,14596,10327,23205,6224,2987,4648,4790,2910,2282,2213,5395,3725,6818,5173,2578,2872,11943,3262
ACSSF,2015m1,dc,000,0090,0000009,439,411,1430,200,1430,200,40,57,200,347,151,672,342,407,498,1193,698,734,387,809,468,788,959,819,1032,1532,1006,1469,505,547,173,493,365,573,516,242,267,354,270,93,132,100,200,282,60,52,306,173,220,1691,200,1691,200,200,61,397,260,174,422,211,200,394,804,582,377,576,238,741,458,334,580,688,1711,1197,1506,575,461,518,539,450,372,538,538,531,414,344,328,198,130,200,200,130,200,251,175,1904,3566,4383,1157,2212,2562,843,1877,3193,3555,3188,3566,3527,4729,1333,2935,4616,1523,1687,3816,890,,,,,,,,9560,18519,15611,5825,2784,12120,5225,,,,,,,,2767,7742,6033,2378,4512,22335,3678,8932,28121,13523,14596,10327,23205,6224,2987,4648,4790,2910,2282,2213,5395,3725,6818,5173,2578,2872,11943,3262
ACSSF,2015m1,dc,000,0090,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6897,11639,14185,1328,8090,8960,1809,5737,15740,14651,1603,6647,9414,7491,35111,66682,5750,4660,16925,39520,5227,.,.,.,.,.,.,.,22432,48406,12320,7609,39086,61773,3361,.,.,.,.,.,.,.,26274,15150,34550,65389,34647,.,5109,46370,25264,39929,.,105072,13909,3148,4975,15022,17181,2555,8138,10682,9976,12070,7491,30528,13616,19042,21991,12154
