ACSSF,2016m1,dc,000,0096,0000001,1139,878,1399,724,93,711,630,434,1312,1705,1509,451,1479,1521,471,982,1563,1520,503,1374,1320,488,1193,100,1577,183,1575,1662,567,1589,115,1005,198,999,1036,450,992,149,1017,268,1067,1342,895,1002,421,1079,187,1098,1189,567,1163,1483,1362,107,1383,1351,399,1310,1113,786,203,786,767,125,757,1270,854,203,854,846,228,782,1014,928,903,165,945,1022,738,744,178,851,293,531,501,140,546,907,1426,1246,203,1246,1000,799,1300,1934,1593,203,1593,1574,348,1156,2105,1902,102,1894,1909,595,1382,94,1323,119,1320,1703,979,1334,57,1389,159,1394,1501,570,1381,175,1436,75,1445,1562,981,1413,62,1222,279,1256,1312,790,1223,1547,1571,203,1571,1520,462,985,1138,968,203,968,927,513,916,1479,1173,203,1173,1121,364,1106,1018,930,933,136,1097,1048,750,737,142,931,283,501,487,97,558
ACSSF,2016m1,dc,000,0096,0000002,1139,878,1399,724,93,711,630,434,1312,1705,1509,451,1479,1521,471,982,1563,1520,503,1374,1320,488,1193,100,1577,183,1575,1662,567,1589,115,1005,198,999,1036,450,992,149,1017,268,1067,1342,895,1002,421,1079,187,1098,1189,567,1163,1483,1362,107,1383,1351,399,1310,1113,786,203,786,767,125,757,1270,854,203,854,846,228,782,1014,928,903,165,945,1022,738,744,178,851,293,531,501,140,546,907,1426,1246,203,1246,1000,799,1300,1934,1593,203,1593,1574,348,1156,2105,1902,102,1894,1909,595,1382,94,1323,119,1320,1703,979,1334,57,1389,159,1394,1501,570,1381,175,1436,75,1445,1562,981,1413,62,1222,279,1256,1312,790,1223,1547,1571,203,1571,1520,462,985,1138,968,203,968,927,513,916,1479,1173,203,1173,1121,364,1106,1018,930,933,136,1097,1048,750,737,142,931,283,501,487,97,558
ACSSF,2016m1,dc,000,0096,0000003,1139,878,1399,724,93,711,630,434,1312,1705,1509,451,1479,1521,471,982,1563,1520,503,1374,1320,488,1193,100,1577,183,1575,1662,567,1589,115,1005,198,999,1036,450,992,149,1017,268,1067,1342,895,1002,421,1079,187,1098,1189,567,1163,1483,1362,107,1383,1351,399,1310,1113,786,203,786,767,125,757,1270,854,203,854,846,228,782,1014,928,903,165,945,1022,738,744,178,851,293,531,501,140,546,907,1426,1246,203,1246,1000,799,1300,1934,1593,203,1593,1574,348,1156,2105,1902,102,1894,1909,595,1382,94,1323,119,1320,1703,979,1334,57,1389,159,1394,1501,570,1381,175,1436,75,1445,1562,981,1413,62,1222,279,1256,1312,790,1223,1547,1571,203,1571,1520,462,985,1138,968,203,968,927,513,916,1479,1173,203,1173,1121,364,1106,1018,930,933,136,1097,1048,750,737,142,931,283,501,487,97,558
ACSSF,2016m1,dc,000,0096,0000004,1139,878,1399,724,93,711,630,434,1312,1705,1509,451,1479,1521,471,982,1563,1520,503,1374,1320,488,1193,100,1577,183,1575,1662,567,1589,115,1005,198,999,1036,450,992,149,1017,268,1067,1342,895,1002,421,1079,187,1098,1189,567,1163,1483,1362,107,1383,1351,399,1310,1113,786,203,786,767,125,757,1270,854,203,854,846,228,782,1014,928,903,165,945,1022,738,744,178,851,293,531,501,140,546,907,1426,1246,203,1246,1000,799,1300,1934,1593,203,1593,1574,348,1156,2105,1902,102,1894,1909,595,1382,94,1323,119,1320,1703,979,1334,57,1389,159,1394,1501,570,1381,175,1436,75,1445,1562,981,1413,62,1222,279,1256,1312,790,1223,1547,1571,203,1571,1520,462,985,1138,968,203,968,927,513,916,1479,1173,203,1173,1121,364,1106,1018,930,933,136,1097,1048,750,737,142,931,283,501,487,97,558
ACSSF,2016m1,dc,000,0096,0000005,1139,878,1399,724,93,711,630,434,1312,1705,1509,451,1479,1521,471,982,1563,1520,503,1374,1320,488,1193,100,1577,183,1575,1662,567,1589,115,1005,198,999,1036,450,992,149,1017,268,1067,1342,895,1002,421,1079,187,1098,1189,567,1163,1483,1362,107,1383,1351,399,1310,1113,786,203,786,767,125,757,1270,854,203,854,846,228,782,1014,928,903,165,945,1022,738,744,178,851,293,531,501,140,546,907,1426,1246,203,1246,1000,799,1300,1934,1593,203,1593,1574,348,1156,2105,1902,102,1894,1909,595,1382,94,1323,119,1320,1703,979,1334,57,1389,159,1394,1501,570,1381,175,1436,75,1445,1562,981,1413,62,1222,279,1256,1312,790,1223,1547,1571,203,1571,1520,462,985,1138,968,203,968,927,513,916,1479,1173,203,1173,1121,364,1106,1018,930,933,136,1097,1048,750,737,142,931,283,501,487,97,558
ACSSF,2016m1,dc,000,0096,0000006,1139,878,1399,724,93,711,630,434,1312,1705,1509,451,1479,1521,471,982,1563,1520,503,1374,1320,488,1193,100,1577,183,1575,1662,567,1589,115,1005,198,999,1036,450,992,149,1017,268,1067,1342,895,1002,421,1079,187,1098,1189,567,1163,1483,1362,107,1383,1351,399,1310,1113,786,203,786,767,125,757,1270,854,203,854,846,228,782,1014,928,903,165,945,1022,738,744,178,851,293,531,501,140,546,907,1426,1246,203,1246,1000,799,1300,1934,1593,203,1593,1574,348,1156,2105,1902,102,1894,1909,595,1382,94,1323,119,1320,1703,979,1334,57,1389,159,1394,1501,570,1381,175,1436,75,1445,1562,981,1413,62,1222,279,1256,1312,790,1223,1547,1571,203,1571,1520,462,985,1138,968,203,968,927,513,916,1479,1173,203,1173,1121,364,1106,1018,930,933,136,1097,1048,750,737,142,931,283,501,487,97,558
ACSSF,2016m1,dc,000,0096,0000007,1139,878,1399,724,93,711,630,434,1312,1705,1509,451,1479,1521,471,982,1563,1520,503,1374,1320,488,1193,100,1577,183,1575,1662,567,1589,115,1005,198,999,1036,450,992,149,1017,268,1067,1342,895,1002,421,1079,187,1098,1189,567,1163,1483,1362,107,1383,1351,399,1310,1113,786,203,786,767,125,757,1270,854,203,854,846,228,782,1014,928,903,165,945,1022,738,744,178,851,293,531,501,140,546,907,1426,1246,203,1246,1000,799,1300,1934,1593,203,1593,1574,348,1156,2105,1902,102,1894,1909,595,1382,94,1323,119,1320,1703,979,1334,57,1389,159,1394,1501,570,1381,175,1436,75,1445,1562,981,1413,62,1222,279,1256,1312,790,1223,1547,1571,203,1571,1520,462,985,1138,968,203,968,927,513,916,1479,1173,203,1173,1121,364,1106,1018,930,933,136,1097,1048,750,737,142,931,283,501,487,97,558
ACSSF,2016m1,dc,000,0096,0000008,1139,878,1399,724,93,711,630,434,1312,1705,1509,451,1479,1521,471,982,1563,1520,503,1374,1320,488,1193,100,1577,183,1575,1662,567,1589,115,1005,198,999,1036,450,992,149,1017,268,1067,1342,895,1002,421,1079,187,1098,1189,567,1163,1483,1362,107,1383,1351,399,1310,1113,786,203,786,767,125,757,1270,854,203,854,846,228,782,1014,928,903,165,945,1022,738,744,178,851,293,531,501,140,546,907,1426,1246,203,1246,1000,799,1300,1934,1593,203,1593,1574,348,1156,2105,1902,102,1894,1909,595,1382,94,1323,119,1320,1703,979,1334,57,1389,159,1394,1501,570,1381,175,1436,75,1445,1562,981,1413,62,1222,279,1256,1312,790,1223,1547,1571,203,1571,1520,462,985,1138,968,203,968,927,513,916,1479,1173,203,1173,1121,364,1106,1018,930,933,136,1097,1048,750,737,142,931,283,501,487,97,558
ACSSF,2016m1,dc,000,0096,0000009,1139,878,1399,724,93,711,630,434,1312,1705,1509,451,1479,1521,471,982,1563,1520,503,1374,1320,488,1193,100,1577,183,1575,1662,567,1589,115,1005,198,999,1036,450,992,149,1017,268,1067,1342,895,1002,421,1079,187,1098,1189,567,1163,1483,1362,107,1383,1351,399,1310,1113,786,203,786,767,125,757,1270,854,203,854,846,228,782,1014,928,903,165,945,1022,738,744,178,851,293,531,501,140,546,907,1426,1246,203,1246,1000,799,1300,1934,1593,203,1593,1574,348,1156,2105,1902,102,1894,1909,595,1382,94,1323,119,1320,1703,979,1334,57,1389,159,1394,1501,570,1381,175,1436,75,1445,1562,981,1413,62,1222,279,1256,1312,790,1223,1547,1571,203,1571,1520,462,985,1138,968,203,968,927,513,916,1479,1173,203,1173,1121,364,1106,1018,930,933,136,1097,1048,750,737,142,931,283,501,487,97,558
ACSSF,2016m1,dc,000,0096,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
