ACSSF,2010m1,dc,000,0108,0000001,3834,3316,2820,2116,804,633,488,362,778,79,1666,1971,853,1443,959,716,612,1613,1050,741,337,507,242,274,627,303,292,286,80,1131,680,1002,335,2735,1490,1464,179,1473,1415,277,1012,1653,912,1109,278,999,357,390,720,913,1371,588,496,1251,1377,1270,709,433,632,292,512,625,2625,994,846,296,544,947,292,292,275,292,532,603,1552,691,798,1093,531,333,1677,192,292,1658,219,1058,76,404,168,771,569,3003,1963,467,609,1185,787,870,142,451,2562,676,84,266,344,1106,702,356,1518,1234,348,89,292,292,89,266,292,292,148,292,292,292,292,219,292,218,292,292,218,1022,615,292,292,364,292,265,242,292,80,341,682,91,260,127,244,158,373,370,352,352,292
ACSSF,2010m1,dc,000,0108,0000002,3834,3316,2820,2116,804,633,488,362,778,79,1666,1971,853,1443,959,716,612,1613,1050,741,337,507,242,274,627,303,292,286,80,1131,680,1002,335,2735,1490,1464,179,1473,1415,277,1012,1653,912,1109,278,999,357,390,720,913,1371,588,496,1251,1377,1270,709,433,632,292,512,625,2625,994,846,296,544,947,292,292,275,292,532,603,1552,691,798,1093,531,333,1677,192,292,1658,219,1058,76,404,168,771,569,3003,1963,467,609,1185,787,870,142,451,2562,676,84,266,344,1106,702,356,1518,1234,348,89,292,292,89,266,292,292,148,292,292,292,292,219,292,218,292,292,218,1022,615,292,292,364,292,265,242,292,80,341,682,91,260,127,244,158,373,370,352,352,292
ACSSF,2010m1,dc,000,0108,0000003,3834,3316,2820,2116,804,633,488,362,778,79,1666,1971,853,1443,959,716,612,1613,1050,741,337,507,242,274,627,303,292,286,80,1131,680,1002,335,2735,1490,1464,179,1473,1415,277,1012,1653,912,1109,278,999,357,390,720,913,1371,588,496,1251,1377,1270,709,433,632,292,512,625,2625,994,846,296,544,947,292,292,275,292,532,603,1552,691,798,1093,531,333,1677,192,292,1658,219,1058,76,404,168,771,569,3003,1963,467,609,1185,787,870,142,451,2562,676,84,266,344,1106,702,356,1518,1234,348,89,292,292,89,266,292,292,148,292,292,292,292,219,292,218,292,292,218,1022,615,292,292,364,292,265,242,292,80,341,682,91,260,127,244,158,373,370,352,352,292
ACSSF,2010m1,dc,000,0108,0000004,3834,3316,2820,2116,804,633,488,362,778,79,1666,1971,853,1443,959,716,612,1613,1050,741,337,507,242,274,627,303,292,286,80,1131,680,1002,335,2735,1490,1464,179,1473,1415,277,1012,1653,912,1109,278,999,357,390,720,913,1371,588,496,1251,1377,1270,709,433,632,292,512,625,2625,994,846,296,544,947,292,292,275,292,532,603,1552,691,798,1093,531,333,1677,192,292,1658,219,1058,76,404,168,771,569,3003,1963,467,609,1185,787,870,142,451,2562,676,84,266,344,1106,702,356,1518,1234,348,89,292,292,89,266,292,292,148,292,292,292,292,219,292,218,292,292,218,1022,615,292,292,364,292,265,242,292,80,341,682,91,260,127,244,158,373,370,352,352,292
ACSSF,2010m1,dc,000,0108,0000005,3834,3316,2820,2116,804,633,488,362,778,79,1666,1971,853,1443,959,716,612,1613,1050,741,337,507,242,274,627,303,292,286,80,1131,680,1002,335,2735,1490,1464,179,1473,1415,277,1012,1653,912,1109,278,999,357,390,720,913,1371,588,496,1251,1377,1270,709,433,632,292,512,625,2625,994,846,296,544,947,292,292,275,292,532,603,1552,691,798,1093,531,333,1677,192,292,1658,219,1058,76,404,168,771,569,3003,1963,467,609,1185,787,870,142,451,2562,676,84,266,344,1106,702,356,1518,1234,348,89,292,292,89,266,292,292,148,292,292,292,292,219,292,218,292,292,218,1022,615,292,292,364,292,265,242,292,80,341,682,91,260,127,244,158,373,370,352,352,292
ACSSF,2010m1,dc,000,0108,0000006,3834,3316,2820,2116,804,633,488,362,778,79,1666,1971,853,1443,959,716,612,1613,1050,741,337,507,242,274,627,303,292,286,80,1131,680,1002,335,2735,1490,1464,179,1473,1415,277,1012,1653,912,1109,278,999,357,390,720,913,1371,588,496,1251,1377,1270,709,433,632,292,512,625,2625,994,846,296,544,947,292,292,275,292,532,603,1552,691,798,1093,531,333,1677,192,292,1658,219,1058,76,404,168,771,569,3003,1963,467,609,1185,787,870,142,451,2562,676,84,266,344,1106,702,356,1518,1234,348,89,292,292,89,266,292,292,148,292,292,292,292,219,292,218,292,292,218,1022,615,292,292,364,292,265,242,292,80,341,682,91,260,127,244,158,373,370,352,352,292
ACSSF,2010m1,dc,000,0108,0000007,3834,3316,2820,2116,804,633,488,362,778,79,1666,1971,853,1443,959,716,612,1613,1050,741,337,507,242,274,627,303,292,286,80,1131,680,1002,335,2735,1490,1464,179,1473,1415,277,1012,1653,912,1109,278,999,357,390,720,913,1371,588,496,1251,1377,1270,709,433,632,292,512,625,2625,994,846,296,544,947,292,292,275,292,532,603,1552,691,798,1093,531,333,1677,192,292,1658,219,1058,76,404,168,771,569,3003,1963,467,609,1185,787,870,142,451,2562,676,84,266,344,1106,702,356,1518,1234,348,89,292,292,89,266,292,292,148,292,292,292,292,219,292,218,292,292,218,1022,615,292,292,364,292,265,242,292,80,341,682,91,260,127,244,158,373,370,352,352,292
ACSSF,2010m1,dc,000,0108,0000008,3834,3316,2820,2116,804,633,488,362,778,79,1666,1971,853,1443,959,716,612,1613,1050,741,337,507,242,274,627,303,292,286,80,1131,680,1002,335,2735,1490,1464,179,1473,1415,277,1012,1653,912,1109,278,999,357,390,720,913,1371,588,496,1251,1377,1270,709,433,632,292,512,625,2625,994,846,296,544,947,292,292,275,292,532,603,1552,691,798,1093,531,333,1677,192,292,1658,219,1058,76,404,168,771,569,3003,1963,467,609,1185,787,870,142,451,2562,676,84,266,344,1106,702,356,1518,1234,348,89,292,292,89,266,292,292,148,292,292,292,292,219,292,218,292,292,218,1022,615,292,292,364,292,265,242,292,80,341,682,91,260,127,244,158,373,370,352,352,292
ACSSF,2010m1,dc,000,0108,0000009,3834,3316,2820,2116,804,633,488,362,778,79,1666,1971,853,1443,959,716,612,1613,1050,741,337,507,242,274,627,303,292,286,80,1131,680,1002,335,2735,1490,1464,179,1473,1415,277,1012,1653,912,1109,278,999,357,390,720,913,1371,588,496,1251,1377,1270,709,433,632,292,512,625,2625,994,846,296,544,947,292,292,275,292,532,603,1552,691,798,1093,531,333,1677,192,292,1658,219,1058,76,404,168,771,569,3003,1963,467,609,1185,787,870,142,451,2562,676,84,266,344,1106,702,356,1518,1234,348,89,292,292,89,266,292,292,148,292,292,292,292,219,292,218,292,292,218,1022,615,292,292,364,292,265,242,292,80,341,682,91,260,127,244,158,373,370,352,352,292
ACSSF,2010m1,dc,000,0108,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,dc,000,0108,0000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,dc,000,0108,0000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,dc,000,0108,0000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,dc,000,0108,0000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,dc,000,0108,0000015,3834,3316,2820,2116,804,633,488,362,778,79,1666,1971,853,1443,959,716,612,1613,1050,741,337,507,242,274,627,303,292,286,80,1131,680,1002,335,2735,1490,1464,179,1473,1415,277,1012,1653,912,1109,278,999,357,390,720,913,1371,588,496,1251,1377,1270,709,433,632,292,512,625,2625,994,846,296,544,947,292,292,275,292,532,603,1552,691,798,1093,531,333,1677,192,292,1658,219,1058,76,404,168,771,569,3003,1963,467,609,1185,787,870,142,451,2562,676,84,266,344,1106,702,356,1518,1234,348,89,292,292,89,266,292,292,148,292,292,292,292,219,292,218,292,292,218,1022,615,292,292,364,292,265,242,292,80,341,682,91,260,127,244,158,373,370,352,352,292
