ACSSF,2010m1,dc,000,0055,0000001,,,,,,,,,,,,,,,,,,,,624,2123,525,485,309,384,304,354,276,321,253,410,245,212,222,309,2038,1563,2090,510,1501,617,439,442,275,453,643,273,309,430,287,579,534,862,605,1039,977,1521,1861,972,339,536,248,667,1317,624,2123,661,626,355,1952,2090,510,1501,695,526,982,1383,1521
ACSSF,2010m1,dc,000,0055,0000002,,,,,,,,,,,,,,,,,,,,624,2123,525,485,309,384,304,354,276,321,253,410,245,212,222,309,2038,1563,2090,510,1501,617,439,442,275,453,643,273,309,430,287,579,534,862,605,1039,977,1521,1861,972,339,536,248,667,1317,624,2123,661,626,355,1952,2090,510,1501,695,526,982,1383,1521
ACSSF,2010m1,dc,000,0055,0000003,,,,,,,,,,,,,,,,,,,,624,2123,525,485,309,384,304,354,276,321,253,410,245,212,222,309,2038,1563,2090,510,1501,617,439,442,275,453,643,273,309,430,287,579,534,862,605,1039,977,1521,1861,972,339,536,248,667,1317,624,2123,661,626,355,1952,2090,510,1501,695,526,982,1383,1521
ACSSF,2010m1,dc,000,0055,0000004,,,,,,,,,,,,,,,,,,,,624,2123,525,485,309,384,304,354,276,321,253,410,245,212,222,309,2038,1563,2090,510,1501,617,439,442,275,453,643,273,309,430,287,579,534,862,605,1039,977,1521,1861,972,339,536,248,667,1317,624,2123,661,626,355,1952,2090,510,1501,695,526,982,1383,1521
ACSSF,2010m1,dc,000,0055,0000005,,,,,,,,,,,,,,,,,,,,624,2123,525,485,309,384,304,354,276,321,253,410,245,212,222,309,2038,1563,2090,510,1501,617,439,442,275,453,643,273,309,430,287,579,534,862,605,1039,977,1521,1861,972,339,536,248,667,1317,624,2123,661,626,355,1952,2090,510,1501,695,526,982,1383,1521
ACSSF,2010m1,dc,000,0055,0000006,,,,,,,,,,,,,,,,,,,,624,2123,525,485,309,384,304,354,276,321,253,410,245,212,222,309,2038,1563,2090,510,1501,617,439,442,275,453,643,273,309,430,287,579,534,862,605,1039,977,1521,1861,972,339,536,248,667,1317,624,2123,661,626,355,1952,2090,510,1501,695,526,982,1383,1521
ACSSF,2010m1,dc,000,0055,0000007,,,,,,,,,,,,,,,,,,,,624,2123,525,485,309,384,304,354,276,321,253,410,245,212,222,309,2038,1563,2090,510,1501,617,439,442,275,453,643,273,309,430,287,579,534,862,605,1039,977,1521,1861,972,339,536,248,667,1317,624,2123,661,626,355,1952,2090,510,1501,695,526,982,1383,1521
ACSSF,2010m1,dc,000,0055,0000008,,,,,,,,,,,,,,,,,,,,624,2123,525,485,309,384,304,354,276,321,253,410,245,212,222,309,2038,1563,2090,510,1501,617,439,442,275,453,643,273,309,430,287,579,534,862,605,1039,977,1521,1861,972,339,536,248,667,1317,624,2123,661,626,355,1952,2090,510,1501,695,526,982,1383,1521
ACSSF,2010m1,dc,000,0055,0000009,,,,,,,,,,,,,,,,,,,,624,2123,525,485,309,384,304,354,276,321,253,410,245,212,222,309,2038,1563,2090,510,1501,617,439,442,275,453,643,273,309,430,287,579,534,862,605,1039,977,1521,1861,972,339,536,248,667,1317,624,2123,661,626,355,1952,2090,510,1501,695,526,982,1383,1521
ACSSF,2010m1,dc,000,0055,0000010,,,,,,,,,,,,,,,,,,,,4186,2228,479,354,289,348,295,316,239,329,241,417,235,208,236,309,1960,1050,3775,,,,,,,,,,,,,,,,,,,,,,,,,,,4186,2228,620,704,380,1952,3775,,,,,,,
ACSSF,2010m1,dc,000,0055,0000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3422,1706,475,265,260,239,411,642,251,279,145,188,193,187,806,561,471,293,2573,729,334,292,174,214,112,591,2983,1032,328,207,85,844,2668,3422,1706,568,888,1050,574,2573
ACSSF,2010m1,dc,000,0055,0000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,927,442,222,326,76,214,642,3543,1933,378,406,163,1791,2722,2221,1118,305,506,580,461,1520
ACSSF,2010m1,dc,000,0055,0000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,dc,000,0055,0000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3442,1313,385,762,517,838,2841
ACSSF,2010m1,dc,000,0055,0000015,,,,,,,,,,,,,,,,,,,,624,2123,525,485,309,384,304,354,276,321,253,410,245,212,222,309,2038,1563,2090,510,1501,617,439,442,275,453,643,273,309,430,287,579,534,862,605,1039,977,1521,1861,972,339,536,248,667,1317,624,2123,661,626,355,1952,2090,510,1501,695,526,982,1383,1521
