ACSSF,2010m1,dc,000,0087,0000001,4823,2115,1624,1339,1232,1257,1500,1307,1202,1108,1789,1766,2078,1660,1282,1218,1522,1483,3541,1353,,11809,.,,15254,2629,14255,589527392,1483,4682,4403,5077,9673,10859,10223,17723,3884,3465,1759,5561,10011,10512,91239,589527392,433326235,318451265,305171108,98369809,299948905,285919500,90251282,373023658,338066201,304219294,114794028,220611782,217269261,63451488,1032,2222,944,29776,5304,36534,4416,5520,2578,3111,623510247,549888797,300995227,54713862,115212477,16247624,86582696,90830106,545165086,171885010,383,725,3575,292,3575,146,147,393,193,607,554,704,371,1113,1098,1128,1762,1158,1210,1880,1528,1381,1617,1743,2501,3792,3286,3298,2157,1114,1598,1485,1299,1420,1250,818,961,564,1114,919,1106,773,1180,865,749,502,799,1002,726,3831,292,3831,292,531,69,431,812,657,927,590,889,720,1007,1528,1565,1147,1427,1526,1546,1412,1579,2076,3917,3273,4663,1978,1511,1924,1847,1969,1315,1079,1308,802,743,1024,1120,1017,965,640,600,676,710,709,928,1213,2248,3658,1221,980,1701,539,4823,2115,1624,1902,1939,1998,2411,2078,2201,1218,1522
ACSSF,2010m1,dc,000,0087,0000002,4823,2115,1624,1339,1232,1257,1500,1307,1202,1108,1789,1766,2078,1660,1282,1218,1522,1483,3541,1353,,11809,.,,15254,2629,14255,589527392,1483,4682,4403,5077,9673,10859,10223,17723,3884,3465,1759,5561,10011,10512,91239,589527392,433326235,318451265,305171108,98369809,299948905,285919500,90251282,373023658,338066201,304219294,114794028,220611782,217269261,63451488,1032,2222,944,29776,5304,36534,4416,5520,2578,3111,623510247,549888797,300995227,54713862,115212477,16247624,86582696,90830106,545165086,171885010,383,725,3575,292,3575,146,147,393,193,607,554,704,371,1113,1098,1128,1762,1158,1210,1880,1528,1381,1617,1743,2501,3792,3286,3298,2157,1114,1598,1485,1299,1420,1250,818,961,564,1114,919,1106,773,1180,865,749,502,799,1002,726,3831,292,3831,292,531,69,431,812,657,927,590,889,720,1007,1528,1565,1147,1427,1526,1546,1412,1579,2076,3917,3273,4663,1978,1511,1924,1847,1969,1315,1079,1308,802,743,1024,1120,1017,965,640,600,676,710,709,928,1213,2248,3658,1221,980,1701,539,4823,2115,1624,1902,1939,1998,2411,2078,2201,1218,1522
ACSSF,2010m1,dc,000,0087,0000003,4823,2115,1624,1339,1232,1257,1500,1307,1202,1108,1789,1766,2078,1660,1282,1218,1522,1483,3541,1353,,11809,.,,15254,2629,14255,589527392,1483,4682,4403,5077,9673,10859,10223,17723,3884,3465,1759,5561,10011,10512,91239,589527392,433326235,318451265,305171108,98369809,299948905,285919500,90251282,373023658,338066201,304219294,114794028,220611782,217269261,63451488,1032,2222,944,29776,5304,36534,4416,5520,2578,3111,623510247,549888797,300995227,54713862,115212477,16247624,86582696,90830106,545165086,171885010,383,725,3575,292,3575,146,147,393,193,607,554,704,371,1113,1098,1128,1762,1158,1210,1880,1528,1381,1617,1743,2501,3792,3286,3298,2157,1114,1598,1485,1299,1420,1250,818,961,564,1114,919,1106,773,1180,865,749,502,799,1002,726,3831,292,3831,292,531,69,431,812,657,927,590,889,720,1007,1528,1565,1147,1427,1526,1546,1412,1579,2076,3917,3273,4663,1978,1511,1924,1847,1969,1315,1079,1308,802,743,1024,1120,1017,965,640,600,676,710,709,928,1213,2248,3658,1221,980,1701,539,4823,2115,1624,1902,1939,1998,2411,2078,2201,1218,1522
ACSSF,2010m1,dc,000,0087,0000004,4823,2115,1624,1339,1232,1257,1500,1307,1202,1108,1789,1766,2078,1660,1282,1218,1522,1483,3541,1353,,11809,.,,15254,2629,14255,589527392,1483,4682,4403,5077,9673,10859,10223,17723,3884,3465,1759,5561,10011,10512,91239,589527392,433326235,318451265,305171108,98369809,299948905,285919500,90251282,373023658,338066201,304219294,114794028,220611782,217269261,63451488,1032,2222,944,29776,5304,36534,4416,5520,2578,3111,623510247,549888797,300995227,54713862,115212477,16247624,86582696,90830106,545165086,171885010,383,725,3575,292,3575,146,147,393,193,607,554,704,371,1113,1098,1128,1762,1158,1210,1880,1528,1381,1617,1743,2501,3792,3286,3298,2157,1114,1598,1485,1299,1420,1250,818,961,564,1114,919,1106,773,1180,865,749,502,799,1002,726,3831,292,3831,292,531,69,431,812,657,927,590,889,720,1007,1528,1565,1147,1427,1526,1546,1412,1579,2076,3917,3273,4663,1978,1511,1924,1847,1969,1315,1079,1308,802,743,1024,1120,1017,965,640,600,676,710,709,928,1213,2248,3658,1221,980,1701,539,4823,2115,1624,1902,1939,1998,2411,2078,2201,1218,1522
ACSSF,2010m1,dc,000,0087,0000005,4823,2115,1624,1339,1232,1257,1500,1307,1202,1108,1789,1766,2078,1660,1282,1218,1522,1483,3541,1353,,11809,.,,15254,2629,14255,589527392,1483,4682,4403,5077,9673,10859,10223,17723,3884,3465,1759,5561,10011,10512,91239,589527392,433326235,318451265,305171108,98369809,299948905,285919500,90251282,373023658,338066201,304219294,114794028,220611782,217269261,63451488,1032,2222,944,29776,5304,36534,4416,5520,2578,3111,623510247,549888797,300995227,54713862,115212477,16247624,86582696,90830106,545165086,171885010,383,725,3575,292,3575,146,147,393,193,607,554,704,371,1113,1098,1128,1762,1158,1210,1880,1528,1381,1617,1743,2501,3792,3286,3298,2157,1114,1598,1485,1299,1420,1250,818,961,564,1114,919,1106,773,1180,865,749,502,799,1002,726,3831,292,3831,292,531,69,431,812,657,927,590,889,720,1007,1528,1565,1147,1427,1526,1546,1412,1579,2076,3917,3273,4663,1978,1511,1924,1847,1969,1315,1079,1308,802,743,1024,1120,1017,965,640,600,676,710,709,928,1213,2248,3658,1221,980,1701,539,4823,2115,1624,1902,1939,1998,2411,2078,2201,1218,1522
ACSSF,2010m1,dc,000,0087,0000006,4823,2115,1624,1339,1232,1257,1500,1307,1202,1108,1789,1766,2078,1660,1282,1218,1522,1483,3541,1353,,11809,.,,15254,2629,14255,589527392,1483,4682,4403,5077,9673,10859,10223,17723,3884,3465,1759,5561,10011,10512,91239,589527392,433326235,318451265,305171108,98369809,299948905,285919500,90251282,373023658,338066201,304219294,114794028,220611782,217269261,63451488,1032,2222,944,29776,5304,36534,4416,5520,2578,3111,623510247,549888797,300995227,54713862,115212477,16247624,86582696,90830106,545165086,171885010,383,725,3575,292,3575,146,147,393,193,607,554,704,371,1113,1098,1128,1762,1158,1210,1880,1528,1381,1617,1743,2501,3792,3286,3298,2157,1114,1598,1485,1299,1420,1250,818,961,564,1114,919,1106,773,1180,865,749,502,799,1002,726,3831,292,3831,292,531,69,431,812,657,927,590,889,720,1007,1528,1565,1147,1427,1526,1546,1412,1579,2076,3917,3273,4663,1978,1511,1924,1847,1969,1315,1079,1308,802,743,1024,1120,1017,965,640,600,676,710,709,928,1213,2248,3658,1221,980,1701,539,4823,2115,1624,1902,1939,1998,2411,2078,2201,1218,1522
ACSSF,2010m1,dc,000,0087,0000007,4823,2115,1624,1339,1232,1257,1500,1307,1202,1108,1789,1766,2078,1660,1282,1218,1522,1483,3541,1353,,11809,.,,15254,2629,14255,589527392,1483,4682,4403,5077,9673,10859,10223,17723,3884,3465,1759,5561,10011,10512,91239,589527392,433326235,318451265,305171108,98369809,299948905,285919500,90251282,373023658,338066201,304219294,114794028,220611782,217269261,63451488,1032,2222,944,29776,5304,36534,4416,5520,2578,3111,623510247,549888797,300995227,54713862,115212477,16247624,86582696,90830106,545165086,171885010,383,725,3575,292,3575,146,147,393,193,607,554,704,371,1113,1098,1128,1762,1158,1210,1880,1528,1381,1617,1743,2501,3792,3286,3298,2157,1114,1598,1485,1299,1420,1250,818,961,564,1114,919,1106,773,1180,865,749,502,799,1002,726,3831,292,3831,292,531,69,431,812,657,927,590,889,720,1007,1528,1565,1147,1427,1526,1546,1412,1579,2076,3917,3273,4663,1978,1511,1924,1847,1969,1315,1079,1308,802,743,1024,1120,1017,965,640,600,676,710,709,928,1213,2248,3658,1221,980,1701,539,4823,2115,1624,1902,1939,1998,2411,2078,2201,1218,1522
ACSSF,2010m1,dc,000,0087,0000008,4823,2115,1624,1339,1232,1257,1500,1307,1202,1108,1789,1766,2078,1660,1282,1218,1522,1483,3541,1353,,11809,.,,15254,2629,14255,589527392,1483,4682,4403,5077,9673,10859,10223,17723,3884,3465,1759,5561,10011,10512,91239,589527392,433326235,318451265,305171108,98369809,299948905,285919500,90251282,373023658,338066201,304219294,114794028,220611782,217269261,63451488,1032,2222,944,29776,5304,36534,4416,5520,2578,3111,623510247,549888797,300995227,54713862,115212477,16247624,86582696,90830106,545165086,171885010,383,725,3575,292,3575,146,147,393,193,607,554,704,371,1113,1098,1128,1762,1158,1210,1880,1528,1381,1617,1743,2501,3792,3286,3298,2157,1114,1598,1485,1299,1420,1250,818,961,564,1114,919,1106,773,1180,865,749,502,799,1002,726,3831,292,3831,292,531,69,431,812,657,927,590,889,720,1007,1528,1565,1147,1427,1526,1546,1412,1579,2076,3917,3273,4663,1978,1511,1924,1847,1969,1315,1079,1308,802,743,1024,1120,1017,965,640,600,676,710,709,928,1213,2248,3658,1221,980,1701,539,4823,2115,1624,1902,1939,1998,2411,2078,2201,1218,1522
ACSSF,2010m1,dc,000,0087,0000009,4823,2115,1624,1339,1232,1257,1500,1307,1202,1108,1789,1766,2078,1660,1282,1218,1522,1483,3541,1353,,11809,.,,15254,2629,14255,589527392,1483,4682,4403,5077,9673,10859,10223,17723,3884,3465,1759,5561,10011,10512,91239,589527392,433326235,318451265,305171108,98369809,299948905,285919500,90251282,373023658,338066201,304219294,114794028,220611782,217269261,63451488,1032,2222,944,29776,5304,36534,4416,5520,2578,3111,623510247,549888797,300995227,54713862,115212477,16247624,86582696,90830106,545165086,171885010,383,725,3575,292,3575,146,147,393,193,607,554,704,371,1113,1098,1128,1762,1158,1210,1880,1528,1381,1617,1743,2501,3792,3286,3298,2157,1114,1598,1485,1299,1420,1250,818,961,564,1114,919,1106,773,1180,865,749,502,799,1002,726,3831,292,3831,292,531,69,431,812,657,927,590,889,720,1007,1528,1565,1147,1427,1526,1546,1412,1579,2076,3917,3273,4663,1978,1511,1924,1847,1969,1315,1079,1308,802,743,1024,1120,1017,965,640,600,676,710,709,928,1213,2248,3658,1221,980,1701,539,4823,2115,1624,1902,1939,1998,2411,2078,2201,1218,1522
ACSSF,2010m1,dc,000,0087,0000010,1900,657,374,531,556,562,599,532,524,381,777,712,887,1011,576,482,910,8419,11398,14042,.,15298,.,.,8996,12091,22060,346778741,8419,8702,10604,12168,29201,46102,46267,132257,13997,8251,21551,18485,12836,13453,203285,346778741,264600960,144391502,120226619,82170402,190741674,188317420,51608382,271201954,233018022,213116589,79375763,151897752,138709221,54896413,4747,5424,14335,,9038,,,13017,,,593803383,572105953,160989646,,79378921,,,48728762,573065634,104258784,4695,3048,2937,292,2937,114,292,292,292,92,238,47,102,238,493,407,395,667,149,1078,805,627,638,1107,1384,1940,1475,1718,812,607,399,310,208,362,279,322,463,220,190,401,301,255,736,251,219,252,500,605,3094,2420,292,2420,292,512,292,135,360,292,101,75,266,348,325,796,667,368,671,550,723,650,623,1436,2495,1551,2064,903,591,934,584,633,378,523,475,357,499,523,487,563,653,279,434,446,343,466,715,6798,6802,18351,10463,5145,10711,4199,1900,657,374,657,866,802,996,887,1183,482,910
