ACSSF,2014e1,dc,000,0114,0000001,65595,76715,.,.,40880,62213,86698,31150,49505,46732,70925,75640,71632,100864,50269,77056,83357,60833,36039,52214,58745,47437,39771,48337,36109,65111,90795,70634,.,.,.,39782,61915,92100,29705,51728,48810,70873,75211,88670,111913,56330,80432,90199,.,37206,64257,66561,60442,40393,46863,38972,62749,97970,61930,.,.,.,64407,70492,73485,31805,46075,45527,100372,76462,60931,95679,46607,75141,80401,.,30417,49192,52663,45019,36195,50064,32936,66059,83512,257943,129114,124,54,70,6021,2051,885,5243,5379,4658,721,5714,10728,5321,5407,32998,28655,38,4305,15758,8655,7103,11368,3107,8261,9703,23142,128829,43,0,43,1012,1126,647,4778,2402,2261,141,5294,8229,3743,4486,30232,26078,74,4080,28921,11509,17412,8042,2514,5528,13541,24562
ACSSF,2014e1,dc,000,0114,0000002,65595,76715,.,.,40880,62213,86698,31150,49505,46732,70925,75640,71632,100864,50269,77056,83357,60833,36039,52214,58745,47437,39771,48337,36109,65111,90795,70634,.,.,.,39782,61915,92100,29705,51728,48810,70873,75211,88670,111913,56330,80432,90199,.,37206,64257,66561,60442,40393,46863,38972,62749,97970,61930,.,.,.,64407,70492,73485,31805,46075,45527,100372,76462,60931,95679,46607,75141,80401,.,30417,49192,52663,45019,36195,50064,32936,66059,83512,257943,129114,124,54,70,6021,2051,885,5243,5379,4658,721,5714,10728,5321,5407,32998,28655,38,4305,15758,8655,7103,11368,3107,8261,9703,23142,128829,43,0,43,1012,1126,647,4778,2402,2261,141,5294,8229,3743,4486,30232,26078,74,4080,28921,11509,17412,8042,2514,5528,13541,24562
ACSSF,2014e1,dc,000,0114,0000003,65595,76715,.,.,40880,62213,86698,31150,49505,46732,70925,75640,71632,100864,50269,77056,83357,60833,36039,52214,58745,47437,39771,48337,36109,65111,90795,70634,.,.,.,39782,61915,92100,29705,51728,48810,70873,75211,88670,111913,56330,80432,90199,.,37206,64257,66561,60442,40393,46863,38972,62749,97970,61930,.,.,.,64407,70492,73485,31805,46075,45527,100372,76462,60931,95679,46607,75141,80401,.,30417,49192,52663,45019,36195,50064,32936,66059,83512,257943,129114,124,54,70,6021,2051,885,5243,5379,4658,721,5714,10728,5321,5407,32998,28655,38,4305,15758,8655,7103,11368,3107,8261,9703,23142,128829,43,0,43,1012,1126,647,4778,2402,2261,141,5294,8229,3743,4486,30232,26078,74,4080,28921,11509,17412,8042,2514,5528,13541,24562
ACSSF,2014e1,dc,000,0114,0000004,65595,76715,.,.,40880,62213,86698,31150,49505,46732,70925,75640,71632,100864,50269,77056,83357,60833,36039,52214,58745,47437,39771,48337,36109,65111,90795,70634,.,.,.,39782,61915,92100,29705,51728,48810,70873,75211,88670,111913,56330,80432,90199,.,37206,64257,66561,60442,40393,46863,38972,62749,97970,61930,.,.,.,64407,70492,73485,31805,46075,45527,100372,76462,60931,95679,46607,75141,80401,.,30417,49192,52663,45019,36195,50064,32936,66059,83512,257943,129114,124,54,70,6021,2051,885,5243,5379,4658,721,5714,10728,5321,5407,32998,28655,38,4305,15758,8655,7103,11368,3107,8261,9703,23142,128829,43,0,43,1012,1126,647,4778,2402,2261,141,5294,8229,3743,4486,30232,26078,74,4080,28921,11509,17412,8042,2514,5528,13541,24562
ACSSF,2014e1,dc,000,0114,0000005,65595,76715,.,.,40880,62213,86698,31150,49505,46732,70925,75640,71632,100864,50269,77056,83357,60833,36039,52214,58745,47437,39771,48337,36109,65111,90795,70634,.,.,.,39782,61915,92100,29705,51728,48810,70873,75211,88670,111913,56330,80432,90199,.,37206,64257,66561,60442,40393,46863,38972,62749,97970,61930,.,.,.,64407,70492,73485,31805,46075,45527,100372,76462,60931,95679,46607,75141,80401,.,30417,49192,52663,45019,36195,50064,32936,66059,83512,257943,129114,124,54,70,6021,2051,885,5243,5379,4658,721,5714,10728,5321,5407,32998,28655,38,4305,15758,8655,7103,11368,3107,8261,9703,23142,128829,43,0,43,1012,1126,647,4778,2402,2261,141,5294,8229,3743,4486,30232,26078,74,4080,28921,11509,17412,8042,2514,5528,13541,24562
ACSSF,2014e1,dc,000,0114,0000006,65595,76715,.,.,40880,62213,86698,31150,49505,46732,70925,75640,71632,100864,50269,77056,83357,60833,36039,52214,58745,47437,39771,48337,36109,65111,90795,70634,.,.,.,39782,61915,92100,29705,51728,48810,70873,75211,88670,111913,56330,80432,90199,.,37206,64257,66561,60442,40393,46863,38972,62749,97970,61930,.,.,.,64407,70492,73485,31805,46075,45527,100372,76462,60931,95679,46607,75141,80401,.,30417,49192,52663,45019,36195,50064,32936,66059,83512,257943,129114,124,54,70,6021,2051,885,5243,5379,4658,721,5714,10728,5321,5407,32998,28655,38,4305,15758,8655,7103,11368,3107,8261,9703,23142,128829,43,0,43,1012,1126,647,4778,2402,2261,141,5294,8229,3743,4486,30232,26078,74,4080,28921,11509,17412,8042,2514,5528,13541,24562
ACSSF,2014e1,dc,000,0114,0000007,65595,76715,.,.,40880,62213,86698,31150,49505,46732,70925,75640,71632,100864,50269,77056,83357,60833,36039,52214,58745,47437,39771,48337,36109,65111,90795,70634,.,.,.,39782,61915,92100,29705,51728,48810,70873,75211,88670,111913,56330,80432,90199,.,37206,64257,66561,60442,40393,46863,38972,62749,97970,61930,.,.,.,64407,70492,73485,31805,46075,45527,100372,76462,60931,95679,46607,75141,80401,.,30417,49192,52663,45019,36195,50064,32936,66059,83512,257943,129114,124,54,70,6021,2051,885,5243,5379,4658,721,5714,10728,5321,5407,32998,28655,38,4305,15758,8655,7103,11368,3107,8261,9703,23142,128829,43,0,43,1012,1126,647,4778,2402,2261,141,5294,8229,3743,4486,30232,26078,74,4080,28921,11509,17412,8042,2514,5528,13541,24562
ACSSF,2014e1,dc,000,0114,0000008,65595,76715,.,.,40880,62213,86698,31150,49505,46732,70925,75640,71632,100864,50269,77056,83357,60833,36039,52214,58745,47437,39771,48337,36109,65111,90795,70634,.,.,.,39782,61915,92100,29705,51728,48810,70873,75211,88670,111913,56330,80432,90199,.,37206,64257,66561,60442,40393,46863,38972,62749,97970,61930,.,.,.,64407,70492,73485,31805,46075,45527,100372,76462,60931,95679,46607,75141,80401,.,30417,49192,52663,45019,36195,50064,32936,66059,83512,257943,129114,124,54,70,6021,2051,885,5243,5379,4658,721,5714,10728,5321,5407,32998,28655,38,4305,15758,8655,7103,11368,3107,8261,9703,23142,128829,43,0,43,1012,1126,647,4778,2402,2261,141,5294,8229,3743,4486,30232,26078,74,4080,28921,11509,17412,8042,2514,5528,13541,24562
ACSSF,2014e1,dc,000,0114,0000009,65595,76715,.,.,40880,62213,86698,31150,49505,46732,70925,75640,71632,100864,50269,77056,83357,60833,36039,52214,58745,47437,39771,48337,36109,65111,90795,70634,.,.,.,39782,61915,92100,29705,51728,48810,70873,75211,88670,111913,56330,80432,90199,.,37206,64257,66561,60442,40393,46863,38972,62749,97970,61930,.,.,.,64407,70492,73485,31805,46075,45527,100372,76462,60931,95679,46607,75141,80401,.,30417,49192,52663,45019,36195,50064,32936,66059,83512,257943,129114,124,54,70,6021,2051,885,5243,5379,4658,721,5714,10728,5321,5407,32998,28655,38,4305,15758,8655,7103,11368,3107,8261,9703,23142,128829,43,0,43,1012,1126,647,4778,2402,2261,141,5294,8229,3743,4486,30232,26078,74,4080,28921,11509,17412,8042,2514,5528,13541,24562
ACSSF,2014e1,dc,000,0114,0000010,97652,.,.,.,80056,173559,250001,32247,41708,41708,.,96979,111439,155054,98781,112045,112676,.,111101,68326,67788,72633,41917,82038,39919,80482,112399,110407,.,.,.,.,174375,250001,100610,.,.,.,100707,136127,174210,100828,150515,151324,.,31652,77391,75530,175305,40428,91388,38765,170396,112460,83706,.,.,.,77452,91105,.,31984,.,.,.,96042,87278,100060,50797,102461,101859,.,150109,61720,61975,56768,68036,69796,48802,66105,112063,45328,22648,70,0,70,115,229,211,426,151,151,0,463,3336,1785,1551,6491,6304,0,187,3222,2528,694,1454,339,1115,1161,5319,22680,0,0,0,394,219,0,908,106,106,0,1572,1430,933,497,7412,6920,0,492,3741,2006,1735,845,300,545,2483,3570
