ACSSF,2014e1,dc,000,0057,0000001,254672,119050,61500,34706,1015,8888,752,16139,44479,20948,1689,8066,1186,12590,13071,6970,249,1162,820,3870,135622,77136,35189,4753,9706,2115,25373,42359,16094,3350,7345,2951,12619,16127,5159,1022,1101,3564,5281,286004,10383,13895,7693,11962,71149,13044,4243,13123,38362,12015,26708,24489,11686,16789,10463,54194,18712,4353,14448,5460,11221,,,,,,,14392,9102,1104,1613,510,2063,,,,,,,3516,1739,173,624,171,809,6211,2934,260,402,115,2500,162863,78881,5704,17553,4867,55858,18443,10535,882,2456,518,4052
ACSSF,2014e1,dc,000,0057,0000002,254672,119050,61500,34706,1015,8888,752,16139,44479,20948,1689,8066,1186,12590,13071,6970,249,1162,820,3870,135622,77136,35189,4753,9706,2115,25373,42359,16094,3350,7345,2951,12619,16127,5159,1022,1101,3564,5281,286004,10383,13895,7693,11962,71149,13044,4243,13123,38362,12015,26708,24489,11686,16789,10463,54194,18712,4353,14448,5460,11221,,,,,,,14392,9102,1104,1613,510,2063,,,,,,,3516,1739,173,624,171,809,6211,2934,260,402,115,2500,162863,78881,5704,17553,4867,55858,18443,10535,882,2456,518,4052
ACSSF,2014e1,dc,000,0057,0000003,254672,119050,61500,34706,1015,8888,752,16139,44479,20948,1689,8066,1186,12590,13071,6970,249,1162,820,3870,135622,77136,35189,4753,9706,2115,25373,42359,16094,3350,7345,2951,12619,16127,5159,1022,1101,3564,5281,286004,10383,13895,7693,11962,71149,13044,4243,13123,38362,12015,26708,24489,11686,16789,10463,54194,18712,4353,14448,5460,11221,,,,,,,14392,9102,1104,1613,510,2063,,,,,,,3516,1739,173,624,171,809,6211,2934,260,402,115,2500,162863,78881,5704,17553,4867,55858,18443,10535,882,2456,518,4052
ACSSF,2014e1,dc,000,0057,0000004,254672,119050,61500,34706,1015,8888,752,16139,44479,20948,1689,8066,1186,12590,13071,6970,249,1162,820,3870,135622,77136,35189,4753,9706,2115,25373,42359,16094,3350,7345,2951,12619,16127,5159,1022,1101,3564,5281,286004,10383,13895,7693,11962,71149,13044,4243,13123,38362,12015,26708,24489,11686,16789,10463,54194,18712,4353,14448,5460,11221,,,,,,,14392,9102,1104,1613,510,2063,,,,,,,3516,1739,173,624,171,809,6211,2934,260,402,115,2500,162863,78881,5704,17553,4867,55858,18443,10535,882,2456,518,4052
ACSSF,2014e1,dc,000,0057,0000005,254672,119050,61500,34706,1015,8888,752,16139,44479,20948,1689,8066,1186,12590,13071,6970,249,1162,820,3870,135622,77136,35189,4753,9706,2115,25373,42359,16094,3350,7345,2951,12619,16127,5159,1022,1101,3564,5281,286004,10383,13895,7693,11962,71149,13044,4243,13123,38362,12015,26708,24489,11686,16789,10463,54194,18712,4353,14448,5460,11221,,,,,,,14392,9102,1104,1613,510,2063,,,,,,,3516,1739,173,624,171,809,6211,2934,260,402,115,2500,162863,78881,5704,17553,4867,55858,18443,10535,882,2456,518,4052
ACSSF,2014e1,dc,000,0057,0000006,254672,119050,61500,34706,1015,8888,752,16139,44479,20948,1689,8066,1186,12590,13071,6970,249,1162,820,3870,135622,77136,35189,4753,9706,2115,25373,42359,16094,3350,7345,2951,12619,16127,5159,1022,1101,3564,5281,286004,10383,13895,7693,11962,71149,13044,4243,13123,38362,12015,26708,24489,11686,16789,10463,54194,18712,4353,14448,5460,11221,,,,,,,14392,9102,1104,1613,510,2063,,,,,,,3516,1739,173,624,171,809,6211,2934,260,402,115,2500,162863,78881,5704,17553,4867,55858,18443,10535,882,2456,518,4052
ACSSF,2014e1,dc,000,0057,0000007,254672,119050,61500,34706,1015,8888,752,16139,44479,20948,1689,8066,1186,12590,13071,6970,249,1162,820,3870,135622,77136,35189,4753,9706,2115,25373,42359,16094,3350,7345,2951,12619,16127,5159,1022,1101,3564,5281,286004,10383,13895,7693,11962,71149,13044,4243,13123,38362,12015,26708,24489,11686,16789,10463,54194,18712,4353,14448,5460,11221,,,,,,,14392,9102,1104,1613,510,2063,,,,,,,3516,1739,173,624,171,809,6211,2934,260,402,115,2500,162863,78881,5704,17553,4867,55858,18443,10535,882,2456,518,4052
ACSSF,2014e1,dc,000,0057,0000008,254672,119050,61500,34706,1015,8888,752,16139,44479,20948,1689,8066,1186,12590,13071,6970,249,1162,820,3870,135622,77136,35189,4753,9706,2115,25373,42359,16094,3350,7345,2951,12619,16127,5159,1022,1101,3564,5281,286004,10383,13895,7693,11962,71149,13044,4243,13123,38362,12015,26708,24489,11686,16789,10463,54194,18712,4353,14448,5460,11221,,,,,,,14392,9102,1104,1613,510,2063,,,,,,,3516,1739,173,624,171,809,6211,2934,260,402,115,2500,162863,78881,5704,17553,4867,55858,18443,10535,882,2456,518,4052
ACSSF,2014e1,dc,000,0057,0000009,254672,119050,61500,34706,1015,8888,752,16139,44479,20948,1689,8066,1186,12590,13071,6970,249,1162,820,3870,135622,77136,35189,4753,9706,2115,25373,42359,16094,3350,7345,2951,12619,16127,5159,1022,1101,3564,5281,286004,10383,13895,7693,11962,71149,13044,4243,13123,38362,12015,26708,24489,11686,16789,10463,54194,18712,4353,14448,5460,11221,,,,,,,14392,9102,1104,1613,510,2063,,,,,,,3516,1739,173,624,171,809,6211,2934,260,402,115,2500,162863,78881,5704,17553,4867,55858,18443,10535,882,2456,518,4052
ACSSF,2014e1,dc,000,0057,0000010,65201,30164,11052,7118,72,1296,62,2504,13214,7112,198,1705,277,3922,5898,3118,38,402,78,2262,35037,13730,7013,465,1252,257,4743,14404,5567,1072,1919,787,5059,6903,2686,226,41,1142,2808,72595,1202,3489,1539,4105,21016,3229,943,2314,6842,2603,8953,7474,3287,3277,2322,2547,1284,239,530,262,232,,,,,,,2972,2136,0,322,0,514,,,,,,,,,,,,,,,,,,,53956,26169,1560,5262,2191,18774,4688,2755,291,501,68,1073
