ACSSF,2014e1,dc,000,0108,0000001,51931,57826,81894,85808,91516,71437,78217,75898,81927,85147,82097,57929,151406,55587,66108,90470,91492,46233,28458,32099,45444,42538,70210,21990,23915,27096,44307,43310,44711,36754,.,36229,41870,23177,18279,26462,21060,48297,70453,75831,77590,72413,75697,77074,78371,67225,61364,45863,125273,39563,52047,60776,64189,46619,22803,24510,35057,29786,64116,15809,18118,25584,31753,20893,36718,46892,.,37031,78732,32537,36699,30343,32262
ACSSF,2014e1,dc,000,0108,0000002,51931,57826,81894,85808,91516,71437,78217,75898,81927,85147,82097,57929,151406,55587,66108,90470,91492,46233,28458,32099,45444,42538,70210,21990,23915,27096,44307,43310,44711,36754,.,36229,41870,23177,18279,26462,21060,48297,70453,75831,77590,72413,75697,77074,78371,67225,61364,45863,125273,39563,52047,60776,64189,46619,22803,24510,35057,29786,64116,15809,18118,25584,31753,20893,36718,46892,.,37031,78732,32537,36699,30343,32262
ACSSF,2014e1,dc,000,0108,0000003,51931,57826,81894,85808,91516,71437,78217,75898,81927,85147,82097,57929,151406,55587,66108,90470,91492,46233,28458,32099,45444,42538,70210,21990,23915,27096,44307,43310,44711,36754,.,36229,41870,23177,18279,26462,21060,48297,70453,75831,77590,72413,75697,77074,78371,67225,61364,45863,125273,39563,52047,60776,64189,46619,22803,24510,35057,29786,64116,15809,18118,25584,31753,20893,36718,46892,.,37031,78732,32537,36699,30343,32262
ACSSF,2014e1,dc,000,0108,0000004,51931,57826,81894,85808,91516,71437,78217,75898,81927,85147,82097,57929,151406,55587,66108,90470,91492,46233,28458,32099,45444,42538,70210,21990,23915,27096,44307,43310,44711,36754,.,36229,41870,23177,18279,26462,21060,48297,70453,75831,77590,72413,75697,77074,78371,67225,61364,45863,125273,39563,52047,60776,64189,46619,22803,24510,35057,29786,64116,15809,18118,25584,31753,20893,36718,46892,.,37031,78732,32537,36699,30343,32262
ACSSF,2014e1,dc,000,0108,0000005,51931,57826,81894,85808,91516,71437,78217,75898,81927,85147,82097,57929,151406,55587,66108,90470,91492,46233,28458,32099,45444,42538,70210,21990,23915,27096,44307,43310,44711,36754,.,36229,41870,23177,18279,26462,21060,48297,70453,75831,77590,72413,75697,77074,78371,67225,61364,45863,125273,39563,52047,60776,64189,46619,22803,24510,35057,29786,64116,15809,18118,25584,31753,20893,36718,46892,.,37031,78732,32537,36699,30343,32262
ACSSF,2014e1,dc,000,0108,0000006,51931,57826,81894,85808,91516,71437,78217,75898,81927,85147,82097,57929,151406,55587,66108,90470,91492,46233,28458,32099,45444,42538,70210,21990,23915,27096,44307,43310,44711,36754,.,36229,41870,23177,18279,26462,21060,48297,70453,75831,77590,72413,75697,77074,78371,67225,61364,45863,125273,39563,52047,60776,64189,46619,22803,24510,35057,29786,64116,15809,18118,25584,31753,20893,36718,46892,.,37031,78732,32537,36699,30343,32262
ACSSF,2014e1,dc,000,0108,0000007,51931,57826,81894,85808,91516,71437,78217,75898,81927,85147,82097,57929,151406,55587,66108,90470,91492,46233,28458,32099,45444,42538,70210,21990,23915,27096,44307,43310,44711,36754,.,36229,41870,23177,18279,26462,21060,48297,70453,75831,77590,72413,75697,77074,78371,67225,61364,45863,125273,39563,52047,60776,64189,46619,22803,24510,35057,29786,64116,15809,18118,25584,31753,20893,36718,46892,.,37031,78732,32537,36699,30343,32262
ACSSF,2014e1,dc,000,0108,0000008,51931,57826,81894,85808,91516,71437,78217,75898,81927,85147,82097,57929,151406,55587,66108,90470,91492,46233,28458,32099,45444,42538,70210,21990,23915,27096,44307,43310,44711,36754,.,36229,41870,23177,18279,26462,21060,48297,70453,75831,77590,72413,75697,77074,78371,67225,61364,45863,125273,39563,52047,60776,64189,46619,22803,24510,35057,29786,64116,15809,18118,25584,31753,20893,36718,46892,.,37031,78732,32537,36699,30343,32262
ACSSF,2014e1,dc,000,0108,0000009,51931,57826,81894,85808,91516,71437,78217,75898,81927,85147,82097,57929,151406,55587,66108,90470,91492,46233,28458,32099,45444,42538,70210,21990,23915,27096,44307,43310,44711,36754,.,36229,41870,23177,18279,26462,21060,48297,70453,75831,77590,72413,75697,77074,78371,67225,61364,45863,125273,39563,52047,60776,64189,46619,22803,24510,35057,29786,64116,15809,18118,25584,31753,20893,36718,46892,.,37031,78732,32537,36699,30343,32262
ACSSF,2014e1,dc,000,0108,0000010,75918,94675,107336,101869,106273,97398,106917,100560,100872,121038,115815,94222,176995,66711,92340,77064,80773,.,31516,.,42927,.,.,21281,10733,36460,71783,122009,50609,28798,.,28798,.,21378,.,40264,.,62437,81822,101227,115357,84477,57231,71349,55186,60474,70203,40109,167870,60420,66574,72424,90111,52031,12690,.,6957,6957,.,4495,37960,11903,29251,31760,22946,.,.,.,.,30083,.,.,.
ACSSF,2014e1,dc,000,0108,0000011,45549,44036,75168,76681,82014,74807,71655,76076,71787,56524,61546,51099,110689,55896,41555,184110,231932,.,22492,31542,53288,31463,61693,21227,23374,21692,39544,30784,40753,35881,.,36013,19275,21525,18149,22028,58533,46707,70032,69918,73726,61346,80469,86362,79162,75467,64892,61075,119408,40360,50653,72308,71058,.,21901,24773,90938,24542,.,20015,15835,31304,32459,14156,42960,.,.,.,.,52636,.,.,22394
ACSSF,2014e1,dc,000,0108,0000012,56454,60982,82042,86173,89197,63750,82072,90658,75568,77301,67036,65656,155587,33917,61238,71357,110428,.,29746,40021,47965,45039,71591,21956,23630,20790,52287,57361,50179,40680,.,40493,27466,23866,46250,18188,24243,51600,64753,70413,67771,74980,76156,83201,52435,61438,59031,31351,102272,39821,48911,80814,82165,27372,22542,23680,63845,.,.,24243,16432,16472,37708,17348,38812,51896,.,.,.,31444,.,31813,.
ACSSF,2014e1,dc,000,0108,0000013,31688,34222,60317,61918,60960,75938,59756,59219,76109,.,51963,36786,101631,51280,76506,45333,.,26556,26194,.,36917,32284,42188,20557,24956,36028,25929,19216,31710,41314,.,42024,41093,23858,16764,27467,16883,30961,42012,55642,55391,55957,62223,76013,.,24365,34042,21085,70449,37179,12955,36266,37174,30992,26373,25017,34866,33263,42007,12433,22805,26130,26653,13840,36116,35313,.,.,.,43929,36797,38056,45371
ACSSF,2014e1,dc,000,0108,0000014,64345,70206,81265,86146,95559,64484,76625,66722,96487,71909,80431,59608,130227,78526,65609,110602,86203,230175,32322,31774,72057,71452,81944,35203,17141,26293,51604,70192,51031,44844,.,24766,.,25553,17493,39577,11613,60183,73096,74760,77097,66786,77303,72102,150080,87045,71690,56516,131250,48388,52583,60086,60235,51531,22302,25208,24041,11409,76659,13537,25565,25617,41931,46478,39221,135785,.,.,135785,29795,55065,.,.
