ACSSF,2014e1,dc,000,0116,0000001,345592,210,9624,3775,1607,17048,10365,13566,23225,80921,66325,35971,29973,52982,207506,86,1729,1613,445,2293,1742,10445,12979,61496,45199,10117,19982,39380,53709,0,157,208,38,925,825,0,2225,8475,11269,20103,4814,4670,61143,70,706,430,1124,11676,2621,2611,7276,9633,8636,4732,3663,7965,9456,54,6303,70,0,282,365,440,291,270,375,289,170,547,13778,0,729,1454,0,1872,4812,70,454,1047,846,730,1344,420
ACSSF,2014e1,dc,000,0116,0000002,345592,210,9624,3775,1607,17048,10365,13566,23225,80921,66325,35971,29973,52982,207506,86,1729,1613,445,2293,1742,10445,12979,61496,45199,10117,19982,39380,53709,0,157,208,38,925,825,0,2225,8475,11269,20103,4814,4670,61143,70,706,430,1124,11676,2621,2611,7276,9633,8636,4732,3663,7965,9456,54,6303,70,0,282,365,440,291,270,375,289,170,547,13778,0,729,1454,0,1872,4812,70,454,1047,846,730,1344,420
ACSSF,2014e1,dc,000,0116,0000003,345592,210,9624,3775,1607,17048,10365,13566,23225,80921,66325,35971,29973,52982,207506,86,1729,1613,445,2293,1742,10445,12979,61496,45199,10117,19982,39380,53709,0,157,208,38,925,825,0,2225,8475,11269,20103,4814,4670,61143,70,706,430,1124,11676,2621,2611,7276,9633,8636,4732,3663,7965,9456,54,6303,70,0,282,365,440,291,270,375,289,170,547,13778,0,729,1454,0,1872,4812,70,454,1047,846,730,1344,420
ACSSF,2014e1,dc,000,0116,0000004,345592,210,9624,3775,1607,17048,10365,13566,23225,80921,66325,35971,29973,52982,207506,86,1729,1613,445,2293,1742,10445,12979,61496,45199,10117,19982,39380,53709,0,157,208,38,925,825,0,2225,8475,11269,20103,4814,4670,61143,70,706,430,1124,11676,2621,2611,7276,9633,8636,4732,3663,7965,9456,54,6303,70,0,282,365,440,291,270,375,289,170,547,13778,0,729,1454,0,1872,4812,70,454,1047,846,730,1344,420
ACSSF,2014e1,dc,000,0116,0000005,345592,210,9624,3775,1607,17048,10365,13566,23225,80921,66325,35971,29973,52982,207506,86,1729,1613,445,2293,1742,10445,12979,61496,45199,10117,19982,39380,53709,0,157,208,38,925,825,0,2225,8475,11269,20103,4814,4670,61143,70,706,430,1124,11676,2621,2611,7276,9633,8636,4732,3663,7965,9456,54,6303,70,0,282,365,440,291,270,375,289,170,547,13778,0,729,1454,0,1872,4812,70,454,1047,846,730,1344,420
ACSSF,2014e1,dc,000,0116,0000006,345592,210,9624,3775,1607,17048,10365,13566,23225,80921,66325,35971,29973,52982,207506,86,1729,1613,445,2293,1742,10445,12979,61496,45199,10117,19982,39380,53709,0,157,208,38,925,825,0,2225,8475,11269,20103,4814,4670,61143,70,706,430,1124,11676,2621,2611,7276,9633,8636,4732,3663,7965,9456,54,6303,70,0,282,365,440,291,270,375,289,170,547,13778,0,729,1454,0,1872,4812,70,454,1047,846,730,1344,420
ACSSF,2014e1,dc,000,0116,0000007,345592,210,9624,3775,1607,17048,10365,13566,23225,80921,66325,35971,29973,52982,207506,86,1729,1613,445,2293,1742,10445,12979,61496,45199,10117,19982,39380,53709,0,157,208,38,925,825,0,2225,8475,11269,20103,4814,4670,61143,70,706,430,1124,11676,2621,2611,7276,9633,8636,4732,3663,7965,9456,54,6303,70,0,282,365,440,291,270,375,289,170,547,13778,0,729,1454,0,1872,4812,70,454,1047,846,730,1344,420
ACSSF,2014e1,dc,000,0116,0000008,345592,210,9624,3775,1607,17048,10365,13566,23225,80921,66325,35971,29973,52982,207506,86,1729,1613,445,2293,1742,10445,12979,61496,45199,10117,19982,39380,53709,0,157,208,38,925,825,0,2225,8475,11269,20103,4814,4670,61143,70,706,430,1124,11676,2621,2611,7276,9633,8636,4732,3663,7965,9456,54,6303,70,0,282,365,440,291,270,375,289,170,547,13778,0,729,1454,0,1872,4812,70,454,1047,846,730,1344,420
ACSSF,2014e1,dc,000,0116,0000009,345592,210,9624,3775,1607,17048,10365,13566,23225,80921,66325,35971,29973,52982,207506,86,1729,1613,445,2293,1742,10445,12979,61496,45199,10117,19982,39380,53709,0,157,208,38,925,825,0,2225,8475,11269,20103,4814,4670,61143,70,706,430,1124,11676,2621,2611,7276,9633,8636,4732,3663,7965,9456,54,6303,70,0,282,365,440,291,270,375,289,170,547,13778,0,729,1454,0,1872,4812,70,454,1047,846,730,1344,420
ACSSF,2014e1,dc,000,0116,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
