ACSSF,2014e1,dc,000,0161,0000001,7307,4693,1108,811,410,98.0,88.5,87.3,89.6,,,,,,,,,93.4,6.6,2.5,0.1,1.1,0.1,0.1,0.4,2.4,84.2,15.8,1.6,0.6,0.0,0.0,2.4,5.1,5.1,0.9,10.7,5.2
ACSSF,2014e1,dc,000,0161,0000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2014e1,dc,000,0161,0000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2014e1,dc,000,0161,0000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2014e1,dc,000,0161,0000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2014e1,dc,000,0161,0000006,7307,4693,,,,,,,,,,,,,,,,93.4,6.6,2.5,0.1,1.1,0.1,0.1,0.4,2.4,,,,,,,,,,,,
ACSSF,2014e1,dc,000,0161,0000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2014e1,dc,000,0161,0000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2014e1,dc,000,0161,0000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2014e1,dc,000,0161,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2014e1,dc,000,0161,0000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2014e1,dc,000,0161,0000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2014e1,dc,000,0161,0000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2014e1,dc,000,0161,0000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2014e1,dc,000,0161,0000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
