ACSSF,2014e1,dc,000,0085,0000001,393589,190095,11227,6200,5742,3235,4756,1888,4434,2999,7531,2984,6784,9684,8473,12000,5992,7955,13386,8899,20948,44978,203494,17021,7935,5972,4906,7838,2984,5846,2929,6955,3521,10929,11746,7415,9484,7837,8649,13703,11297,21172,35355,46000,50409,42061,25723183800,13792151100,12324478000,1467673100,11931032700,10309170200,1621862500,55123,23181,28125,38724,62475,88605,59306,23510,29858,40327,70975,99987,51579,22385,27194,36841,55980,79084,555126,259794,133699,0,133699,178,34,1937,558,1486,563,1362,1632,4160,1618,4734,6109,7135,9466,5005,6223,11807,8085,19480,42127,126095,69699,56396,11049,6166,3805,2677,3270,1325,3072,1367,3371,1366,2050,3575,1338,2534,987,1732,1579,814,1468,2851,295332,130047,0,130047,97,154,265,933,1731,984,1294,800,2824,2295,7457,9039,5822,7920,6781,7472,12420,9750,19884,32125,165285,91838,73447,16924,7781,5707,3973,6107,2000,4552,2129,4131,1226,3472,2707,1593,1564,1056,1177,1283,1547,1288,3230
ACSSF,2014e1,dc,000,0085,0000002,393589,190095,11227,6200,5742,3235,4756,1888,4434,2999,7531,2984,6784,9684,8473,12000,5992,7955,13386,8899,20948,44978,203494,17021,7935,5972,4906,7838,2984,5846,2929,6955,3521,10929,11746,7415,9484,7837,8649,13703,11297,21172,35355,46000,50409,42061,25723183800,13792151100,12324478000,1467673100,11931032700,10309170200,1621862500,55123,23181,28125,38724,62475,88605,59306,23510,29858,40327,70975,99987,51579,22385,27194,36841,55980,79084,555126,259794,133699,0,133699,178,34,1937,558,1486,563,1362,1632,4160,1618,4734,6109,7135,9466,5005,6223,11807,8085,19480,42127,126095,69699,56396,11049,6166,3805,2677,3270,1325,3072,1367,3371,1366,2050,3575,1338,2534,987,1732,1579,814,1468,2851,295332,130047,0,130047,97,154,265,933,1731,984,1294,800,2824,2295,7457,9039,5822,7920,6781,7472,12420,9750,19884,32125,165285,91838,73447,16924,7781,5707,3973,6107,2000,4552,2129,4131,1226,3472,2707,1593,1564,1056,1177,1283,1547,1288,3230
ACSSF,2014e1,dc,000,0085,0000003,393589,190095,11227,6200,5742,3235,4756,1888,4434,2999,7531,2984,6784,9684,8473,12000,5992,7955,13386,8899,20948,44978,203494,17021,7935,5972,4906,7838,2984,5846,2929,6955,3521,10929,11746,7415,9484,7837,8649,13703,11297,21172,35355,46000,50409,42061,25723183800,13792151100,12324478000,1467673100,11931032700,10309170200,1621862500,55123,23181,28125,38724,62475,88605,59306,23510,29858,40327,70975,99987,51579,22385,27194,36841,55980,79084,555126,259794,133699,0,133699,178,34,1937,558,1486,563,1362,1632,4160,1618,4734,6109,7135,9466,5005,6223,11807,8085,19480,42127,126095,69699,56396,11049,6166,3805,2677,3270,1325,3072,1367,3371,1366,2050,3575,1338,2534,987,1732,1579,814,1468,2851,295332,130047,0,130047,97,154,265,933,1731,984,1294,800,2824,2295,7457,9039,5822,7920,6781,7472,12420,9750,19884,32125,165285,91838,73447,16924,7781,5707,3973,6107,2000,4552,2129,4131,1226,3472,2707,1593,1564,1056,1177,1283,1547,1288,3230
ACSSF,2014e1,dc,000,0085,0000004,393589,190095,11227,6200,5742,3235,4756,1888,4434,2999,7531,2984,6784,9684,8473,12000,5992,7955,13386,8899,20948,44978,203494,17021,7935,5972,4906,7838,2984,5846,2929,6955,3521,10929,11746,7415,9484,7837,8649,13703,11297,21172,35355,46000,50409,42061,25723183800,13792151100,12324478000,1467673100,11931032700,10309170200,1621862500,55123,23181,28125,38724,62475,88605,59306,23510,29858,40327,70975,99987,51579,22385,27194,36841,55980,79084,555126,259794,133699,0,133699,178,34,1937,558,1486,563,1362,1632,4160,1618,4734,6109,7135,9466,5005,6223,11807,8085,19480,42127,126095,69699,56396,11049,6166,3805,2677,3270,1325,3072,1367,3371,1366,2050,3575,1338,2534,987,1732,1579,814,1468,2851,295332,130047,0,130047,97,154,265,933,1731,984,1294,800,2824,2295,7457,9039,5822,7920,6781,7472,12420,9750,19884,32125,165285,91838,73447,16924,7781,5707,3973,6107,2000,4552,2129,4131,1226,3472,2707,1593,1564,1056,1177,1283,1547,1288,3230
ACSSF,2014e1,dc,000,0085,0000005,393589,190095,11227,6200,5742,3235,4756,1888,4434,2999,7531,2984,6784,9684,8473,12000,5992,7955,13386,8899,20948,44978,203494,17021,7935,5972,4906,7838,2984,5846,2929,6955,3521,10929,11746,7415,9484,7837,8649,13703,11297,21172,35355,46000,50409,42061,25723183800,13792151100,12324478000,1467673100,11931032700,10309170200,1621862500,55123,23181,28125,38724,62475,88605,59306,23510,29858,40327,70975,99987,51579,22385,27194,36841,55980,79084,555126,259794,133699,0,133699,178,34,1937,558,1486,563,1362,1632,4160,1618,4734,6109,7135,9466,5005,6223,11807,8085,19480,42127,126095,69699,56396,11049,6166,3805,2677,3270,1325,3072,1367,3371,1366,2050,3575,1338,2534,987,1732,1579,814,1468,2851,295332,130047,0,130047,97,154,265,933,1731,984,1294,800,2824,2295,7457,9039,5822,7920,6781,7472,12420,9750,19884,32125,165285,91838,73447,16924,7781,5707,3973,6107,2000,4552,2129,4131,1226,3472,2707,1593,1564,1056,1177,1283,1547,1288,3230
ACSSF,2014e1,dc,000,0085,0000006,393589,190095,11227,6200,5742,3235,4756,1888,4434,2999,7531,2984,6784,9684,8473,12000,5992,7955,13386,8899,20948,44978,203494,17021,7935,5972,4906,7838,2984,5846,2929,6955,3521,10929,11746,7415,9484,7837,8649,13703,11297,21172,35355,46000,50409,42061,25723183800,13792151100,12324478000,1467673100,11931032700,10309170200,1621862500,55123,23181,28125,38724,62475,88605,59306,23510,29858,40327,70975,99987,51579,22385,27194,36841,55980,79084,555126,259794,133699,0,133699,178,34,1937,558,1486,563,1362,1632,4160,1618,4734,6109,7135,9466,5005,6223,11807,8085,19480,42127,126095,69699,56396,11049,6166,3805,2677,3270,1325,3072,1367,3371,1366,2050,3575,1338,2534,987,1732,1579,814,1468,2851,295332,130047,0,130047,97,154,265,933,1731,984,1294,800,2824,2295,7457,9039,5822,7920,6781,7472,12420,9750,19884,32125,165285,91838,73447,16924,7781,5707,3973,6107,2000,4552,2129,4131,1226,3472,2707,1593,1564,1056,1177,1283,1547,1288,3230
ACSSF,2014e1,dc,000,0085,0000007,393589,190095,11227,6200,5742,3235,4756,1888,4434,2999,7531,2984,6784,9684,8473,12000,5992,7955,13386,8899,20948,44978,203494,17021,7935,5972,4906,7838,2984,5846,2929,6955,3521,10929,11746,7415,9484,7837,8649,13703,11297,21172,35355,46000,50409,42061,25723183800,13792151100,12324478000,1467673100,11931032700,10309170200,1621862500,55123,23181,28125,38724,62475,88605,59306,23510,29858,40327,70975,99987,51579,22385,27194,36841,55980,79084,555126,259794,133699,0,133699,178,34,1937,558,1486,563,1362,1632,4160,1618,4734,6109,7135,9466,5005,6223,11807,8085,19480,42127,126095,69699,56396,11049,6166,3805,2677,3270,1325,3072,1367,3371,1366,2050,3575,1338,2534,987,1732,1579,814,1468,2851,295332,130047,0,130047,97,154,265,933,1731,984,1294,800,2824,2295,7457,9039,5822,7920,6781,7472,12420,9750,19884,32125,165285,91838,73447,16924,7781,5707,3973,6107,2000,4552,2129,4131,1226,3472,2707,1593,1564,1056,1177,1283,1547,1288,3230
ACSSF,2014e1,dc,000,0085,0000008,393589,190095,11227,6200,5742,3235,4756,1888,4434,2999,7531,2984,6784,9684,8473,12000,5992,7955,13386,8899,20948,44978,203494,17021,7935,5972,4906,7838,2984,5846,2929,6955,3521,10929,11746,7415,9484,7837,8649,13703,11297,21172,35355,46000,50409,42061,25723183800,13792151100,12324478000,1467673100,11931032700,10309170200,1621862500,55123,23181,28125,38724,62475,88605,59306,23510,29858,40327,70975,99987,51579,22385,27194,36841,55980,79084,555126,259794,133699,0,133699,178,34,1937,558,1486,563,1362,1632,4160,1618,4734,6109,7135,9466,5005,6223,11807,8085,19480,42127,126095,69699,56396,11049,6166,3805,2677,3270,1325,3072,1367,3371,1366,2050,3575,1338,2534,987,1732,1579,814,1468,2851,295332,130047,0,130047,97,154,265,933,1731,984,1294,800,2824,2295,7457,9039,5822,7920,6781,7472,12420,9750,19884,32125,165285,91838,73447,16924,7781,5707,3973,6107,2000,4552,2129,4131,1226,3472,2707,1593,1564,1056,1177,1283,1547,1288,3230
ACSSF,2014e1,dc,000,0085,0000009,393589,190095,11227,6200,5742,3235,4756,1888,4434,2999,7531,2984,6784,9684,8473,12000,5992,7955,13386,8899,20948,44978,203494,17021,7935,5972,4906,7838,2984,5846,2929,6955,3521,10929,11746,7415,9484,7837,8649,13703,11297,21172,35355,46000,50409,42061,25723183800,13792151100,12324478000,1467673100,11931032700,10309170200,1621862500,55123,23181,28125,38724,62475,88605,59306,23510,29858,40327,70975,99987,51579,22385,27194,36841,55980,79084,555126,259794,133699,0,133699,178,34,1937,558,1486,563,1362,1632,4160,1618,4734,6109,7135,9466,5005,6223,11807,8085,19480,42127,126095,69699,56396,11049,6166,3805,2677,3270,1325,3072,1367,3371,1366,2050,3575,1338,2534,987,1732,1579,814,1468,2851,295332,130047,0,130047,97,154,265,933,1731,984,1294,800,2824,2295,7457,9039,5822,7920,6781,7472,12420,9750,19884,32125,165285,91838,73447,16924,7781,5707,3973,6107,2000,4552,2129,4131,1226,3472,2707,1593,1564,1056,1177,1283,1547,1288,3230
ACSSF,2014e1,dc,000,0085,0000010,71020,33408,2570,1315,879,508,647,182,417,145,556,342,757,1087,1037,1891,272,839,1758,1152,2805,14249,37612,3978,2162,1091,855,876,604,336,403,894,480,904,1407,1109,1377,1041,1429,2048,1962,4082,10574,62303,81027,54508,6769847800,3950189300,3590395400,359793900,2819658400,2402388800,417269600,86106,19663,25516,35847,65863,109300,100928,40362,25156,36006,71437,127792,76090,18866,35383,35694,60164,92271,94035,42530,22763,0,22763,0,0,78,0,268,0,0,48,197,225,342,618,604,1521,272,595,1337,1070,2656,12932,19767,9122,10645,2570,1315,801,508,379,182,417,97,359,117,415,469,433,370,0,244,421,82,149,1317,51505,22768,0,22768,47,30,207,0,206,118,0,116,179,367,564,866,858,826,927,1175,1750,1419,3628,9485,28737,13893,14844,3931,2132,884,855,670,486,336,287,715,113,340,541,251,551,114,254,298,543,454,1089
