ACSSF,2014e1,dc,000,0054,0000001,,,,,,,,24152,7521,822,691,63,5945,16631,,,,,,,,26475,7329,919,3387,1035,1988,19146,15162,6638,1533,1624,728,2753,8524,227929,50577,5001,8875,2953,33748,177352,64343,19523,3718,6625,2797,6383,44820
ACSSF,2014e1,dc,000,0054,0000002,,,,,,,,24152,7521,822,691,63,5945,16631,,,,,,,,26475,7329,919,3387,1035,1988,19146,15162,6638,1533,1624,728,2753,8524,227929,50577,5001,8875,2953,33748,177352,64343,19523,3718,6625,2797,6383,44820
ACSSF,2014e1,dc,000,0054,0000003,,,,,,,,24152,7521,822,691,63,5945,16631,,,,,,,,26475,7329,919,3387,1035,1988,19146,15162,6638,1533,1624,728,2753,8524,227929,50577,5001,8875,2953,33748,177352,64343,19523,3718,6625,2797,6383,44820
ACSSF,2014e1,dc,000,0054,0000004,,,,,,,,24152,7521,822,691,63,5945,16631,,,,,,,,26475,7329,919,3387,1035,1988,19146,15162,6638,1533,1624,728,2753,8524,227929,50577,5001,8875,2953,33748,177352,64343,19523,3718,6625,2797,6383,44820
ACSSF,2014e1,dc,000,0054,0000005,,,,,,,,24152,7521,822,691,63,5945,16631,,,,,,,,26475,7329,919,3387,1035,1988,19146,15162,6638,1533,1624,728,2753,8524,227929,50577,5001,8875,2953,33748,177352,64343,19523,3718,6625,2797,6383,44820
ACSSF,2014e1,dc,000,0054,0000006,,,,,,,,24152,7521,822,691,63,5945,16631,,,,,,,,26475,7329,919,3387,1035,1988,19146,15162,6638,1533,1624,728,2753,8524,227929,50577,5001,8875,2953,33748,177352,64343,19523,3718,6625,2797,6383,44820
ACSSF,2014e1,dc,000,0054,0000007,,,,,,,,24152,7521,822,691,63,5945,16631,,,,,,,,26475,7329,919,3387,1035,1988,19146,15162,6638,1533,1624,728,2753,8524,227929,50577,5001,8875,2953,33748,177352,64343,19523,3718,6625,2797,6383,44820
ACSSF,2014e1,dc,000,0054,0000008,,,,,,,,24152,7521,822,691,63,5945,16631,,,,,,,,26475,7329,919,3387,1035,1988,19146,15162,6638,1533,1624,728,2753,8524,227929,50577,5001,8875,2953,33748,177352,64343,19523,3718,6625,2797,6383,44820
ACSSF,2014e1,dc,000,0054,0000009,,,,,,,,24152,7521,822,691,63,5945,16631,,,,,,,,26475,7329,919,3387,1035,1988,19146,15162,6638,1533,1624,728,2753,8524,227929,50577,5001,8875,2953,33748,177352,64343,19523,3718,6625,2797,6383,44820
ACSSF,2014e1,dc,000,0054,0000010,,,,,,,,6342,2799,357,259,0,2183,3543,,,,,,,,,,,,,,,4515,2744,283,521,595,1345,1771,81680,23014,2406,6281,2393,11934,58666,10463,4333,781,1025,464,2063,6130
ACSSF,2014e1,dc,000,0054,0000011,,,,,,,,3324,803,78,270,17,438,2521,,,,,,,,17519,5071,618,2841,913,699,12448,3069,1143,667,168,63,245,1926,28136,5053,364,1015,354,3320,23083,30562,9428,2210,3971,1835,1412,21134
ACSSF,2014e1,dc,000,0054,0000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2481,804,266,317,6,215,1677,36252,6149,1363,649,91,4046,30103,,,,,,,
ACSSF,2014e1,dc,000,0054,0000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4040,935,174,286,0,475,3105,,,,,,,
ACSSF,2014e1,dc,000,0054,0000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3409,1129,231,60,0,838,2280,77821,15426,694,644,115,13973,62395,15649,3577,481,1285,224,1587,12072
ACSSF,2014e1,dc,000,0054,0000015,,,,,,,,24152,7521,822,691,63,5945,16631,,,,,,,,26475,7329,919,3387,1035,1988,19146,15162,6638,1533,1624,728,2753,8524,227929,50577,5001,8875,2953,33748,177352,64343,19523,3718,6625,2797,6383,44820
