ACSSF,2014e1,dc,000,0162,0000001,658893,485,658408,658893,16402,642491,658893,9259,649634,658893,16417,642476,658893,566944,39044,527900,91949,7359,84590,104123,12174,2816,9358,91949,13712,78237,,,,,,,,35515,7329,28186,658893,82112,576781,648586,50547,598039,648586,134952,23066,3118,19948,111886,513634,343062,43201,299861,343062,52623,2644,49979,290439,343062,139694,18902,120792,203368,343062,326050,64996,261054,17012,343062,326050,55593,270457,17012,332669,2739,329930
ACSSF,2014e1,dc,000,0162,0000002,658893,485,658408,658893,16402,642491,658893,9259,649634,658893,16417,642476,658893,566944,39044,527900,91949,7359,84590,104123,12174,2816,9358,91949,13712,78237,,,,,,,,35515,7329,28186,658893,82112,576781,648586,50547,598039,648586,134952,23066,3118,19948,111886,513634,343062,43201,299861,343062,52623,2644,49979,290439,343062,139694,18902,120792,203368,343062,326050,64996,261054,17012,343062,326050,55593,270457,17012,332669,2739,329930
ACSSF,2014e1,dc,000,0162,0000003,658893,485,658408,658893,16402,642491,658893,9259,649634,658893,16417,642476,658893,566944,39044,527900,91949,7359,84590,104123,12174,2816,9358,91949,13712,78237,,,,,,,,35515,7329,28186,658893,82112,576781,648586,50547,598039,648586,134952,23066,3118,19948,111886,513634,343062,43201,299861,343062,52623,2644,49979,290439,343062,139694,18902,120792,203368,343062,326050,64996,261054,17012,343062,326050,55593,270457,17012,332669,2739,329930
ACSSF,2014e1,dc,000,0162,0000004,658893,485,658408,658893,16402,642491,658893,9259,649634,658893,16417,642476,658893,566944,39044,527900,91949,7359,84590,104123,12174,2816,9358,91949,13712,78237,,,,,,,,35515,7329,28186,658893,82112,576781,648586,50547,598039,648586,134952,23066,3118,19948,111886,513634,343062,43201,299861,343062,52623,2644,49979,290439,343062,139694,18902,120792,203368,343062,326050,64996,261054,17012,343062,326050,55593,270457,17012,332669,2739,329930
ACSSF,2014e1,dc,000,0162,0000005,658893,485,658408,658893,16402,642491,658893,9259,649634,658893,16417,642476,658893,566944,39044,527900,91949,7359,84590,104123,12174,2816,9358,91949,13712,78237,,,,,,,,35515,7329,28186,658893,82112,576781,648586,50547,598039,648586,134952,23066,3118,19948,111886,513634,343062,43201,299861,343062,52623,2644,49979,290439,343062,139694,18902,120792,203368,343062,326050,64996,261054,17012,343062,326050,55593,270457,17012,332669,2739,329930
ACSSF,2014e1,dc,000,0162,0000006,658893,485,658408,658893,16402,642491,658893,9259,649634,658893,16417,642476,658893,566944,39044,527900,91949,7359,84590,104123,12174,2816,9358,91949,13712,78237,,,,,,,,35515,7329,28186,658893,82112,576781,648586,50547,598039,648586,134952,23066,3118,19948,111886,513634,343062,43201,299861,343062,52623,2644,49979,290439,343062,139694,18902,120792,203368,343062,326050,64996,261054,17012,343062,326050,55593,270457,17012,332669,2739,329930
ACSSF,2014e1,dc,000,0162,0000007,658893,485,658408,658893,16402,642491,658893,9259,649634,658893,16417,642476,658893,566944,39044,527900,91949,7359,84590,104123,12174,2816,9358,91949,13712,78237,,,,,,,,35515,7329,28186,658893,82112,576781,648586,50547,598039,648586,134952,23066,3118,19948,111886,513634,343062,43201,299861,343062,52623,2644,49979,290439,343062,139694,18902,120792,203368,343062,326050,64996,261054,17012,343062,326050,55593,270457,17012,332669,2739,329930
ACSSF,2014e1,dc,000,0162,0000008,658893,485,658408,658893,16402,642491,658893,9259,649634,658893,16417,642476,658893,566944,39044,527900,91949,7359,84590,104123,12174,2816,9358,91949,13712,78237,,,,,,,,35515,7329,28186,658893,82112,576781,648586,50547,598039,648586,134952,23066,3118,19948,111886,513634,343062,43201,299861,343062,52623,2644,49979,290439,343062,139694,18902,120792,203368,343062,326050,64996,261054,17012,343062,326050,55593,270457,17012,332669,2739,329930
ACSSF,2014e1,dc,000,0162,0000009,658893,485,658408,658893,16402,642491,658893,9259,649634,658893,16417,642476,658893,566944,39044,527900,91949,7359,84590,104123,12174,2816,9358,91949,13712,78237,,,,,,,,35515,7329,28186,658893,82112,576781,648586,50547,598039,648586,134952,23066,3118,19948,111886,513634,343062,43201,299861,343062,52623,2644,49979,290439,343062,139694,18902,120792,203368,343062,326050,64996,261054,17012,343062,326050,55593,270457,17012,332669,2739,329930
ACSSF,2014e1,dc,000,0162,0000010,110997,127,110870,110997,1850,109147,110997,734,110263,110997,847,110150,110997,91081,5242,85839,19916,1577,18339,22993,3077,441,2636,19916,2076,17840,,,,,,,,7927,1203,6724,110997,10976,100021,109505,7530,101975,109505,29056,5462,577,4885,23594,80449,61533,6043,55490,61533,6659,52,6607,54874,61533,27775,3526,24249,33758,61533,56140,9387,46753,5393,61533,56140,7593,48547,5393,58265,221,58044
ACSSF,2014e1,dc,000,0162,0000011,126768,53,126715,126768,4155,122613,126768,2748,124020,126768,4190,122578,126768,93310,5998,87312,33458,3397,30061,35954,2496,1119,1377,33458,7580,25878,,,,,,,,10495,3071,7424,126768,24903,101865,124884,10409,114475,124884,18642,2547,155,2392,16095,106242,68752,7819,60933,68752,10286,1330,8956,58466,68752,31385,3725,27660,37367,68752,66707,13698,53009,2045,68752,66707,12034,54673,2045,67967,891,67076
