ACSSF,2014e1,dc,000,0034,0000001,343062,179213,166909,12304,66381,17121,7284,59997,12407,659,120528,65482,61691,3791,18169,9274,3518,19513,4435,137,19166,9025,8401,624,3989,1334,531,3770,517,0,123707,64434,61839,2595,25166,5152,2534,24345,2032,44,44965,23276,21919,1357,11289,892,465,7908,1065,70,17684,6602,6133,469,5744,313,236,3398,1253,138,17012,10394,6926,3468,2024,156,0,1063,3105,270,343062,259894,259894,0,83168,120528,73630,73630,0,46898,19166,13486,13486,0,5680,123707,98324,98324,0,25383,44965,42363,42363,0,2602,17684,15079,15079,0,2605,17012,9552965,6484135,6484135,.,3068830,343062,245594,84402,12407,659,120528,83651,32305,4435,137,19166,13014,5635,517,0,123707,89600,32031,2032,44,62649,46911,13212,2318,208,17012,12418,1219,3105,270,343062,259894,259894,0,83168,120528,73630,73630,0,46898,19166,13486,13486,0,5680,123707,98324,98324,0,25383,62649,57442,57442,0,5207,17012
ACSSF,2014e1,dc,000,0034,0000002,343062,179213,166909,12304,66381,17121,7284,59997,12407,659,120528,65482,61691,3791,18169,9274,3518,19513,4435,137,19166,9025,8401,624,3989,1334,531,3770,517,0,123707,64434,61839,2595,25166,5152,2534,24345,2032,44,44965,23276,21919,1357,11289,892,465,7908,1065,70,17684,6602,6133,469,5744,313,236,3398,1253,138,17012,10394,6926,3468,2024,156,0,1063,3105,270,343062,259894,259894,0,83168,120528,73630,73630,0,46898,19166,13486,13486,0,5680,123707,98324,98324,0,25383,44965,42363,42363,0,2602,17684,15079,15079,0,2605,17012,9552965,6484135,6484135,.,3068830,343062,245594,84402,12407,659,120528,83651,32305,4435,137,19166,13014,5635,517,0,123707,89600,32031,2032,44,62649,46911,13212,2318,208,17012,12418,1219,3105,270,343062,259894,259894,0,83168,120528,73630,73630,0,46898,19166,13486,13486,0,5680,123707,98324,98324,0,25383,62649,57442,57442,0,5207,17012
ACSSF,2014e1,dc,000,0034,0000003,343062,179213,166909,12304,66381,17121,7284,59997,12407,659,120528,65482,61691,3791,18169,9274,3518,19513,4435,137,19166,9025,8401,624,3989,1334,531,3770,517,0,123707,64434,61839,2595,25166,5152,2534,24345,2032,44,44965,23276,21919,1357,11289,892,465,7908,1065,70,17684,6602,6133,469,5744,313,236,3398,1253,138,17012,10394,6926,3468,2024,156,0,1063,3105,270,343062,259894,259894,0,83168,120528,73630,73630,0,46898,19166,13486,13486,0,5680,123707,98324,98324,0,25383,44965,42363,42363,0,2602,17684,15079,15079,0,2605,17012,9552965,6484135,6484135,.,3068830,343062,245594,84402,12407,659,120528,83651,32305,4435,137,19166,13014,5635,517,0,123707,89600,32031,2032,44,62649,46911,13212,2318,208,17012,12418,1219,3105,270,343062,259894,259894,0,83168,120528,73630,73630,0,46898,19166,13486,13486,0,5680,123707,98324,98324,0,25383,62649,57442,57442,0,5207,17012
ACSSF,2014e1,dc,000,0034,0000004,343062,179213,166909,12304,66381,17121,7284,59997,12407,659,120528,65482,61691,3791,18169,9274,3518,19513,4435,137,19166,9025,8401,624,3989,1334,531,3770,517,0,123707,64434,61839,2595,25166,5152,2534,24345,2032,44,44965,23276,21919,1357,11289,892,465,7908,1065,70,17684,6602,6133,469,5744,313,236,3398,1253,138,17012,10394,6926,3468,2024,156,0,1063,3105,270,343062,259894,259894,0,83168,120528,73630,73630,0,46898,19166,13486,13486,0,5680,123707,98324,98324,0,25383,44965,42363,42363,0,2602,17684,15079,15079,0,2605,17012,9552965,6484135,6484135,.,3068830,343062,245594,84402,12407,659,120528,83651,32305,4435,137,19166,13014,5635,517,0,123707,89600,32031,2032,44,62649,46911,13212,2318,208,17012,12418,1219,3105,270,343062,259894,259894,0,83168,120528,73630,73630,0,46898,19166,13486,13486,0,5680,123707,98324,98324,0,25383,62649,57442,57442,0,5207,17012
ACSSF,2014e1,dc,000,0034,0000005,343062,179213,166909,12304,66381,17121,7284,59997,12407,659,120528,65482,61691,3791,18169,9274,3518,19513,4435,137,19166,9025,8401,624,3989,1334,531,3770,517,0,123707,64434,61839,2595,25166,5152,2534,24345,2032,44,44965,23276,21919,1357,11289,892,465,7908,1065,70,17684,6602,6133,469,5744,313,236,3398,1253,138,17012,10394,6926,3468,2024,156,0,1063,3105,270,343062,259894,259894,0,83168,120528,73630,73630,0,46898,19166,13486,13486,0,5680,123707,98324,98324,0,25383,44965,42363,42363,0,2602,17684,15079,15079,0,2605,17012,9552965,6484135,6484135,.,3068830,343062,245594,84402,12407,659,120528,83651,32305,4435,137,19166,13014,5635,517,0,123707,89600,32031,2032,44,62649,46911,13212,2318,208,17012,12418,1219,3105,270,343062,259894,259894,0,83168,120528,73630,73630,0,46898,19166,13486,13486,0,5680,123707,98324,98324,0,25383,62649,57442,57442,0,5207,17012
ACSSF,2014e1,dc,000,0034,0000006,343062,179213,166909,12304,66381,17121,7284,59997,12407,659,120528,65482,61691,3791,18169,9274,3518,19513,4435,137,19166,9025,8401,624,3989,1334,531,3770,517,0,123707,64434,61839,2595,25166,5152,2534,24345,2032,44,44965,23276,21919,1357,11289,892,465,7908,1065,70,17684,6602,6133,469,5744,313,236,3398,1253,138,17012,10394,6926,3468,2024,156,0,1063,3105,270,343062,259894,259894,0,83168,120528,73630,73630,0,46898,19166,13486,13486,0,5680,123707,98324,98324,0,25383,44965,42363,42363,0,2602,17684,15079,15079,0,2605,17012,9552965,6484135,6484135,.,3068830,343062,245594,84402,12407,659,120528,83651,32305,4435,137,19166,13014,5635,517,0,123707,89600,32031,2032,44,62649,46911,13212,2318,208,17012,12418,1219,3105,270,343062,259894,259894,0,83168,120528,73630,73630,0,46898,19166,13486,13486,0,5680,123707,98324,98324,0,25383,62649,57442,57442,0,5207,17012
ACSSF,2014e1,dc,000,0034,0000007,343062,179213,166909,12304,66381,17121,7284,59997,12407,659,120528,65482,61691,3791,18169,9274,3518,19513,4435,137,19166,9025,8401,624,3989,1334,531,3770,517,0,123707,64434,61839,2595,25166,5152,2534,24345,2032,44,44965,23276,21919,1357,11289,892,465,7908,1065,70,17684,6602,6133,469,5744,313,236,3398,1253,138,17012,10394,6926,3468,2024,156,0,1063,3105,270,343062,259894,259894,0,83168,120528,73630,73630,0,46898,19166,13486,13486,0,5680,123707,98324,98324,0,25383,44965,42363,42363,0,2602,17684,15079,15079,0,2605,17012,9552965,6484135,6484135,.,3068830,343062,245594,84402,12407,659,120528,83651,32305,4435,137,19166,13014,5635,517,0,123707,89600,32031,2032,44,62649,46911,13212,2318,208,17012,12418,1219,3105,270,343062,259894,259894,0,83168,120528,73630,73630,0,46898,19166,13486,13486,0,5680,123707,98324,98324,0,25383,62649,57442,57442,0,5207,17012
ACSSF,2014e1,dc,000,0034,0000008,343062,179213,166909,12304,66381,17121,7284,59997,12407,659,120528,65482,61691,3791,18169,9274,3518,19513,4435,137,19166,9025,8401,624,3989,1334,531,3770,517,0,123707,64434,61839,2595,25166,5152,2534,24345,2032,44,44965,23276,21919,1357,11289,892,465,7908,1065,70,17684,6602,6133,469,5744,313,236,3398,1253,138,17012,10394,6926,3468,2024,156,0,1063,3105,270,343062,259894,259894,0,83168,120528,73630,73630,0,46898,19166,13486,13486,0,5680,123707,98324,98324,0,25383,44965,42363,42363,0,2602,17684,15079,15079,0,2605,17012,9552965,6484135,6484135,.,3068830,343062,245594,84402,12407,659,120528,83651,32305,4435,137,19166,13014,5635,517,0,123707,89600,32031,2032,44,62649,46911,13212,2318,208,17012,12418,1219,3105,270,343062,259894,259894,0,83168,120528,73630,73630,0,46898,19166,13486,13486,0,5680,123707,98324,98324,0,25383,62649,57442,57442,0,5207,17012
ACSSF,2014e1,dc,000,0034,0000009,343062,179213,166909,12304,66381,17121,7284,59997,12407,659,120528,65482,61691,3791,18169,9274,3518,19513,4435,137,19166,9025,8401,624,3989,1334,531,3770,517,0,123707,64434,61839,2595,25166,5152,2534,24345,2032,44,44965,23276,21919,1357,11289,892,465,7908,1065,70,17684,6602,6133,469,5744,313,236,3398,1253,138,17012,10394,6926,3468,2024,156,0,1063,3105,270,343062,259894,259894,0,83168,120528,73630,73630,0,46898,19166,13486,13486,0,5680,123707,98324,98324,0,25383,44965,42363,42363,0,2602,17684,15079,15079,0,2605,17012,9552965,6484135,6484135,.,3068830,343062,245594,84402,12407,659,120528,83651,32305,4435,137,19166,13014,5635,517,0,123707,89600,32031,2032,44,62649,46911,13212,2318,208,17012,12418,1219,3105,270,343062,259894,259894,0,83168,120528,73630,73630,0,46898,19166,13486,13486,0,5680,123707,98324,98324,0,25383,62649,57442,57442,0,5207,17012
ACSSF,2014e1,dc,000,0034,0000010,61533,30600,27033,3567,13495,1492,706,11448,3254,538,23658,13140,11782,1358,3976,653,147,4165,1440,137,4117,1706,1540,166,1079,79,99,913,241,0,18427,7855,7111,744,4291,327,303,5169,438,44,7860,4105,3893,212,2766,250,87,425,157,70,2078,485,485,0,652,68,70,681,80,42,5393,3309,2222,1087,731,115,0,95,898,245,61533,45214,45214,0,16319,23658,12882,12882,0,10776,4117,3290,3290,0,827,18427,14937,14937,0,3490,7860,7037,7037,0,823,2078,1675,1675,0,403,5393,1487505,960235,960235,.,527270,61533,44095,13646,3254,538,23658,17116,4965,1440,137,4117,2785,1091,241,0,18427,12146,5799,438,44,9938,8008,1581,237,112,5393,4040,210,898,245,61533,45214,45214,0,16319,23658,12882,12882,0,10776,4117,3290,3290,0,827,18427,14937,14937,0,3490,9938,8712,8712,0,1226,5393
