ACSSF,2014e1,dc,000,0159,0000001,454742,382762,32347,25850,8708,18810,6497,63609,56589,25576,34667,7020,62916,57716,34297,26114,5200,223890,216744,206547,14647,7146,71980,11933,11713,5353,11008,220,17029,16481,10686,15200,548,14296,14296,10086,13331,0,28722,28641,23918,24894,81,647966,556923,537224,384973,207689,19699,91043,34825,32846,24677,12914,1979,56218,43708,30666,15636,12510,647966,394683,208669,204105,194628,161426,56765,9477,4564,4369,3738,951,195,186014,31792,28623,23873,10871,15279,4750,3169,2019,872,1231,1150,154222,147379,141070,56858,94010,6309,6843,5747,3136,3026,1096,253283,159107,123336,119093,93083,47526,4243,35771,34637,32481,3585,1134,94176,88342,77851,13866,5834,83718,37416,17414,16019,1395,20002,17704,2298,46302,24992,24213,779,21310,19898,1412,83718,37416,17414,14363,3051,20002,11559,8443,46302,24992,21295,3697,21310,14157,7153,622480,145968,38487,33963,4524,92116,59104,33012,15365,14368,997,50496,11394,7747,3647,32105,15090,17015,6997,6634,363,131311,22064,12381,9683,94586,23886,70700,14661,13100,1561,294705,41178,3245,37933,218570,14561,204009,34957,30331,4626
ACSSF,2014e1,dc,000,0159,0000002,454742,382762,32347,25850,8708,18810,6497,63609,56589,25576,34667,7020,62916,57716,34297,26114,5200,223890,216744,206547,14647,7146,71980,11933,11713,5353,11008,220,17029,16481,10686,15200,548,14296,14296,10086,13331,0,28722,28641,23918,24894,81,647966,556923,537224,384973,207689,19699,91043,34825,32846,24677,12914,1979,56218,43708,30666,15636,12510,647966,394683,208669,204105,194628,161426,56765,9477,4564,4369,3738,951,195,186014,31792,28623,23873,10871,15279,4750,3169,2019,872,1231,1150,154222,147379,141070,56858,94010,6309,6843,5747,3136,3026,1096,253283,159107,123336,119093,93083,47526,4243,35771,34637,32481,3585,1134,94176,88342,77851,13866,5834,83718,37416,17414,16019,1395,20002,17704,2298,46302,24992,24213,779,21310,19898,1412,83718,37416,17414,14363,3051,20002,11559,8443,46302,24992,21295,3697,21310,14157,7153,622480,145968,38487,33963,4524,92116,59104,33012,15365,14368,997,50496,11394,7747,3647,32105,15090,17015,6997,6634,363,131311,22064,12381,9683,94586,23886,70700,14661,13100,1561,294705,41178,3245,37933,218570,14561,204009,34957,30331,4626
ACSSF,2014e1,dc,000,0159,0000003,454742,382762,32347,25850,8708,18810,6497,63609,56589,25576,34667,7020,62916,57716,34297,26114,5200,223890,216744,206547,14647,7146,71980,11933,11713,5353,11008,220,17029,16481,10686,15200,548,14296,14296,10086,13331,0,28722,28641,23918,24894,81,647966,556923,537224,384973,207689,19699,91043,34825,32846,24677,12914,1979,56218,43708,30666,15636,12510,647966,394683,208669,204105,194628,161426,56765,9477,4564,4369,3738,951,195,186014,31792,28623,23873,10871,15279,4750,3169,2019,872,1231,1150,154222,147379,141070,56858,94010,6309,6843,5747,3136,3026,1096,253283,159107,123336,119093,93083,47526,4243,35771,34637,32481,3585,1134,94176,88342,77851,13866,5834,83718,37416,17414,16019,1395,20002,17704,2298,46302,24992,24213,779,21310,19898,1412,83718,37416,17414,14363,3051,20002,11559,8443,46302,24992,21295,3697,21310,14157,7153,622480,145968,38487,33963,4524,92116,59104,33012,15365,14368,997,50496,11394,7747,3647,32105,15090,17015,6997,6634,363,131311,22064,12381,9683,94586,23886,70700,14661,13100,1561,294705,41178,3245,37933,218570,14561,204009,34957,30331,4626
ACSSF,2014e1,dc,000,0159,0000004,454742,382762,32347,25850,8708,18810,6497,63609,56589,25576,34667,7020,62916,57716,34297,26114,5200,223890,216744,206547,14647,7146,71980,11933,11713,5353,11008,220,17029,16481,10686,15200,548,14296,14296,10086,13331,0,28722,28641,23918,24894,81,647966,556923,537224,384973,207689,19699,91043,34825,32846,24677,12914,1979,56218,43708,30666,15636,12510,647966,394683,208669,204105,194628,161426,56765,9477,4564,4369,3738,951,195,186014,31792,28623,23873,10871,15279,4750,3169,2019,872,1231,1150,154222,147379,141070,56858,94010,6309,6843,5747,3136,3026,1096,253283,159107,123336,119093,93083,47526,4243,35771,34637,32481,3585,1134,94176,88342,77851,13866,5834,83718,37416,17414,16019,1395,20002,17704,2298,46302,24992,24213,779,21310,19898,1412,83718,37416,17414,14363,3051,20002,11559,8443,46302,24992,21295,3697,21310,14157,7153,622480,145968,38487,33963,4524,92116,59104,33012,15365,14368,997,50496,11394,7747,3647,32105,15090,17015,6997,6634,363,131311,22064,12381,9683,94586,23886,70700,14661,13100,1561,294705,41178,3245,37933,218570,14561,204009,34957,30331,4626
ACSSF,2014e1,dc,000,0159,0000005,454742,382762,32347,25850,8708,18810,6497,63609,56589,25576,34667,7020,62916,57716,34297,26114,5200,223890,216744,206547,14647,7146,71980,11933,11713,5353,11008,220,17029,16481,10686,15200,548,14296,14296,10086,13331,0,28722,28641,23918,24894,81,647966,556923,537224,384973,207689,19699,91043,34825,32846,24677,12914,1979,56218,43708,30666,15636,12510,647966,394683,208669,204105,194628,161426,56765,9477,4564,4369,3738,951,195,186014,31792,28623,23873,10871,15279,4750,3169,2019,872,1231,1150,154222,147379,141070,56858,94010,6309,6843,5747,3136,3026,1096,253283,159107,123336,119093,93083,47526,4243,35771,34637,32481,3585,1134,94176,88342,77851,13866,5834,83718,37416,17414,16019,1395,20002,17704,2298,46302,24992,24213,779,21310,19898,1412,83718,37416,17414,14363,3051,20002,11559,8443,46302,24992,21295,3697,21310,14157,7153,622480,145968,38487,33963,4524,92116,59104,33012,15365,14368,997,50496,11394,7747,3647,32105,15090,17015,6997,6634,363,131311,22064,12381,9683,94586,23886,70700,14661,13100,1561,294705,41178,3245,37933,218570,14561,204009,34957,30331,4626
ACSSF,2014e1,dc,000,0159,0000006,454742,382762,32347,25850,8708,18810,6497,63609,56589,25576,34667,7020,62916,57716,34297,26114,5200,223890,216744,206547,14647,7146,71980,11933,11713,5353,11008,220,17029,16481,10686,15200,548,14296,14296,10086,13331,0,28722,28641,23918,24894,81,647966,556923,537224,384973,207689,19699,91043,34825,32846,24677,12914,1979,56218,43708,30666,15636,12510,647966,394683,208669,204105,194628,161426,56765,9477,4564,4369,3738,951,195,186014,31792,28623,23873,10871,15279,4750,3169,2019,872,1231,1150,154222,147379,141070,56858,94010,6309,6843,5747,3136,3026,1096,253283,159107,123336,119093,93083,47526,4243,35771,34637,32481,3585,1134,94176,88342,77851,13866,5834,83718,37416,17414,16019,1395,20002,17704,2298,46302,24992,24213,779,21310,19898,1412,83718,37416,17414,14363,3051,20002,11559,8443,46302,24992,21295,3697,21310,14157,7153,622480,145968,38487,33963,4524,92116,59104,33012,15365,14368,997,50496,11394,7747,3647,32105,15090,17015,6997,6634,363,131311,22064,12381,9683,94586,23886,70700,14661,13100,1561,294705,41178,3245,37933,218570,14561,204009,34957,30331,4626
ACSSF,2014e1,dc,000,0159,0000007,454742,382762,32347,25850,8708,18810,6497,63609,56589,25576,34667,7020,62916,57716,34297,26114,5200,223890,216744,206547,14647,7146,71980,11933,11713,5353,11008,220,17029,16481,10686,15200,548,14296,14296,10086,13331,0,28722,28641,23918,24894,81,647966,556923,537224,384973,207689,19699,91043,34825,32846,24677,12914,1979,56218,43708,30666,15636,12510,647966,394683,208669,204105,194628,161426,56765,9477,4564,4369,3738,951,195,186014,31792,28623,23873,10871,15279,4750,3169,2019,872,1231,1150,154222,147379,141070,56858,94010,6309,6843,5747,3136,3026,1096,253283,159107,123336,119093,93083,47526,4243,35771,34637,32481,3585,1134,94176,88342,77851,13866,5834,83718,37416,17414,16019,1395,20002,17704,2298,46302,24992,24213,779,21310,19898,1412,83718,37416,17414,14363,3051,20002,11559,8443,46302,24992,21295,3697,21310,14157,7153,622480,145968,38487,33963,4524,92116,59104,33012,15365,14368,997,50496,11394,7747,3647,32105,15090,17015,6997,6634,363,131311,22064,12381,9683,94586,23886,70700,14661,13100,1561,294705,41178,3245,37933,218570,14561,204009,34957,30331,4626
ACSSF,2014e1,dc,000,0159,0000008,454742,382762,32347,25850,8708,18810,6497,63609,56589,25576,34667,7020,62916,57716,34297,26114,5200,223890,216744,206547,14647,7146,71980,11933,11713,5353,11008,220,17029,16481,10686,15200,548,14296,14296,10086,13331,0,28722,28641,23918,24894,81,647966,556923,537224,384973,207689,19699,91043,34825,32846,24677,12914,1979,56218,43708,30666,15636,12510,647966,394683,208669,204105,194628,161426,56765,9477,4564,4369,3738,951,195,186014,31792,28623,23873,10871,15279,4750,3169,2019,872,1231,1150,154222,147379,141070,56858,94010,6309,6843,5747,3136,3026,1096,253283,159107,123336,119093,93083,47526,4243,35771,34637,32481,3585,1134,94176,88342,77851,13866,5834,83718,37416,17414,16019,1395,20002,17704,2298,46302,24992,24213,779,21310,19898,1412,83718,37416,17414,14363,3051,20002,11559,8443,46302,24992,21295,3697,21310,14157,7153,622480,145968,38487,33963,4524,92116,59104,33012,15365,14368,997,50496,11394,7747,3647,32105,15090,17015,6997,6634,363,131311,22064,12381,9683,94586,23886,70700,14661,13100,1561,294705,41178,3245,37933,218570,14561,204009,34957,30331,4626
ACSSF,2014e1,dc,000,0159,0000009,454742,382762,32347,25850,8708,18810,6497,63609,56589,25576,34667,7020,62916,57716,34297,26114,5200,223890,216744,206547,14647,7146,71980,11933,11713,5353,11008,220,17029,16481,10686,15200,548,14296,14296,10086,13331,0,28722,28641,23918,24894,81,647966,556923,537224,384973,207689,19699,91043,34825,32846,24677,12914,1979,56218,43708,30666,15636,12510,647966,394683,208669,204105,194628,161426,56765,9477,4564,4369,3738,951,195,186014,31792,28623,23873,10871,15279,4750,3169,2019,872,1231,1150,154222,147379,141070,56858,94010,6309,6843,5747,3136,3026,1096,253283,159107,123336,119093,93083,47526,4243,35771,34637,32481,3585,1134,94176,88342,77851,13866,5834,83718,37416,17414,16019,1395,20002,17704,2298,46302,24992,24213,779,21310,19898,1412,83718,37416,17414,14363,3051,20002,11559,8443,46302,24992,21295,3697,21310,14157,7153,622480,145968,38487,33963,4524,92116,59104,33012,15365,14368,997,50496,11394,7747,3647,32105,15090,17015,6997,6634,363,131311,22064,12381,9683,94586,23886,70700,14661,13100,1561,294705,41178,3245,37933,218570,14561,204009,34957,30331,4626
ACSSF,2014e1,dc,000,0159,0000010,74080,57501,648,478,395,112,170,1017,1008,601,407,9,3436,3090,2880,275,346,52400,51490,50941,1521,910,16579,660,660,439,409,0,1217,1155,840,1074,62,1971,1971,1687,1884,0,12731,12731,10499,11800,0,110270,90483,89530,85385,15913,953,19787,7798,7714,7200,2184,84,11989,10466,10466,632,1523,110270,63582,57265,55781,54404,52222,9302,1377,1484,1399,1399,85,85,6317,1409,1324,1324,1292,204,0,85,85,85,0,0,4908,4500,4367,4367,176,133,408,408,408,114,0,46688,26223,20306,20045,18158,7108,261,5917,5817,5707,601,100,20465,19861,19413,1139,604,17448,7910,5691,5457,234,2219,2219,0,9538,6085,5898,187,3453,3453,0,17448,7910,5691,5418,273,2219,2219,0,9538,6085,5750,335,3453,3453,0,101849,9832,580,144,436,8160,1400,6760,1092,1053,39,3681,435,0,435,2463,6,2457,783,568,215,11801,932,0,932,8886,204,8682,1983,1885,98,76535,17061,512,16549,46753,955,45798,12721,11661,1060
