ACSSF,2016e1,dc,000,0011,0000001,247185,123555,13391,13006,385,84,301,110164,100505,9659,4428,5231,123630,13005,12770,235,182,53,110625,100084,10541,4122,6419,74422,37958,9901,8061,1840,28,1812,28057,11655,16402,5349,11053,36464,9745,9069,676,134,542,26719,11335,15384,5807,9577,33.9,33.8,34.0,32.8,32.7,32.9,41.0,41.1,40.9,46.7,47.5,46.1,35.8,35.8,35.9,104310,25723,2566,23157,1218,21939,30837,2320,28517,10857,17660,19677,1923,17754,9905,7849,28073,6870,21203,18023,3180,,,,,,,,,,,,,,,,,,,,,,681170,323591,60863,57621,3242,262728,221811,40917,357579,59919,58252,1667,297660,252855,44805,104310,25723,2566,23157,30837,2320,28517,19677,1923,17754,28073,6870,21203
ACSSF,2016e1,dc,000,0011,0000002,247185,123555,13391,13006,385,84,301,110164,100505,9659,4428,5231,123630,13005,12770,235,182,53,110625,100084,10541,4122,6419,74422,37958,9901,8061,1840,28,1812,28057,11655,16402,5349,11053,36464,9745,9069,676,134,542,26719,11335,15384,5807,9577,33.9,33.8,34.0,32.8,32.7,32.9,41.0,41.1,40.9,46.7,47.5,46.1,35.8,35.8,35.9,104310,25723,2566,23157,1218,21939,30837,2320,28517,10857,17660,19677,1923,17754,9905,7849,28073,6870,21203,18023,3180,,,,,,,,,,,,,,,,,,,,,,681170,323591,60863,57621,3242,262728,221811,40917,357579,59919,58252,1667,297660,252855,44805,104310,25723,2566,23157,30837,2320,28517,19677,1923,17754,28073,6870,21203
ACSSF,2016e1,dc,000,0011,0000003,247185,123555,13391,13006,385,84,301,110164,100505,9659,4428,5231,123630,13005,12770,235,182,53,110625,100084,10541,4122,6419,74422,37958,9901,8061,1840,28,1812,28057,11655,16402,5349,11053,36464,9745,9069,676,134,542,26719,11335,15384,5807,9577,33.9,33.8,34.0,32.8,32.7,32.9,41.0,41.1,40.9,46.7,47.5,46.1,35.8,35.8,35.9,104310,25723,2566,23157,1218,21939,30837,2320,28517,10857,17660,19677,1923,17754,9905,7849,28073,6870,21203,18023,3180,,,,,,,,,,,,,,,,,,,,,,681170,323591,60863,57621,3242,262728,221811,40917,357579,59919,58252,1667,297660,252855,44805,104310,25723,2566,23157,30837,2320,28517,19677,1923,17754,28073,6870,21203
ACSSF,2016e1,dc,000,0011,0000004,247185,123555,13391,13006,385,84,301,110164,100505,9659,4428,5231,123630,13005,12770,235,182,53,110625,100084,10541,4122,6419,74422,37958,9901,8061,1840,28,1812,28057,11655,16402,5349,11053,36464,9745,9069,676,134,542,26719,11335,15384,5807,9577,33.9,33.8,34.0,32.8,32.7,32.9,41.0,41.1,40.9,46.7,47.5,46.1,35.8,35.8,35.9,104310,25723,2566,23157,1218,21939,30837,2320,28517,10857,17660,19677,1923,17754,9905,7849,28073,6870,21203,18023,3180,,,,,,,,,,,,,,,,,,,,,,681170,323591,60863,57621,3242,262728,221811,40917,357579,59919,58252,1667,297660,252855,44805,104310,25723,2566,23157,30837,2320,28517,19677,1923,17754,28073,6870,21203
ACSSF,2016e1,dc,000,0011,0000005,247185,123555,13391,13006,385,84,301,110164,100505,9659,4428,5231,123630,13005,12770,235,182,53,110625,100084,10541,4122,6419,74422,37958,9901,8061,1840,28,1812,28057,11655,16402,5349,11053,36464,9745,9069,676,134,542,26719,11335,15384,5807,9577,33.9,33.8,34.0,32.8,32.7,32.9,41.0,41.1,40.9,46.7,47.5,46.1,35.8,35.8,35.9,104310,25723,2566,23157,1218,21939,30837,2320,28517,10857,17660,19677,1923,17754,9905,7849,28073,6870,21203,18023,3180,,,,,,,,,,,,,,,,,,,,,,681170,323591,60863,57621,3242,262728,221811,40917,357579,59919,58252,1667,297660,252855,44805,104310,25723,2566,23157,30837,2320,28517,19677,1923,17754,28073,6870,21203
ACSSF,2016e1,dc,000,0011,0000006,247185,123555,13391,13006,385,84,301,110164,100505,9659,4428,5231,123630,13005,12770,235,182,53,110625,100084,10541,4122,6419,74422,37958,9901,8061,1840,28,1812,28057,11655,16402,5349,11053,36464,9745,9069,676,134,542,26719,11335,15384,5807,9577,33.9,33.8,34.0,32.8,32.7,32.9,41.0,41.1,40.9,46.7,47.5,46.1,35.8,35.8,35.9,104310,25723,2566,23157,1218,21939,30837,2320,28517,10857,17660,19677,1923,17754,9905,7849,28073,6870,21203,18023,3180,,,,,,,,,,,,,,,,,,,,,,681170,323591,60863,57621,3242,262728,221811,40917,357579,59919,58252,1667,297660,252855,44805,104310,25723,2566,23157,30837,2320,28517,19677,1923,17754,28073,6870,21203
ACSSF,2016e1,dc,000,0011,0000007,247185,123555,13391,13006,385,84,301,110164,100505,9659,4428,5231,123630,13005,12770,235,182,53,110625,100084,10541,4122,6419,74422,37958,9901,8061,1840,28,1812,28057,11655,16402,5349,11053,36464,9745,9069,676,134,542,26719,11335,15384,5807,9577,33.9,33.8,34.0,32.8,32.7,32.9,41.0,41.1,40.9,46.7,47.5,46.1,35.8,35.8,35.9,104310,25723,2566,23157,1218,21939,30837,2320,28517,10857,17660,19677,1923,17754,9905,7849,28073,6870,21203,18023,3180,,,,,,,,,,,,,,,,,,,,,,681170,323591,60863,57621,3242,262728,221811,40917,357579,59919,58252,1667,297660,252855,44805,104310,25723,2566,23157,30837,2320,28517,19677,1923,17754,28073,6870,21203
ACSSF,2016e1,dc,000,0011,0000008,247185,123555,13391,13006,385,84,301,110164,100505,9659,4428,5231,123630,13005,12770,235,182,53,110625,100084,10541,4122,6419,74422,37958,9901,8061,1840,28,1812,28057,11655,16402,5349,11053,36464,9745,9069,676,134,542,26719,11335,15384,5807,9577,33.9,33.8,34.0,32.8,32.7,32.9,41.0,41.1,40.9,46.7,47.5,46.1,35.8,35.8,35.9,104310,25723,2566,23157,1218,21939,30837,2320,28517,10857,17660,19677,1923,17754,9905,7849,28073,6870,21203,18023,3180,,,,,,,,,,,,,,,,,,,,,,681170,323591,60863,57621,3242,262728,221811,40917,357579,59919,58252,1667,297660,252855,44805,104310,25723,2566,23157,30837,2320,28517,19677,1923,17754,28073,6870,21203
ACSSF,2016e1,dc,000,0011,0000009,247185,123555,13391,13006,385,84,301,110164,100505,9659,4428,5231,123630,13005,12770,235,182,53,110625,100084,10541,4122,6419,74422,37958,9901,8061,1840,28,1812,28057,11655,16402,5349,11053,36464,9745,9069,676,134,542,26719,11335,15384,5807,9577,33.9,33.8,34.0,32.8,32.7,32.9,41.0,41.1,40.9,46.7,47.5,46.1,35.8,35.8,35.9,104310,25723,2566,23157,1218,21939,30837,2320,28517,10857,17660,19677,1923,17754,9905,7849,28073,6870,21203,18023,3180,,,,,,,,,,,,,,,,,,,,,,681170,323591,60863,57621,3242,262728,221811,40917,357579,59919,58252,1667,297660,252855,44805,104310,25723,2566,23157,30837,2320,28517,19677,1923,17754,28073,6870,21203
ACSSF,2016e1,dc,000,0011,0000010,78527,36796,5671,5286,385,84,301,31125,26329,4796,2335,2461,41731,5573,5448,125,72,53,36158,31808,4350,1760,2590,11563,5496,1687,1564,123,28,95,3809,2138,1671,651,1020,6067,1268,1100,168,96,72,4799,1797,3002,1493,1509,35.6,35.3,36.1,34.0,33.8,34.4,42.4,42.0,43.8,50.8,50.5,51.4,33.9,34.3,33.3,22701,7185,1180,6005,174,5831,4688,551,4137,1504,2633,3559,232,3327,2331,996,7269,1607,5662,5104,558,,,,,,,,,,,,,,,,,,,,,,108073,49163,8950,8414,536,40213,32242,7971,58910,8576,8283,293,50334,40003,10331,22701,7185,1180,6005,4688,551,4137,3559,232,3327,7269,1607,5662
