ACSSF,2016e1,dc,000,0160,0000001,472669,395875,32812,28444,10092,19775,4368,65456,59416,25540,36489,6040,59883,56465,34627,25361,3418,237724,233045,220777,17309,4679,76794,10643,10500,4349,10254,143,18213,18177,10619,17092,36,15198,14976,9854,13764,222,32740,32548,24718,29766,192,670985,580483,563260,397612,222987,17223,90502,39941,38296,28584,14388,1645,50561,43083,32821,11508,7478,670985,416037,219987,212971,209189,179537,54123,3782,7016,6797,6169,929,219,196050,33095,28566,25771,16558,12705,2795,4529,3298,1322,2088,1231,162955,156399,148878,53430,105829,7521,6556,6017,2950,3575,539,254948,157921,122827,118833,87944,50448,3994,35094,33591,30873,4046,1503,97027,92265,80234,15140,4762,84019,36526,17536,16642,894,18990,17737,1253,47493,21571,21109,462,25922,24381,1541,84019,36526,17536,14730,2806,18990,12096,6894,47493,21571,18993,2578,25922,15677,10245,645605,153061,39324,34674,4650,97423,58789,38634,16314,15648,666,43493,10924,8387,2537,26016,13801,12215,6553,6106,447,128987,24665,11258,13407,89921,26413,63508,14401,13539,862,320064,43470,4116,39354,237068,17999,219069,39526,35583,3943
ACSSF,2016e1,dc,000,0160,0000002,472669,395875,32812,28444,10092,19775,4368,65456,59416,25540,36489,6040,59883,56465,34627,25361,3418,237724,233045,220777,17309,4679,76794,10643,10500,4349,10254,143,18213,18177,10619,17092,36,15198,14976,9854,13764,222,32740,32548,24718,29766,192,670985,580483,563260,397612,222987,17223,90502,39941,38296,28584,14388,1645,50561,43083,32821,11508,7478,670985,416037,219987,212971,209189,179537,54123,3782,7016,6797,6169,929,219,196050,33095,28566,25771,16558,12705,2795,4529,3298,1322,2088,1231,162955,156399,148878,53430,105829,7521,6556,6017,2950,3575,539,254948,157921,122827,118833,87944,50448,3994,35094,33591,30873,4046,1503,97027,92265,80234,15140,4762,84019,36526,17536,16642,894,18990,17737,1253,47493,21571,21109,462,25922,24381,1541,84019,36526,17536,14730,2806,18990,12096,6894,47493,21571,18993,2578,25922,15677,10245,645605,153061,39324,34674,4650,97423,58789,38634,16314,15648,666,43493,10924,8387,2537,26016,13801,12215,6553,6106,447,128987,24665,11258,13407,89921,26413,63508,14401,13539,862,320064,43470,4116,39354,237068,17999,219069,39526,35583,3943
ACSSF,2016e1,dc,000,0160,0000003,472669,395875,32812,28444,10092,19775,4368,65456,59416,25540,36489,6040,59883,56465,34627,25361,3418,237724,233045,220777,17309,4679,76794,10643,10500,4349,10254,143,18213,18177,10619,17092,36,15198,14976,9854,13764,222,32740,32548,24718,29766,192,670985,580483,563260,397612,222987,17223,90502,39941,38296,28584,14388,1645,50561,43083,32821,11508,7478,670985,416037,219987,212971,209189,179537,54123,3782,7016,6797,6169,929,219,196050,33095,28566,25771,16558,12705,2795,4529,3298,1322,2088,1231,162955,156399,148878,53430,105829,7521,6556,6017,2950,3575,539,254948,157921,122827,118833,87944,50448,3994,35094,33591,30873,4046,1503,97027,92265,80234,15140,4762,84019,36526,17536,16642,894,18990,17737,1253,47493,21571,21109,462,25922,24381,1541,84019,36526,17536,14730,2806,18990,12096,6894,47493,21571,18993,2578,25922,15677,10245,645605,153061,39324,34674,4650,97423,58789,38634,16314,15648,666,43493,10924,8387,2537,26016,13801,12215,6553,6106,447,128987,24665,11258,13407,89921,26413,63508,14401,13539,862,320064,43470,4116,39354,237068,17999,219069,39526,35583,3943
ACSSF,2016e1,dc,000,0160,0000004,472669,395875,32812,28444,10092,19775,4368,65456,59416,25540,36489,6040,59883,56465,34627,25361,3418,237724,233045,220777,17309,4679,76794,10643,10500,4349,10254,143,18213,18177,10619,17092,36,15198,14976,9854,13764,222,32740,32548,24718,29766,192,670985,580483,563260,397612,222987,17223,90502,39941,38296,28584,14388,1645,50561,43083,32821,11508,7478,670985,416037,219987,212971,209189,179537,54123,3782,7016,6797,6169,929,219,196050,33095,28566,25771,16558,12705,2795,4529,3298,1322,2088,1231,162955,156399,148878,53430,105829,7521,6556,6017,2950,3575,539,254948,157921,122827,118833,87944,50448,3994,35094,33591,30873,4046,1503,97027,92265,80234,15140,4762,84019,36526,17536,16642,894,18990,17737,1253,47493,21571,21109,462,25922,24381,1541,84019,36526,17536,14730,2806,18990,12096,6894,47493,21571,18993,2578,25922,15677,10245,645605,153061,39324,34674,4650,97423,58789,38634,16314,15648,666,43493,10924,8387,2537,26016,13801,12215,6553,6106,447,128987,24665,11258,13407,89921,26413,63508,14401,13539,862,320064,43470,4116,39354,237068,17999,219069,39526,35583,3943
ACSSF,2016e1,dc,000,0160,0000005,472669,395875,32812,28444,10092,19775,4368,65456,59416,25540,36489,6040,59883,56465,34627,25361,3418,237724,233045,220777,17309,4679,76794,10643,10500,4349,10254,143,18213,18177,10619,17092,36,15198,14976,9854,13764,222,32740,32548,24718,29766,192,670985,580483,563260,397612,222987,17223,90502,39941,38296,28584,14388,1645,50561,43083,32821,11508,7478,670985,416037,219987,212971,209189,179537,54123,3782,7016,6797,6169,929,219,196050,33095,28566,25771,16558,12705,2795,4529,3298,1322,2088,1231,162955,156399,148878,53430,105829,7521,6556,6017,2950,3575,539,254948,157921,122827,118833,87944,50448,3994,35094,33591,30873,4046,1503,97027,92265,80234,15140,4762,84019,36526,17536,16642,894,18990,17737,1253,47493,21571,21109,462,25922,24381,1541,84019,36526,17536,14730,2806,18990,12096,6894,47493,21571,18993,2578,25922,15677,10245,645605,153061,39324,34674,4650,97423,58789,38634,16314,15648,666,43493,10924,8387,2537,26016,13801,12215,6553,6106,447,128987,24665,11258,13407,89921,26413,63508,14401,13539,862,320064,43470,4116,39354,237068,17999,219069,39526,35583,3943
ACSSF,2016e1,dc,000,0160,0000006,472669,395875,32812,28444,10092,19775,4368,65456,59416,25540,36489,6040,59883,56465,34627,25361,3418,237724,233045,220777,17309,4679,76794,10643,10500,4349,10254,143,18213,18177,10619,17092,36,15198,14976,9854,13764,222,32740,32548,24718,29766,192,670985,580483,563260,397612,222987,17223,90502,39941,38296,28584,14388,1645,50561,43083,32821,11508,7478,670985,416037,219987,212971,209189,179537,54123,3782,7016,6797,6169,929,219,196050,33095,28566,25771,16558,12705,2795,4529,3298,1322,2088,1231,162955,156399,148878,53430,105829,7521,6556,6017,2950,3575,539,254948,157921,122827,118833,87944,50448,3994,35094,33591,30873,4046,1503,97027,92265,80234,15140,4762,84019,36526,17536,16642,894,18990,17737,1253,47493,21571,21109,462,25922,24381,1541,84019,36526,17536,14730,2806,18990,12096,6894,47493,21571,18993,2578,25922,15677,10245,645605,153061,39324,34674,4650,97423,58789,38634,16314,15648,666,43493,10924,8387,2537,26016,13801,12215,6553,6106,447,128987,24665,11258,13407,89921,26413,63508,14401,13539,862,320064,43470,4116,39354,237068,17999,219069,39526,35583,3943
ACSSF,2016e1,dc,000,0160,0000007,472669,395875,32812,28444,10092,19775,4368,65456,59416,25540,36489,6040,59883,56465,34627,25361,3418,237724,233045,220777,17309,4679,76794,10643,10500,4349,10254,143,18213,18177,10619,17092,36,15198,14976,9854,13764,222,32740,32548,24718,29766,192,670985,580483,563260,397612,222987,17223,90502,39941,38296,28584,14388,1645,50561,43083,32821,11508,7478,670985,416037,219987,212971,209189,179537,54123,3782,7016,6797,6169,929,219,196050,33095,28566,25771,16558,12705,2795,4529,3298,1322,2088,1231,162955,156399,148878,53430,105829,7521,6556,6017,2950,3575,539,254948,157921,122827,118833,87944,50448,3994,35094,33591,30873,4046,1503,97027,92265,80234,15140,4762,84019,36526,17536,16642,894,18990,17737,1253,47493,21571,21109,462,25922,24381,1541,84019,36526,17536,14730,2806,18990,12096,6894,47493,21571,18993,2578,25922,15677,10245,645605,153061,39324,34674,4650,97423,58789,38634,16314,15648,666,43493,10924,8387,2537,26016,13801,12215,6553,6106,447,128987,24665,11258,13407,89921,26413,63508,14401,13539,862,320064,43470,4116,39354,237068,17999,219069,39526,35583,3943
ACSSF,2016e1,dc,000,0160,0000008,472669,395875,32812,28444,10092,19775,4368,65456,59416,25540,36489,6040,59883,56465,34627,25361,3418,237724,233045,220777,17309,4679,76794,10643,10500,4349,10254,143,18213,18177,10619,17092,36,15198,14976,9854,13764,222,32740,32548,24718,29766,192,670985,580483,563260,397612,222987,17223,90502,39941,38296,28584,14388,1645,50561,43083,32821,11508,7478,670985,416037,219987,212971,209189,179537,54123,3782,7016,6797,6169,929,219,196050,33095,28566,25771,16558,12705,2795,4529,3298,1322,2088,1231,162955,156399,148878,53430,105829,7521,6556,6017,2950,3575,539,254948,157921,122827,118833,87944,50448,3994,35094,33591,30873,4046,1503,97027,92265,80234,15140,4762,84019,36526,17536,16642,894,18990,17737,1253,47493,21571,21109,462,25922,24381,1541,84019,36526,17536,14730,2806,18990,12096,6894,47493,21571,18993,2578,25922,15677,10245,645605,153061,39324,34674,4650,97423,58789,38634,16314,15648,666,43493,10924,8387,2537,26016,13801,12215,6553,6106,447,128987,24665,11258,13407,89921,26413,63508,14401,13539,862,320064,43470,4116,39354,237068,17999,219069,39526,35583,3943
ACSSF,2016e1,dc,000,0160,0000009,472669,395875,32812,28444,10092,19775,4368,65456,59416,25540,36489,6040,59883,56465,34627,25361,3418,237724,233045,220777,17309,4679,76794,10643,10500,4349,10254,143,18213,18177,10619,17092,36,15198,14976,9854,13764,222,32740,32548,24718,29766,192,670985,580483,563260,397612,222987,17223,90502,39941,38296,28584,14388,1645,50561,43083,32821,11508,7478,670985,416037,219987,212971,209189,179537,54123,3782,7016,6797,6169,929,219,196050,33095,28566,25771,16558,12705,2795,4529,3298,1322,2088,1231,162955,156399,148878,53430,105829,7521,6556,6017,2950,3575,539,254948,157921,122827,118833,87944,50448,3994,35094,33591,30873,4046,1503,97027,92265,80234,15140,4762,84019,36526,17536,16642,894,18990,17737,1253,47493,21571,21109,462,25922,24381,1541,84019,36526,17536,14730,2806,18990,12096,6894,47493,21571,18993,2578,25922,15677,10245,645605,153061,39324,34674,4650,97423,58789,38634,16314,15648,666,43493,10924,8387,2537,26016,13801,12215,6553,6106,447,128987,24665,11258,13407,89921,26413,63508,14401,13539,862,320064,43470,4116,39354,237068,17999,219069,39526,35583,3943
ACSSF,2016e1,dc,000,0160,0000010,73546,55296,1388,1388,1013,375,0,1249,1112,796,316,137,2945,2945,2579,366,0,49714,48807,47906,1294,907,18250,536,536,190,536,0,1106,1106,721,1106,0,1900,1900,1400,1702,0,14708,14708,11036,13562,0,107444,88320,87013,80568,17452,1307,19124,9113,9113,8085,2615,0,10011,9477,8900,786,534,107444,63045,56221,54398,53941,50859,10068,457,1823,1655,1537,118,168,6824,2464,2198,2096,1479,759,102,266,266,266,0,0,4360,3875,3647,2675,1173,228,485,485,485,0,0,44399,25063,19497,19017,16798,6186,480,5566,5516,5246,703,50,19336,18980,18208,1846,356,16640,6597,5230,5042,188,1367,1326,41,10043,7015,6888,127,3028,2860,168,16640,6597,5230,4966,264,1367,1318,49,10043,7015,6808,207,3028,2860,168,99129,11433,692,219,473,9473,913,8560,1268,1268,0,2773,648,482,166,1580,345,1235,545,545,0,12457,1845,0,1845,8335,620,7715,2277,2164,113,72466,14219,363,13856,44087,564,43523,14160,12929,1231
