ACSSF,2016e1,dc,000,0072,0000001,122732,21468,2720,994,35,366,593,1726,18748,2165,1540,212,457,871,625,16583,12833,1882,3526,7425,3750,2463,414,253,0,86,167,161,2049,135,104,0,0,104,31,1914,1441,162,469,810,473,5035,1100,708,94,54,560,392,3935,733,653,163,0,490,80,3202,2272,668,431,1173,930,93766,66970,26489,10886,4371,11232,40481,26796,6202,1806,260,0,1546,4396,20594,10051,2082,1904,6065,10543,122732,16834,1797,1223,435,139,0,15037,1147,488,659,0,0,13890,4562,6073,2414,841,105898,69407,42806,24024,2460,117,36491,8088,5262,2026,697,103,28403,16335,10874,1194,0,122732,21468,2720,18748,2165,16583,2463,414,2049,135,1914,5035,1100,3935,733,3202,93766,66970,26796,6202,20594,122732,16834,1797,1223,574,15037,1147,488,659,13890,4562,9328,105898,69407,42806,26601,36491,8088,5262,2826,28403,16335,12068
ACSSF,2016e1,dc,000,0072,0000002,122732,21468,2720,994,35,366,593,1726,18748,2165,1540,212,457,871,625,16583,12833,1882,3526,7425,3750,2463,414,253,0,86,167,161,2049,135,104,0,0,104,31,1914,1441,162,469,810,473,5035,1100,708,94,54,560,392,3935,733,653,163,0,490,80,3202,2272,668,431,1173,930,93766,66970,26489,10886,4371,11232,40481,26796,6202,1806,260,0,1546,4396,20594,10051,2082,1904,6065,10543,122732,16834,1797,1223,435,139,0,15037,1147,488,659,0,0,13890,4562,6073,2414,841,105898,69407,42806,24024,2460,117,36491,8088,5262,2026,697,103,28403,16335,10874,1194,0,122732,21468,2720,18748,2165,16583,2463,414,2049,135,1914,5035,1100,3935,733,3202,93766,66970,26796,6202,20594,122732,16834,1797,1223,574,15037,1147,488,659,13890,4562,9328,105898,69407,42806,26601,36491,8088,5262,2826,28403,16335,12068
ACSSF,2016e1,dc,000,0072,0000003,122732,21468,2720,994,35,366,593,1726,18748,2165,1540,212,457,871,625,16583,12833,1882,3526,7425,3750,2463,414,253,0,86,167,161,2049,135,104,0,0,104,31,1914,1441,162,469,810,473,5035,1100,708,94,54,560,392,3935,733,653,163,0,490,80,3202,2272,668,431,1173,930,93766,66970,26489,10886,4371,11232,40481,26796,6202,1806,260,0,1546,4396,20594,10051,2082,1904,6065,10543,122732,16834,1797,1223,435,139,0,15037,1147,488,659,0,0,13890,4562,6073,2414,841,105898,69407,42806,24024,2460,117,36491,8088,5262,2026,697,103,28403,16335,10874,1194,0,122732,21468,2720,18748,2165,16583,2463,414,2049,135,1914,5035,1100,3935,733,3202,93766,66970,26796,6202,20594,122732,16834,1797,1223,574,15037,1147,488,659,13890,4562,9328,105898,69407,42806,26601,36491,8088,5262,2826,28403,16335,12068
ACSSF,2016e1,dc,000,0072,0000004,122732,21468,2720,994,35,366,593,1726,18748,2165,1540,212,457,871,625,16583,12833,1882,3526,7425,3750,2463,414,253,0,86,167,161,2049,135,104,0,0,104,31,1914,1441,162,469,810,473,5035,1100,708,94,54,560,392,3935,733,653,163,0,490,80,3202,2272,668,431,1173,930,93766,66970,26489,10886,4371,11232,40481,26796,6202,1806,260,0,1546,4396,20594,10051,2082,1904,6065,10543,122732,16834,1797,1223,435,139,0,15037,1147,488,659,0,0,13890,4562,6073,2414,841,105898,69407,42806,24024,2460,117,36491,8088,5262,2026,697,103,28403,16335,10874,1194,0,122732,21468,2720,18748,2165,16583,2463,414,2049,135,1914,5035,1100,3935,733,3202,93766,66970,26796,6202,20594,122732,16834,1797,1223,574,15037,1147,488,659,13890,4562,9328,105898,69407,42806,26601,36491,8088,5262,2826,28403,16335,12068
ACSSF,2016e1,dc,000,0072,0000005,122732,21468,2720,994,35,366,593,1726,18748,2165,1540,212,457,871,625,16583,12833,1882,3526,7425,3750,2463,414,253,0,86,167,161,2049,135,104,0,0,104,31,1914,1441,162,469,810,473,5035,1100,708,94,54,560,392,3935,733,653,163,0,490,80,3202,2272,668,431,1173,930,93766,66970,26489,10886,4371,11232,40481,26796,6202,1806,260,0,1546,4396,20594,10051,2082,1904,6065,10543,122732,16834,1797,1223,435,139,0,15037,1147,488,659,0,0,13890,4562,6073,2414,841,105898,69407,42806,24024,2460,117,36491,8088,5262,2026,697,103,28403,16335,10874,1194,0,122732,21468,2720,18748,2165,16583,2463,414,2049,135,1914,5035,1100,3935,733,3202,93766,66970,26796,6202,20594,122732,16834,1797,1223,574,15037,1147,488,659,13890,4562,9328,105898,69407,42806,26601,36491,8088,5262,2826,28403,16335,12068
ACSSF,2016e1,dc,000,0072,0000006,122732,21468,2720,994,35,366,593,1726,18748,2165,1540,212,457,871,625,16583,12833,1882,3526,7425,3750,2463,414,253,0,86,167,161,2049,135,104,0,0,104,31,1914,1441,162,469,810,473,5035,1100,708,94,54,560,392,3935,733,653,163,0,490,80,3202,2272,668,431,1173,930,93766,66970,26489,10886,4371,11232,40481,26796,6202,1806,260,0,1546,4396,20594,10051,2082,1904,6065,10543,122732,16834,1797,1223,435,139,0,15037,1147,488,659,0,0,13890,4562,6073,2414,841,105898,69407,42806,24024,2460,117,36491,8088,5262,2026,697,103,28403,16335,10874,1194,0,122732,21468,2720,18748,2165,16583,2463,414,2049,135,1914,5035,1100,3935,733,3202,93766,66970,26796,6202,20594,122732,16834,1797,1223,574,15037,1147,488,659,13890,4562,9328,105898,69407,42806,26601,36491,8088,5262,2826,28403,16335,12068
ACSSF,2016e1,dc,000,0072,0000007,122732,21468,2720,994,35,366,593,1726,18748,2165,1540,212,457,871,625,16583,12833,1882,3526,7425,3750,2463,414,253,0,86,167,161,2049,135,104,0,0,104,31,1914,1441,162,469,810,473,5035,1100,708,94,54,560,392,3935,733,653,163,0,490,80,3202,2272,668,431,1173,930,93766,66970,26489,10886,4371,11232,40481,26796,6202,1806,260,0,1546,4396,20594,10051,2082,1904,6065,10543,122732,16834,1797,1223,435,139,0,15037,1147,488,659,0,0,13890,4562,6073,2414,841,105898,69407,42806,24024,2460,117,36491,8088,5262,2026,697,103,28403,16335,10874,1194,0,122732,21468,2720,18748,2165,16583,2463,414,2049,135,1914,5035,1100,3935,733,3202,93766,66970,26796,6202,20594,122732,16834,1797,1223,574,15037,1147,488,659,13890,4562,9328,105898,69407,42806,26601,36491,8088,5262,2826,28403,16335,12068
ACSSF,2016e1,dc,000,0072,0000008,122732,21468,2720,994,35,366,593,1726,18748,2165,1540,212,457,871,625,16583,12833,1882,3526,7425,3750,2463,414,253,0,86,167,161,2049,135,104,0,0,104,31,1914,1441,162,469,810,473,5035,1100,708,94,54,560,392,3935,733,653,163,0,490,80,3202,2272,668,431,1173,930,93766,66970,26489,10886,4371,11232,40481,26796,6202,1806,260,0,1546,4396,20594,10051,2082,1904,6065,10543,122732,16834,1797,1223,435,139,0,15037,1147,488,659,0,0,13890,4562,6073,2414,841,105898,69407,42806,24024,2460,117,36491,8088,5262,2026,697,103,28403,16335,10874,1194,0,122732,21468,2720,18748,2165,16583,2463,414,2049,135,1914,5035,1100,3935,733,3202,93766,66970,26796,6202,20594,122732,16834,1797,1223,574,15037,1147,488,659,13890,4562,9328,105898,69407,42806,26601,36491,8088,5262,2826,28403,16335,12068
ACSSF,2016e1,dc,000,0072,0000009,122732,21468,2720,994,35,366,593,1726,18748,2165,1540,212,457,871,625,16583,12833,1882,3526,7425,3750,2463,414,253,0,86,167,161,2049,135,104,0,0,104,31,1914,1441,162,469,810,473,5035,1100,708,94,54,560,392,3935,733,653,163,0,490,80,3202,2272,668,431,1173,930,93766,66970,26489,10886,4371,11232,40481,26796,6202,1806,260,0,1546,4396,20594,10051,2082,1904,6065,10543,122732,16834,1797,1223,435,139,0,15037,1147,488,659,0,0,13890,4562,6073,2414,841,105898,69407,42806,24024,2460,117,36491,8088,5262,2026,697,103,28403,16335,10874,1194,0,122732,21468,2720,18748,2165,16583,2463,414,2049,135,1914,5035,1100,3935,733,3202,93766,66970,26796,6202,20594,122732,16834,1797,1223,574,15037,1147,488,659,13890,4562,9328,105898,69407,42806,26601,36491,8088,5262,2826,28403,16335,12068
ACSSF,2016e1,dc,000,0072,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
