ACSSF,2016e1,dc,000,0163,0000001,681170,689,680481,681170,19243,661927,681170,12187,668983,681170,17310,663860,681170,590539,42109,548430,90631,6722,83909,104310,13679,3488,10191,90631,15538,75093,,,,,,,,40003,9219,30784,681170,84690,596480,672022,62830,609192,672022,133475,30594,3567,27027,102881,538547,362204,56854,305350,362204,75408,2973,72435,286796,362204,138000,22672,115328,224204,362204,340443,84280,256163,21761,362204,340443,73920,266523,21761,352037,5214,346823
ACSSF,2016e1,dc,000,0163,0000002,681170,689,680481,681170,19243,661927,681170,12187,668983,681170,17310,663860,681170,590539,42109,548430,90631,6722,83909,104310,13679,3488,10191,90631,15538,75093,,,,,,,,40003,9219,30784,681170,84690,596480,672022,62830,609192,672022,133475,30594,3567,27027,102881,538547,362204,56854,305350,362204,75408,2973,72435,286796,362204,138000,22672,115328,224204,362204,340443,84280,256163,21761,362204,340443,73920,266523,21761,352037,5214,346823
ACSSF,2016e1,dc,000,0163,0000003,681170,689,680481,681170,19243,661927,681170,12187,668983,681170,17310,663860,681170,590539,42109,548430,90631,6722,83909,104310,13679,3488,10191,90631,15538,75093,,,,,,,,40003,9219,30784,681170,84690,596480,672022,62830,609192,672022,133475,30594,3567,27027,102881,538547,362204,56854,305350,362204,75408,2973,72435,286796,362204,138000,22672,115328,224204,362204,340443,84280,256163,21761,362204,340443,73920,266523,21761,352037,5214,346823
ACSSF,2016e1,dc,000,0163,0000004,681170,689,680481,681170,19243,661927,681170,12187,668983,681170,17310,663860,681170,590539,42109,548430,90631,6722,83909,104310,13679,3488,10191,90631,15538,75093,,,,,,,,40003,9219,30784,681170,84690,596480,672022,62830,609192,672022,133475,30594,3567,27027,102881,538547,362204,56854,305350,362204,75408,2973,72435,286796,362204,138000,22672,115328,224204,362204,340443,84280,256163,21761,362204,340443,73920,266523,21761,352037,5214,346823
ACSSF,2016e1,dc,000,0163,0000005,681170,689,680481,681170,19243,661927,681170,12187,668983,681170,17310,663860,681170,590539,42109,548430,90631,6722,83909,104310,13679,3488,10191,90631,15538,75093,,,,,,,,40003,9219,30784,681170,84690,596480,672022,62830,609192,672022,133475,30594,3567,27027,102881,538547,362204,56854,305350,362204,75408,2973,72435,286796,362204,138000,22672,115328,224204,362204,340443,84280,256163,21761,362204,340443,73920,266523,21761,352037,5214,346823
ACSSF,2016e1,dc,000,0163,0000006,681170,689,680481,681170,19243,661927,681170,12187,668983,681170,17310,663860,681170,590539,42109,548430,90631,6722,83909,104310,13679,3488,10191,90631,15538,75093,,,,,,,,40003,9219,30784,681170,84690,596480,672022,62830,609192,672022,133475,30594,3567,27027,102881,538547,362204,56854,305350,362204,75408,2973,72435,286796,362204,138000,22672,115328,224204,362204,340443,84280,256163,21761,362204,340443,73920,266523,21761,352037,5214,346823
ACSSF,2016e1,dc,000,0163,0000007,681170,689,680481,681170,19243,661927,681170,12187,668983,681170,17310,663860,681170,590539,42109,548430,90631,6722,83909,104310,13679,3488,10191,90631,15538,75093,,,,,,,,40003,9219,30784,681170,84690,596480,672022,62830,609192,672022,133475,30594,3567,27027,102881,538547,362204,56854,305350,362204,75408,2973,72435,286796,362204,138000,22672,115328,224204,362204,340443,84280,256163,21761,362204,340443,73920,266523,21761,352037,5214,346823
ACSSF,2016e1,dc,000,0163,0000008,681170,689,680481,681170,19243,661927,681170,12187,668983,681170,17310,663860,681170,590539,42109,548430,90631,6722,83909,104310,13679,3488,10191,90631,15538,75093,,,,,,,,40003,9219,30784,681170,84690,596480,672022,62830,609192,672022,133475,30594,3567,27027,102881,538547,362204,56854,305350,362204,75408,2973,72435,286796,362204,138000,22672,115328,224204,362204,340443,84280,256163,21761,362204,340443,73920,266523,21761,352037,5214,346823
ACSSF,2016e1,dc,000,0163,0000009,681170,689,680481,681170,19243,661927,681170,12187,668983,681170,17310,663860,681170,590539,42109,548430,90631,6722,83909,104310,13679,3488,10191,90631,15538,75093,,,,,,,,40003,9219,30784,681170,84690,596480,672022,62830,609192,672022,133475,30594,3567,27027,102881,538547,362204,56854,305350,362204,75408,2973,72435,286796,362204,138000,22672,115328,224204,362204,340443,84280,256163,21761,362204,340443,73920,266523,21761,352037,5214,346823
ACSSF,2016e1,dc,000,0163,0000010,108073,189,107884,108073,1436,106637,108073,3408,104665,108073,3165,104908,108073,88942,6775,82167,19131,1700,17431,22701,3570,675,2895,19131,2263,16868,,,,,,,,9113,1978,7135,108073,11785,96288,106907,11735,95172,106907,25762,6505,1021,5484,19257,81145,61685,8427,53258,61685,8745,257,8488,52940,61685,28027,3437,24590,33658,61685,55455,12290,43165,6230,61685,55455,8559,46896,6230,58187,1011,57176
