ACSSF,2016e1,dc,000,0048,0000001,122732,71204,28444,12866,4495,11083,42760,51528,9235,4103,709,774,2620,5132,42293,26597,6482,7337,12778,15696,281241,60059,59705,28637,31068,4257,26811,354,68,286,221182,63027,42567,20460,4978,15482,158155,72442,85713,281241,82923,35595,21042,14553,2803,11750,47328,198318,87137,50162,36975,6432,30543,111181,281241,59772,31222,28550,25648,2902,221469,92100,129369,97084,32285,281241,18275,2288,7879,1020,7088,262966,158509,72510,53849,42501,11348,18661,17404,1257,85999,69473,49599,19874,16526,15298,1228,281241,122732,71204,43334,27824,46,51528,9235,3896,5339,0,42293,17857,24436,0,158509,36975,121473,61,6501,827,336,491,4902,772,23212,2812,1350,874,588,17295,7650,9645,3105,1549,1556,281241,45250,235991,281241,122732,58003,29230,21827,7175,3653,2844,158509,123322,27738,3604,2516,991,236,102,281241,7480,273761,281241,60059,59705,28637,31068,4257,26811,354,221182,63027,42567,20460,4978,15482,158155,72442,85713,158509,72510,53849,42501,11348,18661,85999,69473,49599,19874,16526,6501,827,5674,23212,2812,20400,281241,122732,58003,29230,21827,13672,158509,123322,27738,3604,2516,1329
ACSSF,2016e1,dc,000,0048,0000002,122732,71204,28444,12866,4495,11083,42760,51528,9235,4103,709,774,2620,5132,42293,26597,6482,7337,12778,15696,281241,60059,59705,28637,31068,4257,26811,354,68,286,221182,63027,42567,20460,4978,15482,158155,72442,85713,281241,82923,35595,21042,14553,2803,11750,47328,198318,87137,50162,36975,6432,30543,111181,281241,59772,31222,28550,25648,2902,221469,92100,129369,97084,32285,281241,18275,2288,7879,1020,7088,262966,158509,72510,53849,42501,11348,18661,17404,1257,85999,69473,49599,19874,16526,15298,1228,281241,122732,71204,43334,27824,46,51528,9235,3896,5339,0,42293,17857,24436,0,158509,36975,121473,61,6501,827,336,491,4902,772,23212,2812,1350,874,588,17295,7650,9645,3105,1549,1556,281241,45250,235991,281241,122732,58003,29230,21827,7175,3653,2844,158509,123322,27738,3604,2516,991,236,102,,,,281241,60059,59705,28637,31068,4257,26811,354,221182,63027,42567,20460,4978,15482,158155,72442,85713,158509,72510,53849,42501,11348,18661,85999,69473,49599,19874,16526,6501,827,5674,23212,2812,20400,281241,122732,58003,29230,21827,13672,158509,123322,27738,3604,2516,1329
ACSSF,2016e1,dc,000,0048,0000003,122732,71204,28444,12866,4495,11083,42760,51528,9235,4103,709,774,2620,5132,42293,26597,6482,7337,12778,15696,281241,60059,59705,28637,31068,4257,26811,354,68,286,221182,63027,42567,20460,4978,15482,158155,72442,85713,281241,82923,35595,21042,14553,2803,11750,47328,198318,87137,50162,36975,6432,30543,111181,281241,59772,31222,28550,25648,2902,221469,92100,129369,97084,32285,281241,18275,2288,7879,1020,7088,262966,158509,72510,53849,42501,11348,18661,17404,1257,85999,69473,49599,19874,16526,15298,1228,281241,122732,71204,43334,27824,46,51528,9235,3896,5339,0,42293,17857,24436,0,158509,36975,121473,61,6501,827,336,491,4902,772,23212,2812,1350,874,588,17295,7650,9645,3105,1549,1556,281241,45250,235991,281241,122732,58003,29230,21827,7175,3653,2844,158509,123322,27738,3604,2516,991,236,102,,,,281241,60059,59705,28637,31068,4257,26811,354,221182,63027,42567,20460,4978,15482,158155,72442,85713,158509,72510,53849,42501,11348,18661,85999,69473,49599,19874,16526,6501,827,5674,23212,2812,20400,281241,122732,58003,29230,21827,13672,158509,123322,27738,3604,2516,1329
ACSSF,2016e1,dc,000,0048,0000004,122732,71204,28444,12866,4495,11083,42760,51528,9235,4103,709,774,2620,5132,42293,26597,6482,7337,12778,15696,281241,60059,59705,28637,31068,4257,26811,354,68,286,221182,63027,42567,20460,4978,15482,158155,72442,85713,281241,82923,35595,21042,14553,2803,11750,47328,198318,87137,50162,36975,6432,30543,111181,281241,59772,31222,28550,25648,2902,221469,92100,129369,97084,32285,281241,18275,2288,7879,1020,7088,262966,158509,72510,53849,42501,11348,18661,17404,1257,85999,69473,49599,19874,16526,15298,1228,281241,122732,71204,43334,27824,46,51528,9235,3896,5339,0,42293,17857,24436,0,158509,36975,121473,61,6501,827,336,491,4902,772,23212,2812,1350,874,588,17295,7650,9645,3105,1549,1556,281241,45250,235991,281241,122732,58003,29230,21827,7175,3653,2844,158509,123322,27738,3604,2516,991,236,102,,,,281241,60059,59705,28637,31068,4257,26811,354,221182,63027,42567,20460,4978,15482,158155,72442,85713,158509,72510,53849,42501,11348,18661,85999,69473,49599,19874,16526,6501,827,5674,23212,2812,20400,281241,122732,58003,29230,21827,13672,158509,123322,27738,3604,2516,1329
ACSSF,2016e1,dc,000,0048,0000005,122732,71204,28444,12866,4495,11083,42760,51528,9235,4103,709,774,2620,5132,42293,26597,6482,7337,12778,15696,281241,60059,59705,28637,31068,4257,26811,354,68,286,221182,63027,42567,20460,4978,15482,158155,72442,85713,281241,82923,35595,21042,14553,2803,11750,47328,198318,87137,50162,36975,6432,30543,111181,281241,59772,31222,28550,25648,2902,221469,92100,129369,97084,32285,281241,18275,2288,7879,1020,7088,262966,158509,72510,53849,42501,11348,18661,17404,1257,85999,69473,49599,19874,16526,15298,1228,281241,122732,71204,43334,27824,46,51528,9235,3896,5339,0,42293,17857,24436,0,158509,36975,121473,61,6501,827,336,491,4902,772,23212,2812,1350,874,588,17295,7650,9645,3105,1549,1556,281241,45250,235991,281241,122732,58003,29230,21827,7175,3653,2844,158509,123322,27738,3604,2516,991,236,102,,,,281241,60059,59705,28637,31068,4257,26811,354,221182,63027,42567,20460,4978,15482,158155,72442,85713,158509,72510,53849,42501,11348,18661,85999,69473,49599,19874,16526,6501,827,5674,23212,2812,20400,281241,122732,58003,29230,21827,13672,158509,123322,27738,3604,2516,1329
ACSSF,2016e1,dc,000,0048,0000006,122732,71204,28444,12866,4495,11083,42760,51528,9235,4103,709,774,2620,5132,42293,26597,6482,7337,12778,15696,281241,60059,59705,28637,31068,4257,26811,354,68,286,221182,63027,42567,20460,4978,15482,158155,72442,85713,281241,82923,35595,21042,14553,2803,11750,47328,198318,87137,50162,36975,6432,30543,111181,281241,59772,31222,28550,25648,2902,221469,92100,129369,97084,32285,281241,18275,2288,7879,1020,7088,262966,158509,72510,53849,42501,11348,18661,17404,1257,85999,69473,49599,19874,16526,15298,1228,281241,122732,71204,43334,27824,46,51528,9235,3896,5339,0,42293,17857,24436,0,158509,36975,121473,61,6501,827,336,491,4902,772,23212,2812,1350,874,588,17295,7650,9645,3105,1549,1556,281241,45250,235991,281241,122732,58003,29230,21827,7175,3653,2844,158509,123322,27738,3604,2516,991,236,102,,,,281241,60059,59705,28637,31068,4257,26811,354,221182,63027,42567,20460,4978,15482,158155,72442,85713,158509,72510,53849,42501,11348,18661,85999,69473,49599,19874,16526,6501,827,5674,23212,2812,20400,281241,122732,58003,29230,21827,13672,158509,123322,27738,3604,2516,1329
ACSSF,2016e1,dc,000,0048,0000007,122732,71204,28444,12866,4495,11083,42760,51528,9235,4103,709,774,2620,5132,42293,26597,6482,7337,12778,15696,281241,60059,59705,28637,31068,4257,26811,354,68,286,221182,63027,42567,20460,4978,15482,158155,72442,85713,281241,82923,35595,21042,14553,2803,11750,47328,198318,87137,50162,36975,6432,30543,111181,281241,59772,31222,28550,25648,2902,221469,92100,129369,97084,32285,281241,18275,2288,7879,1020,7088,262966,158509,72510,53849,42501,11348,18661,17404,1257,85999,69473,49599,19874,16526,15298,1228,281241,122732,71204,43334,27824,46,51528,9235,3896,5339,0,42293,17857,24436,0,158509,36975,121473,61,6501,827,336,491,4902,772,23212,2812,1350,874,588,17295,7650,9645,3105,1549,1556,281241,45250,235991,281241,122732,58003,29230,21827,7175,3653,2844,158509,123322,27738,3604,2516,991,236,102,,,,281241,60059,59705,28637,31068,4257,26811,354,221182,63027,42567,20460,4978,15482,158155,72442,85713,158509,72510,53849,42501,11348,18661,85999,69473,49599,19874,16526,6501,827,5674,23212,2812,20400,281241,122732,58003,29230,21827,13672,158509,123322,27738,3604,2516,1329
ACSSF,2016e1,dc,000,0048,0000008,122732,71204,28444,12866,4495,11083,42760,51528,9235,4103,709,774,2620,5132,42293,26597,6482,7337,12778,15696,281241,60059,59705,28637,31068,4257,26811,354,68,286,221182,63027,42567,20460,4978,15482,158155,72442,85713,281241,82923,35595,21042,14553,2803,11750,47328,198318,87137,50162,36975,6432,30543,111181,281241,59772,31222,28550,25648,2902,221469,92100,129369,97084,32285,281241,18275,2288,7879,1020,7088,262966,158509,72510,53849,42501,11348,18661,17404,1257,85999,69473,49599,19874,16526,15298,1228,281241,122732,71204,43334,27824,46,51528,9235,3896,5339,0,42293,17857,24436,0,158509,36975,121473,61,6501,827,336,491,4902,772,23212,2812,1350,874,588,17295,7650,9645,3105,1549,1556,281241,45250,235991,281241,122732,58003,29230,21827,7175,3653,2844,158509,123322,27738,3604,2516,991,236,102,,,,281241,60059,59705,28637,31068,4257,26811,354,221182,63027,42567,20460,4978,15482,158155,72442,85713,158509,72510,53849,42501,11348,18661,85999,69473,49599,19874,16526,6501,827,5674,23212,2812,20400,281241,122732,58003,29230,21827,13672,158509,123322,27738,3604,2516,1329
ACSSF,2016e1,dc,000,0048,0000009,122732,71204,28444,12866,4495,11083,42760,51528,9235,4103,709,774,2620,5132,42293,26597,6482,7337,12778,15696,281241,60059,59705,28637,31068,4257,26811,354,68,286,221182,63027,42567,20460,4978,15482,158155,72442,85713,281241,82923,35595,21042,14553,2803,11750,47328,198318,87137,50162,36975,6432,30543,111181,281241,59772,31222,28550,25648,2902,221469,92100,129369,97084,32285,281241,18275,2288,7879,1020,7088,262966,158509,72510,53849,42501,11348,18661,17404,1257,85999,69473,49599,19874,16526,15298,1228,281241,122732,71204,43334,27824,46,51528,9235,3896,5339,0,42293,17857,24436,0,158509,36975,121473,61,6501,827,336,491,4902,772,23212,2812,1350,874,588,17295,7650,9645,3105,1549,1556,281241,45250,235991,281241,122732,58003,29230,21827,7175,3653,2844,158509,123322,27738,3604,2516,991,236,102,,,,281241,60059,59705,28637,31068,4257,26811,354,221182,63027,42567,20460,4978,15482,158155,72442,85713,158509,72510,53849,42501,11348,18661,85999,69473,49599,19874,16526,6501,827,5674,23212,2812,20400,281241,122732,58003,29230,21827,13672,158509,123322,27738,3604,2516,1329
ACSSF,2016e1,dc,000,0048,0000010,20739,18503,7937,2779,1088,4070,10566,2236,679,416,49,0,367,263,1557,1060,266,0,794,497,45813,9444,9444,7968,1476,416,1060,0,0,0,36369,11295,10535,760,263,497,25074,9247,15827,45813,15972,7697,6834,863,389,474,8275,29841,13042,11669,1373,290,1083,16799,45813,12805,5546,7259,6300,959,33008,13962,19046,14439,4607,45813,2661,154,1032,211,1264,43152,25074,9247,7025,5750,1275,2222,1982,240,15827,12483,8212,4271,3344,2823,521,45813,20739,18503,12806,5697,0,2236,679,545,134,0,1557,912,645,0,25074,4433,20641,0,,,,,,,,,,,,,,,,,,45813,7187,38626,45813,20739,10608,4164,4340,1221,302,104,25074,19508,4612,125,570,134,125,0,,,,45813,9444,9444,7968,1476,416,1060,0,36369,11295,10535,760,263,497,25074,9247,15827,25074,9247,7025,5750,1275,2222,15827,12483,8212,4271,3344,,,,,,,45813,20739,10608,4164,4340,1627,25074,19508,4612,125,570,259
