cbsa10,FIPS state,placefp14,county,2010 Tract,State Postal Code,cntyname,placefp,placenm,Place Name 2014,2010 CBSA Name,"Total Pop, 2010 census",cbsa10 to tract alloc factor
16980,17,14000,17031,7003.01,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",5728,0.001
16980,17,14000,17031,7003.02,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",5319,0.001
16980,17,14000,17031,7004.01,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",5923,0.001
16980,17,14000,17031,7004.02,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",3914,0
16980,17,14000,17031,7005.01,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",7125,0.001
16980,17,14000,17031,7005.02,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",3036,0
16980,17,14000,17031,7101,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",1275,0
16980,17,14000,17031,7102,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",5049,0.001
16980,17,14000,17031,7103,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",1414,0
16980,17,14000,17031,7104,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",5651,0.001
16980,17,14000,17031,7105,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",4123,0
16980,17,14000,17031,7106,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",1838,0
16980,17,14000,17031,7107,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",3583,0
16980,17,14000,17031,7108,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",5338,0.001
16980,17,14000,17031,7109,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2198,0
16980,17,14000,17031,7110,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",3475,0
16980,17,14000,17031,7111,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2835,0
16980,17,14000,17031,7112,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",5145,0.001
16980,17,14000,17031,7113,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",1626,0
16980,17,14000,17031,7114,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2654,0
16980,17,14000,17031,7115,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2539,0
16980,17,14000,17031,7201,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",3300,0
16980,17,14000,17031,7202,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",4016,0
16980,17,14000,17031,7203,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",3723,0
16980,17,14000,17031,7204,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",1924,0
16980,17,14000,17031,7205,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2166,0
16980,17,14000,17031,7206,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",1756,0
16980,17,14000,17031,7207,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",3149,0
16980,17,14000,17031,7301,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2424,0
16980,17,14000,17031,7302.01,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",5941,0.001
16980,17,14000,17031,7302.02,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",3115,0
16980,17,14000,17031,7303,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",1166,0
16980,17,14000,17031,7304,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",3514,0
16980,17,14000,17031,7305,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",4388,0
16980,17,14000,17031,7306,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",3614,0
16980,17,14000,17031,7307,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2331,0
16980,17,14000,17031,7401,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",3048,0
16980,17,14000,17031,7402,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",6547,0.001
16980,17,14000,17031,7403,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",4713,0
16980,17,14000,17031,7404,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",4785,0.001
16980,17,14000,17031,7501,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",4147,0
16980,17,14000,17031,7502,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",3227,0
16980,17,14000,17031,7503,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2530,0
16980,17,14000,17031,7504,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",3009,0
16980,17,14000,17031,7505,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",5936,0.001
16980,17,14000,17031,7506,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",3681,0
16980,17,14000,17031,7608.01,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",4047,0
16980,17,14000,17031,7608.02,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2276,0
16980,17,14000,17031,7608.03,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",6236,0.001
16980,17,14000,17031,7706.02,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",1,0
16980,17,14000,17031,7709.02,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",196,0
16980,17,14000,17031,8104,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",281,0
16980,17,14000,17031,8214.02,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",11,0
16980,17,14000,17031,8233.04,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",14,0
16980,17,14000,17031,8305,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",4660,0
16980,17,14000,17031,8306,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",5005,0.001
16980,17,14000,17031,8307,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",4247,0
16980,17,14000,17031,8308,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2391,0
16980,17,14000,17031,8309,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2877,0
16980,17,14000,17031,8310,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2138,0
16980,17,14000,17031,8311,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",7453,0.001
16980,17,14000,17031,8312,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",5021,0.001
16980,17,14000,17031,8313,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",1280,0
16980,17,14000,17031,8314,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2964,0
16980,17,14000,17031,8315,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",4079,0
16980,17,14000,17031,8316,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",7270,0.001
16980,17,14000,17031,8317,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2075,0
16980,17,14000,17031,8318,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",6322,0.001
16980,17,14000,17031,8319,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2717,0
16980,17,14000,17031,8320,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",1798,0
16980,17,14000,17031,8321,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",3297,0
16980,17,14000,17031,8322,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2940,0
16980,17,14000,17031,8323,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",1870,0
16980,17,14000,17031,8324,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",3181,0
16980,17,14000,17031,8325,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",3606,0
16980,17,14000,17031,8326,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",3727,0
16980,17,14000,17031,8329,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2212,0
16980,17,14000,17031,8330,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2768,0
16980,17,14000,17031,8331,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",6895,0.001
16980,17,14000,17031,8333,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2278,0
16980,17,14000,17031,8339,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2714,0
16980,17,14000,17031,8340,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",3632,0
16980,17,14000,17031,8342,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",4944,0.001
16980,17,14000,17031,8343,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",6570,0.001
16980,17,14000,17031,8344,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",3772,0
16980,17,14000,17031,8345,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",1475,0
16980,17,14000,17031,8346,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",3778,0
16980,17,14000,17031,8347,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2078,0
16980,17,14000,17031,8348,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",1953,0
16980,17,14000,17031,8349,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2272,0
16980,17,14000,17031,8350,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",5778,0.001
16980,17,14000,17031,8351,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",5369,0.001
16980,17,14000,17031,8352,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2060,0
16980,17,14000,17031,8355,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",1677,0
16980,17,14000,17031,8356,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",1199,0
16980,17,14000,17031,8358,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",1576,0
16980,17,14000,17031,8359,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",3271,0
16980,17,14000,17031,8360,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2177,0
16980,17,14000,17031,8361,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",1761,0
16980,17,14000,17031,8362,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",1529,0
16980,17,14000,17031,8363,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",1288,0
16980,17,14000,17031,8364,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2979,0
16980,17,14000,17031,8365,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",1496,0
16980,17,14000,17031,8366,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2997,0
16980,17,14000,17031,8367,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2397,0
16980,17,14000,17031,8368,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2661,0
16980,17,14000,17031,8369,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",1442,0
16980,17,14000,17031,8370,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2085,0
16980,17,14000,17031,8371,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",1819,0
16980,17,14000,17031,8373,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2483,0
16980,17,14000,17031,8374,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2279,0
16980,17,14000,17031,8378,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2796,0
16980,17,14000,17031,8380,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2561,0
16980,17,14000,17031,8381,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",1713,0
16980,17,14000,17031,8382,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",1578,0
16980,17,14000,17031,8383,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",1631,0
16980,17,14000,17031,8386,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",1598,0
16980,17,14000,17031,8387,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",4484,0
16980,17,14000,17031,8388,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",3233,0
16980,17,14000,17031,8390,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",7311,0.001
16980,17,14000,17031,8391,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",4350,0
16980,17,14000,17031,8392,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2545,0
16980,17,14000,17031,8395,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",1545,0
16980,17,14000,17031,8396,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",1952,0
16980,17,14000,17031,8397,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",4326,0
16980,17,14000,17031,8398,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2730,0
16980,17,14000,17031,8399,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",4080,0
16980,17,14000,17031,8400,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2695,0
16980,17,14000,17031,8401,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2935,0
16980,17,14000,17031,8402,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2338,0
16980,17,14000,17031,8403,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",3950,0
16980,17,14000,17031,8404,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",3326,0
16980,17,14000,17031,8407,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",4249,0
16980,17,14000,17031,8408,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",3716,0
16980,17,14000,17031,8410,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",849,0
16980,17,14000,17031,8411,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",7254,0.001
16980,17,14000,17031,8412,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",5262,0.001
16980,17,14000,17031,8413,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",4463,0
16980,17,14000,17031,8414,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",1559,0
16980,17,14000,17031,8415,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2962,0
16980,17,14000,17031,8416,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",1166,0
16980,17,14000,17031,8417,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",1442,0
16980,17,14000,17031,8418,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2505,0
16980,17,14000,17031,8419,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",4865,0.001
16980,17,14000,17031,8420,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2744,0
16980,17,14000,17031,8421,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",6731,0.001
16980,17,14000,17031,8422,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2603,0
16980,17,14000,17031,8423,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",3244,0
16980,17,14000,17031,8424,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",3304,0
16980,17,14000,17031,8425,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2451,0
16980,17,14000,17031,8426,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",4133,0
16980,17,14000,17031,8428,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",7498,0.001
16980,17,14000,17031,8429,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2341,0
16980,17,14000,17031,8430,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2378,0
16980,17,14000,17031,8431,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",1892,0
16980,17,14000,17031,8432,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2780,0
16980,17,14000,17031,8433,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",1228,0
16980,17,14000,17031,8434,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",1451,0
16980,17,14000,17031,8435,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",11309,0.001
16980,17,14000,17031,8436,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2807,0
16980,17,14000,17031,8437,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2117,0
16980,17,14000,17031,8438,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2110,0
16980,17,14000,17031,8439,IL,Cook IL, , ,"Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",3533,0
16980,17,53559,17097,8628,IL,Lake IL, , ,"North Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",1922,0
16980,17,53559,17097,8629.01,IL,Lake IL, , ,"North Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",3766,0
16980,17,53559,17097,8629.02,IL,Lake IL, , ,"North Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2741,0
16980,17,53559,17097,8630.03,IL,Lake IL, , ,"North Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",7829,0.001
16980,17,53559,17097,8630.04,IL,Lake IL, , ,"North Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",4578,0
16980,17,53559,17097,8630.05,IL,Lake IL, , ,"North Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",4407,0
16980,17,53559,17097,8631,IL,Lake IL, , ,"North Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2476,0
16980,17,53559,17097,8632.01,IL,Lake IL, , ,"North Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",3443,0
16980,17,53559,17097,8632.02,IL,Lake IL, , ,"North Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",239,0
16980,17,53559,17097,8637.02,IL,Lake IL, , ,"North Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",1173,0
16980,17,80060,17043,8413.1,IL,DuPage IL, , ,"West Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2676,0
16980,17,80060,17043,8413.12,IL,DuPage IL, , ,"West Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",3911,0
16980,17,80060,17043,8413.13,IL,DuPage IL, , ,"West Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",756,0
16980,17,80060,17043,8413.26,IL,DuPage IL, , ,"West Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",1939,0
16980,17,80060,17043,8414.01,IL,DuPage IL, , ,"West Chicago city, IL","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2778,0
