ACSSF,2009m1,dc,000,0037,0000001,5259,2568,2187,3001,3540,3060,2874,2256,3487,4989,1262,1094,1526,2112,2072,2158,1283,2725,2573,649,638,631,953,1237,744,764,1241,5037,2209,1441,2116,2262,2327,1807,1352,2481,3031,1198,1029,1170,660,1047,782,829,1610,2095,367,445,422,584,649,520,472,1179,1982,731,489,887,510,551,659,315,1081,1139,3272,6172,2631,7776,10987,6748,5138,2005,2333,5747,4982,1038,1166,5044,2573,489,610,2524,5033,1625,1474,4845,2922,808,1325,2392,2095,411,296,2020,1966,692,215,1905,5259,2568,2187,3001,3540,3060,2874,2256,3487,4989,1262,1094,1526,2112,2072,2158,1283,2725,2573,649,638,631,953,1237,744,764,1241,5037,2209,1441,2116,2262,2327,1807,1352,2481,3582,1292,1255,1210,1014,1186,820,986,1838,1982,731,489,887,510,551,659,315,1081,5138,2005,2333,5747,4982,1038,1166,5044,2573,489,610,2524,5033,1625,1474,4845,3514,933,1325,3000,1966,692,215,1905
ACSSF,2009m1,dc,000,0037,0000002,5259,2568,2187,3001,3540,3060,2874,2256,3487,4989,1262,1094,1526,2112,2072,2158,1283,2725,2573,649,638,631,953,1237,744,764,1241,5037,2209,1441,2116,2262,2327,1807,1352,2481,3031,1198,1029,1170,660,1047,782,829,1610,2095,367,445,422,584,649,520,472,1179,1982,731,489,887,510,551,659,315,1081,1139,3272,6172,2631,7776,10987,6748,5138,2005,2333,5747,4982,1038,1166,5044,2573,489,610,2524,5033,1625,1474,4845,2922,808,1325,2392,2095,411,296,2020,1966,692,215,1905,5259,2568,2187,3001,3540,3060,2874,2256,3487,4989,1262,1094,1526,2112,2072,2158,1283,2725,2573,649,638,631,953,1237,744,764,1241,5037,2209,1441,2116,2262,2327,1807,1352,2481,3582,1292,1255,1210,1014,1186,820,986,1838,1982,731,489,887,510,551,659,315,1081,5138,2005,2333,5747,4982,1038,1166,5044,2573,489,610,2524,5033,1625,1474,4845,3514,933,1325,3000,1966,692,215,1905
ACSSF,2009m1,dc,000,0037,0000003,5259,2568,2187,3001,3540,3060,2874,2256,3487,4989,1262,1094,1526,2112,2072,2158,1283,2725,2573,649,638,631,953,1237,744,764,1241,5037,2209,1441,2116,2262,2327,1807,1352,2481,3031,1198,1029,1170,660,1047,782,829,1610,2095,367,445,422,584,649,520,472,1179,1982,731,489,887,510,551,659,315,1081,1139,3272,6172,2631,7776,10987,6748,5138,2005,2333,5747,4982,1038,1166,5044,2573,489,610,2524,5033,1625,1474,4845,2922,808,1325,2392,2095,411,296,2020,1966,692,215,1905,5259,2568,2187,3001,3540,3060,2874,2256,3487,4989,1262,1094,1526,2112,2072,2158,1283,2725,2573,649,638,631,953,1237,744,764,1241,5037,2209,1441,2116,2262,2327,1807,1352,2481,3582,1292,1255,1210,1014,1186,820,986,1838,1982,731,489,887,510,551,659,315,1081,5138,2005,2333,5747,4982,1038,1166,5044,2573,489,610,2524,5033,1625,1474,4845,3514,933,1325,3000,1966,692,215,1905
ACSSF,2009m1,dc,000,0037,0000004,5259,2568,2187,3001,3540,3060,2874,2256,3487,4989,1262,1094,1526,2112,2072,2158,1283,2725,2573,649,638,631,953,1237,744,764,1241,5037,2209,1441,2116,2262,2327,1807,1352,2481,3031,1198,1029,1170,660,1047,782,829,1610,2095,367,445,422,584,649,520,472,1179,1982,731,489,887,510,551,659,315,1081,1139,3272,6172,2631,7776,10987,6748,5138,2005,2333,5747,4982,1038,1166,5044,2573,489,610,2524,5033,1625,1474,4845,2922,808,1325,2392,2095,411,296,2020,1966,692,215,1905,5259,2568,2187,3001,3540,3060,2874,2256,3487,4989,1262,1094,1526,2112,2072,2158,1283,2725,2573,649,638,631,953,1237,744,764,1241,5037,2209,1441,2116,2262,2327,1807,1352,2481,3582,1292,1255,1210,1014,1186,820,986,1838,1982,731,489,887,510,551,659,315,1081,5138,2005,2333,5747,4982,1038,1166,5044,2573,489,610,2524,5033,1625,1474,4845,3514,933,1325,3000,1966,692,215,1905
ACSSF,2009m1,dc,000,0037,0000005,5259,2568,2187,3001,3540,3060,2874,2256,3487,4989,1262,1094,1526,2112,2072,2158,1283,2725,2573,649,638,631,953,1237,744,764,1241,5037,2209,1441,2116,2262,2327,1807,1352,2481,3031,1198,1029,1170,660,1047,782,829,1610,2095,367,445,422,584,649,520,472,1179,1982,731,489,887,510,551,659,315,1081,1139,3272,6172,2631,7776,10987,6748,5138,2005,2333,5747,4982,1038,1166,5044,2573,489,610,2524,5033,1625,1474,4845,2922,808,1325,2392,2095,411,296,2020,1966,692,215,1905,5259,2568,2187,3001,3540,3060,2874,2256,3487,4989,1262,1094,1526,2112,2072,2158,1283,2725,2573,649,638,631,953,1237,744,764,1241,5037,2209,1441,2116,2262,2327,1807,1352,2481,3582,1292,1255,1210,1014,1186,820,986,1838,1982,731,489,887,510,551,659,315,1081,5138,2005,2333,5747,4982,1038,1166,5044,2573,489,610,2524,5033,1625,1474,4845,3514,933,1325,3000,1966,692,215,1905
ACSSF,2009m1,dc,000,0037,0000006,5259,2568,2187,3001,3540,3060,2874,2256,3487,4989,1262,1094,1526,2112,2072,2158,1283,2725,2573,649,638,631,953,1237,744,764,1241,5037,2209,1441,2116,2262,2327,1807,1352,2481,3031,1198,1029,1170,660,1047,782,829,1610,2095,367,445,422,584,649,520,472,1179,1982,731,489,887,510,551,659,315,1081,1139,3272,6172,2631,7776,10987,6748,5138,2005,2333,5747,4982,1038,1166,5044,2573,489,610,2524,5033,1625,1474,4845,2922,808,1325,2392,2095,411,296,2020,1966,692,215,1905,5259,2568,2187,3001,3540,3060,2874,2256,3487,4989,1262,1094,1526,2112,2072,2158,1283,2725,2573,649,638,631,953,1237,744,764,1241,5037,2209,1441,2116,2262,2327,1807,1352,2481,3582,1292,1255,1210,1014,1186,820,986,1838,1982,731,489,887,510,551,659,315,1081,5138,2005,2333,5747,4982,1038,1166,5044,2573,489,610,2524,5033,1625,1474,4845,3514,933,1325,3000,1966,692,215,1905
ACSSF,2009m1,dc,000,0037,0000007,5259,2568,2187,3001,3540,3060,2874,2256,3487,4989,1262,1094,1526,2112,2072,2158,1283,2725,2573,649,638,631,953,1237,744,764,1241,5037,2209,1441,2116,2262,2327,1807,1352,2481,3031,1198,1029,1170,660,1047,782,829,1610,2095,367,445,422,584,649,520,472,1179,1982,731,489,887,510,551,659,315,1081,1139,3272,6172,2631,7776,10987,6748,5138,2005,2333,5747,4982,1038,1166,5044,2573,489,610,2524,5033,1625,1474,4845,2922,808,1325,2392,2095,411,296,2020,1966,692,215,1905,5259,2568,2187,3001,3540,3060,2874,2256,3487,4989,1262,1094,1526,2112,2072,2158,1283,2725,2573,649,638,631,953,1237,744,764,1241,5037,2209,1441,2116,2262,2327,1807,1352,2481,3582,1292,1255,1210,1014,1186,820,986,1838,1982,731,489,887,510,551,659,315,1081,5138,2005,2333,5747,4982,1038,1166,5044,2573,489,610,2524,5033,1625,1474,4845,3514,933,1325,3000,1966,692,215,1905
ACSSF,2009m1,dc,000,0037,0000008,5259,2568,2187,3001,3540,3060,2874,2256,3487,4989,1262,1094,1526,2112,2072,2158,1283,2725,2573,649,638,631,953,1237,744,764,1241,5037,2209,1441,2116,2262,2327,1807,1352,2481,3031,1198,1029,1170,660,1047,782,829,1610,2095,367,445,422,584,649,520,472,1179,1982,731,489,887,510,551,659,315,1081,1139,3272,6172,2631,7776,10987,6748,5138,2005,2333,5747,4982,1038,1166,5044,2573,489,610,2524,5033,1625,1474,4845,2922,808,1325,2392,2095,411,296,2020,1966,692,215,1905,5259,2568,2187,3001,3540,3060,2874,2256,3487,4989,1262,1094,1526,2112,2072,2158,1283,2725,2573,649,638,631,953,1237,744,764,1241,5037,2209,1441,2116,2262,2327,1807,1352,2481,3582,1292,1255,1210,1014,1186,820,986,1838,1982,731,489,887,510,551,659,315,1081,5138,2005,2333,5747,4982,1038,1166,5044,2573,489,610,2524,5033,1625,1474,4845,3514,933,1325,3000,1966,692,215,1905
ACSSF,2009m1,dc,000,0037,0000009,5259,2568,2187,3001,3540,3060,2874,2256,3487,4989,1262,1094,1526,2112,2072,2158,1283,2725,2573,649,638,631,953,1237,744,764,1241,5037,2209,1441,2116,2262,2327,1807,1352,2481,3031,1198,1029,1170,660,1047,782,829,1610,2095,367,445,422,584,649,520,472,1179,1982,731,489,887,510,551,659,315,1081,1139,3272,6172,2631,7776,10987,6748,5138,2005,2333,5747,4982,1038,1166,5044,2573,489,610,2524,5033,1625,1474,4845,2922,808,1325,2392,2095,411,296,2020,1966,692,215,1905,5259,2568,2187,3001,3540,3060,2874,2256,3487,4989,1262,1094,1526,2112,2072,2158,1283,2725,2573,649,638,631,953,1237,744,764,1241,5037,2209,1441,2116,2262,2327,1807,1352,2481,3582,1292,1255,1210,1014,1186,820,986,1838,1982,731,489,887,510,551,659,315,1081,5138,2005,2333,5747,4982,1038,1166,5044,2573,489,610,2524,5033,1625,1474,4845,3514,933,1325,3000,1966,692,215,1905
ACSSF,2009m1,dc,000,0037,0000010,3345,924,732,832,831,1533,1228,1016,2182,1701,547,479,273,439,792,603,532,1433,883,142,296,193,131,338,360,296,488,2223,563,383,450,541,1064,905,568,1380,882,335,173,248,198,307,407,272,570,1428,180,296,101,306,527,284,430,789,1063,293,337,556,214,303,296,140,567,5351,9666,51870,5455,7905,33327,17457,3306,673,542,3118,1701,440,339,1719,883,296,296,883,2214,472,406,2064,865,314,56,846,1428,296,296,1428,1062,226,107,1034,3345,924,732,832,831,1533,1228,1016,2182,1701,547,479,273,439,792,603,532,1433,883,142,296,193,131,338,360,296,488,2223,563,383,450,541,1064,905,568,1380,1699,327,173,269,319,596,496,507,1024,1063,293,337,556,214,303,296,140,567,3306,673,542,3118,1701,440,339,1719,883,296,296,883,2214,472,406,2064,1677,314,56,1672,1062,226,107,1034
