ACSSF,2009m1,dc,000,0107,0000001,4949,2917,3264,2759,2001,1043,423,656,832,103,1764,1748,1480,970,690,639,2857,1549,1344,793,1011,392,798,431,1083,682,846,182,693,625,290,1793,1493,247,897,1418,756,821,600,620,139,425,820,1291,695,791,1026,990,899,528,59,412,521,440,2532,566,498,242,241,1324,427,578,1118,1726,1100,895,603,876,1283,925,387,448,434,612,2232,1397,397,786,673,1265,1920,189,66,617,744,651,669,338,1050,296,296,296,1387,1231,132,467,669,598,512,237,692,194,296,779,525,666,1445,464,296,125,76,123,296,118,311,232,1366,131,118,575,468,688,635,262,888,730,418
ACSSF,2009m1,dc,000,0107,0000002,4949,2917,3264,2759,2001,1043,423,656,832,103,1764,1748,1480,970,690,639,2857,1549,1344,793,1011,392,798,431,1083,682,846,182,693,625,290,1793,1493,247,897,1418,756,821,600,620,139,425,820,1291,695,791,1026,990,899,528,59,412,521,440,2532,566,498,242,241,1324,427,578,1118,1726,1100,895,603,876,1283,925,387,448,434,612,2232,1397,397,786,673,1265,1920,189,66,617,744,651,669,338,1050,296,296,296,1387,1231,132,467,669,598,512,237,692,194,296,779,525,666,1445,464,296,125,76,123,296,118,311,232,1366,131,118,575,468,688,635,262,888,730,418
ACSSF,2009m1,dc,000,0107,0000003,4949,2917,3264,2759,2001,1043,423,656,832,103,1764,1748,1480,970,690,639,2857,1549,1344,793,1011,392,798,431,1083,682,846,182,693,625,290,1793,1493,247,897,1418,756,821,600,620,139,425,820,1291,695,791,1026,990,899,528,59,412,521,440,2532,566,498,242,241,1324,427,578,1118,1726,1100,895,603,876,1283,925,387,448,434,612,2232,1397,397,786,673,1265,1920,189,66,617,744,651,669,338,1050,296,296,296,1387,1231,132,467,669,598,512,237,692,194,296,779,525,666,1445,464,296,125,76,123,296,118,311,232,1366,131,118,575,468,688,635,262,888,730,418
ACSSF,2009m1,dc,000,0107,0000004,4949,2917,3264,2759,2001,1043,423,656,832,103,1764,1748,1480,970,690,639,2857,1549,1344,793,1011,392,798,431,1083,682,846,182,693,625,290,1793,1493,247,897,1418,756,821,600,620,139,425,820,1291,695,791,1026,990,899,528,59,412,521,440,2532,566,498,242,241,1324,427,578,1118,1726,1100,895,603,876,1283,925,387,448,434,612,2232,1397,397,786,673,1265,1920,189,66,617,744,651,669,338,1050,296,296,296,1387,1231,132,467,669,598,512,237,692,194,296,779,525,666,1445,464,296,125,76,123,296,118,311,232,1366,131,118,575,468,688,635,262,888,730,418
ACSSF,2009m1,dc,000,0107,0000005,4949,2917,3264,2759,2001,1043,423,656,832,103,1764,1748,1480,970,690,639,2857,1549,1344,793,1011,392,798,431,1083,682,846,182,693,625,290,1793,1493,247,897,1418,756,821,600,620,139,425,820,1291,695,791,1026,990,899,528,59,412,521,440,2532,566,498,242,241,1324,427,578,1118,1726,1100,895,603,876,1283,925,387,448,434,612,2232,1397,397,786,673,1265,1920,189,66,617,744,651,669,338,1050,296,296,296,1387,1231,132,467,669,598,512,237,692,194,296,779,525,666,1445,464,296,125,76,123,296,118,311,232,1366,131,118,575,468,688,635,262,888,730,418
ACSSF,2009m1,dc,000,0107,0000006,4949,2917,3264,2759,2001,1043,423,656,832,103,1764,1748,1480,970,690,639,2857,1549,1344,793,1011,392,798,431,1083,682,846,182,693,625,290,1793,1493,247,897,1418,756,821,600,620,139,425,820,1291,695,791,1026,990,899,528,59,412,521,440,2532,566,498,242,241,1324,427,578,1118,1726,1100,895,603,876,1283,925,387,448,434,612,2232,1397,397,786,673,1265,1920,189,66,617,744,651,669,338,1050,296,296,296,1387,1231,132,467,669,598,512,237,692,194,296,779,525,666,1445,464,296,125,76,123,296,118,311,232,1366,131,118,575,468,688,635,262,888,730,418
ACSSF,2009m1,dc,000,0107,0000007,4949,2917,3264,2759,2001,1043,423,656,832,103,1764,1748,1480,970,690,639,2857,1549,1344,793,1011,392,798,431,1083,682,846,182,693,625,290,1793,1493,247,897,1418,756,821,600,620,139,425,820,1291,695,791,1026,990,899,528,59,412,521,440,2532,566,498,242,241,1324,427,578,1118,1726,1100,895,603,876,1283,925,387,448,434,612,2232,1397,397,786,673,1265,1920,189,66,617,744,651,669,338,1050,296,296,296,1387,1231,132,467,669,598,512,237,692,194,296,779,525,666,1445,464,296,125,76,123,296,118,311,232,1366,131,118,575,468,688,635,262,888,730,418
ACSSF,2009m1,dc,000,0107,0000008,4949,2917,3264,2759,2001,1043,423,656,832,103,1764,1748,1480,970,690,639,2857,1549,1344,793,1011,392,798,431,1083,682,846,182,693,625,290,1793,1493,247,897,1418,756,821,600,620,139,425,820,1291,695,791,1026,990,899,528,59,412,521,440,2532,566,498,242,241,1324,427,578,1118,1726,1100,895,603,876,1283,925,387,448,434,612,2232,1397,397,786,673,1265,1920,189,66,617,744,651,669,338,1050,296,296,296,1387,1231,132,467,669,598,512,237,692,194,296,779,525,666,1445,464,296,125,76,123,296,118,311,232,1366,131,118,575,468,688,635,262,888,730,418
ACSSF,2009m1,dc,000,0107,0000009,4949,2917,3264,2759,2001,1043,423,656,832,103,1764,1748,1480,970,690,639,2857,1549,1344,793,1011,392,798,431,1083,682,846,182,693,625,290,1793,1493,247,897,1418,756,821,600,620,139,425,820,1291,695,791,1026,990,899,528,59,412,521,440,2532,566,498,242,241,1324,427,578,1118,1726,1100,895,603,876,1283,925,387,448,434,612,2232,1397,397,786,673,1265,1920,189,66,617,744,651,669,338,1050,296,296,296,1387,1231,132,467,669,598,512,237,692,194,296,779,525,666,1445,464,296,125,76,123,296,118,311,232,1366,131,118,575,468,688,635,262,888,730,418
ACSSF,2009m1,dc,000,0107,0000010,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
