ACSSF,2009m1,dc,000,0039,0000001,5263,224,1526,1224,1004,2239,1520,1994,2124,4055,3918,2798,2478,3920,861,4989,123,1111,994,683,1133,1207,1161,1421,2607,3046,1502,1343,2347,483,2573,296,416,111,296,638,318,498,460,1109,1371,593,641,1113,61,5037,188,759,389,678,1391,549,1139,1338,2032,2151,2256,1738,2487,280,3031,296,288,413,265,968,213,456,751,1351,933,1629,736,1299,177,2095,296,226,644,296,227,439,415,783,729,270,478,693,583,187,1984,296,384,291,139,511,295,496,512,1324,478,402,450,666,584,5263,224,1526,1224,1004,2239,1520,2709,4055,3918,2798,2478,3920,861,4989,123,1111,994,683,1133,1207,1868,2607,3046,1502,1343,2347,483,2573,296,416,111,296,638,318,687,1109,1371,593,641,1113,61,5037,188,759,389,678,1391,549,1785,2032,2151,2256,1738,2487,280,3582,296,367,780,265,951,491,1120,1609,962,1732,1021,1498,257,1984,296,384,291,139,511,295,759,1324,478,402,450,666,584
ACSSF,2009m1,dc,000,0039,0000002,5263,224,1526,1224,1004,2239,1520,1994,2124,4055,3918,2798,2478,3920,861,4989,123,1111,994,683,1133,1207,1161,1421,2607,3046,1502,1343,2347,483,2573,296,416,111,296,638,318,498,460,1109,1371,593,641,1113,61,5037,188,759,389,678,1391,549,1139,1338,2032,2151,2256,1738,2487,280,3031,296,288,413,265,968,213,456,751,1351,933,1629,736,1299,177,2095,296,226,644,296,227,439,415,783,729,270,478,693,583,187,1984,296,384,291,139,511,295,496,512,1324,478,402,450,666,584,5263,224,1526,1224,1004,2239,1520,2709,4055,3918,2798,2478,3920,861,4989,123,1111,994,683,1133,1207,1868,2607,3046,1502,1343,2347,483,2573,296,416,111,296,638,318,687,1109,1371,593,641,1113,61,5037,188,759,389,678,1391,549,1785,2032,2151,2256,1738,2487,280,3582,296,367,780,265,951,491,1120,1609,962,1732,1021,1498,257,1984,296,384,291,139,511,295,759,1324,478,402,450,666,584
ACSSF,2009m1,dc,000,0039,0000003,5263,224,1526,1224,1004,2239,1520,1994,2124,4055,3918,2798,2478,3920,861,4989,123,1111,994,683,1133,1207,1161,1421,2607,3046,1502,1343,2347,483,2573,296,416,111,296,638,318,498,460,1109,1371,593,641,1113,61,5037,188,759,389,678,1391,549,1139,1338,2032,2151,2256,1738,2487,280,3031,296,288,413,265,968,213,456,751,1351,933,1629,736,1299,177,2095,296,226,644,296,227,439,415,783,729,270,478,693,583,187,1984,296,384,291,139,511,295,496,512,1324,478,402,450,666,584,5263,224,1526,1224,1004,2239,1520,2709,4055,3918,2798,2478,3920,861,4989,123,1111,994,683,1133,1207,1868,2607,3046,1502,1343,2347,483,2573,296,416,111,296,638,318,687,1109,1371,593,641,1113,61,5037,188,759,389,678,1391,549,1785,2032,2151,2256,1738,2487,280,3582,296,367,780,265,951,491,1120,1609,962,1732,1021,1498,257,1984,296,384,291,139,511,295,759,1324,478,402,450,666,584
ACSSF,2009m1,dc,000,0039,0000004,5263,224,1526,1224,1004,2239,1520,1994,2124,4055,3918,2798,2478,3920,861,4989,123,1111,994,683,1133,1207,1161,1421,2607,3046,1502,1343,2347,483,2573,296,416,111,296,638,318,498,460,1109,1371,593,641,1113,61,5037,188,759,389,678,1391,549,1139,1338,2032,2151,2256,1738,2487,280,3031,296,288,413,265,968,213,456,751,1351,933,1629,736,1299,177,2095,296,226,644,296,227,439,415,783,729,270,478,693,583,187,1984,296,384,291,139,511,295,496,512,1324,478,402,450,666,584,5263,224,1526,1224,1004,2239,1520,2709,4055,3918,2798,2478,3920,861,4989,123,1111,994,683,1133,1207,1868,2607,3046,1502,1343,2347,483,2573,296,416,111,296,638,318,687,1109,1371,593,641,1113,61,5037,188,759,389,678,1391,549,1785,2032,2151,2256,1738,2487,280,3582,296,367,780,265,951,491,1120,1609,962,1732,1021,1498,257,1984,296,384,291,139,511,295,759,1324,478,402,450,666,584
ACSSF,2009m1,dc,000,0039,0000005,5263,224,1526,1224,1004,2239,1520,1994,2124,4055,3918,2798,2478,3920,861,4989,123,1111,994,683,1133,1207,1161,1421,2607,3046,1502,1343,2347,483,2573,296,416,111,296,638,318,498,460,1109,1371,593,641,1113,61,5037,188,759,389,678,1391,549,1139,1338,2032,2151,2256,1738,2487,280,3031,296,288,413,265,968,213,456,751,1351,933,1629,736,1299,177,2095,296,226,644,296,227,439,415,783,729,270,478,693,583,187,1984,296,384,291,139,511,295,496,512,1324,478,402,450,666,584,5263,224,1526,1224,1004,2239,1520,2709,4055,3918,2798,2478,3920,861,4989,123,1111,994,683,1133,1207,1868,2607,3046,1502,1343,2347,483,2573,296,416,111,296,638,318,687,1109,1371,593,641,1113,61,5037,188,759,389,678,1391,549,1785,2032,2151,2256,1738,2487,280,3582,296,367,780,265,951,491,1120,1609,962,1732,1021,1498,257,1984,296,384,291,139,511,295,759,1324,478,402,450,666,584
ACSSF,2009m1,dc,000,0039,0000006,5263,224,1526,1224,1004,2239,1520,1994,2124,4055,3918,2798,2478,3920,861,4989,123,1111,994,683,1133,1207,1161,1421,2607,3046,1502,1343,2347,483,2573,296,416,111,296,638,318,498,460,1109,1371,593,641,1113,61,5037,188,759,389,678,1391,549,1139,1338,2032,2151,2256,1738,2487,280,3031,296,288,413,265,968,213,456,751,1351,933,1629,736,1299,177,2095,296,226,644,296,227,439,415,783,729,270,478,693,583,187,1984,296,384,291,139,511,295,496,512,1324,478,402,450,666,584,5263,224,1526,1224,1004,2239,1520,2709,4055,3918,2798,2478,3920,861,4989,123,1111,994,683,1133,1207,1868,2607,3046,1502,1343,2347,483,2573,296,416,111,296,638,318,687,1109,1371,593,641,1113,61,5037,188,759,389,678,1391,549,1785,2032,2151,2256,1738,2487,280,3582,296,367,780,265,951,491,1120,1609,962,1732,1021,1498,257,1984,296,384,291,139,511,295,759,1324,478,402,450,666,584
ACSSF,2009m1,dc,000,0039,0000007,5263,224,1526,1224,1004,2239,1520,1994,2124,4055,3918,2798,2478,3920,861,4989,123,1111,994,683,1133,1207,1161,1421,2607,3046,1502,1343,2347,483,2573,296,416,111,296,638,318,498,460,1109,1371,593,641,1113,61,5037,188,759,389,678,1391,549,1139,1338,2032,2151,2256,1738,2487,280,3031,296,288,413,265,968,213,456,751,1351,933,1629,736,1299,177,2095,296,226,644,296,227,439,415,783,729,270,478,693,583,187,1984,296,384,291,139,511,295,496,512,1324,478,402,450,666,584,5263,224,1526,1224,1004,2239,1520,2709,4055,3918,2798,2478,3920,861,4989,123,1111,994,683,1133,1207,1868,2607,3046,1502,1343,2347,483,2573,296,416,111,296,638,318,687,1109,1371,593,641,1113,61,5037,188,759,389,678,1391,549,1785,2032,2151,2256,1738,2487,280,3582,296,367,780,265,951,491,1120,1609,962,1732,1021,1498,257,1984,296,384,291,139,511,295,759,1324,478,402,450,666,584
ACSSF,2009m1,dc,000,0039,0000008,5263,224,1526,1224,1004,2239,1520,1994,2124,4055,3918,2798,2478,3920,861,4989,123,1111,994,683,1133,1207,1161,1421,2607,3046,1502,1343,2347,483,2573,296,416,111,296,638,318,498,460,1109,1371,593,641,1113,61,5037,188,759,389,678,1391,549,1139,1338,2032,2151,2256,1738,2487,280,3031,296,288,413,265,968,213,456,751,1351,933,1629,736,1299,177,2095,296,226,644,296,227,439,415,783,729,270,478,693,583,187,1984,296,384,291,139,511,295,496,512,1324,478,402,450,666,584,5263,224,1526,1224,1004,2239,1520,2709,4055,3918,2798,2478,3920,861,4989,123,1111,994,683,1133,1207,1868,2607,3046,1502,1343,2347,483,2573,296,416,111,296,638,318,687,1109,1371,593,641,1113,61,5037,188,759,389,678,1391,549,1785,2032,2151,2256,1738,2487,280,3582,296,367,780,265,951,491,1120,1609,962,1732,1021,1498,257,1984,296,384,291,139,511,295,759,1324,478,402,450,666,584
ACSSF,2009m1,dc,000,0039,0000009,5263,224,1526,1224,1004,2239,1520,1994,2124,4055,3918,2798,2478,3920,861,4989,123,1111,994,683,1133,1207,1161,1421,2607,3046,1502,1343,2347,483,2573,296,416,111,296,638,318,498,460,1109,1371,593,641,1113,61,5037,188,759,389,678,1391,549,1139,1338,2032,2151,2256,1738,2487,280,3031,296,288,413,265,968,213,456,751,1351,933,1629,736,1299,177,2095,296,226,644,296,227,439,415,783,729,270,478,693,583,187,1984,296,384,291,139,511,295,496,512,1324,478,402,450,666,584,5263,224,1526,1224,1004,2239,1520,2709,4055,3918,2798,2478,3920,861,4989,123,1111,994,683,1133,1207,1868,2607,3046,1502,1343,2347,483,2573,296,416,111,296,638,318,687,1109,1371,593,641,1113,61,5037,188,759,389,678,1391,549,1785,2032,2151,2256,1738,2487,280,3582,296,367,780,265,951,491,1120,1609,962,1732,1021,1498,257,1984,296,384,291,139,511,295,759,1324,478,402,450,666,584
ACSSF,2009m1,dc,000,0039,0000010,3354,101,366,809,341,647,303,877,1304,1785,1647,900,1059,1483,342,1701,296,340,511,197,434,141,466,715,1278,1159,597,524,787,319,883,296,296,113,296,296,296,86,296,357,687,78,131,437,296,2223,101,296,109,140,378,217,666,817,814,789,614,700,966,296,882,296,106,296,235,215,84,243,499,345,362,311,277,324,121,1428,296,296,639,296,115,296,321,540,519,205,221,296,274,296,1066,296,296,168,296,203,296,286,272,689,204,208,279,483,296,3354,101,366,809,341,647,303,1652,1785,1647,900,1059,1483,342,1701,296,340,511,197,434,141,851,1278,1159,597,524,787,319,883,296,296,113,296,296,296,86,357,687,78,131,437,296,2223,101,296,109,140,378,217,1076,814,789,614,700,966,296,1699,296,106,639,235,243,84,843,671,425,379,277,386,121,1066,296,296,168,296,203,296,397,689,204,208,279,483,296
