ACSSF,2009m1,dc,000,0028,0000001,0,772,772,601,536,807,676,1761,1343,1990,844,565,5817,2038,2498,2170,2543,1992,2222,1781,1070,1111,1382,1415,6449,1704,2140,1945,2958,2411,2541,1687,1044,1570,1598,1519,1563,192,435,629,756,1098,807,313,116,198,72,124,4747,834,1646,1299,2284,1861,1349,1092,673,785,1033,926,0.1,1.0,0.8,6.1,1.3,0,880,880,5817,3727,4322,6449,4050,4695,1563,1012,1180,4747,3231,2774,4198,3243,3625,1339,3690,2130,5942,5770,1093,3291,.,.,.,.,.,980,972,1013,179,1022,.,.,.,.,.,3915,2095,1043,202,2316,1940,1545,1457,238,350,1211,2542,3131,951,2457,0,1989,2276,971,2538,0,772,772,601,915,676,731,844,565,5817,2038,2498,2170,3202,2222,2343,1382,1415,6449,1704,2140,1945,3908,2541,2149,1598,1519,1563,192,435,629,1143,807,425,72,124,4747,834,1646,1299,2923,1349,1318,1033,926,0,880,880,5817,3727,4322,6449,4050,4695,1563,1012,1180,4747
ACSSF,2009m1,dc,000,0028,0000002,0,772,772,601,536,807,676,1761,1343,1990,844,565,5817,2038,2498,2170,2543,1992,2222,1781,1070,1111,1382,1415,6449,1704,2140,1945,2958,2411,2541,1687,1044,1570,1598,1519,1563,192,435,629,756,1098,807,313,116,198,72,124,4747,834,1646,1299,2284,1861,1349,1092,673,785,1033,926,0.1,1.0,0.8,6.1,1.3,0,880,880,5817,3727,4322,6449,4050,4695,1563,1012,1180,4747,3231,2774,4198,3243,3625,1339,3690,2130,5942,5770,1093,3291,.,.,.,.,.,980,972,1013,179,1022,.,.,.,.,.,3915,2095,1043,202,2316,1940,1545,1457,238,350,1211,2542,3131,951,2457,0,1989,2276,971,2538,0,772,772,601,915,676,731,844,565,5817,2038,2498,2170,3202,2222,2343,1382,1415,6449,1704,2140,1945,3908,2541,2149,1598,1519,1563,192,435,629,1143,807,425,72,124,4747,834,1646,1299,2923,1349,1318,1033,926,0,880,880,5817,3727,4322,6449,4050,4695,1563,1012,1180,4747
ACSSF,2009m1,dc,000,0028,0000003,0,772,772,601,536,807,676,1761,1343,1990,844,565,5817,2038,2498,2170,2543,1992,2222,1781,1070,1111,1382,1415,6449,1704,2140,1945,2958,2411,2541,1687,1044,1570,1598,1519,1563,192,435,629,756,1098,807,313,116,198,72,124,4747,834,1646,1299,2284,1861,1349,1092,673,785,1033,926,0.1,1.0,0.8,6.1,1.3,0,880,880,5817,3727,4322,6449,4050,4695,1563,1012,1180,4747,3231,2774,4198,3243,3625,1339,3690,2130,5942,5770,1093,3291,.,.,.,.,.,980,972,1013,179,1022,.,.,.,.,.,3915,2095,1043,202,2316,1940,1545,1457,238,350,1211,2542,3131,951,2457,0,1989,2276,971,2538,0,772,772,601,915,676,731,844,565,5817,2038,2498,2170,3202,2222,2343,1382,1415,6449,1704,2140,1945,3908,2541,2149,1598,1519,1563,192,435,629,1143,807,425,72,124,4747,834,1646,1299,2923,1349,1318,1033,926,0,880,880,5817,3727,4322,6449,4050,4695,1563,1012,1180,4747
ACSSF,2009m1,dc,000,0028,0000004,0,772,772,601,536,807,676,1761,1343,1990,844,565,5817,2038,2498,2170,2543,1992,2222,1781,1070,1111,1382,1415,6449,1704,2140,1945,2958,2411,2541,1687,1044,1570,1598,1519,1563,192,435,629,756,1098,807,313,116,198,72,124,4747,834,1646,1299,2284,1861,1349,1092,673,785,1033,926,0.1,1.0,0.8,6.1,1.3,0,880,880,5817,3727,4322,6449,4050,4695,1563,1012,1180,4747,3231,2774,4198,3243,3625,1339,3690,2130,5942,5770,1093,3291,.,.,.,.,.,980,972,1013,179,1022,.,.,.,.,.,3915,2095,1043,202,2316,1940,1545,1457,238,350,1211,2542,3131,951,2457,0,1989,2276,971,2538,0,772,772,601,915,676,731,844,565,5817,2038,2498,2170,3202,2222,2343,1382,1415,6449,1704,2140,1945,3908,2541,2149,1598,1519,1563,192,435,629,1143,807,425,72,124,4747,834,1646,1299,2923,1349,1318,1033,926,0,880,880,5817,3727,4322,6449,4050,4695,1563,1012,1180,4747
ACSSF,2009m1,dc,000,0028,0000005,0,772,772,601,536,807,676,1761,1343,1990,844,565,5817,2038,2498,2170,2543,1992,2222,1781,1070,1111,1382,1415,6449,1704,2140,1945,2958,2411,2541,1687,1044,1570,1598,1519,1563,192,435,629,756,1098,807,313,116,198,72,124,4747,834,1646,1299,2284,1861,1349,1092,673,785,1033,926,0.1,1.0,0.8,6.1,1.3,0,880,880,5817,3727,4322,6449,4050,4695,1563,1012,1180,4747,3231,2774,4198,3243,3625,1339,3690,2130,5942,5770,1093,3291,.,.,.,.,.,980,972,1013,179,1022,.,.,.,.,.,3915,2095,1043,202,2316,1940,1545,1457,238,350,1211,2542,3131,951,2457,0,1989,2276,971,2538,0,772,772,601,915,676,731,844,565,5817,2038,2498,2170,3202,2222,2343,1382,1415,6449,1704,2140,1945,3908,2541,2149,1598,1519,1563,192,435,629,1143,807,425,72,124,4747,834,1646,1299,2923,1349,1318,1033,926,0,880,880,5817,3727,4322,6449,4050,4695,1563,1012,1180,4747
ACSSF,2009m1,dc,000,0028,0000006,0,772,772,601,536,807,676,1761,1343,1990,844,565,5817,2038,2498,2170,2543,1992,2222,1781,1070,1111,1382,1415,6449,1704,2140,1945,2958,2411,2541,1687,1044,1570,1598,1519,1563,192,435,629,756,1098,807,313,116,198,72,124,4747,834,1646,1299,2284,1861,1349,1092,673,785,1033,926,0.1,1.0,0.8,6.1,1.3,0,880,880,5817,3727,4322,6449,4050,4695,1563,1012,1180,4747,3231,2774,4198,3243,3625,1339,3690,2130,5942,5770,1093,3291,.,.,.,.,.,980,972,1013,179,1022,.,.,.,.,.,3915,2095,1043,202,2316,1940,1545,1457,238,350,1211,2542,3131,951,2457,0,1989,2276,971,2538,0,772,772,601,915,676,731,844,565,5817,2038,2498,2170,3202,2222,2343,1382,1415,6449,1704,2140,1945,3908,2541,2149,1598,1519,1563,192,435,629,1143,807,425,72,124,4747,834,1646,1299,2923,1349,1318,1033,926,0,880,880,5817,3727,4322,6449,4050,4695,1563,1012,1180,4747
ACSSF,2009m1,dc,000,0028,0000007,0,772,772,601,536,807,676,1761,1343,1990,844,565,5817,2038,2498,2170,2543,1992,2222,1781,1070,1111,1382,1415,6449,1704,2140,1945,2958,2411,2541,1687,1044,1570,1598,1519,1563,192,435,629,756,1098,807,313,116,198,72,124,4747,834,1646,1299,2284,1861,1349,1092,673,785,1033,926,0.1,1.0,0.8,6.1,1.3,0,880,880,5817,3727,4322,6449,4050,4695,1563,1012,1180,4747,3231,2774,4198,3243,3625,1339,3690,2130,5942,5770,1093,3291,.,.,.,.,.,980,972,1013,179,1022,.,.,.,.,.,3915,2095,1043,202,2316,1940,1545,1457,238,350,1211,2542,3131,951,2457,0,1989,2276,971,2538,0,772,772,601,915,676,731,844,565,5817,2038,2498,2170,3202,2222,2343,1382,1415,6449,1704,2140,1945,3908,2541,2149,1598,1519,1563,192,435,629,1143,807,425,72,124,4747,834,1646,1299,2923,1349,1318,1033,926,0,880,880,5817,3727,4322,6449,4050,4695,1563,1012,1180,4747
ACSSF,2009m1,dc,000,0028,0000008,0,772,772,601,536,807,676,1761,1343,1990,844,565,5817,2038,2498,2170,2543,1992,2222,1781,1070,1111,1382,1415,6449,1704,2140,1945,2958,2411,2541,1687,1044,1570,1598,1519,1563,192,435,629,756,1098,807,313,116,198,72,124,4747,834,1646,1299,2284,1861,1349,1092,673,785,1033,926,0.1,1.0,0.8,6.1,1.3,0,880,880,5817,3727,4322,6449,4050,4695,1563,1012,1180,4747,3231,2774,4198,3243,3625,1339,3690,2130,5942,5770,1093,3291,.,.,.,.,.,980,972,1013,179,1022,.,.,.,.,.,3915,2095,1043,202,2316,1940,1545,1457,238,350,1211,2542,3131,951,2457,0,1989,2276,971,2538,0,772,772,601,915,676,731,844,565,5817,2038,2498,2170,3202,2222,2343,1382,1415,6449,1704,2140,1945,3908,2541,2149,1598,1519,1563,192,435,629,1143,807,425,72,124,4747,834,1646,1299,2923,1349,1318,1033,926,0,880,880,5817,3727,4322,6449,4050,4695,1563,1012,1180,4747
ACSSF,2009m1,dc,000,0028,0000009,0,772,772,601,536,807,676,1761,1343,1990,844,565,5817,2038,2498,2170,2543,1992,2222,1781,1070,1111,1382,1415,6449,1704,2140,1945,2958,2411,2541,1687,1044,1570,1598,1519,1563,192,435,629,756,1098,807,313,116,198,72,124,4747,834,1646,1299,2284,1861,1349,1092,673,785,1033,926,0.1,1.0,0.8,6.1,1.3,0,880,880,5817,3727,4322,6449,4050,4695,1563,1012,1180,4747,3231,2774,4198,3243,3625,1339,3690,2130,5942,5770,1093,3291,.,.,.,.,.,980,972,1013,179,1022,.,.,.,.,.,3915,2095,1043,202,2316,1940,1545,1457,238,350,1211,2542,3131,951,2457,0,1989,2276,971,2538,0,772,772,601,915,676,731,844,565,5817,2038,2498,2170,3202,2222,2343,1382,1415,6449,1704,2140,1945,3908,2541,2149,1598,1519,1563,192,435,629,1143,807,425,72,124,4747,834,1646,1299,2923,1349,1318,1033,926,0,880,880,5817,3727,4322,6449,4050,4695,1563,1012,1180,4747
ACSSF,2009m1,dc,000,0028,0000010,5409,1808,1713,1755,2233,2186,1561,1155,725,847,1076,1055,3170,1688,1646,350,875,629,395,505,177,116,501,691,3165,793,860,1495,1918,1744,1235,871,661,763,1032,922,1056,296,399,299,201,884,226,178,116,93,72,124,2286,212,441,549,804,1103,902,755,368,627,398,475,1.5,3.2,1.4,18.3,2.4,5409,3053,3459,3170,1777,2207,3165,2258,2140,1056,671,578,2286,1308,1551,4506,2225,3200,1037,1947,1755,1090,886,296,342,.,.,.,.,.,1214,629,755,123,784,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3905,2192,3107,604,1509,1821,600,898,889,1159,5409,1808,1713,1755,3002,1561,1295,1076,1055,3170,1688,1646,350,990,395,519,501,691,3165,793,860,1495,2331,1235,1177,1032,922,1056,296,399,299,912,226,230,72,124,2286,212,441,549,1416,902,996,398,475,5409,3053,3459,3170,1777,2207,3165,2258,2140,1056,671,578,2286
